,OR4N5 (390437)
ACH-000475,-0.14197565606052154
ACH-000476,-0.08261779346335878
ACH-000477,0.016105947300706167
ACH-000479,-0.0983246748878858
ACH-000480,-0.03422164719595597
ACH-000481,-0.4011760081109391
ACH-000483,-0.13337278919292114
ACH-000484,-0.17507135559688927
ACH-000485,-0.1167616977021818
ACH-000486,-0.14294230471232414
ACH-000487,0.009118628785520435
ACH-000488,-0.012935915305121887
ACH-000490,-0.21790920324326726
ACH-000491,-0.18220885626057987
ACH-000495,-0.3991709436046075
ACH-000496,-0.0478776953556949
ACH-000499,0.008032032035102644
ACH-000500,0.07582384652725561
ACH-000502,-0.020886620128983825
ACH-000503,-0.413284741100396
ACH-000505,-0.22245631948514
ACH-000507,-0.20417536332359226
ACH-000510,-0.3119630965513731
ACH-000511,-0.19114095395289796
ACH-000512,-0.2740676105794244
ACH-000516,-0.17063093489939055
ACH-000517,-0.07124248299323935
ACH-000518,-0.09493122193202344
ACH-000520,-0.21688341849766934
ACH-000521,-0.22095774552624284
ACH-000522,-0.22809010824517725
ACH-000524,-0.015136016079296197
ACH-000527,-0.01928856977301234
ACH-000528,-0.06836451008117622
ACH-000537,0.0443325119856651
ACH-000541,-0.07273977941358754
ACH-000542,-0.2264748195616081
ACH-000544,-0.1105250331797766
ACH-000545,-0.12411969727522665
ACH-000547,-0.12247697028702985
ACH-000548,-0.02238281081080041
ACH-000549,0.009033075660464518
ACH-000550,-0.06975296699858193
ACH-000552,-0.08719069287007587
ACH-000556,-0.040020004899007935
ACH-000557,-0.2632015006817164
ACH-000569,-0.05414638544946418
ACH-000570,-0.2189156654740013
ACH-000571,-0.3281501338640595
ACH-000573,-0.18607241198795813
ACH-000576,0.010538422243224184
ACH-000579,-0.3025230998847108
ACH-000580,-0.3888574686884478
ACH-000584,-0.16515731192844993
ACH-000585,-0.1027474519433479
ACH-000588,-0.11267526743432175
ACH-000589,-0.095047962451066
ACH-000591,-0.17202319555663356
ACH-000593,-0.13616511651272073
ACH-000600,-0.16140041557854307
ACH-000601,-0.08765548320398726
ACH-000605,-0.08374873983309343
ACH-000606,-0.09580075944574208
ACH-000608,-0.11809848552739663
ACH-000614,-0.17132767506658445
ACH-000616,-0.06088168546392625
ACH-000618,-0.11726919924094795
ACH-000619,-0.31609351602953023
ACH-000620,-0.18418408009341794
ACH-000621,-0.13303768375776395
ACH-000622,-0.07303280563436865
ACH-000623,-0.2306343470471113
ACH-000624,-0.30958057826307744
ACH-000627,-0.18114061079528726
ACH-000630,-0.059364155032152886
ACH-000631,-0.08860382816904744
ACH-000632,-0.3601169282613321
ACH-000633,-0.17668968061572207
ACH-000637,-0.024714988387695952
ACH-000638,-0.117738270666916
ACH-000646,-0.0015556913579988145
ACH-000647,-0.1146294449426482
ACH-000648,-0.2165480782621208
ACH-000649,-0.38779782652362543
ACH-000651,0.04317728632002668
ACH-000652,0.05859233735246895
ACH-000653,-0.11114741923052086
ACH-000657,-0.2395346699499029
ACH-000658,-0.007389477896672581
ACH-000661,-0.018272582794740897
ACH-000662,0.1362339225481894
ACH-000663,-0.018480658535824902
ACH-000665,-0.13745315650596218
ACH-000671,0.03333130553464518
ACH-000672,-0.5777456658527351
ACH-000673,-0.019847751429472142
ACH-000676,-0.1151706222611816
ACH-000677,-0.1143544626709352
ACH-000681,-0.08535734418715374
ACH-000683,-0.02575872567393561
ACH-000684,-0.19919089931744216
ACH-000688,-0.16990972349527542
ACH-000693,-0.041260306402104915
ACH-000694,-0.13810601199029934
ACH-000695,-0.12248542568911877
ACH-000696,-0.11041770045016093
ACH-000697,-0.30385117499063324
ACH-000699,-0.09804913604156232
ACH-000701,-0.002008223315090525
ACH-000706,0.06103328906081985
ACH-000711,-0.10800275803634804
ACH-000713,-0.29733317849199115
ACH-000714,-0.0536822082796481
ACH-000718,-0.19869311711536491
ACH-000720,-0.0775609379860708
ACH-000721,-0.3062911353113392
ACH-000724,-0.12420239079866925
ACH-000725,-0.18962944456251835
ACH-000732,-0.0907273675042774
ACH-000734,-0.16230714181941244
ACH-000735,-0.04480127745312834
ACH-000736,-0.12397812252092034
ACH-000738,-0.1105744179029122
ACH-000746,-0.013756965820974458
ACH-000747,-0.19556502864725106
ACH-000748,-0.05429098551912078
ACH-000753,-0.17803521683160706
ACH-000756,-0.17175930713473792
ACH-000757,-0.19807941891564526
ACH-000758,0.020509058850890327
ACH-000760,-0.1808619686291612
ACH-000762,-0.09381698081451048
ACH-000763,-0.16607734681964129
ACH-000764,-0.03714999436305755
ACH-000765,-0.2361852639551024
ACH-000766,-0.1640927185040632
ACH-000767,0.007442337513878981
ACH-000768,-0.17120311396593074
ACH-000769,-0.16543842490693567
ACH-000770,-0.2237789829375462
ACH-000771,-0.0674456893474117
ACH-000773,-0.17051234799930978
ACH-000776,-0.18776171555271973
ACH-000777,-0.0042500199253114245
ACH-000778,-0.05964991769552758
ACH-000781,-0.12797001171063466
ACH-000782,-0.09867549736502967
ACH-000783,0.01152003612197118
ACH-000784,-0.07163898264381889
ACH-000785,0.09314700652904537
ACH-000787,-0.03431491339472032
ACH-000788,-0.26746709446103634
ACH-000791,-0.1081125406050276
ACH-000792,-0.10077148571751098
ACH-000794,-0.0021188427170085174
ACH-000796,-0.10799618697257092
ACH-000798,-0.19179406508786395
ACH-000799,-0.1376974424646634
ACH-000800,-0.1377059918506827
ACH-000802,-0.16087606168201896
ACH-000804,-0.07447293642330775
ACH-000805,-0.14196166243217592
ACH-000809,-0.13869157164683946
ACH-000810,-0.07485851788446378
ACH-000811,-0.07310440145698419
ACH-000817,-0.2709113348553017
ACH-000819,-0.018193036278130167
ACH-000820,-0.0657865460662854
ACH-000821,-0.2534518284555912
ACH-000822,-0.18562941913940967
ACH-000823,-0.15407135464828167
ACH-000824,-0.11553183104173198
ACH-000827,-0.03859363964065717
ACH-000829,-0.2349186358003993
ACH-000831,-0.133404881822322
ACH-000832,-0.3858527596770732
ACH-000833,-0.14597747570960445
ACH-000834,-0.06993357869844327
ACH-000835,-0.13074557975567108
ACH-000836,-0.148891091894514
ACH-000837,-0.05591752642205592
ACH-000838,-0.17056574782497005
ACH-000839,-0.2686452289951272
ACH-000840,-0.15242011627007865
ACH-000841,-0.16005328806212785
ACH-000843,-0.05423074339134545
ACH-000846,-0.13501740958524686
ACH-000847,-0.018158974817263723
ACH-000848,-0.07713375078335646
ACH-000849,-0.2476105252759812
ACH-000851,0.05219620766833595
ACH-000855,-0.1322959704843838
ACH-000856,-0.009953944157193157
ACH-000858,-0.1519915947587542
ACH-000859,-0.44785091809459454
ACH-000861,-0.13987415318823196
ACH-000862,-0.02628802805593653
ACH-000865,-0.03689841566538471
ACH-000866,-0.2257157795176383
ACH-000867,-0.10066269207567176
ACH-000869,-0.18638198693100927
ACH-000872,-0.12921397010860036
ACH-000873,-0.09082329909076677
ACH-000876,-0.18876555755853952
ACH-000878,-0.013673101126499306
ACH-000880,-0.15242337565743602
ACH-000881,-0.2573348804601272
ACH-000882,-0.13102852552101624
ACH-000884,-0.21943458560377446
ACH-000885,0.01742938837424055
ACH-000887,-0.10897284200620334
ACH-000889,-0.3015092335805182
ACH-000896,-0.15177821246980594
ACH-000898,-0.1755299120778235
ACH-000900,-0.1407100498156197
ACH-000901,-0.09747862658328654
ACH-000905,-0.3227266565764317
ACH-000906,-0.1978701276039557
ACH-000907,-0.14271467608203645
ACH-000910,-0.020067578863776563
ACH-000911,-0.3188663433719025
ACH-000912,-0.07269370435615184
ACH-000913,-0.021390317294598744
ACH-000915,-0.25253601641186224
ACH-000916,-0.1599535540444817
ACH-000917,-0.2444280635372324
ACH-000920,-0.16983482065942376
ACH-000921,-0.05761507166076457
ACH-000924,-0.10223713315561178
ACH-000926,-0.02315081975807974
ACH-000928,-0.11766780824656295
ACH-000929,-0.0348400304051947
ACH-000932,-0.07570248389540317
ACH-000935,-0.3196989755257654
ACH-000936,0.01461907273395889
ACH-000937,-0.09389040321398656
ACH-000938,-0.07529733988321398
ACH-000939,-0.1465038645802056
ACH-000941,-0.201576936763574
ACH-000943,-0.2634019594458
ACH-000946,-0.09028130643696436
ACH-000947,-0.12108271782854613
ACH-000948,-0.22087270448393256
ACH-000950,-0.1636921566483365
ACH-000953,-0.403299259501276
ACH-000954,-0.26457763944422
ACH-000957,-0.19899926255465772
ACH-000958,-0.3380417939567253
ACH-000960,-0.11712941145941355
ACH-000963,-0.13605094962469885
ACH-000968,-0.03537700641865139
ACH-000969,-0.19206486524639974
ACH-000972,-0.427102066606104
ACH-000973,-0.23835886148124266
ACH-000974,-0.14476211155819052
ACH-000978,-0.05590137356581205
ACH-000984,-0.0558383767808015
ACH-000986,-0.14469644198021608
ACH-000988,-0.10215660796873667
ACH-000993,-0.06490272051077467
ACH-000994,-0.10078779310427842
ACH-000996,-0.10776845759659677
ACH-001001,-0.13805724504956532
ACH-001020,-0.2543768237051388
ACH-001028,-0.17492143938854904
ACH-001031,-0.1805937959162011
ACH-001038,-0.1595117808418952
ACH-001048,-0.15942894699385854
ACH-001050,-0.15842499543381852
ACH-001053,-0.07785338602901347
ACH-001054,-0.050391282808965966
ACH-001061,-0.1456093757434138
ACH-001067,-0.12453515497924245
ACH-001075,-0.09058050915908958
ACH-001096,-0.08268825731926703
ACH-001111,-0.2551980719921438
ACH-001119,-0.13589600518119566
ACH-001128,-0.1343659065757713
ACH-001134,-0.1980271469589073
ACH-001151,-0.06463396822425826
ACH-001163,-0.07110531441342201
ACH-001164,-0.08118172265330292
ACH-001183,-0.15933520562757592
ACH-001192,-0.2527767272956864
ACH-001193,-0.10203632094759853
ACH-001196,-0.1974139525304169
ACH-001197,-0.22235969699471286
ACH-001205,0.06810579144576462
ACH-001211,-0.06643399865134211
ACH-001212,-0.17555702835011025
ACH-001228,-0.1888093518691304
ACH-001232,-0.2413735333615685
ACH-001239,-0.03386702491099641
ACH-001270,-0.08576226726249399
ACH-001274,-0.09147513244100088
ACH-001275,-0.1367908192028681
ACH-001277,-0.19272162454452574
ACH-001278,-0.14869678537294906
ACH-001280,-0.008877024960183595
ACH-001283,-0.09850505163968724
ACH-001289,-0.0982458684957632
ACH-001300,0.02302819945343012
ACH-001301,-0.16281754652229335
ACH-001302,-0.04683551441556207
ACH-001306,-0.12567914876052524
ACH-001318,-0.155961668003186
ACH-001322,-0.005550077320129881
ACH-001328,-0.0359716562551588
ACH-001332,-0.06182495543074595
ACH-001336,-0.17676143144516301
ACH-001346,-0.12143934718296635
ACH-001353,-0.18322599876595094
ACH-001354,0.15692072502110613
ACH-001367,-0.2786200326581389
ACH-001368,-0.13751040557642968
ACH-001374,0.03463355238927013
ACH-001377,-0.1131290740242327
ACH-001380,-0.17899981027109274
ACH-001391,-0.12167581579751327
ACH-001408,-0.11957836513739704
ACH-001430,0.196293757086703
ACH-001431,-0.06127517329446298
ACH-001450,-0.1207839349480218
ACH-001496,-0.06262176342008745
ACH-001500,-0.20466818550224167
ACH-001523,-0.06904446139719872
ACH-001532,-0.1313171496174512
ACH-001550,-0.2248645900322556
ACH-001552,-0.07394460023628585
ACH-001554,-0.1950268951605933
ACH-001654,-0.10931606050760803
ACH-001735,-0.07372614870897433
ACH-001736,-0.0809382979003856
ACH-001737,-0.4056894230193029
ACH-001740,-0.10293081437193592
ACH-001745,-0.2578538853527865
ACH-001765,-0.19322461259875112
