,ELL3 (80237)
ACH-000621,-0.12182055838887645
ACH-000622,-0.2549917781204106
ACH-000623,-0.2254716455199619
ACH-000624,-0.2412697715505324
ACH-000627,-0.04858730186792859
ACH-000630,-0.1905811582266317
ACH-000631,-0.6717938852778474
ACH-000632,-0.21844380638549768
ACH-000633,-0.18691687975108373
ACH-000637,-0.14038906841118365
ACH-000638,-0.3177344868246987
ACH-000646,-0.09248837774989904
ACH-000647,-0.17551335865622178
ACH-000648,-0.13466234372759328
ACH-000649,-0.22925262518467684
ACH-000651,-0.3668996587238417
ACH-000652,-0.17055255173203154
ACH-000653,-0.2789725225879724
ACH-000657,-0.2036500563419206
ACH-000658,-0.3140393699046893
ACH-000661,-0.12297429406183212
ACH-000662,-0.28682479930107696
ACH-000663,-0.15050231264736116
ACH-000665,-0.2166200301117841
ACH-000671,-0.22473401487204173
ACH-000672,-0.19551991716575806
ACH-000673,-0.20267022925476574
ACH-000676,-0.07043144633625016
ACH-000677,-0.3951144188091973
ACH-000681,-0.10053899515800988
ACH-000683,-0.1969691019575482
ACH-000684,-0.4386707872932719
ACH-000688,-0.12330301578454778
ACH-000693,-0.364554448103204
ACH-000694,-0.23499817096022474
ACH-000695,-0.1730305298910969
ACH-000696,-0.2713832124718077
ACH-000697,-0.20389088739243905
ACH-000699,-0.1029134086945573
ACH-000701,-0.11405749725263326
ACH-000706,-0.21630447258470853
ACH-000711,-0.2698978622835014
ACH-000713,-0.3239844536781542
ACH-000714,-0.2400810905188947
ACH-000718,-0.3092016185933977
ACH-000720,-0.143729210429534
ACH-000721,-0.26013609214891203
ACH-000724,-0.2455183253035195
ACH-000725,-0.3229361870995822
ACH-000732,-0.3673913054785767
ACH-000734,-0.19110356849313007
ACH-000735,-0.12103412260970672
ACH-000736,-0.4261281256082981
ACH-000738,-0.3084046932106917
ACH-000746,-0.23720767530769046
ACH-000747,-0.21431659498908104
ACH-000748,-0.24720714658924786
ACH-000753,-0.21257220724059264
ACH-000756,-0.3232965097924496
ACH-000757,-0.3657119567994741
ACH-000758,-0.2993102678592365
ACH-000760,-0.2331111500614873
ACH-000762,-0.22818308862910755
ACH-000763,-0.04637184859832442
ACH-000764,-0.3012839460648143
ACH-000765,-0.24324271364927594
ACH-000766,-0.3162015559412057
ACH-000767,-0.25409921785531137
ACH-000768,-0.2722375876646177
ACH-000769,-0.16880549288713986
ACH-000770,-0.22203911919971275
ACH-000771,-0.11651282015224923
ACH-000773,-0.21347561924428185
ACH-000776,-0.21741648076811765
ACH-000777,-0.2669184267880605
ACH-000778,-0.22311819356092305
ACH-000781,-0.2096028814793476
ACH-000782,-0.4580948601535866
ACH-000783,-0.2705325057652141
ACH-000784,-0.21333156690943808
ACH-000785,-0.2145897257459637
ACH-000787,-0.259628482334061
ACH-000788,-0.2556711419521425
ACH-000791,-0.3663773486359391
ACH-000792,-0.16669970561179068
ACH-000794,-0.23601431294496786
ACH-000796,-0.2315145830907808
ACH-000798,-0.2731082366393751
ACH-000799,-0.2333263809951326
ACH-000800,-0.2543197045864216
ACH-000802,-0.2882533171224608
ACH-000804,-0.2725462897238942
ACH-000805,-0.19193061949957568
ACH-000809,-0.27094096769900683
ACH-000810,-0.1937577127329385
ACH-000811,-0.11210098626756627
ACH-000817,-0.15320450075588693
ACH-000819,-0.07692719558433819
ACH-000820,-0.4327716011371534
ACH-000821,-0.1515084230639361
ACH-000822,-0.14811080990071035
ACH-000823,-0.15141528405503865
ACH-000824,-0.13217587844664988
ACH-000827,-0.2679102966673493
ACH-000829,-0.1029187803715161
ACH-000831,-0.26455002837123737
ACH-000832,-0.2611611714589953
ACH-000833,-0.03487868073520982
ACH-000834,-0.31267653622010805
ACH-000835,-0.11872287889483316
ACH-000836,0.06247218853756531
ACH-000837,-0.21156778502657045
ACH-000838,-0.22224019030060654
ACH-000839,-0.3774847816733163
ACH-000840,-0.3199490086190365
ACH-000841,-0.3261328680172728
ACH-000843,-0.12481144660885475
ACH-000846,-0.2516421316768055
ACH-000847,-0.14616327643779625
ACH-000848,-0.25036101774895503
ACH-000849,-0.3450434653732989
ACH-000851,-0.18626788762101285
ACH-000855,-0.37023038110496254
ACH-000856,-0.1540345031260815
ACH-000858,-0.1840214784867336
ACH-000859,-0.12171055791576292
ACH-000861,-0.1128636223554208
ACH-000862,-0.016070571669000156
ACH-000865,-0.1729892169110326
ACH-000866,-0.2958871120246432
ACH-000867,-0.24345926963567202
ACH-000869,-0.23590676397820215
ACH-000872,-0.12586745979457764
ACH-000873,-0.1974338967723869
ACH-000876,-0.20732957954675726
ACH-000878,-0.3213818483205537
ACH-000880,-0.2964580783211142
ACH-000881,-0.26688849262212844
ACH-000882,-0.16311339217409646
ACH-000884,-0.2733471259166555
ACH-000885,-0.2564342970104362
ACH-000887,-0.17628023329345185
ACH-000889,-0.08953962328310322
ACH-000896,-0.28895265563705685
ACH-000898,-0.31488548100830915
ACH-000900,-0.2586495551437632
ACH-000901,-0.18989527371956008
ACH-000905,-0.2645043138695586
ACH-000906,-0.3400100734458458
ACH-000907,-0.06838858848714109
ACH-000910,-0.3045189726158514
ACH-000911,-0.3429794870556865
ACH-000912,-0.3375331454908668
ACH-000913,-0.09404256630084047
ACH-000915,-0.2825777091101324
ACH-000916,-0.7352638040861539
ACH-000917,-0.1272362738063294
ACH-000920,-0.33728724436342555
ACH-000921,-0.0601902437687121
ACH-000924,-0.1534834663377744
ACH-000926,-0.2517850689458328
ACH-000928,-0.24322255334598145
ACH-000929,-0.479650140958395
ACH-000932,-0.154152545099467
ACH-000935,-0.10331165663695442
ACH-000936,-0.3144205005410763
ACH-000937,-0.3032484541253901
ACH-000938,-0.19068883503271786
ACH-000939,0.1733413653174647
ACH-000941,-0.18233053200564692
ACH-000943,-0.19240857262722574
ACH-000946,-0.21212831791204131
ACH-000947,-0.22730110665706416
ACH-000948,-0.3132457771624005
ACH-000950,0.001894925769031104
ACH-000953,-0.13535808753947506
ACH-000954,-0.06497725162080155
ACH-000957,-0.2894906565111271
ACH-000958,-0.37915486203219895
ACH-000960,-0.2268799864629231
ACH-000963,-0.09071004929278148
ACH-000968,-0.0912770871057912
ACH-000969,-0.3598400882214687
ACH-000972,-0.15302442316153606
ACH-000973,-0.42660611104332186
ACH-000974,-0.3561641269675697
ACH-000978,-0.2241399075138162
ACH-000984,-0.2731249659294483
ACH-000986,-0.3321012683341282
ACH-000988,-0.3278822452349218
ACH-000993,-0.4485691751030199
ACH-000994,-0.22381846857068044
ACH-000996,-0.3673944124228462
ACH-001001,-0.3894515572085436
ACH-001020,-0.21652357628615607
ACH-001028,-0.23936464565688584
ACH-001031,-0.2601865821911705
ACH-001038,-0.2728553934074712
ACH-001048,-0.3082675596596344
ACH-001050,-0.15677830597500328
ACH-001053,-0.10053331368856326
ACH-001054,-0.2306015176768065
ACH-001061,-0.20983562084190824
ACH-001067,-0.4626386302252821
ACH-001075,-0.15542055140371053
ACH-001096,-0.21917718581935589
ACH-001111,-0.3554622963547993
ACH-001119,0.1182360014660372
ACH-001128,0.6741112324013362
ACH-001134,-0.3600734503159316
ACH-001151,-0.2627243392265014
ACH-001163,-0.4528615535299854
ACH-001164,-0.2363014501389184
ACH-001183,-0.4388203783586053
ACH-001192,-0.15849438745313602
ACH-001193,-0.15983109863886813
ACH-001196,0.002129238800963657
ACH-001197,-0.17530560872519105
ACH-001205,-0.21836779088454067
ACH-001211,-0.04899614999643228
ACH-001212,-0.08700704854052088
ACH-001228,-0.29176025291749363
ACH-001232,-0.290990389028338
ACH-001239,-0.06324753519804117
ACH-001270,-0.03732030362458647
ACH-001274,-0.10265624221901047
ACH-001275,-0.06519320415608461
ACH-001277,-0.4483800076307026
ACH-001278,-0.3835766059532983
ACH-001280,-0.4856978749388202
ACH-001283,-0.13865413032499865
ACH-001289,-0.23005330095637602
ACH-001300,-0.2659289938201789
ACH-001301,-0.1813320012629279
ACH-001302,-0.13354312489146675
ACH-001306,-0.27039812609389274
ACH-001318,-0.11946668900409466
ACH-001322,-0.17829523877572998
ACH-001328,-0.3814334378004094
ACH-001332,-0.3848880305352138
ACH-001336,-0.3488687872601019
ACH-001346,-0.24270461561672074
ACH-001353,-0.2648909752426906
ACH-001354,-0.2305488450373741
ACH-001367,-0.4700244766728954
ACH-001368,-0.2154870141290614
ACH-001374,-0.11550121459495563
ACH-001377,-0.3664227695246767
ACH-001380,-0.2327400893016804
ACH-001391,-0.2501957267112556
ACH-001408,-0.3238547769604966
ACH-001430,-0.08241051219583889
ACH-001431,-0.2483224747207185
ACH-001450,-0.1573510353075672
ACH-001496,-0.06638795146779926
ACH-001500,-0.012459887186338822
ACH-001523,-0.16009658549420747
ACH-001532,-0.2834347870217113
ACH-001550,0.028287338831366363
ACH-001552,-0.26953524635125903
ACH-001554,-0.24963670272483224
ACH-001654,-0.3745892365920099
ACH-001735,-0.1918684247549847
ACH-001736,-0.3021423994401179
ACH-001737,-0.5736124773867051
ACH-001740,-0.11509053772319965
ACH-001745,-0.10814902466926153
ACH-001765,-0.3301867112280418
