,RPP21 (79897)
ACH-000350,-1.1851527256446641
ACH-000352,-1.2838023552365407
ACH-000356,-0.949971155740672
ACH-000361,-1.4275335581423607
ACH-000362,-1.1558833920188272
ACH-000363,-0.7093012277003158
ACH-000364,-1.2048412374083894
ACH-000365,-1.1476998609333988
ACH-000366,-1.4748629078977722
ACH-000368,-1.5684031475846014
ACH-000374,-1.4728821538344568
ACH-000375,-1.2019789302580248
ACH-000376,-1.3486556839723824
ACH-000381,-1.1274217234205501
ACH-000383,-1.1663633534385944
ACH-000387,-1.0990693361606594
ACH-000389,-1.5436373180550862
ACH-000390,-1.196296203924082
ACH-000393,-1.4538022010898042
ACH-000395,-0.9201440439188978
ACH-000396,-0.8140067397573657
ACH-000397,-1.070302813734665
ACH-000401,-1.3246255872895571
ACH-000402,-1.0014516490264516
ACH-000403,-0.9123962177000754
ACH-000404,-1.2087994659250865
ACH-000406,-1.309356276152737
ACH-000407,-1.5156790395790058
ACH-000408,-1.5377996396021851
ACH-000410,-1.2284904234974323
ACH-000411,-1.1609031457402976
ACH-000414,-0.9951427751605694
ACH-000415,-1.5607728241221936
ACH-000416,-1.1063171774154361
ACH-000420,-1.2060266473457353
ACH-000421,-1.1438878711741751
ACH-000424,-1.1461969937105358
ACH-000425,-0.974009652066052
ACH-000426,-1.0467293447942971
ACH-000427,-1.21702953248096
ACH-000433,-1.263456655097257
ACH-000435,-1.3287288802242958
ACH-000436,-0.9874081723622684
ACH-000444,-1.3339625960454613
ACH-000445,-1.2290858203723074
ACH-000448,-1.218497513220368
ACH-000450,-1.0351592380684205
ACH-000452,-1.4053199357275703
ACH-000454,-1.6631441876924955
ACH-000458,-1.3318347378304292
ACH-000459,-1.4522314900067563
ACH-000460,-1.1084691213468891
ACH-000461,-1.2152399437275077
ACH-000463,-1.2282180385166253
ACH-000464,-1.1711399550044623
ACH-000466,-1.2874501404972185
ACH-000467,-1.1978157194538142
ACH-000468,-1.0815402776096914
ACH-000469,-1.3469423336276427
ACH-000470,-1.0378472658884894
ACH-000471,-1.1558315351787642
ACH-000472,-1.239275744827134
ACH-000473,-1.6154918475501596
ACH-000475,-1.0870261245635433
ACH-000476,-1.0885829470862272
ACH-000477,-1.0774939378461883
ACH-000479,-1.285231215569408
ACH-000480,-1.4656018282427046
ACH-000481,-0.9868630790804388
ACH-000483,-1.2332320681090196
ACH-000484,-0.8281140973247234
ACH-000485,-1.0977998460257992
ACH-000486,-1.2169425925206483
ACH-000487,-1.237955483588936
ACH-000488,-1.2591643736901603
ACH-000490,-1.299189121068304
ACH-000491,-1.0586500900371092
ACH-000495,-1.5446429922130012
ACH-000496,-1.3734860737218693
ACH-000499,-1.2971304035939892
ACH-000500,-1.5039210433874082
ACH-000502,-1.2400622721086247
ACH-000503,-1.1085238308277672
ACH-000505,-1.2764959545823875
ACH-000507,-1.2625509888375486
ACH-000510,-1.0954933885901488
ACH-000511,-1.257754627576804
ACH-000512,-1.046395318129569
ACH-000516,-1.077403242155639
ACH-000517,-1.1307603630782659
ACH-000518,-1.6665013348624542
ACH-000520,-1.110254494981236
ACH-000521,-1.0370818723530018
ACH-000522,-1.1902438590804878
ACH-000524,-0.8871432325577784
ACH-000527,-1.245755526017995
ACH-000528,-1.2953448839908808
ACH-000537,-1.3010591723716174
ACH-000541,-0.8556650523454239
ACH-000542,-1.301350108717138
ACH-000544,-1.4084130164649578
ACH-000545,-1.3712137758501126
ACH-000547,-1.7516616314578781
ACH-000548,-1.434161889784452
ACH-000549,-1.2861119889621304
ACH-000550,-1.257691126268439
ACH-000552,-1.3389006690250254
ACH-000556,-1.2105073921731972
ACH-000557,-1.1440884182145608
ACH-000569,-1.5653312380703064
ACH-000570,-1.5362883108276666
ACH-000571,-1.0800963191600048
ACH-000573,-1.4743970829156925
ACH-000576,-1.3784415594653303
ACH-000579,-1.3124896818149276
ACH-000580,-1.4477372370485575
ACH-000584,-1.4005619555645232
ACH-000585,-1.4035290944611127
ACH-000588,-1.5456685521302356
ACH-000589,-1.0390064662381209
ACH-000591,-1.5351968959135247
ACH-000593,-1.4793765460084465
ACH-000600,-1.3906610632507572
ACH-000601,-1.1336835679172772
ACH-000605,-1.1298611569855916
ACH-000606,-1.403851186836442
ACH-000608,-0.9891435283402908
ACH-000614,-0.9681858448736624
ACH-000616,-1.2759702552105627
ACH-000618,-1.4270825563827316
ACH-000619,-1.3958389609511748
ACH-000620,-1.2279214560849236
ACH-000621,-1.028462984061236
ACH-000622,-1.0523566656484526
ACH-000623,-1.3874472739457613
ACH-000624,-1.2605569748412984
ACH-000627,-1.2568543183993235
ACH-000630,-1.2452774331007683
ACH-000631,-1.492904082258401
ACH-000632,-1.2381280660039409
ACH-000633,-1.0080446098519122
ACH-000637,-1.5925271163954595
ACH-000638,-1.3613809454647805
ACH-000646,-0.9540816355005334
ACH-000647,-1.1215777257172772
ACH-000648,-1.3699098544708028
ACH-000649,-1.5481333975135405
ACH-000651,-1.3423492979107023
ACH-000652,-1.3490561005313522
ACH-000653,-1.2710171627202218
ACH-000657,-1.2863889018213472
ACH-000658,-1.2945211918663215
ACH-000661,-1.7999651959117764
ACH-000662,-0.6001132433635369
ACH-000663,-1.0647010666379768
ACH-000665,-1.2732382699002984
ACH-000671,-1.398895869259044
ACH-000672,-1.2012852059375876
ACH-000673,-1.3140269366694854
ACH-000676,-1.2293100414488034
ACH-000677,-0.9909706718322112
ACH-000681,-1.2968644883931542
ACH-000683,-1.6829443280261391
ACH-000684,-1.4575980338282386
ACH-000688,-1.0587340535700267
ACH-000693,-1.344385011418292
ACH-000694,-1.3523046378633796
ACH-000695,-1.614581713290988
ACH-000696,-1.20731074117082
ACH-000697,-1.1093535932687328
ACH-000699,-1.0161056714811378
ACH-000701,-1.3788197054947895
ACH-000706,-1.3388547005321842
ACH-000711,-1.1625245541809868
ACH-000713,-1.1964519428585334
ACH-000714,-1.1398632321795246
ACH-000718,-0.9717841172078009
ACH-000720,-1.4200634935253182
ACH-000721,-1.2445563954509336
ACH-000724,-1.2846012824283093
ACH-000725,-0.7462592745463171
ACH-000732,-1.49897883227925
ACH-000734,-1.2125802751506367
ACH-000735,-1.3169828806999917
ACH-000736,-1.2087222635367345
ACH-000738,-1.1864006196518406
ACH-000746,-0.8916223595469066
ACH-000747,-0.9611920863413193
ACH-000748,-1.4476051298701555
ACH-000753,-1.5971137103676318
ACH-000756,-1.35997987392521
ACH-000757,-1.0642582500162994
ACH-000758,-1.558043568831584
ACH-000760,-1.2951353661471956
ACH-000762,-1.3988717450063504
ACH-000763,-0.947900200054376
ACH-000764,-1.2393894532687968
ACH-000765,-1.7016268796869272
ACH-000766,-1.2194003554612902
ACH-000767,-0.9364837668108376
ACH-000768,-1.3092484053730695
ACH-000769,-1.2363358100531752
ACH-000770,-1.2526432287544351
ACH-000771,-1.3523341259421304
ACH-000773,-1.098605964455926
ACH-000776,-1.2380906729201648
ACH-000777,-1.3625932228547972
ACH-000778,-0.9219234141259712
ACH-000781,-1.3930022096582402
ACH-000782,-1.2280957599910791
ACH-000783,-0.8462952552789912
ACH-000784,-1.578012377665572
ACH-000785,-0.8272980405719134
ACH-000787,-1.3379732673193765
ACH-000788,-1.2267131446800212
ACH-000791,-1.274232443475814
ACH-000792,-1.617299433331109
ACH-000794,-1.2062081417461563
ACH-000796,-0.9452878380010156
ACH-000798,-1.0527934645151584
ACH-000799,-1.0703854115067832
ACH-000800,-1.4226838629165344
ACH-000802,-1.200316536816158
ACH-000804,-1.5212539478193718
ACH-000805,-1.179448616080251
ACH-000809,-1.2018639510056586
ACH-000810,-1.249807171987163
ACH-000811,-1.089295144575501
ACH-000817,-1.100610963430139
ACH-000819,-1.3537644791654857
ACH-000820,-1.678146941527431
ACH-000821,-1.3049655168931422
ACH-000822,-0.9448658853023756
ACH-000823,-1.4365310320094262
ACH-000824,-1.2662417392780791
ACH-000827,-1.3682218317206514
ACH-000829,-1.2181294660973687
ACH-000831,-1.3116528669900434
ACH-000832,-1.2456737241597582
ACH-000833,-1.4398801255499527
ACH-000834,-1.2035499019032905
ACH-000835,-1.2887445226601812
ACH-000836,-1.2254520950192886
ACH-000837,-1.4916533573670108
ACH-000838,-1.1228702428273436
ACH-000839,-1.2848043603335413
ACH-000840,-1.2056526725872718
ACH-000841,-1.3421707165876935
ACH-000843,-1.4433750228313127
ACH-000846,-1.3942930998721454
ACH-000847,-1.1445607124296162
ACH-000848,-1.264478343319535
ACH-000849,-1.02588464858768
ACH-000851,-1.2081059445127105
ACH-000855,-1.5102651360575772
ACH-000856,-1.0988776802991884
ACH-000858,-1.4157597262151016
ACH-000859,-1.7452935518922907
ACH-000861,-1.4956207270685242
ACH-000862,-1.2554326760015628
ACH-000865,-1.321969318152869
ACH-000866,-1.2299187502050282
ACH-000867,-0.9929717346591618
ACH-000869,-1.0011579091365377
ACH-000872,-1.402255862497393
ACH-000873,-1.2150373153892748
ACH-000876,-0.9470185723158346
ACH-000878,-1.219531215820827
ACH-000880,-1.236071217170574
ACH-000881,-1.5354975519419938
ACH-000882,-1.3711902428125446
ACH-000884,-1.1712534458629829
ACH-000885,-1.0365527918750983
ACH-000887,-1.1494686955727336
ACH-000889,-1.1684157922861929
ACH-000896,-1.4564177322314367
ACH-000898,-1.2515719938005667
ACH-000900,-0.8425629841811826
ACH-000901,-1.2479968466871725
ACH-000905,-1.3635833583716688
ACH-000906,-1.3338904768403004
ACH-000907,-1.1325496451971608
ACH-000910,-1.1841402910085024
ACH-000911,-1.1114395365267833
ACH-000912,-1.3584518317592869
ACH-000913,-1.4217012254198484
ACH-000915,-1.2603444344550874
ACH-000916,-1.467610987931283
ACH-000917,-1.3693209175908954
ACH-000920,-1.3170932826525774
ACH-000921,-1.2049162842073655
ACH-000924,-1.1824067526964837
ACH-000926,-1.1309287002623487
ACH-000928,-1.0240068555376978
ACH-000929,-1.510100762901489
ACH-000932,-1.1034654679609937
ACH-000935,-1.4141118723974122
ACH-000936,-1.3191707121774707
ACH-000937,-1.267221979360944
ACH-000938,-0.9479603974411569
ACH-000939,-1.4875581849423614
ACH-000941,-1.4344375464164991
ACH-000943,-1.4613121576525891
ACH-000946,-1.0724076358878576
ACH-000947,-1.1354033502727237
ACH-000948,-1.1658722780508688
ACH-000950,-1.5392161386074343
ACH-000953,-1.1795110130399429
ACH-000954,-1.440248998004759
ACH-000957,-1.2358935784960534
ACH-000958,-0.9665313177808864
ACH-000960,-1.2408873233579587
ACH-000963,-0.9306890118285291
ACH-000968,-1.1989429549312522
ACH-000969,-1.325409303921124
ACH-000972,-1.0529103847397463
ACH-000973,-1.240638607508527
ACH-000974,-1.091870911855491
ACH-000978,-1.0681291518918643
ACH-000984,-0.9267481871301544
ACH-000986,-1.338984643018743
ACH-000988,-1.0949964739988634
ACH-000993,-1.1594684269561195
ACH-000994,-1.2175421076258908
ACH-000996,-1.1487435210478147
ACH-001001,-1.1722196370812452
ACH-001020,-1.5211841711789038
ACH-001028,-1.18167159895575
ACH-001031,-1.13437779626196
ACH-001038,-1.3229620744679285
ACH-001048,-1.3089646567602842
ACH-001050,-1.3258567719566994
ACH-001053,-1.371082439990934
ACH-001054,-1.0846387726043354
ACH-001061,-1.2764914792293616
ACH-001067,-0.9581464287075896
ACH-001075,-1.3613729822352991
ACH-001096,-1.3428704574072978
ACH-001111,-1.2926293432254363
ACH-001119,-1.3671761766779662
ACH-001128,-1.2946490690733514
ACH-001134,-1.1140472326329005
ACH-001151,-1.1703840038793023
ACH-001163,-1.2193494232252384
ACH-001164,-1.2570488261147303
ACH-001183,-1.3341286574061002
ACH-001192,-1.4823782103614358
ACH-001193,-1.4003114206256382
ACH-001196,-1.6262209740125917
ACH-001197,-1.2648738718351855
ACH-001205,-1.0773683674989945
ACH-001211,-1.1038268508814608
ACH-001212,-1.2818812287472003
ACH-001228,-1.5981512406194205
ACH-001232,-1.5283879522245591
ACH-001239,-1.3117838876792225
ACH-001270,-1.3159231078867029
ACH-001274,-1.2560237291616343
ACH-001275,-1.2019628096375792
ACH-001277,-1.0953459385697923
ACH-001278,-1.0944964782210072
ACH-001280,-1.1792144194088616
ACH-001283,-1.3782364858351677
ACH-001289,-0.8992063113810983
ACH-001300,-1.1954387651821972
ACH-001301,-0.8881926492796083
ACH-001302,-1.3326782204578844
ACH-001306,-1.3218111897046363
ACH-001318,-1.3869388579399118
ACH-001322,-1.2739808306112306
ACH-001328,-1.2651445463425603
ACH-001332,-1.416463612878755
ACH-001336,-1.233312051762684
ACH-001346,-1.3339145141505044
ACH-001353,-1.1364905966156391
ACH-001354,-1.2927401373590548
ACH-001367,-1.5271912508120522
ACH-001368,-1.0618500264333497
ACH-001374,-1.2713731744327943
ACH-001377,-1.1015781037818675
ACH-001380,-1.1411553902220257
ACH-001391,-1.0072035472060483
ACH-001408,-1.3590532280511443
ACH-001430,-1.2885454936829424
ACH-001431,-1.249676533845986
ACH-001450,-1.0801047490308102
ACH-001496,-1.3682405051820146
ACH-001500,-1.1540083214849075
ACH-001523,-1.5902006179666195
ACH-001532,-1.0501218024595649
ACH-001550,-1.4796478248886322
ACH-001552,-1.1649646143987884
ACH-001554,-1.242388530850424
ACH-001654,-1.4768602805878952
ACH-001735,-1.2851377831403985
ACH-001736,-1.188075803938664
ACH-001737,-0.6625908992034343
ACH-001740,-1.507573654216838
ACH-001745,-1.334897005535089
ACH-001765,-1.371889960377562
