,DUOX2 (50506)
ACH-000499,0.055948361620992114
ACH-000500,-0.16766083316431002
ACH-000502,-0.22456678478995615
ACH-000503,-0.4662005510368363
ACH-000505,-0.12236830383780807
ACH-000507,-0.2383991229305622
ACH-000510,-0.2002826717120184
ACH-000511,-0.11551273090082392
ACH-000512,-0.5450649783316318
ACH-000516,-0.05607054330596682
ACH-000517,-0.2612315007801616
ACH-000518,-0.2124417903692798
ACH-000520,-0.4126753573595972
ACH-000521,-0.2720802201292984
ACH-000522,-0.35831780902035976
ACH-000524,-0.0985689747251402
ACH-000527,-0.10433807832862987
ACH-000528,-0.12118458477313375
ACH-000537,-0.16409662551472615
ACH-000541,-0.15527267942843076
ACH-000542,-0.15407471468938108
ACH-000544,-0.10504955270987144
ACH-000545,-0.16568947304560136
ACH-000547,-0.08550292667756162
ACH-000548,-0.0879105536865686
ACH-000549,-0.2829277917212628
ACH-000550,-0.14698058955460325
ACH-000552,-0.2726655920393464
ACH-000556,-0.18164303288058056
ACH-000557,-0.3246878024617141
ACH-000569,0.12884848081208986
ACH-000570,-0.18511993366222698
ACH-000571,-0.16620578476789974
ACH-000573,-0.1922604830157432
ACH-000576,-0.2356863265509664
ACH-000579,-0.11312405475509905
ACH-000580,-0.12699809968401685
ACH-000584,-0.2346333202421495
ACH-000585,-0.15624433927088247
ACH-000588,-0.25359392743094544
ACH-000589,-0.21160407627944294
ACH-000591,-0.17737220293175435
ACH-000593,-0.21252770988100264
ACH-000600,-0.19019993211942104
ACH-000601,-0.18644902252921666
ACH-000605,-0.06838807640979458
ACH-000606,-0.03603478955539478
ACH-000608,-0.24886817762246985
ACH-000614,-0.18704311510530652
ACH-000616,-0.042697822942316194
ACH-000618,-0.2152463431382192
ACH-000619,-0.3515992344727085
ACH-000620,-0.05805911660861589
ACH-000621,-0.02864860822223262
ACH-000622,-0.21094045286885948
ACH-000623,-0.1854488151311956
ACH-000624,-0.1511129235304338
ACH-000627,-0.15801774829610746
ACH-000630,-0.07484457025302077
ACH-000631,-0.2691308487019501
ACH-000632,-0.2699492127733978
ACH-000633,-0.043711889617056944
ACH-000637,0.20946212241039644
ACH-000638,-0.26009568920056914
ACH-000646,0.008022650489679786
ACH-000647,-0.1811231005683013
ACH-000648,-0.2792845178913008
ACH-000649,-0.3461719922556101
ACH-000651,-0.0760514100391167
ACH-000652,-0.2530146452001104
ACH-000653,-0.20611082377753534
ACH-000657,-0.22016892198864005
ACH-000658,-0.25708391881241843
ACH-000661,-0.11869031635240493
ACH-000662,-0.4760576350183684
ACH-000663,-0.1255511022962692
ACH-000665,-0.24988966682013694
ACH-000671,-0.1903484161353529
ACH-000672,-0.08641913656507967
ACH-000673,-0.16655384300283654
ACH-000676,-0.1684823393128197
ACH-000677,-0.18335894467868347
ACH-000681,-0.12328560876102973
ACH-000683,-0.09198502376750037
ACH-000684,-0.3931357693020564
ACH-000688,-0.2292361341911101
ACH-000693,-0.20952810524866425
ACH-000694,-0.2793612118505916
ACH-000695,-0.3149157707167564
ACH-000696,-0.1542230625694094
ACH-000697,-0.2180787126604656
ACH-000699,-0.16889510845739747
ACH-000701,-0.14559210863648295
ACH-000706,-0.17628207647745991
ACH-000711,-0.11679041857765525
ACH-000713,-0.12839637016908909
ACH-000714,-0.3377675062923888
ACH-000718,-0.2518142099942134
ACH-000720,-0.12904915919881954
ACH-000721,-0.2516907831235408
ACH-000724,0.027800902826358
ACH-000725,-0.31883781394883765
ACH-000732,-0.02655398007666317
ACH-000734,-0.2171416071135236
ACH-000735,-0.2626794261392642
ACH-000736,-0.17498167026221598
ACH-000738,-0.11684747967214568
ACH-000746,-0.18125785415569248
ACH-000747,-0.16522234276129558
ACH-000748,-0.047539078856183005
ACH-000753,-0.2402314966577947
ACH-000756,-0.2650219614073953
ACH-000757,-0.34294535121324515
ACH-000758,-0.1634783907619097
ACH-000760,-0.21892435538683824
ACH-000762,-0.025686796744327296
ACH-000763,-0.16502995314819086
ACH-000764,-0.3333699101503019
ACH-000765,-0.13692682905239748
ACH-000766,-0.2676156876557035
ACH-000767,-0.17436122118864664
ACH-000768,-0.23883646429354724
ACH-000769,-0.21498473391145034
ACH-000770,-0.2455261960642104
ACH-000771,-0.08940247893769568
ACH-000773,-0.23326021011292125
ACH-000776,-0.2152361200705298
ACH-000777,-0.14172259869046186
ACH-000778,-0.21842856838518515
ACH-000781,-0.2282487524768441
ACH-000782,-0.2353346877281473
ACH-000783,-0.12032213549228266
ACH-000784,-0.2761757652944062
ACH-000785,-0.1541823142833399
ACH-000787,-0.1523328593228266
ACH-000788,-0.21049449510360846
ACH-000791,-0.2826577551511338
ACH-000792,-0.09001846769350119
ACH-000794,-0.23364521305838964
ACH-000796,-0.03954197283999774
ACH-000798,-0.08628484562277354
ACH-000799,-0.145477199187327
ACH-000800,-0.2836583831671762
ACH-000802,-0.12489733345291112
ACH-000804,-0.2466909656633705
ACH-000805,-0.13908531826568815
ACH-000809,-0.2587897806732589
ACH-000810,-0.3962884653942473
ACH-000811,-0.1925330861618019
ACH-000817,-0.3126616655782189
ACH-000819,-0.06610345402443334
ACH-000820,-0.17341716964215098
ACH-000821,-0.5259719354781708
ACH-000822,-0.14610010805040913
ACH-000823,-0.16131502098252345
ACH-000824,-0.1840701120598225
ACH-000827,-0.12337366978752355
ACH-000829,-0.09832686848792616
ACH-000831,-0.3983741784163781
ACH-000832,-0.08704178135085376
ACH-000833,-0.06899291779542639
ACH-000834,-0.08073946001066512
ACH-000835,-0.10467286758849673
ACH-000836,-0.17474598556923254
ACH-000837,-0.21061268349551415
ACH-000838,-0.08583524152284994
ACH-000839,-0.38769229555810497
ACH-000840,-0.08870275191684232
ACH-000841,-0.3648419974701904
ACH-000843,0.0195269106292196
ACH-000846,-0.1529435867447047
ACH-000847,-0.13744171656608567
ACH-000848,-0.17749574059383905
ACH-000849,-0.3617591526137111
ACH-000851,-0.013039491463061315
ACH-000855,-0.2474599812329487
ACH-000856,-0.2509970097976053
ACH-000858,0.0006634764243823842
ACH-000859,-0.07145248285808968
ACH-000861,-0.08481541262600817
ACH-000862,-0.14288281162552235
ACH-000865,-0.14550099404863384
ACH-000866,-0.2276643082916224
ACH-000867,-0.1956769969700167
ACH-000869,-0.2312530706698529
ACH-000872,-0.1167118102465748
ACH-000873,-0.032621793134945995
ACH-000876,-0.2727857798667402
ACH-000878,-0.12484921074329634
ACH-000880,-0.14575570349640474
ACH-000881,-0.10792128923278277
ACH-000882,-0.036966419490401387
ACH-000884,-0.14950059863819795
ACH-000885,-0.07278716232097282
ACH-000887,-0.16182012012597727
ACH-000889,-0.04158993269887375
ACH-000896,-0.3116638762170399
ACH-000898,-0.3054114595034513
ACH-000900,-0.08737183058437709
ACH-000901,-0.15874968415698204
ACH-000905,-0.20357441187613945
ACH-000906,-0.17618155325154486
ACH-000907,-0.07852793439193155
ACH-000910,-0.12171740541865765
ACH-000911,-0.21353800091497926
ACH-000912,-0.3173495312274642
ACH-000913,-0.1360393628864855
ACH-000915,-0.1760626952754322
ACH-000916,-0.09118537474536448
ACH-000917,-0.0672889340676133
ACH-000920,-0.5397294426801583
ACH-000921,0.047516414556824926
ACH-000924,-0.2568569562584788
ACH-000926,-0.3221429183231645
ACH-000928,-0.003304099409561817
ACH-000929,-0.3560660122668348
ACH-000932,-0.1935303879955958
ACH-000935,-0.3335416058551876
ACH-000936,-0.217915360575446
ACH-000937,-0.29134828758737863
ACH-000938,-0.22846924142679306
ACH-000939,-0.2381631547988021
ACH-000941,-0.0485692903933179
ACH-000943,-0.11544510923936628
ACH-000946,-0.14990202074675665
ACH-000947,-0.051290954373020524
ACH-000948,-0.2218432074981911
ACH-000950,-0.3802712610005579
ACH-000953,-0.3419939176213231
ACH-000954,-0.055709676692108925
ACH-000957,-0.018036208549446764
ACH-000958,-0.3138143761691945
ACH-000960,-0.12303566789076464
ACH-000963,-0.4190815861872752
ACH-000968,-0.06528774411874788
ACH-000969,-0.31966640755614684
ACH-000972,-0.32270838371685684
ACH-000973,-0.3398271533915033
ACH-000974,-0.18627070915503705
ACH-000978,0.011133580225789471
ACH-000984,-0.01618837659778781
ACH-000986,-0.25278422009537604
ACH-000988,-0.08239856975686811
ACH-000993,0.007225868287072861
ACH-000994,-0.27634226054843275
ACH-000996,0.06487568250069578
ACH-001001,-0.20625183018993956
ACH-001020,-0.10719276160523264
ACH-001028,-0.1088453426339738
ACH-001031,-0.3139079409832533
ACH-001038,-0.17761421588568144
ACH-001048,-0.15356089759327846
ACH-001050,-0.2331586690795118
ACH-001053,-0.24245426570958764
ACH-001054,-0.029319390772413374
ACH-001061,-0.119963121074738
ACH-001067,-0.12254566746841948
ACH-001075,-0.2193463753553948
ACH-001096,-0.094559069069347
ACH-001111,-0.23092875145828526
ACH-001119,-0.1328119844179556
ACH-001128,-0.20015690993129734
ACH-001134,-0.3293115276012171
ACH-001151,-0.17058102029577996
ACH-001163,-0.3437819611000325
ACH-001164,-0.4582599071291051
ACH-001183,-0.2037864812307484
ACH-001192,-0.23385668768695314
ACH-001193,-0.22159238112649268
ACH-001196,-0.16207337655703727
ACH-001197,-0.24574562981652304
ACH-001205,-0.28749882343160305
ACH-001211,-0.13011429505890068
ACH-001212,-0.3698730067787
ACH-001228,-0.24010630876022465
ACH-001232,-0.2347039338091308
ACH-001239,-0.07828760030419997
ACH-001270,0.018617955565897938
ACH-001274,-0.2586552631496842
ACH-001275,-0.0023539448236927964
ACH-001277,-0.307503435533952
ACH-001278,-0.15456422871401462
ACH-001280,-0.09341237310287873
ACH-001283,-0.08747751063171476
ACH-001289,-0.17791451896869684
ACH-001300,-0.25241439529008103
ACH-001301,-0.14671798728092536
ACH-001302,-0.051898715469421805
ACH-001306,-0.2312682271976157
ACH-001318,-0.1463817851608162
ACH-001322,-0.05924977092618326
ACH-001328,-0.22048648771467386
ACH-001332,-0.19853286376917795
ACH-001336,-0.1628063724099943
ACH-001346,-0.2069330520970703
ACH-001353,-0.13839049833840422
ACH-001354,-0.1655222029279744
ACH-001367,-0.15874292299122292
ACH-001368,-0.1698758525579484
ACH-001374,-0.1559967301247557
ACH-001377,-0.16147981210431472
ACH-001380,-0.13380419110025896
ACH-001391,-0.2722618668582051
ACH-001408,-0.1808493998615752
ACH-001430,-0.07388331358108652
ACH-001431,-0.17768986512608498
ACH-001450,-0.4868485347921097
ACH-001496,-0.08728122383131502
ACH-001500,-0.09422465365115593
ACH-001523,-0.2158722766151845
ACH-001532,-0.056644418100352464
ACH-001550,-0.2974196191352169
ACH-001552,-0.13151517386482708
ACH-001554,-0.13307947801784514
ACH-001654,-0.23708232370247004
ACH-001735,-0.08296028650986184
ACH-001736,-0.28932713450070924
ACH-001737,-0.4073532715456094
ACH-001740,-0.2509063612295121
ACH-001745,-0.2262289365624851
ACH-001765,-0.33054605553613065
