,PLK1 (5347)
ACH-001377,-1.2706853806462917
ACH-001380,-1.1733547406369862
ACH-001391,-1.300552091123364
ACH-001408,-1.3689738482495095
ACH-001430,-1.0112045290272258
ACH-001431,-1.2942911364473535
ACH-001450,-1.274334111642541
ACH-001496,-1.135781980837847
ACH-001500,-1.0563583920580588
ACH-001523,-1.3551282453680762
ACH-001532,-1.1779116906441771
ACH-001550,-1.1290627104791977
ACH-001552,-1.536639167265228
ACH-001554,-1.3387865356226385
ACH-001654,-1.3058017930176953
ACH-001735,-1.4178513679138962
ACH-001736,-1.328781466951641
ACH-001737,-1.7133364538143503
ACH-001740,-1.4260103847024783
ACH-001745,-1.2123692257708625
ACH-001765,-1.2504866174599654
