,KHDC1L (100129128)
ACH-000556,-0.31158349898440396
ACH-000557,-0.21458858565790945
ACH-000569,0.09532070007839626
ACH-000570,-0.14558638956516648
ACH-000571,-0.2128346210234598
ACH-000573,-0.09943744748380663
ACH-000576,-0.2351997992707689
ACH-000579,-0.3463759877956929
ACH-000580,-0.3501391257282114
ACH-000584,-0.023381824684261657
ACH-000585,-0.12577510209308818
ACH-000588,-0.20885523154223792
ACH-000589,-0.2101866747273343
ACH-000591,-0.13457874477151693
ACH-000593,-0.1071600462295696
ACH-000600,-0.0921394600099026
ACH-000601,-0.0514684089777513
ACH-000605,-0.15529319308783782
ACH-000606,-0.07560205631982436
ACH-000608,-0.1806905460192098
ACH-000614,-0.00896994124250013
ACH-000616,-0.0795475147411122
ACH-000618,-0.1975839007521816
ACH-000619,-0.1848633183707214
ACH-000620,-0.08974233928725282
ACH-000621,-0.12422955662062818
ACH-000622,-0.036386818548618416
ACH-000623,-0.16896898015614842
ACH-000624,-0.16198936906056516
ACH-000627,-0.13912605561346164
ACH-000630,-0.13763128887210996
ACH-000631,-0.1013848076484774
ACH-000632,-0.14256659937927466
ACH-000633,-0.05017223701135404
ACH-000637,-0.1081348328089409
ACH-000638,-0.08986245068067268
ACH-000646,-0.16180504190698694
ACH-000647,-0.1762091474210711
ACH-000648,-0.22447296203718364
ACH-000649,-0.14884768109787114
ACH-000651,-0.150767072355472
ACH-000652,-0.2366451529436028
ACH-000653,-0.056747426246271535
ACH-000657,-0.048084211407102215
ACH-000658,-0.1597326985526998
ACH-000661,-0.07601725136792238
ACH-000662,0.09859369029135152
ACH-000663,-0.2485309979307677
ACH-000665,-0.1938618001720621
ACH-000671,-0.14469878924819934
ACH-000672,-0.2307362641549333
ACH-000673,-0.22002871491579976
ACH-000676,-0.28567681855663585
ACH-000677,-0.18280547921811216
ACH-000681,-0.2737227994752933
ACH-000683,-0.1909421846727055
ACH-000684,-0.2997011742102924
ACH-000688,-0.08400944640686803
ACH-000693,-0.08078792692468141
ACH-000694,-0.04666251445160481
ACH-000695,0.06336546168993193
ACH-000696,-0.22224055856228772
ACH-000697,-0.21258809369296108
ACH-000699,-0.1974321151758497
ACH-000701,-0.10526849321197923
ACH-000706,-0.04320520671123903
ACH-000711,-0.13354388061850592
ACH-000713,-0.4753189679475165
ACH-000714,-0.16807107718142672
ACH-000718,-0.16573560869248627
ACH-000720,-0.23416540640498396
ACH-000721,-0.15953872003724962
ACH-000724,-0.3029124002584205
ACH-000725,-0.1846096135559312
ACH-000732,-0.05734154364389672
ACH-000734,-0.2648248580325108
ACH-000735,-0.0893079234132477
ACH-000736,-0.04900089050361037
ACH-000738,-0.27903501799786185
ACH-000746,-0.2858604671835524
ACH-000747,-0.1896918284109795
ACH-000748,-0.011284001851062087
ACH-000753,-0.1985579688820953
ACH-000756,-0.3447578384946056
ACH-000757,-0.02825277122476922
ACH-000758,0.010834082828059194
ACH-000760,0.0010125760888753882
ACH-000762,-0.21910555626451306
ACH-000763,-0.08177737793531409
ACH-000764,-0.33836929311856595
ACH-000765,-0.272185618270054
ACH-000766,-0.12494791841736493
ACH-000767,-0.05190511752845535
ACH-000768,-0.2839924756196969
ACH-000769,-0.061521080833479874
ACH-000770,-0.2599688966705909
ACH-000771,-0.1375162450043644
ACH-000773,-0.1545856668718733
ACH-000776,-0.18851098082874185
ACH-000777,0.01891357526343952
ACH-000778,-0.26084413040699983
ACH-000781,-0.1147520956080236
ACH-000782,-0.29568840950363795
ACH-000783,-0.1203862216054378
ACH-000784,-0.20513643896019335
ACH-000785,-0.12612638814996885
ACH-000787,-0.219606227424264
ACH-000788,-0.13461322990341332
ACH-000791,-0.15044895954891946
ACH-000792,-0.1789427507230973
ACH-000794,-0.16235062022881688
ACH-000796,-0.07182946210890809
ACH-000798,-0.1983687981825196
ACH-000799,-0.1699098545647156
ACH-000800,0.025921793333093145
ACH-000802,-0.11326224517578995
ACH-000804,-0.2292717920816607
ACH-000805,-0.1516987364662644
ACH-000809,-0.07130013031702688
ACH-000810,-0.2277961507486956
ACH-000811,-0.11185852226983027
ACH-000817,-0.04532733678149787
ACH-000819,-0.1861392967110508
ACH-000820,-0.035157816165494564
ACH-000821,-0.3029175052787881
ACH-000822,-0.21621978412726536
ACH-000823,-0.14474485231615464
ACH-000824,-0.05317484620550272
ACH-000827,-0.10039397396744923
ACH-000829,-0.16295177640486053
ACH-000831,-0.056541761354753736
ACH-000832,-0.06330229771304183
ACH-000833,-0.3053942851255214
ACH-000834,-0.147504050521923
ACH-000835,-0.13557913750094588
ACH-000836,-0.10843341160169206
ACH-000837,-0.034456757290594414
ACH-000838,0.004170360064985093
ACH-000839,-0.17182330024991438
ACH-000840,0.01970059276882589
ACH-000841,-0.080367749450595
ACH-000843,-0.25768539378014643
ACH-000846,-0.06020953992646118
ACH-000847,-0.12482458785242315
ACH-000848,-0.037267763641074564
ACH-000849,-0.33716679401917715
ACH-000851,-0.2499882276826348
ACH-000855,-0.07597341829557176
ACH-000856,-0.188976787408308
ACH-000858,-0.0991837303610365
ACH-000859,-0.09829415680459087
ACH-000861,-0.19239865656051613
ACH-000862,-0.0003960738206543391
ACH-000865,-0.16158555813889253
ACH-000866,-0.0898923013772963
ACH-000867,-0.1664312145002086
ACH-000869,-0.025799697505232783
ACH-000872,-0.2053329820995208
ACH-000873,-0.3048638553526332
ACH-000876,-0.11337021961078016
ACH-000878,-0.20441266168065375
ACH-000880,-0.20937649132312106
ACH-000881,-0.2426753711744909
ACH-000882,-0.03668060766558805
ACH-000884,-0.12313817452702072
ACH-000885,-0.2215961658403336
ACH-000887,-0.31022126348023266
ACH-000889,-0.2212167162558449
ACH-000896,-0.19193442721092216
ACH-000898,-0.03187418209633257
ACH-000900,-0.13945593036341442
ACH-000901,-0.16473084175678673
ACH-000905,-0.2406988240341815
ACH-000906,-0.15219442683761567
ACH-000907,-0.21787223563847846
ACH-000910,-0.0071995478409645815
ACH-000911,-0.15473112185610838
ACH-000912,-0.16931794693380406
ACH-000913,-0.2740220013604815
ACH-000915,-0.12003363690681634
ACH-000916,-0.4307658725634844
ACH-000917,-0.17213418515449427
ACH-000920,-0.27179474901655104
ACH-000921,-0.11269996696751515
ACH-000924,0.06534876079244309
ACH-000926,-0.22621657046481305
ACH-000928,-0.16008797616980305
ACH-000929,-0.2470577018403897
ACH-000932,-0.11087805590673126
ACH-000935,-0.20970058223422386
ACH-000936,-0.04315989283498887
ACH-000937,-0.059865067707865836
ACH-000938,-0.2378991824813864
ACH-000939,-0.19000004389730266
ACH-000941,-0.0919924744141626
ACH-000943,-0.09433318308948403
ACH-000946,-0.12721484396250424
ACH-000947,-0.02600171564680985
ACH-000948,-0.1486818426481666
ACH-000950,-0.05133222668939141
ACH-000953,-0.2039792056470965
ACH-000954,-0.10801684341512928
ACH-000957,-0.017824059960119223
ACH-000958,-0.018625713205248987
ACH-000960,-0.19311069161939334
ACH-000963,0.013326364192104864
ACH-000968,-0.24675794473135976
ACH-000969,-0.05665754895668011
ACH-000972,0.06045970483792944
ACH-000973,-0.2738406561175417
ACH-000974,-0.10520854892530808
ACH-000978,-0.08118925831360614
ACH-000984,-0.06412797262537248
ACH-000986,-0.28759941125140004
ACH-000988,-0.04319558938113121
ACH-000993,0.11978169367932695
ACH-000994,-0.3274366516080565
ACH-000996,-0.32046748260791025
ACH-001001,-0.1156911956644565
ACH-001020,0.012281013992427666
ACH-001028,-0.1169860596664696
ACH-001031,-0.11203879508030053
ACH-001038,-0.26776717485375834
ACH-001048,-0.1854158378272225
ACH-001050,-0.004983144004847397
ACH-001053,-0.3415784609680333
ACH-001054,-0.1481671228982022
ACH-001061,-0.16771784401162992
ACH-001067,-0.41945231778284797
ACH-001075,-0.16671619338326998
ACH-001096,-0.1163513503645466
ACH-001111,-0.34755509211600544
ACH-001119,-0.18669660520096992
ACH-001128,-0.06425095429358241
ACH-001134,-0.0642699665409232
ACH-001151,-0.1972075478138939
ACH-001163,-0.11987282867726387
ACH-001164,0.14557737235832602
ACH-001183,-0.20176405577933929
ACH-001192,-0.27780043489049683
ACH-001193,-0.3555410238645063
ACH-001196,-0.0812682126104404
ACH-001197,-0.12914835286785278
ACH-001205,-0.5333947189033081
ACH-001211,-0.08907897409720526
ACH-001212,-0.054823119249888384
ACH-001228,-0.19698528033267887
ACH-001232,-0.2657341523963113
ACH-001239,-0.12708382229184229
ACH-001270,0.0534552471016459
ACH-001274,-0.09854552850446686
ACH-001275,-0.05101724818519779
ACH-001277,-0.12875218849391448
ACH-001278,-0.02108711673892852
ACH-001280,-0.02452349985141429
ACH-001283,-0.0999086978296314
ACH-001289,-0.10879879862770032
ACH-001300,-0.17283433704575452
ACH-001301,-0.06932818663573193
ACH-001302,-0.5480802969782999
ACH-001306,-0.18418599509148126
ACH-001318,0.0013256250949663909
ACH-001322,-0.08080854376701588
ACH-001328,-0.06445992261683631
ACH-001332,-0.41287204206025824
ACH-001336,-0.10080140346665273
ACH-001346,-0.08095447313380895
ACH-001353,-0.1409743275074415
ACH-001354,-0.09796182176662843
ACH-001367,-0.08917115107740556
ACH-001368,-0.039303710324395405
ACH-001374,-0.18546042996414167
ACH-001377,-0.12440223814961016
ACH-001380,-0.2829581881121612
ACH-001391,-0.10951846145505348
ACH-001408,0.13836778981618555
ACH-001430,-0.2527077722643806
ACH-001431,-0.2638024898713192
ACH-001450,0.0009662049829671546
ACH-001496,-0.0793901958775281
ACH-001500,-0.02889094405057001
ACH-001523,-0.10031692092829506
ACH-001532,-0.23793604324447026
ACH-001550,-0.08387706132367774
ACH-001552,0.00024326948336088057
ACH-001554,-0.243320456546008
ACH-001654,-0.1157193001007754
ACH-001735,-0.3563150312880274
ACH-001736,-0.16175941986609682
ACH-001737,0.010377381519677641
ACH-001740,-0.11155199009913803
ACH-001745,-0.11582789854308972
ACH-001765,-0.13501907165066435
