,HYKK (123688)
ACH-000463,-0.09052861162248456
ACH-000464,-0.12954061789674773
ACH-000466,-0.1066701382439307
ACH-000467,-0.1538105691034486
ACH-000468,0.03224048280425875
ACH-000469,-0.05999452357093755
ACH-000470,-0.1428800077884529
ACH-000471,-0.057533444035462324
ACH-000472,-0.03452108343878324
ACH-000473,-0.10847280878853978
ACH-000475,-0.10650947701383924
ACH-000476,-0.1890808775468256
ACH-000477,-0.29939904895093555
ACH-000479,-0.2949954545781431
ACH-000480,-0.137969941617757
ACH-000481,-0.13413356732320195
ACH-000483,-0.24487588877101346
ACH-000484,-0.11213584881506586
ACH-000485,-0.08331809280042758
ACH-000486,-0.09779393247560476
ACH-000487,-0.06618069457304654
ACH-000488,-0.17954399376794522
ACH-000490,0.0036935898441463025
ACH-000491,-0.10185654085865603
ACH-000495,-0.03139229079016589
ACH-000496,-0.0583521336866909
ACH-000499,-0.27511056052547944
ACH-000500,-0.40071703612061066
ACH-000502,-0.1066362385716799
ACH-000503,-0.04629627978899882
ACH-000505,-0.0846068146304551
ACH-000507,-0.12469783330558168
ACH-000510,-0.07740969770537952
ACH-000511,-0.0482759309496067
ACH-000512,0.04195457488850826
ACH-000516,-0.1546406955643734
ACH-000517,-0.10413783906620484
ACH-000518,-0.005035532248127564
ACH-000520,-0.04928527582644681
ACH-000521,-0.07432329273423231
ACH-000522,-0.06292252518860836
ACH-000524,-0.06881098978626801
ACH-000527,-0.11396309218012465
ACH-000528,-0.21596226334160964
ACH-000537,0.0129347539745874
ACH-000541,-0.10285676132734728
ACH-000542,-0.212216259339332
ACH-000544,0.05690259626675101
ACH-000545,-0.006073003672912426
ACH-000547,-0.07816488807770824
ACH-000548,-0.02291399589731412
ACH-000549,-0.07673510184574325
ACH-000550,-0.10044167679723297
ACH-000552,-0.13116158720892124
ACH-000556,-0.09379472851411627
ACH-000557,-0.17250114640466635
ACH-000569,-0.11844887423814092
ACH-000570,-0.0677561025309971
ACH-000571,-0.0864600158481355
ACH-000573,-0.17133007378030932
ACH-000576,-0.1559725708851931
ACH-000579,-0.11188931195670022
ACH-000580,-0.09137430265706784
ACH-000584,-0.12155808343950385
ACH-000585,0.013302338120989278
ACH-000588,-0.07730659955630036
ACH-000589,-0.21125490401057428
ACH-000591,-0.1683566465365465
ACH-000593,-0.0206731697228265
ACH-000600,-0.09971169019689607
ACH-000601,-0.1305135467371656
ACH-000605,-0.07535112896881453
ACH-000606,0.00469796810103781
ACH-000608,-0.10942114565401502
ACH-000614,-0.09127356105628304
ACH-000616,-0.1257202339800338
ACH-000618,0.0008505802672175611
ACH-000619,-0.05871849135198695
ACH-000620,-0.2091471789636144
ACH-000621,-0.057906852422917224
ACH-000622,-0.1824466263432024
ACH-000623,-0.09112747240075826
ACH-000624,-0.09585040748452707
ACH-000627,-0.13695376255795327
ACH-000630,-0.16598068725804854
ACH-000631,0.03188294594540594
ACH-000632,-0.168712287864151
ACH-000633,-0.06548512453260652
ACH-000637,-0.025995220904854063
ACH-000638,-0.04377591517061007
ACH-000646,-0.17526989162354087
ACH-000647,-0.08725493485154763
ACH-000648,-0.08987149831300155
ACH-000649,-0.11793573505608748
ACH-000651,-0.029150967162823564
ACH-000652,-0.08259654993816612
ACH-000653,-0.15814159902246866
ACH-000657,-0.15574903671371493
ACH-000658,-0.07384130273639661
ACH-000661,-0.1676191830188997
ACH-000662,-0.6540166144651296
ACH-000663,-0.21306630093955034
ACH-000665,-0.16623199114879045
ACH-000671,-0.051567749600140385
ACH-000672,-0.3994006638679795
ACH-000673,-0.1881273258999565
ACH-000676,-0.2496170370340904
ACH-000677,-0.08367675118519309
ACH-000681,-0.157976617806194
ACH-000683,-0.0804493231712825
ACH-000684,-0.1190238352250564
ACH-000688,-0.09015247342705747
ACH-000693,-0.01797504052664876
ACH-000694,-0.06581553736636363
ACH-000695,-0.09258217843838057
ACH-000696,-0.08858014091646606
ACH-000697,-0.17418276634132582
ACH-000699,-0.13070516804080454
ACH-000701,-0.22887583571859402
ACH-000706,-0.13460868376154278
ACH-000711,-0.17116903405565598
ACH-000713,-0.02156743027895722
ACH-000714,-0.14783016627184414
ACH-000718,-0.12112326385995298
ACH-000720,-0.055558184471702084
ACH-000721,-0.058787334476269874
ACH-000724,-0.06733030738319133
ACH-000725,-0.12837422006294116
ACH-000732,-0.045993047637726686
ACH-000734,-0.1255054775495081
ACH-000735,-0.292476597777213
ACH-000736,0.0072106541590944186
ACH-000738,-0.16612840579452906
ACH-000746,-0.16517779506484348
ACH-000747,-0.2357865539611797
ACH-000748,-0.17327193366750454
ACH-000753,-0.14535094496192227
ACH-000756,-0.27006992981063266
ACH-000757,-0.09126298757511557
ACH-000758,-0.05293551006944335
ACH-000760,-0.13555978177189487
ACH-000762,-0.08922763008446451
ACH-000763,-0.1621226764365335
ACH-000764,0.02129664258787329
ACH-000765,-0.13833975305214838
ACH-000766,-0.08471156863994975
ACH-000767,-0.25439071374946953
ACH-000768,-0.15036199830201685
ACH-000769,-0.06448002722417798
ACH-000770,-0.019549606813715488
ACH-000771,-0.14377880390317216
ACH-000773,-0.08017161277272565
ACH-000776,-0.08386249146793613
ACH-000777,-0.05170237976131132
ACH-000778,0.00232553346941067
ACH-000781,-0.15684385200489065
ACH-000782,-0.2203993821367642
ACH-000783,-0.17747735815164278
ACH-000784,-0.1080442154880996
ACH-000785,-0.1765302573817487
ACH-000787,-0.0951279972415132
ACH-000788,-0.11304422955773465
ACH-000791,-0.16937562320560925
ACH-000792,-0.08462386124441419
ACH-000794,-0.0483112013913611
ACH-000796,-0.2050629251268921
ACH-000798,-0.03901736413835361
ACH-000799,-0.2245703147912319
ACH-000800,0.010468489202701063
ACH-000802,-0.002372070426136357
ACH-000804,-0.1430507108818794
ACH-000805,-0.17941912039576655
ACH-000809,-0.07768683078058221
ACH-000810,-0.2204074085352188
ACH-000811,-0.1483076437640962
ACH-000817,-0.15975808182884774
ACH-000819,-0.06625411626312537
ACH-000820,0.07971627652379548
ACH-000821,-0.08007195302189128
ACH-000822,-0.2248715947310956
ACH-000823,-0.10533921024421312
ACH-000824,-0.14161118781977125
ACH-000827,-0.11220792540946388
ACH-000829,-0.08695469956553717
ACH-000831,0.027381023569195004
ACH-000832,-0.08057774807365961
ACH-000833,-0.025291393222297717
ACH-000834,-0.19337042714782351
ACH-000835,-0.07724688189496491
ACH-000836,-0.00393736817638484
ACH-000837,-0.07956678423179007
ACH-000838,0.021560028878186373
ACH-000839,-0.09459227264979804
ACH-000840,-0.07862051736150633
ACH-000841,0.028522654920230324
ACH-000843,-0.053182669131783135
ACH-000846,-0.07190662502506674
ACH-000847,0.010159299001129852
ACH-000848,-0.13411020511607244
ACH-000849,-0.12387425039798812
ACH-000851,-0.039241896236435335
ACH-000855,-0.16448641705507075
ACH-000856,-0.050583864267733335
ACH-000858,-0.18359575028733768
ACH-000859,-0.07476187520508637
ACH-000861,-0.01880160895243889
ACH-000862,-0.23127701714941445
ACH-000865,-0.11184246210010547
ACH-000866,-0.03750465279681485
ACH-000867,-0.1655994288675212
ACH-000869,-0.2374705543319974
ACH-000872,-0.06878127373743237
ACH-000873,-0.0399299774318518
ACH-000876,-0.02688134714463706
ACH-000878,0.023243319504444703
ACH-000880,-0.07731672543677799
ACH-000881,-0.1925540812256252
ACH-000882,-0.14740548766654604
ACH-000884,-0.0768463867211235
ACH-000885,-0.190923752461488
ACH-000887,-0.16168686244881866
ACH-000889,-0.010364485768039337
ACH-000896,-0.16114644112340193
ACH-000898,-0.05242466321736128
ACH-000900,-0.018704866710826003
ACH-000901,-0.14388307244887072
ACH-000905,-0.2439766045098669
ACH-000906,-0.09814442391817106
ACH-000907,-0.11901288381130615
ACH-000910,-0.15851081358577102
ACH-000911,-0.09793558987849647
ACH-000912,-0.17588620824231552
ACH-000913,-0.08188845168546069
ACH-000915,-0.17608860650916155
ACH-000916,0.025162383201839424
ACH-000917,-0.021640452206647853
ACH-000920,0.0019526442710993952
ACH-000921,0.022347634409622598
ACH-000924,-0.07205067584057906
ACH-000926,-0.24601255807023964
ACH-000928,-0.08907510863846105
ACH-000929,-0.1571738814421582
ACH-000932,-0.07463656751804053
ACH-000935,-0.13194626355865816
ACH-000936,-0.14551945047538445
ACH-000937,-0.11934457363852236
ACH-000938,-0.06933918533483373
ACH-000939,0.011597317407166371
ACH-000941,-0.04336262078059551
ACH-000943,-0.07462564714279625
ACH-000946,-0.2065166204525811
ACH-000947,-0.21625571649579275
ACH-000948,-0.13055210663768274
ACH-000950,0.07436314460344738
ACH-000953,0.016548256724513613
ACH-000954,0.11222811996077676
ACH-000957,-0.32539499829278234
ACH-000958,-0.1338790785648061
ACH-000960,-0.06873593972191998
ACH-000963,-0.12935864790419538
ACH-000968,-0.3110558435382601
ACH-000969,-0.044546658261533534
ACH-000972,-0.0091294328753746
ACH-000973,-0.1419883644935489
ACH-000974,-0.14912345508902242
ACH-000978,-0.3627515166460196
ACH-000984,-0.16773694633907169
ACH-000986,-0.1128487208002548
ACH-000988,-0.09606430406059707
ACH-000993,-0.10785382298892214
ACH-000994,-0.2258898738860683
ACH-000996,-0.17890289662881745
ACH-001001,-0.061975693203380665
ACH-001020,-0.00970142947202186
ACH-001028,-0.15881661474445366
ACH-001031,-0.2417243862930359
ACH-001038,-0.17155695656568015
ACH-001048,-0.10712468864974199
ACH-001050,-0.2735148900169164
ACH-001053,-0.2882080774493149
ACH-001054,-0.14491034985428916
ACH-001061,-0.14637641187726752
ACH-001067,0.01825173351859001
ACH-001075,-0.11339359840020385
ACH-001096,-0.013689359094848128
ACH-001111,0.08625771767081149
ACH-001119,0.07735065210647457
ACH-001128,0.18228537363391376
ACH-001134,-0.06812637254421992
ACH-001151,-0.18821929459813372
ACH-001163,-0.26858477634854383
ACH-001164,-0.26230361922500817
ACH-001183,0.06330734124914958
ACH-001192,-0.3055372076250399
ACH-001193,0.04929817905701308
ACH-001196,-0.21167708003977195
ACH-001197,-0.14369348728541265
ACH-001205,-0.2141919744221662
ACH-001211,-0.1568316532987279
ACH-001212,-0.20082044744880195
ACH-001228,-0.14463242537507656
ACH-001232,-0.14399290289951944
ACH-001239,-0.06699114324156599
ACH-001270,-0.1621912751260679
ACH-001274,-0.029508115769158037
ACH-001275,-0.18601124326462307
ACH-001277,0.05348291080681747
ACH-001278,-0.06824162607054675
ACH-001280,-0.2872582881732864
ACH-001283,-0.16624699753715472
ACH-001289,-0.04844447827360299
ACH-001300,-0.18639611824472485
ACH-001301,-0.3075132237173686
ACH-001302,-0.1505176562271639
ACH-001306,-0.13068903590521172
ACH-001318,-0.0581010638212222
ACH-001322,0.09642244541303233
ACH-001328,-0.06422925609490307
ACH-001332,-0.0565848918359777
ACH-001336,-0.11598480902137942
ACH-001346,-0.00786935503732773
ACH-001353,-0.06385950246658137
ACH-001354,-0.14651139571388125
ACH-001367,-0.1849808975091235
ACH-001368,-0.011219096739937316
ACH-001374,0.11025088860422018
ACH-001377,-0.2813791814879142
ACH-001380,-0.19482440044675375
ACH-001391,-0.0166774476662546
ACH-001408,-0.16630229905452276
ACH-001430,-0.3063169148813464
ACH-001431,-0.35433673250437603
ACH-001450,-0.07808136527278177
ACH-001496,-0.0990970691580745
ACH-001500,0.12545685012663688
ACH-001523,0.02265528409148905
ACH-001532,-0.2683920033036654
ACH-001550,-0.02991641986602265
ACH-001552,-0.2189820643143477
ACH-001554,-0.057051388648833676
ACH-001654,-0.12858548183085572
ACH-001735,-0.12486364551186155
ACH-001736,-0.03089791504242165
ACH-001737,0.11706320322967367
ACH-001740,-0.13259295735432272
ACH-001745,-0.1614008844523672
ACH-001765,-0.12790628705010867
