,MEIS3 (56917)
ACH-001028,-0.14301506236551198
ACH-001031,-0.09363291315923856
ACH-001038,-0.18168680514885335
ACH-001048,-0.2422088914545774
ACH-001050,-0.11051555449507557
ACH-001053,-0.2342747011327651
ACH-001054,-0.1863441410387104
ACH-001061,-0.21319912674266187
ACH-001067,-0.20798724165328106
ACH-001075,0.02441907464241635
ACH-001096,-0.08947300949195149
ACH-001111,-0.038874906251007035
ACH-001119,-0.1461267510309666
ACH-001128,-0.11447954556310776
ACH-001134,-0.34739511774431897
ACH-001151,-0.13050498012464826
ACH-001163,-0.016981909456151658
ACH-001164,-0.2049245314592204
ACH-001183,-0.13904196144024528
ACH-001192,-0.06759165784396996
ACH-001193,-0.06871803634105299
ACH-001196,-0.1034347710111683
ACH-001197,-0.3154410510026454
ACH-001205,-0.20499429392169444
ACH-001211,-0.06752144869552011
ACH-001212,-0.4484736977968937
ACH-001228,-0.17462402155314338
ACH-001232,-0.1496481640100916
ACH-001239,-0.07094040322071565
ACH-001270,0.08150134420744484
ACH-001274,-0.2421957909873097
ACH-001275,-0.05046216449315963
ACH-001277,0.04840415360006689
ACH-001278,-0.0156514477656002
ACH-001280,0.016005927593123945
ACH-001283,-0.01033188843679632
ACH-001289,-0.15395658143403906
ACH-001300,-0.21551686405227272
ACH-001301,0.02176008737194093
ACH-001302,-0.14792043007797426
ACH-001306,0.027547534443485795
ACH-001318,0.006460344872575011
ACH-001322,-0.08158697249698472
ACH-001328,-0.19818950181799053
ACH-001332,-0.2732643075398375
ACH-001336,-0.15119883731858996
ACH-001346,-0.13854591514324033
ACH-001353,-0.2262179980374701
ACH-001354,-0.045847551642827236
ACH-001367,-0.03772291447134709
ACH-001368,-0.05432503734423128
ACH-001374,-0.3056859187166628
ACH-001377,-0.1547589380067032
ACH-001380,-0.07590226691642682
ACH-001391,-0.12615922938831953
ACH-001408,-0.10260888564069474
ACH-001430,-0.3199052499416047
ACH-001431,-0.3418181739748466
ACH-001450,0.02282213907235832
ACH-001496,-0.15309003666067306
ACH-001500,-0.15459540007113706
ACH-001523,-0.090640185459982
ACH-001532,-0.3070095583929472
ACH-001550,-0.050846507996620494
ACH-001552,-0.27070233435562063
ACH-001554,-0.011541050524067302
ACH-001654,-0.10490025457677
ACH-001735,-0.12164526113155925
ACH-001736,-0.3484612541968505
ACH-001737,0.1270687683791706
ACH-001740,-0.2578492562175273
ACH-001745,-0.2264469174736409
ACH-001765,-0.22350799627263854
