,EDIL3 (10085)
ACH-000622,-0.11078821047132048
ACH-000623,-0.12679537039823358
ACH-000624,-0.1730982125730993
ACH-000627,-0.16468569845655168
ACH-000630,-0.20841763929432136
ACH-000631,0.34541873678575763
ACH-000632,-0.15963181886105207
ACH-000633,-0.1063950335595778
ACH-000637,-0.12859215983158906
ACH-000638,-0.06128762909379604
ACH-000646,-0.07948223374298016
ACH-000647,-0.12115703307955278
ACH-000648,-0.3658980082684353
ACH-000649,-0.174558778341005
ACH-000651,-0.13632419049143846
ACH-000652,-0.13524777420273562
ACH-000653,0.024887711837897786
ACH-000657,-0.2521160447284549
ACH-000658,-0.2009103411066239
ACH-000661,-0.1318940159017362
ACH-000662,-0.2463764071617064
ACH-000663,-0.025494852393862587
ACH-000665,-0.23176922075648715
ACH-000671,-0.1892820994004127
ACH-000672,-0.4927951178394639
ACH-000673,-0.2744951450754741
ACH-000676,-0.13916833917892135
ACH-000677,-0.07382243331579276
ACH-000681,-0.18117755980880831
ACH-000683,-0.17248337343229855
ACH-000684,0.13970844794446627
ACH-000688,-0.13111073063059084
ACH-000693,-0.16285875038544562
ACH-000694,-0.2259263609894908
ACH-000695,-0.21432520372092065
ACH-000696,-0.13431297258030078
ACH-000697,-0.16488572467840965
ACH-000699,-0.168261619217676
ACH-000701,-0.1755003003869232
ACH-000706,-0.16780503590375226
ACH-000711,-0.21483042352731385
ACH-000713,-0.11916943961900972
ACH-000714,-0.23764795085536985
ACH-000718,-0.1696311296343027
ACH-000720,-0.11241097680120678
ACH-000721,-0.1713084364225359
ACH-000724,-0.08973309351337425
ACH-000725,-0.25362200004355845
ACH-000732,-0.15245277210577285
ACH-000734,-0.11965753730989863
ACH-000735,-0.22596823462807336
ACH-000736,-0.10859772449933984
ACH-000738,-0.1131373565774613
ACH-000746,-0.3598820495413817
ACH-000747,-0.3280070114218712
ACH-000748,-0.2526251071366222
ACH-000753,-0.1333803438025665
ACH-000756,-0.2249194965476277
ACH-000757,-0.1611315932091413
ACH-000758,0.07638002331475417
ACH-000760,-0.2089550603297768
ACH-000762,-0.29654781389385826
ACH-000763,-0.15759936122099566
ACH-000764,-0.029252890289549312
ACH-000765,-0.13398091205812426
ACH-000766,-0.13702318574257075
ACH-000767,-0.17665772767364055
ACH-000768,-0.11946832079840862
ACH-000769,-0.0594844306811126
ACH-000770,-0.13347166908691468
ACH-000771,-0.24892551010795666
ACH-000773,-0.22845954034989946
ACH-000776,-0.12640281165647882
ACH-000777,-0.029583068372533636
ACH-000778,-0.0519884634927442
ACH-000781,-0.13742947983731335
ACH-000782,-0.14734103686727365
ACH-000783,-0.18661562399183748
ACH-000784,-0.18376360654063348
ACH-000785,-0.14374400395112832
ACH-000787,-0.07344775614121411
ACH-000788,-0.13595615208077566
ACH-000791,-0.1395369228839282
ACH-000792,-0.1816814561862772
ACH-000794,-0.14644278892470686
ACH-000796,-0.19663324245374805
ACH-000798,-0.2320138381379652
ACH-000799,0.011931112089992608
ACH-000800,-0.19240476553374855
ACH-000802,-0.1571411736329583
ACH-000804,-0.17520403613180502
ACH-000805,-0.151730665467404
ACH-000809,-0.1613281913546397
ACH-000810,-0.1240035148652702
ACH-000811,-0.09592472832247192
ACH-000817,-0.20773843434441755
ACH-000819,-0.1463605427371542
ACH-000820,-0.10186081032100698
ACH-000821,-0.16034612631437442
ACH-000822,-0.19230826497951448
ACH-000823,-0.10739891150454974
ACH-000824,-0.1341271332884527
ACH-000827,-0.2290367685133427
ACH-000829,-0.04691393994133575
ACH-000831,-0.16007546748371512
ACH-000832,-0.2642249205146692
ACH-000833,-0.0016115385896267056
ACH-000834,-0.21810096587784705
ACH-000835,-0.25056614732185034
ACH-000836,-0.13359159995256545
ACH-000837,-0.12405599607946236
ACH-000838,-0.2025922901455843
ACH-000839,-0.07868413163419816
ACH-000840,-0.22103842449766045
ACH-000841,-0.2413352201579703
ACH-000843,-0.17667811775391498
ACH-000846,-0.11573893906011044
ACH-000847,-0.24703940423675536
ACH-000848,-0.21198297520175344
ACH-000849,-0.1406354840051969
ACH-000851,-0.15704554352748407
ACH-000855,0.04534689657412632
ACH-000856,-0.07444947962923691
ACH-000858,-0.09568099208935103
ACH-000859,-0.2151755817661796
ACH-000861,-0.11700648310031228
ACH-000862,-0.191623267015132
ACH-000865,-0.2596974064941163
ACH-000866,-0.10200988807544448
ACH-000867,-0.19870426329581195
ACH-000869,-0.2387574710118732
ACH-000872,-0.10949552372001208
ACH-000873,-0.3096279324657172
ACH-000876,-0.13836958776322128
ACH-000878,-0.31381558207613003
ACH-000880,-0.3453455776724421
ACH-000881,-0.1274858697181631
ACH-000882,-0.1986136358660945
ACH-000884,-0.2416795138393956
ACH-000885,-0.18042117918820072
ACH-000887,-0.22331476025076671
ACH-000889,-0.11134074957106216
ACH-000896,-0.2519111981645107
ACH-000898,-0.3463112739500134
ACH-000900,-0.1190539935403532
ACH-000901,-0.09300713745349357
ACH-000905,-0.2201908764090132
ACH-000906,-0.1658994648858968
ACH-000907,-0.13886197024762695
ACH-000910,-0.1444287943502441
ACH-000911,-0.11316016322740988
ACH-000912,-0.09609751380598107
ACH-000913,-0.14903210373681713
ACH-000915,-0.19132575786194525
ACH-000916,-0.2561273245878379
ACH-000917,-0.025298655686904675
ACH-000920,0.011308939237504784
ACH-000921,-0.13307302509154875
ACH-000924,-0.28886885039706056
ACH-000926,-0.2717582961339092
ACH-000928,-0.030589180402413967
ACH-000929,-0.05194352546039141
ACH-000932,-0.1925670924082201
ACH-000935,-0.1987314128261468
ACH-000936,-0.3365474094964913
ACH-000937,-0.19962616933501529
ACH-000938,-0.1822067638386344
ACH-000939,-0.1287223916337276
ACH-000941,-0.17049135920171812
ACH-000943,-0.1945324226078916
ACH-000946,-0.13436997650789856
ACH-000947,-0.26283261411870906
ACH-000948,-0.3318297050810759
ACH-000950,-0.08541269118375676
ACH-000953,-0.1819903671097709
ACH-000954,-0.2464965492667748
ACH-000957,-0.4509038916193228
ACH-000958,-0.32413449295370506
ACH-000960,-0.14656985653904306
ACH-000963,-0.3722680438990117
ACH-000968,-0.13136938021736802
ACH-000969,-0.2747858792936095
ACH-000972,-0.3804927248791308
ACH-000973,-0.242723723647308
ACH-000974,-0.16477048690160825
ACH-000978,-0.09170115492121407
ACH-000984,-0.2822111687729753
ACH-000986,-0.24918032533163134
ACH-000988,-0.2327110854809122
ACH-000993,-0.18692411860155103
ACH-000994,-0.19843109077709986
ACH-000996,-0.009678226969333415
ACH-001001,-0.17789392418178626
ACH-001020,-0.2365984656810379
ACH-001028,-0.3084846136237373
ACH-001031,0.022858716106150333
ACH-001038,-0.19509202678696627
ACH-001048,-0.16849250124169804
ACH-001050,-0.2522313562206903
ACH-001053,-0.1054994992430048
ACH-001054,-0.07239565444152453
ACH-001061,-0.22112523131740108
ACH-001067,-0.1994500027499584
ACH-001075,-0.0909716074232143
ACH-001096,-0.140942596326717
ACH-001111,-0.13809581909511914
ACH-001119,-0.06864608995490769
ACH-001128,-0.29140308880377924
ACH-001134,-0.1373770736077133
ACH-001151,-0.1793260566029222
ACH-001163,-0.1809538953226252
ACH-001164,-0.12358159457402035
ACH-001183,-0.2530021774813764
ACH-001192,-0.23621319131622584
ACH-001193,-0.24965672537310624
ACH-001196,-0.20457282374633126
ACH-001197,-0.14454982567477775
ACH-001205,-0.3145605275358433
ACH-001211,-0.0704871859084943
ACH-001212,-0.5509235149529096
ACH-001228,-0.1675374334621393
ACH-001232,-0.10077802463064196
ACH-001239,-0.20342469154873705
ACH-001270,-0.3017428113161217
ACH-001274,-0.19238574927891355
ACH-001275,-0.3557890485181905
ACH-001277,-0.04571761111624613
ACH-001278,-0.16520296797300826
ACH-001280,-0.09112795368573604
ACH-001283,-0.2577424186359173
ACH-001289,-0.18797046772386047
ACH-001300,-0.05726918423039385
ACH-001301,-0.21374090466281764
ACH-001302,-0.23288961778759146
ACH-001306,-0.10416602879871212
ACH-001318,-0.10585831707781014
ACH-001322,-0.3789558394013977
ACH-001328,-0.2127232302693047
ACH-001332,-0.2549888479226841
ACH-001336,-0.2568803575201317
ACH-001346,-0.16521557295975434
ACH-001353,-0.15683200686069193
ACH-001354,-0.3923935153929135
ACH-001367,-0.05173320398801149
ACH-001368,-0.2375519851379197
ACH-001374,0.3992582986084116
ACH-001377,-0.2094780043099795
ACH-001380,-0.27322623254084843
ACH-001391,-0.21284892413073786
ACH-001408,-0.07584882718167191
ACH-001430,-0.3575742154750581
ACH-001431,-0.11149579187689332
ACH-001450,-0.0986806530238086
ACH-001496,-0.22373454604071344
ACH-001500,-0.3062865855408533
ACH-001523,-0.11092924988384577
ACH-001532,-0.11489637402059395
ACH-001550,-0.2965335141167131
ACH-001552,-0.14174524858883258
ACH-001554,-0.2417342185720481
ACH-001654,-0.1044884747077426
ACH-001735,-0.06697365969745396
ACH-001736,-0.12131660369914893
ACH-001737,-0.06149343226395385
ACH-001740,-0.1982418024680832
ACH-001745,-0.22201955055124545
ACH-001765,-0.14872831238598164
