,CRNKL1 (51340)
ACH-000329,-0.9476736756241536
ACH-000330,-1.1344380439172037
ACH-000331,-1.085334683461249
ACH-000332,-1.1239684911187793
ACH-000334,-0.8542688111688767
ACH-000335,-0.7630913747658522
ACH-000336,-1.2072409053169315
ACH-000337,-1.0722345468772
ACH-000338,-1.2530832492186492
ACH-000339,-0.9037835137300988
ACH-000341,-0.9934175773206272
ACH-000348,-0.8802239689483051
ACH-000350,-0.8389380856705814
ACH-000352,-1.0047153281432837
ACH-000356,-0.9386664767450962
ACH-000361,-0.6451004585948402
ACH-000362,-0.7659501247475453
ACH-000363,-0.9686410668844616
ACH-000364,-0.908297164777484
ACH-000365,-1.1117011054611314
ACH-000366,-0.8272653736669231
ACH-000368,-1.0352833336516354
ACH-000374,-0.7887517266605203
ACH-000375,-0.8846245733428284
ACH-000376,-1.0394227003278662
ACH-000381,-1.0729686440708313
ACH-000383,-0.8283425949880617
ACH-000387,-1.11135585784354
ACH-000389,-1.04869351015679
ACH-000390,-0.7776937844196288
ACH-000393,-0.8380153986415305
ACH-000395,-1.1163870142782952
ACH-000396,-1.0601671102342385
ACH-000397,-0.8770070918540886
ACH-000401,-0.8244442528422947
ACH-000402,-1.2745128384139477
ACH-000403,-1.1861072716508534
ACH-000404,-0.8757353074620821
ACH-000406,-0.932264756635731
ACH-000407,-1.040927367894466
ACH-000408,-1.2322968994436911
ACH-000410,-0.7140516842653387
ACH-000411,-1.0004832956938556
ACH-000414,-0.9181760510581952
ACH-000415,-1.0610694981748243
ACH-000416,-0.9878483594514488
ACH-000420,-1.0616335349701247
ACH-000421,-1.1322879884560335
ACH-000424,-1.11073303956395
ACH-000425,-1.0210432979094568
ACH-000426,-0.9204420037994692
ACH-000427,-1.4941762285332068
ACH-000433,-1.2637815370267558
ACH-000435,-1.0955142379558849
ACH-000436,-1.1894898980403978
ACH-000444,-0.8132339304248707
ACH-000445,-0.5380926793824495
ACH-000448,-0.9152712002613776
ACH-000450,-1.1629274122590936
ACH-000452,-1.0293064950121595
ACH-000454,-1.0197599000050133
ACH-000458,-1.0990122046359998
ACH-000459,-1.3356350030795832
ACH-000460,-0.8448008289746833
ACH-000461,-0.9595868971196216
ACH-000463,-1.0609804789496329
ACH-000464,-0.7422907865871128
ACH-000466,-0.7740127613687636
ACH-000467,-0.9564020908852562
ACH-000468,-0.8363980485457471
ACH-000469,-1.034494680087824
ACH-000470,-0.8809987560833672
ACH-000471,-1.1431181377269488
ACH-000472,-0.9084956337366272
ACH-000473,-0.7344327593657481
ACH-000475,-1.0884240938260226
ACH-000476,-1.0606453430540501
ACH-000477,-0.6664124147198169
ACH-000479,-0.8481044169565319
ACH-000480,-1.1168929554448563
ACH-000481,-0.8428399239406524
ACH-000483,-0.9363304876939876
ACH-000484,-1.5568757587722493
ACH-000485,-0.7311645176737467
ACH-000486,-1.1318525143479554
ACH-000487,-1.020645780127702
ACH-000488,-1.312007907281314
ACH-000490,-1.0366127891056929
ACH-000491,-1.115379255635522
ACH-000495,-0.759272822385788
ACH-000496,-1.222947257430251
ACH-000499,-1.220014977864595
ACH-000500,-0.7079119178615243
ACH-000502,-1.1905263630253693
ACH-000503,-0.9497951649072028
ACH-000505,-0.9221446719181918
ACH-000507,-0.9358925343684809
ACH-000510,-1.090630176683269
ACH-000511,-1.1400712856711568
ACH-000512,-1.0695418049165244
ACH-000516,-0.9377402477284352
ACH-000517,-1.1154534354062768
ACH-000518,-0.8056240215480587
ACH-000520,-0.948548198310698
ACH-000521,-1.021547340262817
ACH-000522,-0.8104821526181992
ACH-000524,-1.011605234875079
ACH-000527,-0.9146044709378648
ACH-000528,-1.0018788138551071
ACH-000537,-0.8809835404144349
ACH-000541,-1.0099781296542436
ACH-000542,-1.0924019796407536
ACH-000544,-0.8654692163148437
ACH-000545,-1.1322576283471697
ACH-000547,-1.4090258436069536
ACH-000548,-0.9203986174477948
ACH-000549,-0.9096556337663996
ACH-000550,-0.7059489251283386
ACH-000552,-1.185194357821009
ACH-000556,-0.9648810681583136
ACH-000557,-0.8364097520360375
ACH-000569,-1.0750316202971666
ACH-000570,-0.897964739997153
ACH-000571,-0.8635447606443049
ACH-000573,-1.1168161357532227
ACH-000576,-0.9025134521756328
ACH-000579,-0.8425961867120263
ACH-000580,-0.8362860142832493
ACH-000584,-0.912919534538089
ACH-000585,-1.0015655056669674
ACH-000588,-0.9967250005342084
ACH-000589,-1.198964637132148
ACH-000591,-1.0321846099999783
ACH-000593,-0.8497157495605357
ACH-000600,-0.9044793001607924
ACH-000601,-1.0475103254564688
ACH-000605,-0.9454818172374408
ACH-000606,-0.9398331457103982
ACH-000608,-1.077823405207174
ACH-000614,-0.9041121954217848
ACH-000616,-1.0585975051405845
ACH-000618,-0.8579200803442251
ACH-000619,-1.1063358377278436
ACH-000620,-0.8634758736152465
ACH-000621,-0.9817017344273452
ACH-000622,-0.9246591201885632
ACH-000623,-0.8688886232535207
ACH-000624,-0.9967129193801006
ACH-000627,-1.0762590314489844
ACH-000630,-0.8489936266241479
ACH-000631,-1.054205692677782
ACH-000632,-0.8980868679382961
ACH-000633,-0.9315780606920336
ACH-000637,-0.8012959919910855
ACH-000638,-0.919734483620154
ACH-000646,-1.3263278855261302
ACH-000647,-1.1537830031031788
ACH-000648,-1.2208376821626643
ACH-000649,-1.1068008195129315
ACH-000651,-0.9092631996922952
ACH-000652,-1.328499587435425
ACH-000653,-1.3007496702256909
ACH-000657,-1.0355265918991403
ACH-000658,-0.9008631832763694
ACH-000661,-0.9023517580609308
ACH-000662,-1.4343557161487999
ACH-000663,-1.1886044721674398
ACH-000665,-1.0608069604357526
ACH-000671,-0.9956759696500436
ACH-000672,-1.0537358977866775
ACH-000673,-0.9678260691533852
ACH-000676,-0.9880095396163676
ACH-000677,-0.8646986250595089
ACH-000681,-0.8493233014141781
ACH-000683,-0.9965044307994001
ACH-000684,-0.8757471558577433
ACH-000688,-1.0963482598232317
ACH-000693,-1.0460621522587992
ACH-000694,-1.3244271843523183
ACH-000695,-1.091131136088002
ACH-000696,-1.0422984190467597
ACH-000697,-1.3462385405751631
ACH-000699,-1.241727710376417
ACH-000701,-1.2894017682158712
ACH-000706,-0.7313398296445571
ACH-000711,-1.0476169619101798
ACH-000713,-0.9447055364478903
ACH-000714,-1.0738757117969546
ACH-000718,-1.349383102822168
ACH-000720,-0.9162720876839912
ACH-000721,-0.9980186834949458
ACH-000724,-0.816756727278597
ACH-000725,-1.3763789944086282
ACH-000732,-0.7134589781653242
ACH-000734,-0.8827847600481735
ACH-000735,-0.9593357620334456
ACH-000736,-1.0117480237029983
ACH-000738,-1.1051610668580925
ACH-000746,-1.4193802411300986
ACH-000747,-1.1479828497011269
ACH-000748,-0.9597154908523998
ACH-000753,-0.8140846170110029
ACH-000756,-1.0113091815216553
ACH-000757,-1.0384276151403546
ACH-000758,-0.8358971051172078
ACH-000760,-1.2309095478551255
ACH-000762,-0.8730765576013445
ACH-000763,-1.1589874479194278
ACH-000764,-0.8218171628872732
ACH-000765,-0.6824434981394684
ACH-000766,-1.0505348869593851
ACH-000767,-1.0275727417410254
ACH-000768,-0.9167559014921012
ACH-000769,-1.0322502646066478
ACH-000770,-1.0627163445416474
ACH-000771,-0.8903787060796392
ACH-000773,-1.1810713255023244
ACH-000776,-0.6606874497704746
ACH-000777,-1.0087088742848092
ACH-000778,-1.005630836832853
ACH-000781,-1.0016293819994575
ACH-000782,-1.011728210240852
ACH-000783,-1.0700751508648279
ACH-000784,-0.78010009122831
ACH-000785,-0.9239209518785679
ACH-000787,-0.9946049848682472
ACH-000788,-0.9506136128423972
ACH-000791,-1.1162607303946421
ACH-000792,-0.8384609144647805
ACH-000794,-0.8503968664759962
ACH-000796,-1.0125025687026024
ACH-000798,-1.1808124924577732
ACH-000799,-0.9516938422076756
ACH-000800,-0.8963049665637308
ACH-000802,-0.8922748626519174
ACH-000804,-0.7809293689615846
ACH-000805,-0.8915043095016535
ACH-000809,-1.0415777913001594
ACH-000810,-0.784021956365635
ACH-000811,-1.077559628561967
ACH-000817,-1.074416763232131
ACH-000819,-1.0096503974343052
ACH-000820,-0.7753921263245771
ACH-000821,-0.8342284493574222
ACH-000822,-1.1207455443922634
ACH-000823,-0.9566780032214128
ACH-000824,-1.087130294232054
ACH-000827,-1.0027313766171098
ACH-000829,-1.1667673519176964
ACH-000831,-1.0106578311204166
ACH-000832,-1.064978582933763
ACH-000833,-0.9301863443991948
ACH-000834,-1.086454666271546
ACH-000835,-0.9136711804009086
ACH-000836,-1.0695047633333383
ACH-000837,-0.9787886025304448
ACH-000838,-0.9482882500658976
ACH-000839,-1.125777440055279
ACH-000840,-1.0875818560523445
ACH-000841,-1.0028284681035688
ACH-000843,-1.110566000719268
ACH-000846,-0.9957507035725224
ACH-000847,-1.1332906467238162
ACH-000848,-1.2614300783355314
ACH-000849,-1.1403142031760944
ACH-000851,-1.0791001336057209
ACH-000855,-0.8257718505781702
ACH-000856,-0.9229961810937982
ACH-000858,-0.8935569762296487
ACH-000859,-0.991063473627502
ACH-000861,-0.9055906145524504
ACH-000862,-1.0485798898186536
ACH-000865,-1.0796408886152673
ACH-000866,-0.9983029268011624
ACH-000867,-0.9663926138449912
ACH-000869,-1.1447428088149498
ACH-000872,-0.9337006722800092
ACH-000873,-1.0319427604604046
ACH-000876,-1.1316058780873846
ACH-000878,-1.0795842017559478
ACH-000880,-1.0749369132357711
ACH-000881,-0.8706560068260125
ACH-000882,-1.0486296949380565
ACH-000884,-1.1171651161357
ACH-000885,-1.0195351960612542
ACH-000887,-0.8933541912460328
ACH-000889,-0.828162511733101
ACH-000896,-0.7114756599575786
ACH-000898,-1.015952803363797
ACH-000900,-1.060566120231846
ACH-000901,-0.8922140012882704
ACH-000905,-0.8971541833408645
ACH-000906,-0.8286669762261188
ACH-000907,-0.9701166615816064
ACH-000910,-0.8340143856603461
ACH-000911,-0.9728899143798854
ACH-000912,-1.0585718751645676
ACH-000913,-0.8065036583055594
ACH-000915,-1.068388000595076
ACH-000916,-1.1523824606975714
ACH-000917,-0.7570265753183364
ACH-000920,-0.7385143237156627
ACH-000921,-1.0833766332554884
ACH-000924,-0.9220692993923759
ACH-000926,-1.0326226074515
ACH-000928,-1.1945651365624126
ACH-000929,-1.2820958089908174
ACH-000932,-0.9309668777316541
ACH-000935,-0.6838147688013259
ACH-000936,-0.8519248008388925
ACH-000937,-0.9047092012604824
ACH-000938,-0.9934126451094872
ACH-000939,-0.9684779326970028
ACH-000941,-1.0097288033527076
ACH-000943,-0.9594794844275659
ACH-000946,-0.9949842118303244
ACH-000947,-1.179002067772319
ACH-000948,-0.9844299724460259
ACH-000950,-1.0360253594403368
ACH-000953,-1.118108492812707
ACH-000954,-0.9071819492568634
ACH-000957,-0.9010128988478248
ACH-000958,-1.0314192168370822
ACH-000960,-1.1507092479182053
ACH-000963,-0.7218467519580414
ACH-000968,-0.8817955567772527
ACH-000969,-1.026293945491415
ACH-000972,-1.075925461394094
ACH-000973,-0.7405956212168939
ACH-000974,-1.0154295328512386
ACH-000978,-1.043282330488446
ACH-000984,-1.2981279215863957
ACH-000986,-0.9878440404177059
ACH-000988,-1.223016913071599
ACH-000993,-0.8963932370583199
ACH-000994,-1.1302709650506386
ACH-000996,-1.0352937284867807
ACH-001001,-0.9212937133806204
ACH-001020,-0.9265540504253492
ACH-001028,-1.047107826685868
ACH-001031,-0.9538567489098706
ACH-001038,-0.9656370190628282
ACH-001048,-1.041121943427532
ACH-001050,-0.7712996665163829
ACH-001053,-0.8452211792333126
ACH-001054,-1.04885914745696
ACH-001061,-1.0926669669719469
ACH-001067,-0.9157732608933822
ACH-001075,-0.9916622217361613
ACH-001096,-1.0768236770681123
ACH-001111,-1.0094005853128662
ACH-001119,-0.9823193183498482
ACH-001128,-1.0255126476863097
ACH-001134,-1.1306291262096133
ACH-001151,-0.8613272497662414
ACH-001163,-1.106823342958826
ACH-001164,-0.9094779201566748
ACH-001183,-0.8785555609491335
ACH-001192,-0.9773597508913948
ACH-001193,-1.132318204481015
ACH-001196,-0.8879445238843426
ACH-001197,-1.202406655029219
ACH-001205,-1.0183150425881458
ACH-001211,-0.953424675234942
ACH-001212,-0.5552460950578545
ACH-001228,-0.9394184450104626
ACH-001232,-0.9555152936551976
ACH-001239,-1.0800092281031888
ACH-001270,-1.0667649635409675
ACH-001274,-0.903048215228396
ACH-001275,-0.9538173150457728
ACH-001277,-1.0110102389125215
ACH-001278,-0.9821280053300704
ACH-001280,-0.7846739887101957
ACH-001283,-1.1792624845278672
ACH-001289,-1.0212845338908394
ACH-001300,-1.0292631252420985
ACH-001301,-1.073912249512078
ACH-001302,-0.9264694557916818
ACH-001306,-0.7795058523433107
ACH-001318,-1.0736231499439202
ACH-001322,-0.8474291538777827
ACH-001328,-1.0409451437987798
ACH-001332,-1.1516001848891588
ACH-001336,-0.8884416704985498
ACH-001346,-1.1348399689907829
ACH-001353,-0.9887673916845664
ACH-001354,-0.972358394056474
ACH-001367,-0.9126781367817278
ACH-001368,-1.1414313437704224
ACH-001374,-0.9814990421119384
ACH-001377,-0.897729611703375
ACH-001380,-1.0669707459569755
ACH-001391,-0.962698897333443
ACH-001408,-1.0993729704116064
ACH-001430,-0.9255710022278524
ACH-001431,-1.0939920825218972
ACH-001450,-0.7274568161288644
ACH-001496,-1.0813443005505048
ACH-001500,-1.1137545925365309
ACH-001523,-0.8949217120543493
ACH-001532,-1.135008657842831
ACH-001550,-1.2972553866933079
ACH-001552,-0.7611960426079041
ACH-001554,-0.919180159353768
ACH-001654,-1.042240998081976
ACH-001735,-1.0201613807147447
ACH-001736,-1.0578779644369551
ACH-001737,-1.3029421018456455
ACH-001740,-0.874240078790252
ACH-001745,-0.9496469514591609
ACH-001765,-0.9039010378149298
