,NAGPA (51172)
ACH-000782,0.06889204643552482
ACH-000783,-0.3360902114731321
ACH-000784,-0.18378380816460368
ACH-000785,-0.1689629918631263
ACH-000787,-0.10805089550446424
ACH-000788,-0.14792456604865795
ACH-000791,-0.16204835444817706
ACH-000792,-0.2288879627055597
ACH-000794,-0.014013689664988492
ACH-000796,-0.2057794545088877
ACH-000798,-0.11781993354483115
ACH-000799,-0.29167105376907004
ACH-000800,-0.4292582942870941
ACH-000802,-0.1558377556815491
ACH-000804,-0.14722400614580367
ACH-000805,-0.006722106622893658
ACH-000809,-0.13784834710352306
ACH-000810,-0.13495854867072166
ACH-000811,-0.11743143974997768
ACH-000817,-0.3046060432228464
ACH-000819,0.00424236998835838
ACH-000820,-0.2089914838998352
ACH-000821,0.006378445578360785
ACH-000822,-0.1743546643193046
ACH-000823,-0.1010795797570698
ACH-000824,-0.19621080076557024
ACH-000827,-0.07109053227852055
ACH-000829,-0.05532187444773008
ACH-000831,-0.3445516550618868
ACH-000832,-0.526045762855374
ACH-000833,-0.1883235413411658
ACH-000834,-0.20386530007617185
ACH-000835,-0.2339787820840137
ACH-000836,-0.1999292531963724
ACH-000837,-0.0875864013186507
ACH-000838,-0.1156121564636237
ACH-000839,0.06496402696175264
ACH-000840,-0.21628894924725228
ACH-000841,-0.1645777670783858
ACH-000843,-0.010639460638109749
ACH-000846,-0.15422717944530376
ACH-000847,-0.10390035463744512
ACH-000848,-0.0579644122000476
ACH-000849,-0.1308383788997807
ACH-000851,-0.09928528926491527
ACH-000855,-0.0869757260085469
ACH-000856,-0.006363747707869026
ACH-000858,-0.1059720258723156
ACH-000859,0.06571484370450369
ACH-000861,-0.12291132058033435
ACH-000862,-0.15645293489220854
ACH-000865,-0.12945321695135584
ACH-000866,-0.15312479217846456
ACH-000867,-0.1369311131074095
ACH-000869,-0.20183675711676735
ACH-000872,-0.3857936119298089
ACH-000873,-0.16366320891064776
ACH-000876,-0.1176886348951789
ACH-000878,0.019624992547435556
ACH-000880,-0.35004757807113684
ACH-000881,-0.10711676432941482
ACH-000882,-0.043131776813901984
ACH-000884,-0.13053552384397135
ACH-000885,-0.17221578703477505
ACH-000887,-0.1249703345839108
ACH-000889,-0.3098416565535096
ACH-000896,-0.3905088622069072
ACH-000898,-0.2899277921179668
ACH-000900,-0.2818277614210554
ACH-000901,-0.16303232437101192
ACH-000905,-0.1929397346061112
ACH-000906,-0.12312169315409535
ACH-000907,-0.3527455168167989
ACH-000910,-0.14038678182637035
ACH-000911,-0.15494412818874712
ACH-000912,-0.08057332451355154
ACH-000913,-0.01062877570472937
ACH-000915,-0.1963260496220964
ACH-000916,0.08363729494548107
ACH-000917,-0.28110370344949953
ACH-000920,-0.03498188980570305
ACH-000921,-0.10221138702881112
ACH-000924,-0.10445653628373387
ACH-000926,-0.10028080502520972
ACH-000928,-0.20341798102814249
ACH-000929,-0.3102040530983014
ACH-000932,-0.0781580097737884
ACH-000935,-0.05398895712959891
ACH-000936,-0.18998311055134687
ACH-000937,-0.05172787443214066
ACH-000938,-0.21864182664933896
ACH-000939,0.009225205930078664
ACH-000941,-0.28279862147375473
ACH-000943,-0.17771840671827546
ACH-000946,-0.13735319878004454
ACH-000947,-0.16439997654648578
ACH-000948,-0.20693738800236014
ACH-000950,-0.007496438845628072
ACH-000953,-0.18287988174245498
ACH-000954,0.1521730616183025
ACH-000957,-0.04255956304020734
ACH-000958,-0.1565116846513274
ACH-000960,-0.17583833390686754
ACH-000963,-0.12218665343787212
ACH-000968,-0.19548103081490226
ACH-000969,-0.10947214504856233
ACH-000972,-0.06227163152176745
ACH-000973,-0.2561929293060575
ACH-000974,-0.04366540082444236
ACH-000978,-0.050357261316620425
ACH-000984,-0.10404818859387484
ACH-000986,-0.16456450377576376
ACH-000988,-0.15101629942971662
ACH-000993,-0.2938519647616078
ACH-000994,-0.2544826000922065
ACH-000996,-0.4042287252268679
ACH-001001,-0.1498673706004183
ACH-001020,-0.5156798261243712
ACH-001028,-0.09372555799061157
ACH-001031,-0.14739473551902255
ACH-001038,-0.10071938615298463
ACH-001048,-0.1505865110576847
ACH-001050,-0.12915272717642914
ACH-001053,-0.11017943716490806
ACH-001054,-0.17731539890281012
ACH-001061,-0.07030010693533158
ACH-001067,-0.13703424450289833
ACH-001075,-0.18173696032106534
ACH-001096,0.12165644713269105
ACH-001111,-0.28470771269194245
ACH-001119,-0.06768069201127971
ACH-001128,-0.14238272372644753
ACH-001134,-0.23343075089602425
ACH-001151,-0.06315314237461055
ACH-001163,-0.17388347965130707
ACH-001164,-0.27396424396755864
ACH-001183,-0.16040563640902994
ACH-001192,0.07654523614043476
ACH-001193,0.2583745916384624
ACH-001196,-0.17527268200215876
ACH-001197,-0.2210916725616638
ACH-001205,-0.12874109427186475
ACH-001211,-0.34398829731724345
ACH-001212,-0.23224045767674256
ACH-001228,-0.3338925318616469
ACH-001232,-0.1477713866195429
ACH-001239,-0.16975779292813412
ACH-001270,-0.488999324754797
ACH-001274,-0.3196334360357921
ACH-001275,0.04175544827946285
ACH-001277,-0.12313532869873607
ACH-001278,-0.19206971595180916
ACH-001280,-0.04360519760314389
ACH-001283,-0.0629327649765197
ACH-001289,-0.3042600803707708
ACH-001300,0.04371030890590643
ACH-001301,-0.205606408205752
ACH-001302,-0.17833924950630492
ACH-001306,-0.09318347377341654
ACH-001318,-0.18829664959414852
ACH-001322,-0.108205864565058
ACH-001328,-0.032173808138046885
ACH-001332,-0.3543608519233336
ACH-001336,-0.1573412341440486
ACH-001346,-0.18530099582019965
ACH-001353,-0.23398173025743202
ACH-001354,-0.34786128745593625
ACH-001367,-0.31701050249033713
ACH-001368,-0.20576560954287945
ACH-001374,-0.07658321282160623
ACH-001377,-0.11680618020607304
ACH-001380,-0.05246550486441588
ACH-001391,-0.3424291395755566
ACH-001408,-0.1706010237701482
ACH-001430,-0.29535744311371503
ACH-001431,-0.10952775981068026
ACH-001450,0.06820408306673835
ACH-001496,-0.09084550339498013
ACH-001500,-0.1463339955736851
ACH-001523,-0.19658454294192665
ACH-001532,-0.15669717644083705
ACH-001550,-0.10712885472887454
ACH-001552,-0.13686547868919272
ACH-001554,-0.2817731203007512
ACH-001654,-0.16219305078226806
ACH-001735,-0.12779876856017436
ACH-001736,-0.09802791909712684
ACH-001737,-0.3847901243998231
ACH-001740,-0.12853207019951687
ACH-001745,-0.26626887369794744
ACH-001765,-0.2366257440426749
