,TANGO6 (79613)
ACH-000500,-1.0183647711898696
ACH-000502,-0.9667365600076748
ACH-000503,-0.970342428043612
ACH-000505,-1.0645570866603389
ACH-000507,-1.0309590044740298
ACH-000510,-1.0705807052854814
ACH-000511,-1.1892718549598849
ACH-000512,-0.8422912679782355
ACH-000516,-1.078808822172482
ACH-000517,-1.1366888908387418
ACH-000518,-1.164303974210156
ACH-000520,-1.0825219619291313
ACH-000521,-0.9867759900886472
ACH-000522,-1.0560054708158582
ACH-000524,-1.0142165061427568
ACH-000527,-1.2230935619313834
ACH-000528,-1.1704211868193437
ACH-000537,-1.0261945944335504
ACH-000541,-0.6578037690008921
ACH-000542,-0.9401128348331808
ACH-000544,-0.8726377097638521
ACH-000545,-0.941560908471144
ACH-000547,-1.2137898471688675
ACH-000548,-1.260320562129842
ACH-000549,-0.9417699567302136
ACH-000550,-1.1071323289136947
ACH-000552,-1.021867158836479
ACH-000556,-0.726053224620398
ACH-000557,-1.0937737064600277
ACH-000569,-1.0562550519705256
ACH-000570,-0.9050451303486764
ACH-000571,-0.8971340815411553
ACH-000573,-1.1976267759090549
ACH-000576,-1.081997923293668
ACH-000579,-0.9834588442969798
ACH-000580,-1.3306933613122394
ACH-000584,-1.2484317818201258
ACH-000585,-1.0163034773869333
ACH-000588,-0.825372815348552
ACH-000589,-0.8249127378953764
ACH-000591,-0.8972570468322825
ACH-000593,-1.0214877334284458
ACH-000600,-1.1724461623398437
ACH-000601,-0.9742537730153096
ACH-000605,-1.1314889156230952
ACH-000606,-1.1469215667327013
ACH-000608,-0.8399685332733943
ACH-000614,-0.908064734684442
ACH-000616,-0.8937565312844048
ACH-000618,-0.9583037102931944
ACH-000619,-1.0778913488941595
ACH-000620,-1.0635496181703263
ACH-000621,-0.9959787683817476
ACH-000622,-1.2035993949139137
ACH-000623,-0.7937997592011539
ACH-000624,-1.1785386906888011
ACH-000627,-0.7837727072091849
ACH-000630,-1.0732518544819207
ACH-000631,-1.048506504949583
ACH-000632,-0.9607172556252088
ACH-000633,-0.6185601973966239
ACH-000637,-1.0482924543681549
ACH-000638,-0.8915480903370828
ACH-000646,-1.072318710424033
ACH-000647,-1.1804529304204092
ACH-000648,-1.1682799449582564
ACH-000649,-1.000626349475939
ACH-000651,-0.8231158218054845
ACH-000652,-0.9802514311330024
ACH-000653,-1.0836789571185927
ACH-000657,-1.0495915607413475
ACH-000658,-0.8584117988652218
ACH-000661,-0.9276090857966232
ACH-000662,-0.9360194646685132
ACH-000663,-0.8392465084290808
ACH-000665,-0.9062572821539499
ACH-000671,-0.8450716396400202
ACH-000672,-1.155340408373751
ACH-000673,-0.9593997207469029
ACH-000676,-1.0300963351439614
ACH-000677,-0.9905522769539542
ACH-000681,-0.9756913443792709
ACH-000683,-1.0012759135164302
ACH-000684,-0.9933120400650304
ACH-000688,-1.3262804348374486
ACH-000693,-1.023074459473193
ACH-000694,-1.0969306768556666
ACH-000695,-1.1249066161080803
ACH-000696,-1.0963531889107558
ACH-000697,-0.8899934795445548
ACH-000699,-1.0703857960006296
ACH-000701,-1.0212999707801576
ACH-000706,-1.0685961550788703
ACH-000711,-1.0628812546555868
ACH-000713,-0.9669405679712124
ACH-000714,-0.9198115944059896
ACH-000718,-1.0464736161791712
ACH-000720,-1.0047484055355598
ACH-000721,-0.7631516267143686
ACH-000724,-0.9900124106758026
ACH-000725,-0.7528608775816586
ACH-000732,-0.8497108679364415
ACH-000734,-1.1087852793928157
ACH-000735,-1.019337918227915
ACH-000736,-1.207310013091471
ACH-000738,-1.032354462872726
ACH-000746,-0.9914384240002164
ACH-000747,-1.1845983419577393
ACH-000748,-1.149796158262615
ACH-000753,-0.939975487670778
ACH-000756,-0.8979153698352028
ACH-000757,-0.7939885814219323
ACH-000758,-0.9875077429330528
ACH-000760,-1.0265025713233198
ACH-000762,-1.1207668740934156
ACH-000763,-0.9630300043378692
ACH-000764,-1.0803101394766812
ACH-000765,-0.9854219052940904
ACH-000766,-0.9890121955102932
ACH-000767,-1.193105843403563
ACH-000768,-1.1028752789888014
ACH-000769,-1.228230526167154
ACH-000770,-1.067792585180843
ACH-000771,-1.2708624545858425
ACH-000773,-0.9355230720773308
ACH-000776,-0.7722073484662497
ACH-000777,-1.248976082554036
ACH-000778,-1.1688592716482291
ACH-000781,-1.082217973232221
ACH-000782,-0.9568193486027572
ACH-000783,-1.0347772863486109
ACH-000784,-1.1373282292286842
ACH-000785,-1.0186482404846315
ACH-000787,-0.8664814131089049
ACH-000788,-1.0735689091725142
ACH-000791,-1.1117806267090335
ACH-000792,-0.7604888512431989
ACH-000794,-0.8414639375539285
ACH-000796,-1.1335528478342976
ACH-000798,-1.0670865977291235
ACH-000799,-0.800162165152494
ACH-000800,-1.2957990293268382
ACH-000802,-0.9029936395509692
ACH-000804,-1.0377080428932317
ACH-000805,-0.8534643524316687
ACH-000809,-0.8272172905762478
ACH-000810,-1.1726039838473417
ACH-000811,-0.8887170315472281
ACH-000817,-0.8656333815934052
ACH-000819,-0.8225245571287829
ACH-000820,-1.1004999547933545
ACH-000821,-1.036211229033801
ACH-000822,-1.1359006549857191
ACH-000823,-1.1330426273009473
ACH-000824,-1.0794035599055831
ACH-000827,-1.0902841974678992
ACH-000829,-0.8232316705958294
ACH-000831,-1.083261913089509
ACH-000832,-0.8564245953374083
ACH-000833,-0.8205924372251919
ACH-000834,-0.9857294256863308
ACH-000835,-1.261330320730107
ACH-000836,-1.0335983045679866
ACH-000837,-1.0514044409327512
ACH-000838,-0.9063916403889508
ACH-000839,-1.1626402011338302
ACH-000840,-1.2226725103507954
ACH-000841,-1.0019671107254589
ACH-000843,-0.9394477947753008
ACH-000846,-0.8144374353782121
ACH-000847,-1.1138943301904685
ACH-000848,-1.005246080196403
ACH-000849,-1.0196709023556547
ACH-000851,-0.9422896793927678
ACH-000855,-1.101019581112845
ACH-000856,-0.9652899016434444
ACH-000858,-1.0614616974460624
ACH-000859,-0.9291944483804558
ACH-000861,-0.7195520261488927
ACH-000862,-1.1244258121796689
ACH-000865,-0.9185873856888276
ACH-000866,-1.3349560158057359
ACH-000867,-1.0965882147726218
ACH-000869,-1.4103675515423089
ACH-000872,-0.9721614740369172
ACH-000873,-0.8015813852460841
ACH-000876,-0.9836199654916771
ACH-000878,-0.872299877794044
ACH-000880,-1.257462598493031
ACH-000881,-0.8690162238112364
ACH-000882,-1.111944817554669
ACH-000884,-1.047966372329686
ACH-000885,-0.9253763287599056
ACH-000887,-0.918033057058475
ACH-000889,-0.7941878172280704
ACH-000896,-0.9746547986233132
ACH-000898,-1.0062703856138346
ACH-000900,-0.8949843459357123
ACH-000901,-1.1903941954325603
ACH-000905,-1.1981043995116012
ACH-000906,-0.8893688263147038
ACH-000907,-1.0197531303779042
ACH-000910,-1.2574641905078972
ACH-000911,-1.0094897758839458
ACH-000912,-0.9753080541268556
ACH-000913,-0.9724838239550064
ACH-000915,-0.9977908235136816
ACH-000916,-0.9915922318312702
ACH-000917,-1.131454813581146
ACH-000920,-1.226371237939183
ACH-000921,-1.0990914190861658
ACH-000924,-0.8942393542973226
ACH-000926,-1.0519814090073032
ACH-000928,-0.8982190856273039
ACH-000929,-1.204442889342091
ACH-000932,-1.1986021297322098
ACH-000935,-1.0503900488574742
ACH-000936,-0.9025670745644496
ACH-000937,-0.73559384319153
ACH-000938,-0.9096872391689748
ACH-000939,-1.1508858412505178
ACH-000941,-0.8040083727705302
ACH-000943,-0.901628546111386
ACH-000946,-0.8829225278551286
ACH-000947,-0.9347958635494106
ACH-000948,-1.2942821935789135
ACH-000950,-1.0670988307950418
ACH-000953,-0.8734992892848811
ACH-000954,-1.0024075855449113
ACH-000957,-1.1518984632862652
ACH-000958,-0.9330852144106548
ACH-000960,-0.7605460805779699
ACH-000963,-0.7556077825769545
ACH-000968,-1.2465057668075457
ACH-000969,-1.1059694724597104
ACH-000972,-0.9094422708126498
ACH-000973,-1.0033060433030088
ACH-000974,-1.1667332631327416
ACH-000978,-1.6144918906725836
ACH-000984,-1.0328024694946358
ACH-000986,-0.9434805941650981
ACH-000988,-1.2939435462326945
ACH-000993,-1.30765988851114
ACH-000994,-1.0281929215274992
ACH-000996,-0.9682942194345722
ACH-001001,-0.7701383474685325
ACH-001020,-1.3622052560023286
ACH-001028,-0.9634998079641336
ACH-001031,-0.8838373747156909
ACH-001038,-1.1218557456881713
ACH-001048,-0.8283131706742027
ACH-001050,-1.040512827408271
ACH-001053,-0.8132592199289709
ACH-001054,-1.0062242379297632
ACH-001061,-1.1467775174298267
ACH-001067,-0.8903092716665498
ACH-001075,-1.0894111529262451
ACH-001096,-1.0083062371273708
ACH-001111,-0.8594362414323479
ACH-001119,-0.938226474960539
ACH-001128,-0.8711003124476803
ACH-001134,-0.8928698894131228
ACH-001151,-1.165761214191426
ACH-001163,-0.9456272678341088
ACH-001164,-0.8292168859364295
ACH-001183,-1.094894881646581
ACH-001192,-1.1511490857995792
ACH-001193,-1.0646995556339658
ACH-001196,-1.367534975784069
ACH-001197,-0.9835408274732648
ACH-001205,-1.135262721795397
ACH-001211,-1.0581430558019014
ACH-001212,-1.0716535928849749
ACH-001228,-1.1562985131760597
ACH-001232,-1.1946720842438856
ACH-001239,-0.9788782634602444
ACH-001270,-0.9826850041384358
ACH-001274,-0.7027715142655012
ACH-001275,-0.9173505954817042
ACH-001277,-1.110105289778495
ACH-001278,-0.9619492749554824
ACH-001280,-1.2098788329577923
ACH-001283,-0.8664880142134672
ACH-001289,-1.0300217256676834
ACH-001300,-1.0063613853878333
ACH-001301,-1.0760666598818898
ACH-001302,-0.8871491084396637
ACH-001306,-1.0685655321987066
ACH-001318,-0.9694879701198442
ACH-001322,-0.800026256897261
ACH-001328,-0.9742395704584902
ACH-001332,-0.8884733077264361
ACH-001336,-1.0171456629085418
ACH-001346,-0.9537948061435424
ACH-001353,-1.0211142348038618
ACH-001354,-1.0901542354160567
ACH-001367,-1.0572674615361244
ACH-001368,-1.1300122402584236
ACH-001374,-0.7452545164298647
ACH-001377,-1.0785135459604
ACH-001380,-1.1029053504008082
ACH-001391,-1.001387081603095
ACH-001408,-1.1255131863610692
ACH-001430,-1.1306912889620342
ACH-001431,-1.2943582758553849
ACH-001450,-0.7786288064418303
ACH-001496,-1.0794127773873292
ACH-001500,-0.9617182468372084
ACH-001523,-1.1872616305815895
ACH-001532,-0.967850124535534
ACH-001550,-1.1356626909533452
ACH-001552,-1.1789430938062728
ACH-001554,-1.029072118341391
ACH-001654,-0.9839696048360744
ACH-001735,-0.9639013092178388
ACH-001736,-0.9166677328163376
ACH-001737,-1.05280421772721
ACH-001740,-0.8356052400337277
ACH-001745,-0.9178762606004508
ACH-001765,-0.9441802855849706
