,GOLGA6L1 (283767)
ACH-000661,-0.3062929207873999
ACH-000662,-0.4260321230349007
ACH-000663,-0.6041451428381215
ACH-000665,-0.4536224372238463
ACH-000671,-0.8520882516117494
ACH-000672,-0.7171066966996009
ACH-000673,-0.3724119697678288
ACH-000676,-0.4787967017321896
ACH-000677,-0.4115283007616065
ACH-000681,-0.4571422918707011
ACH-000683,-0.07689606116529686
ACH-000684,-0.6927098132281774
ACH-000688,-0.5053176277729905
ACH-000693,-0.6291406822591059
ACH-000694,-0.529540070287695
ACH-000695,-0.4390662229000392
ACH-000696,-0.4118687204107602
ACH-000697,-0.6490232906943466
ACH-000699,-0.5336425010320563
ACH-000701,-0.497039476598277
ACH-000706,-0.2977492261204097
ACH-000711,-0.6116742646646902
ACH-000713,-0.4857454447176248
ACH-000714,-0.5707138682120375
ACH-000718,-0.5634330545846552
ACH-000720,-0.5303097715044266
ACH-000721,-0.6998581577245964
ACH-000724,-0.6592621968680239
ACH-000725,-0.4408832636728059
ACH-000732,-0.5968143923763017
ACH-000734,-0.3758148160880376
ACH-000735,-0.2475533495946348
ACH-000736,-0.7134681846095836
ACH-000738,-0.5252773396347079
ACH-000746,-0.7951863057872268
ACH-000747,-0.5651950175009018
ACH-000748,-0.4519265422434377
ACH-000753,-0.4704364338306345
ACH-000756,-0.6792596775960633
ACH-000757,-0.5481428455195441
ACH-000758,-0.5571606133328569
ACH-000760,-0.4574041574240645
ACH-000762,-0.5887780389161151
ACH-000763,-0.6153274629681288
ACH-000764,-0.6696696487045335
ACH-000765,-0.3407916535598597
ACH-000766,-0.36704171809502906
ACH-000767,-0.4817351598779484
ACH-000768,-0.7804451780152025
ACH-000769,-0.2904888225548943
ACH-000770,-0.5875733633520026
ACH-000771,-0.4205978592955737
ACH-000773,-0.7114479712252242
ACH-000776,-0.3095640325270492
ACH-000777,-0.7103335827647936
ACH-000778,-0.7461829034021985
ACH-000781,-0.4686395197710724
ACH-000782,-0.4002857289081367
ACH-000783,-0.3494601901432491
ACH-000784,-0.5751424158368138
ACH-000785,-0.5845414166950352
ACH-000787,-0.7637713620280382
ACH-000788,-0.7151528016526781
ACH-000791,-0.5608765310576518
ACH-000792,-0.3871295678877976
ACH-000794,-0.3991279656162465
ACH-000796,-0.7067733240750741
ACH-000798,-0.696812511831307
ACH-000799,-0.4972587382087735
ACH-000800,-0.6067658912906525
ACH-000802,-0.7609390102310657
ACH-000804,-0.2945769959462872
ACH-000805,-0.426573493976973
ACH-000809,-0.6418498438359023
ACH-000810,-0.8303781917174482
ACH-000811,-0.5573174238107323
ACH-000817,-0.4495617550419243
ACH-000819,-0.4853328936863693
ACH-000820,-0.6828915394563261
ACH-000821,-0.5554237178249343
ACH-000822,-0.3308854444460095
ACH-000823,-0.4693013430377804
ACH-000824,-0.2316440688028315
ACH-000827,-0.4794813099806358
ACH-000829,-0.6677965794251528
ACH-000831,-0.4410940822063809
ACH-000832,-0.4670256269141856
ACH-000833,-0.3076101148474112
ACH-000834,-0.37229853271808616
ACH-000835,-0.6596560967075861
ACH-000836,-0.675431693493457
ACH-000837,-0.4106117173375285
ACH-000838,-0.6726459083570917
ACH-000839,-0.520467808205113
ACH-000840,-0.5868222096823036
ACH-000841,-0.6118361712809665
ACH-000843,-0.7057153311224751
ACH-000846,-0.4507079969033728
ACH-000847,-0.4533382161414431
ACH-000848,-0.4975070385047562
ACH-000849,-0.5493773159167674
ACH-000851,-0.4304769583842541
ACH-000855,-0.633424517331374
ACH-000856,-0.3297965995692362
ACH-000858,-0.4577491251495446
ACH-000859,-0.4857922331262557
ACH-000861,-0.3244805271151845
ACH-000862,-0.4012259805939682
ACH-000865,-0.5283160440547454
ACH-000866,-0.494731138087637
ACH-000867,-0.5969354896850296
ACH-000869,-0.456328205844231
ACH-000872,-0.2851692779698875
ACH-000873,-0.696300351207046
ACH-000876,-0.5599219946249511
ACH-000878,-0.4867211064152439
ACH-000880,-0.5274835221120189
ACH-000881,-0.4766180445014416
ACH-000882,-0.4400595585117135
ACH-000884,-0.5767712959317394
ACH-000885,-0.5528099600543779
ACH-000887,-0.3059504758505627
ACH-000889,-0.4805257002644498
ACH-000896,-0.5032919000709878
ACH-000898,-0.6287506853107045
ACH-000900,-0.4594981739829456
ACH-000901,-0.35698170073285035
ACH-000905,-0.6017353538422936
ACH-000906,-0.513064041876293
ACH-000907,-0.7108925617015709
ACH-000910,-0.5282300666865659
ACH-000911,-0.5587231652950533
ACH-000912,-0.5054271333619312
ACH-000913,-0.4109051798648438
ACH-000915,-0.6352471056670733
ACH-000916,-0.4564048513270994
ACH-000917,-0.5170427788099385
ACH-000920,-0.7915070531021726
ACH-000921,-0.43070350246189
ACH-000924,-0.298582644222666
ACH-000926,-0.7139736524515337
ACH-000928,-0.2988967811133427
ACH-000929,-0.4762247751924537
ACH-000932,-0.5012710918214295
ACH-000935,-0.5428417449395279
ACH-000936,-0.42152827121539455
ACH-000937,-0.16409489772264865
ACH-000938,-0.3728535015555209
ACH-000939,-0.7883547499380424
ACH-000941,-0.4838913536814885
ACH-000943,-0.5229782213768664
ACH-000946,-0.4855667807388976
ACH-000947,-0.6641441215240409
ACH-000948,-0.4566557106258121
ACH-000950,-0.421866753742266
ACH-000953,-0.3972695207806213
ACH-000954,-0.2362513383113084
ACH-000957,-0.7014511574310213
ACH-000958,-0.614308939450005
ACH-000960,-0.5760726314815252
ACH-000963,-0.4465398668899392
ACH-000968,-0.5409416460642402
ACH-000969,-0.4868740558873211
ACH-000972,-0.19600490584409225
ACH-000973,-0.646345096127684
ACH-000974,-0.6301065723044946
ACH-000978,-0.4880042307976312
ACH-000984,-0.6069086777989882
ACH-000986,-0.5619667291012354
ACH-000988,-0.6420225092700866
ACH-000993,-0.3013155289127793
ACH-000994,-0.4797547152953467
ACH-000996,-0.3163740721447245
ACH-001001,-0.3955595324321062
ACH-001020,-0.09749306245397273
ACH-001028,-0.5791472898421395
ACH-001031,-0.5692852230314668
ACH-001038,-0.5524946200069816
ACH-001048,-0.5026333356852468
ACH-001050,-0.6207650695600802
ACH-001053,-0.4119982005382502
ACH-001054,-0.496895547384257
ACH-001061,-0.5227173299095065
ACH-001067,-0.5024106440676737
ACH-001075,-0.5262219301082562
ACH-001096,-0.6608087378941383
ACH-001111,-0.4374674081236742
ACH-001119,-0.6689434093647947
ACH-001128,-0.4482131281214931
ACH-001134,-0.3338737863777497
ACH-001151,-0.3171556995930015
ACH-001163,-0.6062289753935671
ACH-001164,-0.5441071717390248
ACH-001183,-0.5268704407697248
ACH-001192,-0.7653244543298665
ACH-001193,-0.3397296599339347
ACH-001196,-0.5396178163344588
ACH-001197,-0.4857104148802652
ACH-001205,-0.4988711661895302
ACH-001211,-0.6896760573872271
ACH-001212,-0.3626279025254628
ACH-001228,-0.6324428132266425
ACH-001232,-0.4790306876137813
ACH-001239,-0.22104212298161466
ACH-001270,-0.42907700882692495
ACH-001274,-0.4775948616524822
ACH-001275,-0.6422599014489699
ACH-001277,-0.2947468936282763
ACH-001278,-0.5863027679391951
ACH-001280,-0.7175855662657331
ACH-001283,-0.48639092477140394
ACH-001289,-0.5694977261193029
ACH-001300,-0.7211347353665846
ACH-001301,-0.523646749144798
ACH-001302,-0.9899060159587464
ACH-001306,-0.466884321987936
ACH-001318,-0.3988521667565701
ACH-001322,-0.5029735775382337
ACH-001328,-0.577328473125264
ACH-001332,-0.5630861663649893
ACH-001336,-0.539155586260557
ACH-001346,-0.7375530513733033
ACH-001353,-0.5374443133763149
ACH-001354,-0.5929212795751801
ACH-001367,-0.6088309871374377
ACH-001368,-0.5005919848114261
ACH-001374,-0.5148170286260815
ACH-001377,-0.6480224371204172
ACH-001380,-0.5761929094932086
ACH-001391,-0.32548676054275466
ACH-001408,-0.5082613696374852
ACH-001430,-0.2376771876601915
ACH-001431,-0.5587995086023424
ACH-001450,-0.2806169730314927
ACH-001496,-0.4516416221216431
ACH-001500,-0.7002011009641771
ACH-001523,-0.16009689592415996
ACH-001532,-0.5571326515467743
ACH-001550,-0.5045418719852547
ACH-001552,-0.4060468399746762
ACH-001554,-0.4017714121664883
ACH-001654,-0.5339757219112021
ACH-001735,-0.5687863651725511
ACH-001736,-0.4229930165267714
ACH-001737,-0.5814197804143935
ACH-001740,-0.562804863736417
ACH-001745,-0.6582594620856272
ACH-001765,-0.5141322374634189
