,IGF2BP3 (10643)
ACH-000472,-0.252840971015846
ACH-000473,-0.20367809927533614
ACH-000475,-0.21883844699048755
ACH-000476,-0.08309435534469771
ACH-000477,-0.19690302014326336
ACH-000479,-0.24162194594911945
ACH-000480,-0.2821446238212579
ACH-000481,-0.35239203802501584
ACH-000483,-0.2124509941574779
ACH-000484,-0.19305082065853865
ACH-000485,-0.3479319387962261
ACH-000486,-0.16657989842374696
ACH-000487,-0.18674809813515608
ACH-000488,-0.24089680115411036
ACH-000490,-0.3388780295988762
ACH-000491,-0.3631479237688324
ACH-000495,-0.1024283754404899
ACH-000496,-0.4099021869243641
ACH-000499,-0.4039503916414692
ACH-000500,-0.4634974415386252
ACH-000502,-0.3012773619048017
ACH-000503,-0.3733572811256932
ACH-000505,-0.15063923151430886
ACH-000507,-0.15973676894695352
ACH-000510,-0.24296533695692826
ACH-000511,-0.1892056064133781
ACH-000512,-0.08003195170086871
ACH-000516,-0.19946403358506345
ACH-000517,-0.1930293825144085
ACH-000518,-0.2761643614427086
ACH-000520,-0.1840610377995205
ACH-000521,-0.19814742382905454
ACH-000522,-0.2656799737071687
ACH-000524,-0.2607581969011117
ACH-000527,-0.14684849986875378
ACH-000528,-0.2565795185315101
ACH-000537,-0.20716429003410167
ACH-000541,-0.406852537459762
ACH-000542,-0.2013743796185124
ACH-000544,-0.21138818003612445
ACH-000545,-0.20930731317696552
ACH-000547,-0.3368734921020555
ACH-000548,-0.12536519493333748
ACH-000549,-0.26398458670901204
ACH-000550,-0.37974159091946413
ACH-000552,-0.270035332031596
ACH-000556,-0.1618526869873115
ACH-000557,-0.3055727853591165
ACH-000569,-0.31408551642375065
ACH-000570,-0.3833127643823288
ACH-000571,-0.24356969290051625
ACH-000573,-0.22201748519817546
ACH-000576,-0.1800892970759505
ACH-000579,-0.13450690416135047
ACH-000580,-0.0916276506606777
ACH-000584,-0.05192182522545972
ACH-000585,-0.3866293020341533
ACH-000588,-0.4213569556204668
ACH-000589,-0.23416009535462615
ACH-000591,-0.21638086409307086
ACH-000593,-0.14462248790203155
ACH-000600,-0.3297482844699769
ACH-000601,-0.16738170373266975
ACH-000605,-0.2579196857863409
ACH-000606,-0.09001824340012103
ACH-000608,-0.31669404175646465
ACH-000614,-0.4200200678583969
ACH-000616,-0.10550844531712902
ACH-000618,-0.2077596067776422
ACH-000619,-0.2557908739084279
ACH-000620,-0.3057810886990756
ACH-000621,-0.2881199321641321
ACH-000622,-0.23580533929433595
ACH-000623,-0.05390948355128829
ACH-000624,-0.12051702979902155
ACH-000627,-0.2457400364170977
ACH-000630,-0.2245858685964112
ACH-000631,0.0719387758002862
ACH-000632,-0.15404952206402348
ACH-000633,-0.1923191886740008
ACH-000637,-0.0824753872144132
ACH-000638,-0.1253299442852744
ACH-000646,-0.08956240924870887
ACH-000647,-0.2443359409235204
ACH-000648,-0.18472192601671972
ACH-000649,-0.1822431778568165
ACH-000651,-0.19364968752621148
ACH-000652,-0.3632617545334309
ACH-000653,-0.29791828798089576
ACH-000657,-0.2268955747449858
ACH-000658,-0.08299514775052985
ACH-000661,-0.23511128120249236
ACH-000662,-0.6302372259150967
ACH-000663,-0.1664823782953148
ACH-000665,-0.22817794729110044
ACH-000671,-0.3093737006692795
ACH-000672,-0.2838638720464407
ACH-000673,-0.2952466465731483
ACH-000676,-0.3572420226927268
ACH-000677,-0.2470829699483205
ACH-000681,-0.16681705819607245
ACH-000683,-0.14688731640676306
ACH-000684,0.0262266736277515
ACH-000688,-0.20226470929228926
ACH-000693,-0.14873978187988468
ACH-000694,-0.22242784368145305
ACH-000695,-0.17166009613323666
ACH-000696,-0.2654943037019029
ACH-000697,-0.28956268110265776
ACH-000699,-0.1914319798237787
ACH-000701,-0.2704979086476326
ACH-000706,-0.3115604022129393
ACH-000711,-0.11236580774181824
ACH-000713,-0.2440738913999498
ACH-000714,-0.4747011851610008
ACH-000718,0.012225035613759741
ACH-000720,-0.3449313189414241
ACH-000721,-0.3448599029756934
ACH-000724,-0.14797447208940948
ACH-000725,-0.11284173932450872
ACH-000732,-0.10294008656110726
ACH-000734,-0.18361379371527808
ACH-000735,-0.3100385520133129
ACH-000736,-0.20437042175093745
ACH-000738,-0.22347056964162296
ACH-000746,-0.2690155680844727
ACH-000747,-0.2626082389134803
ACH-000748,-0.2679343219871164
ACH-000753,-0.27070505387498905
ACH-000756,-0.1479154297493722
ACH-000757,-0.17141913064108918
ACH-000758,-0.24960084555153966
ACH-000760,-0.049710656400120484
ACH-000762,-0.3276784467934384
ACH-000763,-0.12982289279606996
ACH-000764,-0.13797385139217452
ACH-000765,-0.16773447025390256
ACH-000766,-0.34220172757546924
ACH-000767,-0.4399226140210261
ACH-000768,-0.16131601117172326
ACH-000769,-0.0103200600573625
ACH-000770,-0.1372727269319579
ACH-000771,-0.18455668238484624
ACH-000773,-0.1922498722665267
ACH-000776,-0.18224419954906676
ACH-000777,-0.06361268324284143
ACH-000778,-0.1668514705898661
ACH-000781,-0.31621364211980546
ACH-000782,-0.19114307296886834
ACH-000783,-0.2712820817408708
ACH-000784,-0.1601755486402335
ACH-000785,-0.41140175688793457
ACH-000787,-0.13344521203411006
ACH-000788,-0.247577715836182
ACH-000791,-0.29116821746187826
ACH-000792,-0.22466529187873174
ACH-000794,-0.3651172592152249
ACH-000796,-0.26707231455504943
ACH-000798,-0.2151519451868946
ACH-000799,-0.4555425087117224
ACH-000800,-0.4277750288819628
ACH-000802,-0.2578126121236343
ACH-000804,0.03352378324883528
ACH-000805,-0.12011243600411832
ACH-000809,-0.2271523116892986
ACH-000810,-0.3377187289729729
ACH-000811,-0.32125959210435245
ACH-000817,-0.3189916731225118
ACH-000819,-0.09659622489649412
ACH-000820,-0.08802199767336492
ACH-000821,-0.17013279930914346
ACH-000822,-0.35047606785042873
ACH-000823,-0.3372171213295989
ACH-000824,-0.2910550995940351
ACH-000827,-0.18151223501644495
ACH-000829,-0.3362181505567756
ACH-000831,-0.3253624933004427
ACH-000832,-0.27005130014269363
ACH-000833,-0.17241071916860232
ACH-000834,-0.1575483933114035
ACH-000835,-0.3221038878941207
ACH-000836,-0.13047031249352822
ACH-000837,-0.17160455099550806
ACH-000838,-0.334606893209277
ACH-000839,-0.24100977910846985
ACH-000840,-0.39784762333855217
ACH-000841,-0.23203568438285985
ACH-000843,-0.1539188763641047
ACH-000846,-0.09074414660918642
ACH-000847,-0.11785449842974174
ACH-000848,-0.07478356358571774
ACH-000849,-0.27667236050191923
ACH-000851,-0.02117805216457188
ACH-000855,-0.07724495323911604
ACH-000856,-0.19934846479221532
ACH-000858,-0.1357423392253722
ACH-000859,0.035516885819692944
ACH-000861,-0.15908198752328245
ACH-000862,-0.2202963294997576
ACH-000865,-0.12850611770933038
ACH-000866,-0.1748537961150753
ACH-000867,-0.33112107201878244
ACH-000869,-0.3765183815403643
ACH-000872,-0.30300298433254835
ACH-000873,-0.12290052957670128
ACH-000876,-0.2292855658540776
ACH-000878,0.01573398845209395
ACH-000880,-0.17106208543225945
ACH-000881,-0.108796960498661
ACH-000882,-0.2563342779210145
ACH-000884,-0.0727574304281883
ACH-000885,-0.2284990945595653
ACH-000887,-0.24423734185415835
ACH-000889,-0.2765016062516459
ACH-000896,-0.3580007439994163
ACH-000898,-0.2025210042293528
ACH-000900,-0.40517147471579296
ACH-000901,-0.1996774321265257
ACH-000905,-0.3002852204400253
ACH-000906,-0.2949402717163515
ACH-000907,-0.05912008377241323
ACH-000910,-0.1377529720166637
ACH-000911,-0.10319339191031417
ACH-000912,-0.18472038338857014
ACH-000913,-0.2865787489941302
ACH-000915,-0.4083313730747074
ACH-000916,-0.11032180808255433
ACH-000917,-0.2951302054467581
ACH-000920,0.0008677268807139812
ACH-000921,-0.11269464113948532
ACH-000924,-0.13459023681243246
ACH-000926,-0.3578236917576271
ACH-000928,-0.2565863914762394
ACH-000929,-0.027281607040876114
ACH-000932,-0.2538212610969568
ACH-000935,-0.033774336756076835
ACH-000936,-0.4715764323944349
ACH-000937,-0.25168763333261784
ACH-000938,-0.196425599329872
ACH-000939,-0.1361354962272922
ACH-000941,-0.1778354620874835
ACH-000943,-0.1567989712232284
ACH-000946,-0.21836532620780694
ACH-000947,-0.23994101131659085
ACH-000948,-0.13852142664502198
ACH-000950,-0.246009528612012
ACH-000953,-0.3877124701085024
ACH-000954,-0.01746431738895449
ACH-000957,-0.21852328712378413
ACH-000958,-0.25743355138157226
ACH-000960,-0.2958824380750964
ACH-000963,-0.30126403143861114
ACH-000968,-0.28173867374535577
ACH-000969,-0.1850309387528429
ACH-000972,-0.5264914998278021
ACH-000973,-0.1854623015584512
ACH-000974,-0.2486335632669615
ACH-000978,-0.16402266356123701
ACH-000984,-0.20589417154041864
ACH-000986,-0.10775197634916577
ACH-000988,-0.29002924942156544
ACH-000993,-0.20911803286800396
ACH-000994,0.020921628886379558
ACH-000996,-0.4044848461723638
ACH-001001,-0.2109050988996028
ACH-001020,-0.38479900354137336
ACH-001028,-0.2123478362326597
ACH-001031,-0.09799376973851467
ACH-001038,-0.2470035962005941
ACH-001048,-0.12046728298966697
ACH-001050,-0.14866234341185428
ACH-001053,-0.37181062190483904
ACH-001054,-0.2999236519462368
ACH-001061,-0.1651599597913725
ACH-001067,-0.1867230111757968
ACH-001075,-0.12296981440725152
ACH-001096,-0.15764341763901624
ACH-001111,0.2041233307593952
ACH-001119,-0.4027285840107396
ACH-001128,-0.08623080451019294
ACH-001134,-0.31337694784342524
ACH-001151,-0.21308824076050156
ACH-001163,-0.376072241379366
ACH-001164,-0.4695712972424391
ACH-001183,-0.42693999284900064
ACH-001192,-0.27436937670790434
ACH-001193,-0.3496017030315969
ACH-001196,-0.2812659413385598
ACH-001197,0.016762696143878524
ACH-001205,-0.3313907828743401
ACH-001211,-0.2501970965808174
ACH-001212,-0.19521955910529906
ACH-001228,-0.21608204493045996
ACH-001232,-0.25098905408495603
ACH-001239,-0.3050660105201555
ACH-001270,-0.3529253668267949
ACH-001274,-0.11972869797494888
ACH-001275,-0.1964380172719834
ACH-001277,-0.270499488961063
ACH-001278,0.028658342254235768
ACH-001280,-0.30381316129052993
ACH-001283,-0.1124014558554821
ACH-001289,-0.6085160691741871
ACH-001300,-0.29770430203210146
ACH-001301,-0.3051665879493313
ACH-001302,-0.5460573103116962
ACH-001306,-0.3382296373549014
ACH-001318,-0.28280465798373794
ACH-001322,-0.2061710207182013
ACH-001328,-0.2371242746153131
ACH-001332,-0.2329638265270708
ACH-001336,-0.1664280703884428
ACH-001346,-0.0928170686181958
ACH-001353,-0.21322751602128828
ACH-001354,-0.012335732993592328
ACH-001367,-0.056790313756809485
ACH-001368,-0.3059219961817071
ACH-001374,-0.06721995306911795
ACH-001377,-0.2154730695534991
ACH-001380,-0.10851572905441202
ACH-001391,-0.3395733939863312
ACH-001408,-0.3291562467470457
ACH-001430,-0.2580619760565987
ACH-001431,-0.044608113018463534
ACH-001450,-0.4217937673328404
ACH-001496,-0.18342700686264324
ACH-001500,-0.17145772783511734
ACH-001523,-0.17520683645030347
ACH-001532,-0.17829651360936127
ACH-001550,-0.30539232638482783
ACH-001552,-0.13300333068499892
ACH-001554,-0.1163643323137468
ACH-001654,-0.06539357332797162
ACH-001735,-0.2846186463127137
ACH-001736,-0.2751657378100284
ACH-001737,-0.26008944831823555
ACH-001740,-0.1970976898062834
ACH-001745,-0.14729526326283726
ACH-001765,-0.24731333000899425
