,FOXO1 (2308)
ACH-000339,-0.1021430525262055
ACH-000341,-0.1314285018089148
ACH-000348,-0.19358283131941925
ACH-000350,-0.17413228143155962
ACH-000352,-0.04891856450480274
ACH-000356,-0.21437091573289127
ACH-000361,-0.13444849598179934
ACH-000362,-0.1256605761411141
ACH-000363,-0.26490095148811554
ACH-000364,0.004151004853327846
ACH-000365,-0.497554891749764
ACH-000366,-0.1258990006877284
ACH-000368,-0.20681356543812435
ACH-000374,-0.09435589471672264
ACH-000375,-0.26514139339300474
ACH-000376,-0.12189199639420314
ACH-000381,0.13098427007622396
ACH-000383,-0.23768043888424886
ACH-000387,-0.15733381212425826
ACH-000389,-0.12724355609955856
ACH-000390,-0.2217419168345475
ACH-000393,-0.18805273387777224
ACH-000395,-0.4494352343356816
ACH-000396,-0.006949895427551512
ACH-000397,-0.12478444712859794
ACH-000401,-0.12938438425849738
ACH-000402,-0.4581956518409218
ACH-000403,-0.1861292964434271
ACH-000404,0.13601248219964232
ACH-000406,-0.04104680746332258
ACH-000407,0.0062440759576907106
ACH-000408,-0.16818127456637058
ACH-000410,-0.1614304963451417
ACH-000411,-0.21833194561679012
ACH-000414,-0.21937984124507
ACH-000415,-0.15001196357709334
ACH-000416,-0.18126775045272592
ACH-000420,-0.10548898217253387
ACH-000421,-0.0882969654702671
ACH-000424,-0.4052141610323495
ACH-000425,-0.08839834421278303
ACH-000426,-0.12780204245313015
ACH-000427,-0.08597560488580186
ACH-000433,-0.13003768085146966
ACH-000435,-0.28934838410120944
ACH-000436,-0.4808855535504075
ACH-000444,-0.16975733338242455
ACH-000445,-0.30914311594247423
ACH-000448,-0.21669986429569404
ACH-000450,-0.05984586260118779
ACH-000452,-0.10539718341588852
ACH-000454,-0.1733415047248483
ACH-000458,-0.04093112096596764
ACH-000459,-0.006058809473349936
ACH-000460,0.006709912799793052
ACH-000461,-0.12625121936733455
ACH-000463,-0.059822950886343124
ACH-000464,-0.264090684346905
ACH-000466,-0.1297802875059162
ACH-000467,-0.11552419444550935
ACH-000468,-0.1724423605557667
ACH-000469,-0.10702190932326217
ACH-000470,-0.15345892670706038
ACH-000471,0.037172766020889265
ACH-000472,-0.15595235416867087
ACH-000473,-0.28967988657548505
ACH-000475,-0.1643262282811186
ACH-000476,-0.06753091915061575
ACH-000477,-0.06461465466017267
ACH-000479,0.04613632961734306
ACH-000480,-0.1501464248283128
ACH-000481,-0.11708535753775665
ACH-000483,-0.024882098963488548
ACH-000484,-0.28630834090727425
ACH-000485,-0.03812227997376941
ACH-000486,-0.14923957703512913
ACH-000487,-0.05327728548984265
ACH-000488,-0.07203740813131264
ACH-000490,-0.10382048183043804
ACH-000491,-0.13859633433881186
ACH-000495,0.009550865109522268
ACH-000496,-0.08708447662736041
ACH-000499,-0.18213257359461787
ACH-000500,-0.04639421746801462
ACH-000502,-0.08079712698868141
ACH-000503,-0.4014077244725153
ACH-000505,-0.0453121923971176
ACH-000507,0.05457798238860434
ACH-000510,-0.1961881399545247
ACH-000511,-0.2650370877423143
ACH-000512,-0.435935023236416
ACH-000516,-0.26320912241834826
ACH-000517,-0.13905486560165672
ACH-000518,-0.19559046571807234
ACH-000520,-0.021149621742216008
ACH-000521,-0.2655861572708433
ACH-000522,-0.1165232351962032
ACH-000524,-0.1556064652202679
ACH-000527,-0.14486507642969632
ACH-000528,-0.18025961740784707
ACH-000537,-0.18546704229348704
ACH-000541,0.0014449181381062926
ACH-000542,-0.2635264314258769
ACH-000544,-0.2366941429840725
ACH-000545,-0.18739932497785491
ACH-000547,0.06157480805918016
ACH-000548,-0.07406411367091842
ACH-000549,-0.1323397021547628
ACH-000550,-0.14322091051492716
ACH-000552,-0.1697002190075726
ACH-000556,-0.18876746651994905
ACH-000557,-0.17409935355313352
ACH-000569,-0.07242512841773015
ACH-000570,-0.0269913234100374
ACH-000571,-0.11882551301756615
ACH-000573,-0.20844335952497745
ACH-000576,-0.2648261221813559
ACH-000579,-0.1483707538406003
ACH-000580,-0.08395414165612393
ACH-000584,-0.15653512256551705
ACH-000585,-0.15459314539462168
ACH-000588,-0.14026497926919326
ACH-000589,-0.2258209394726146
ACH-000591,-0.20351555946241195
ACH-000593,-0.1202797580016055
ACH-000600,-0.14560117564040834
ACH-000601,-0.13859661010563906
ACH-000605,-0.15274735545883386
ACH-000606,-0.0686812604095284
ACH-000608,-0.09155033216976496
ACH-000614,-0.07967765386173031
ACH-000616,-0.15321051833270194
ACH-000618,-0.22559511250074546
ACH-000619,-0.11564729428251755
ACH-000620,0.09411582402308352
ACH-000621,-0.13296515056537234
ACH-000622,-0.12520012162815602
ACH-000623,-0.1949077641146529
ACH-000624,-0.08807510758643819
ACH-000627,-0.1461620379183964
ACH-000630,-0.20017972280058285
ACH-000631,-0.5242929296529376
ACH-000632,-0.17008915088101229
ACH-000633,-0.07638733740234421
ACH-000637,-0.12931722503215773
ACH-000638,-0.11305868747165275
ACH-000646,-0.13501484547625614
ACH-000647,-0.09617098913131464
ACH-000648,-0.1876538862112943
ACH-000649,-0.12242418794946365
ACH-000651,-0.17387896390053162
ACH-000652,-0.11337862028690288
ACH-000653,-0.106796068887082
ACH-000657,-0.049452131602564016
ACH-000658,-0.22672575417858415
ACH-000661,0.003652347883571
ACH-000662,0.06576048070454994
ACH-000663,-0.06428083321807165
ACH-000665,-0.210800161156079
ACH-000671,-0.2586663974684989
ACH-000672,-0.0932478452650972
ACH-000673,-0.08153747928833982
ACH-000676,-0.17360300621073327
ACH-000677,-0.17335786168468215
ACH-000681,-0.16395977964695985
ACH-000683,-0.10853429618634257
ACH-000684,-0.2276462034645651
ACH-000688,-0.11062808485494803
ACH-000693,-0.0623622304743445
ACH-000694,-0.16056138948951074
ACH-000695,-0.2463118026145429
ACH-000696,-0.06636689825761864
ACH-000697,-0.5116462559960671
ACH-000699,-0.15750672686888334
ACH-000701,-0.10984238507059207
ACH-000706,-0.05108261746787502
ACH-000711,-0.10707416929034033
ACH-000713,-0.0935283236846012
ACH-000714,-0.14228181270422122
ACH-000718,-0.1387239367608053
ACH-000720,-0.13703134201294911
ACH-000721,-0.0789407491053606
ACH-000724,-0.24286323036966995
ACH-000725,-0.15628855885617668
ACH-000732,-0.40551271327621374
ACH-000734,-0.1317750319355069
ACH-000735,-0.2470380671348791
ACH-000736,-0.011166760162246369
ACH-000738,-0.16283584693202702
ACH-000746,-0.09878153919465567
ACH-000747,-0.06555540930143884
ACH-000748,-0.1883856057860013
ACH-000753,-0.16137672335706546
ACH-000756,-0.1316634759786059
ACH-000757,0.08704177304102295
ACH-000758,-0.12545577996660634
ACH-000760,-0.06472048152238642
ACH-000762,-0.20419663671917707
ACH-000763,-0.11387843701809247
ACH-000764,-0.08085718059483829
ACH-000765,-0.12113006964242586
ACH-000766,-0.08477057070848694
ACH-000767,-0.1111727522757135
ACH-000768,-0.20610185615846727
ACH-000769,-0.11417639331952065
ACH-000770,-0.0837756683894091
ACH-000771,-0.2369730817375525
ACH-000773,-0.02899457628279369
ACH-000776,-0.2034570813359897
ACH-000777,-0.08818988147520354
ACH-000778,-0.08944648414751195
ACH-000781,-0.2638215994882548
ACH-000782,0.015588817693904381
ACH-000783,-0.0038333523882969353
ACH-000784,-0.11059162291512424
ACH-000785,-0.32837355931907736
ACH-000787,-0.18401067464058332
ACH-000788,-0.1451743780030393
ACH-000791,-0.2333343802230381
ACH-000792,-0.23087622550993805
ACH-000794,-0.1523152444521363
ACH-000796,-0.13638528194394473
ACH-000798,-0.16764129823436813
ACH-000799,0.05493108290343069
ACH-000800,-0.7067792135235645
ACH-000802,-0.1787126142104873
ACH-000804,-0.132592058623291
ACH-000805,-0.17136923091537676
ACH-000809,-0.25746432772679945
ACH-000810,-0.11738419510463408
ACH-000811,-0.11581623803745995
ACH-000817,-0.06662489395951593
ACH-000819,-0.004558214374041773
ACH-000820,-0.2339170296751889
ACH-000821,-0.20272300752284056
ACH-000822,-0.13033181169955882
ACH-000823,-0.226054671918742
ACH-000824,-0.1018918723571856
ACH-000827,-0.05216135910399872
ACH-000829,-0.22109525984371114
ACH-000831,-0.10493822741921804
ACH-000832,-0.15169294618020826
ACH-000833,-0.6192238962426275
ACH-000834,-0.1096393302682446
ACH-000835,-0.18842989095047774
ACH-000836,-0.0031137963697263236
ACH-000837,-0.1540346453163248
ACH-000838,-0.13396832062771016
ACH-000839,-0.12661116074128376
ACH-000840,-0.015516937812386168
ACH-000841,-0.12265381214932301
ACH-000843,-0.09038087818923957
ACH-000846,-0.22812492503563075
ACH-000847,-0.21846176731933226
ACH-000848,-0.2273546574575851
ACH-000849,-0.1826053016045285
ACH-000851,-0.06805447885194002
ACH-000855,-0.09233970324227826
ACH-000856,-0.12087425818897525
ACH-000858,-0.2852412477879573
ACH-000859,-0.4948500044120387
ACH-000861,-0.06429908657303092
ACH-000862,-0.18547464558739585
ACH-000865,-0.19014771216002505
ACH-000866,-0.10828399763938022
ACH-000867,-0.14907851652451326
ACH-000869,-0.06007443214754135
ACH-000872,-0.24108230025438201
ACH-000873,-0.2161137990261501
ACH-000876,-0.08326711757146572
ACH-000878,-0.14655577700934294
ACH-000880,-0.12492811634356996
ACH-000881,-0.11625210316198928
ACH-000882,-0.2125092944941095
ACH-000884,-0.1516790261338818
ACH-000885,-0.2691228814492109
ACH-000887,-0.16043247152100348
ACH-000889,-0.16752695272767962
ACH-000896,-0.1104626858753768
ACH-000898,-0.14413217802006995
ACH-000900,-0.2364832491619879
ACH-000901,-0.08410369497335743
ACH-000905,-0.1834407552401093
ACH-000906,-0.1623062709360604
ACH-000907,-0.2632339551077931
ACH-000910,-0.07890903333527179
ACH-000911,-0.07635779680134573
ACH-000912,-0.07900388542725717
ACH-000913,-0.12258550986310295
ACH-000915,-0.3128783450591414
ACH-000916,-0.0823021282928133
ACH-000917,-0.11250270706421472
ACH-000920,0.029512666516512367
ACH-000921,-0.06485705604734562
ACH-000924,-0.10813321525090157
ACH-000926,-0.1558401627650842
ACH-000928,-0.2287057909920065
ACH-000929,-0.0127153499304515
ACH-000932,-0.0910439370787915
ACH-000935,-0.2715500140772418
ACH-000936,-0.07907993969847983
ACH-000937,-0.07605577557340712
ACH-000938,-0.5570814715996264
ACH-000939,0.04065320681535669
ACH-000941,-0.0807757575685575
ACH-000943,-0.11062411818989608
ACH-000946,-0.2107764658199972
ACH-000947,-0.10254290241961814
ACH-000948,-0.1534474716361721
ACH-000950,-0.17787069025289362
ACH-000953,-0.1261979911248399
ACH-000954,-0.13651501115544756
ACH-000957,-0.2312314848951353
ACH-000958,-0.270095010644034
ACH-000960,-0.18521118447552715
ACH-000963,-0.1808124837914378
ACH-000968,-0.1392797017546571
ACH-000969,-0.08348378182029602
ACH-000972,-0.059121985925576125
ACH-000973,-0.2180223468387816
ACH-000974,-0.17816340602683853
ACH-000978,-0.2447410606009469
ACH-000984,-0.12389753111431775
ACH-000986,-0.21028228835222212
ACH-000988,-0.12279798197838356
ACH-000993,0.07078750307460246
ACH-000994,-0.33452582518668617
ACH-000996,-0.19322654358549746
ACH-001001,-0.06037806139698844
ACH-001020,-0.2802827887056614
ACH-001028,-0.1906065930524028
ACH-001031,-0.07093034358519099
ACH-001038,-0.035487219196894126
ACH-001048,-0.11913327573922455
ACH-001050,-0.5940607093829631
ACH-001053,0.004573412516557525
ACH-001054,0.023905086291206124
ACH-001061,-0.17080845230912636
ACH-001067,-0.10697824540928624
ACH-001075,-0.14532810401838855
ACH-001096,-0.44780280456657795
ACH-001111,-0.19241567105011784
ACH-001119,-0.2230672834267724
ACH-001128,-0.0672748045473402
ACH-001134,-0.2656805173558641
ACH-001151,-0.4408135391725457
ACH-001163,-0.036679081290206535
ACH-001164,-0.34885388456091626
ACH-001183,-0.09359257555909786
ACH-001192,-0.2778406968631508
ACH-001193,0.1381608101967988
ACH-001196,-0.13387637919218429
ACH-001197,-0.22142639287472066
ACH-001205,-0.041006032904695164
ACH-001211,-0.310302554653733
ACH-001212,0.17399521301655854
ACH-001228,-0.09692468452342916
ACH-001232,-0.17498097759224415
ACH-001239,-0.1428290729502782
ACH-001270,-0.049983168593628655
ACH-001274,-0.11177706071421184
ACH-001275,-0.10709817465546803
ACH-001277,-0.2797063255727347
ACH-001278,-0.1324659242321541
ACH-001280,-0.17573046673308532
ACH-001283,-0.08842652846056573
ACH-001289,-0.12012488018278587
ACH-001300,-0.1875203667299117
ACH-001301,-0.13472387693993265
ACH-001302,-0.23076775973064126
ACH-001306,-0.12779241018764562
ACH-001318,-0.3226246494424872
ACH-001322,-0.3161329055016924
ACH-001328,-0.11094654082325114
ACH-001332,-0.13183182032532453
ACH-001336,-0.11541788999229725
ACH-001346,-0.16089436718095254
ACH-001353,-0.14770646857587355
ACH-001354,0.06897594740098678
ACH-001367,0.07583797136345
ACH-001368,-0.08468260817300925
ACH-001374,-0.08701281130003492
ACH-001377,-0.14430519183032972
ACH-001380,-0.24791696458133894
ACH-001391,-0.14833583119333613
ACH-001408,-0.17688900031210752
ACH-001430,-0.06205464192619115
ACH-001431,-0.03263523936411432
ACH-001450,-0.5378596814600993
ACH-001496,-0.1314281638613457
ACH-001500,-0.21946292515120355
ACH-001523,-0.11047972230894068
ACH-001532,-0.07922789857023456
ACH-001550,-0.2175440095604339
ACH-001552,-0.022548087282670205
ACH-001554,-0.2152059268464982
ACH-001654,-0.29201586148056896
ACH-001735,-0.13639795802680282
ACH-001736,-0.08088171595824467
ACH-001737,-0.3427467934626716
ACH-001740,-0.6779052221260391
ACH-001745,-0.7827417663383861
ACH-001765,-0.6102020070852415
