,AP5Z1 (9907)
ACH-000862,0.12487963137389416
ACH-000865,-0.02015397005576348
ACH-000866,-0.14884482981036853
ACH-000867,0.06626817325542689
ACH-000869,0.04422787562976263
ACH-000872,0.1967682297256129
ACH-000873,0.2047065117219039
ACH-000876,-0.0771577226733518
ACH-000878,0.024890802802301062
ACH-000880,-0.10417138881048517
ACH-000881,-0.037036088552094684
ACH-000882,-0.13669984221539894
ACH-000884,-0.09079973341447344
ACH-000885,-0.06871122817498185
ACH-000887,0.02219474702342576
ACH-000889,0.10718307463501874
ACH-000896,0.06810307362141167
ACH-000898,0.08680814919353214
ACH-000900,-0.4050039403090277
ACH-000901,0.027336387619315637
ACH-000905,0.12797501870592096
ACH-000906,-0.025784722748669192
ACH-000907,0.20085467503065746
ACH-000910,0.045251892296161216
ACH-000911,-0.010446878578491805
ACH-000912,-0.007452076228100138
ACH-000913,-0.032356292124177184
ACH-000915,0.09436581752555534
ACH-000916,-0.22376723887393246
ACH-000917,-0.13398433797726067
ACH-000920,-0.08940062162213512
ACH-000921,-0.15781862068585986
ACH-000924,-0.15484577777853192
ACH-000926,-0.14371496707591105
ACH-000928,-0.17364869407059674
ACH-000929,0.004554592157073168
ACH-000932,-0.07598812624547048
ACH-000935,-0.012443775155237648
ACH-000936,-0.03541642735469737
ACH-000937,-0.10987353754777937
ACH-000938,0.03311637157289806
ACH-000939,-0.006874480666730135
ACH-000941,0.05653366900165065
ACH-000943,-0.0034708272326578913
ACH-000946,0.05997734128268056
ACH-000947,0.06261963984482079
ACH-000948,0.08593743020814397
ACH-000950,-0.023524873572219645
ACH-000953,0.03562053818146828
ACH-000954,0.12637097289616406
ACH-000957,0.1807440913595832
ACH-000958,0.22036932945465915
ACH-000960,-0.1009347712616328
ACH-000963,0.037353187244566564
ACH-000968,0.05029880097015047
ACH-000969,0.17288303291116472
ACH-000972,-0.006994192177928537
ACH-000973,-0.012864480852434829
ACH-000974,-0.10457898409066543
ACH-000978,0.0688118913620776
ACH-000984,-0.10477179784119728
ACH-000986,-0.1701113934499396
ACH-000988,0.05335535696120424
ACH-000993,-0.14192194975505212
ACH-000994,0.1355144433457913
ACH-000996,0.04423661489911118
ACH-001001,0.026722989357412668
ACH-001020,-0.02975589883431743
ACH-001028,-0.03467442801090418
ACH-001031,-0.01798595394681334
ACH-001038,-0.06987744672487149
ACH-001048,0.01671559407848426
ACH-001050,-0.08044296418777935
ACH-001053,0.18166816662537635
ACH-001054,0.019222884917411698
ACH-001061,-0.06610537021004823
ACH-001067,-0.16839514864816446
ACH-001075,0.1601646866712724
ACH-001096,-0.018752196440610054
ACH-001111,-0.07542038484715209
ACH-001119,-0.06224530623394089
ACH-001128,0.038981704540881235
ACH-001134,-0.024864284178139958
ACH-001151,0.00033645600344757204
ACH-001163,-0.05798179922109711
ACH-001164,0.04878021963974145
ACH-001183,0.15070733008025491
ACH-001192,-0.0339689134838496
ACH-001193,0.02974114675851922
ACH-001196,0.0297172728196156
ACH-001197,0.10918406388959953
ACH-001205,0.02224972829724797
ACH-001211,-0.059146137733545226
ACH-001212,-0.2089635087439724
ACH-001228,-0.019143730435696383
ACH-001232,-0.052248799125678064
ACH-001239,0.10056921401857752
ACH-001270,-0.12980775668716138
ACH-001274,-0.16199832099683278
ACH-001275,-0.00414936128490267
ACH-001277,-0.010429132703353952
ACH-001278,0.09354607907624493
ACH-001280,-0.1971212093209339
ACH-001283,0.08648070413093921
ACH-001289,-0.03598307017117107
ACH-001300,-0.05204428270879005
ACH-001301,-0.00019664940960340043
ACH-001302,-0.17304806312580312
ACH-001306,-0.19157071015627092
ACH-001318,-0.07609821687738255
ACH-001322,-0.006418085016088323
ACH-001328,-0.01348441369532245
ACH-001332,-0.2262173349000486
ACH-001336,0.01254568271738258
ACH-001346,0.03469980487446393
ACH-001353,-0.020196549476244944
ACH-001354,0.1277901270102678
ACH-001367,-0.20084395599936647
ACH-001368,-0.14792363380822074
ACH-001374,-0.04535662317326072
ACH-001377,0.04222403372585238
ACH-001380,0.049381330742187916
ACH-001391,-0.06345881521408413
ACH-001408,-0.0026214927166795074
ACH-001430,-0.028424438634929914
ACH-001431,0.0108075056834212
ACH-001450,-0.0943515211636506
ACH-001496,-0.09148392412224772
ACH-001500,-0.04849924253597322
ACH-001523,-0.10704433840482763
ACH-001532,0.021349471296390848
ACH-001550,-0.02977062490155648
ACH-001552,-0.02685909068930296
ACH-001554,-0.011230612350284762
ACH-001654,-0.02678146270766509
ACH-001735,0.03739336608007001
ACH-001736,-0.005110457807412896
ACH-001737,0.31278471410464703
ACH-001740,-0.019273820773106742
ACH-001745,-0.024591496416703603
ACH-001765,-0.00655524810727166
