,RSAD1 (55316)
ACH-000721,-0.5583347743659379
ACH-000724,-0.5771778846343185
ACH-000725,-0.4330101428226155
ACH-000732,-0.362471514708934
ACH-000734,-0.09916983685861502
ACH-000735,-0.2739332116971882
ACH-000736,-0.20246887013557416
ACH-000738,-0.26862660128376664
ACH-000746,-0.2997560027261845
ACH-000747,-0.2675278588386102
ACH-000748,-0.4191839736257897
ACH-000753,-0.4171249005262023
ACH-000756,-0.22432096023854348
ACH-000757,-0.1713699460422107
ACH-000758,-0.19161649881435067
ACH-000760,-0.11802177548381493
ACH-000762,-0.3111764502609873
ACH-000763,-0.13268194711735726
ACH-000764,-0.2662479498266544
ACH-000765,-0.3943604343987626
ACH-000766,-0.486879180797313
ACH-000767,-0.2384174074033084
ACH-000768,-0.3953968820682709
ACH-000769,-0.2580205217629722
ACH-000770,-0.2742651505760704
ACH-000771,-0.3393187729236021
ACH-000773,-0.4565577710046155
ACH-000776,-0.20420309014243976
ACH-000777,-0.16353980469567433
ACH-000778,-0.30703183619604324
ACH-000781,-0.20838791586305916
ACH-000782,-0.016486242054031916
ACH-000783,-0.2486827774975622
ACH-000784,-0.3876944911821888
ACH-000785,-0.2767064891374387
ACH-000787,-0.3804862478385544
ACH-000788,-0.3652617562687296
ACH-000791,-0.32275321919172795
ACH-000792,-0.5759968755525257
ACH-000794,-0.4843243251214501
ACH-000796,-0.4361806216115685
ACH-000798,-0.21228692859741774
ACH-000799,-0.2051370538060308
ACH-000800,-0.4962486424245471
ACH-000802,-0.18270902249697465
ACH-000804,-0.5111894872096036
ACH-000805,-0.0896074077595835
ACH-000809,-0.315832605783259
ACH-000810,-0.4112442696454275
ACH-000811,-0.38790968888170657
ACH-000817,-0.1878452694960696
ACH-000819,-0.1707600949647036
ACH-000820,0.02133806948885148
ACH-000821,0.031181917575074214
ACH-000822,-0.3025938136766997
ACH-000823,-0.16200812157560635
ACH-000824,-0.1781792777806298
ACH-000827,-0.3880278650577325
ACH-000829,-0.5233867414023623
ACH-000831,-0.19308191105001452
ACH-000832,-0.5597895629510343
ACH-000833,-0.17777021737925122
ACH-000834,-0.2544536731501725
ACH-000835,-0.1682451712376803
ACH-000836,-0.4303908747897348
ACH-000837,-0.2767494536337542
ACH-000838,-0.08715166873411513
ACH-000839,-0.6383150000306349
ACH-000840,-0.20770643739742997
ACH-000841,-0.4274340533012833
ACH-000843,-0.5075299425165437
ACH-000846,-0.18731445657758
ACH-000847,-0.4767428029267801
ACH-000848,-0.11021750291476366
ACH-000849,-0.24468342372195304
ACH-000851,-0.21215748365541576
ACH-000855,-0.12067255450720014
ACH-000856,-0.148772425360009
ACH-000858,-0.257367286540704
ACH-000859,-0.5248662532942475
ACH-000861,-0.19914971027963
ACH-000862,-0.21948777195295935
ACH-000865,-0.2729564527578876
ACH-000866,-0.1441107814439163
ACH-000867,-0.29739927980520764
ACH-000869,-0.2556610394467437
ACH-000872,-0.2968401144101765
ACH-000873,-0.3549476353834492
ACH-000876,-0.11914131559906516
ACH-000878,-0.4843181858078865
ACH-000880,-0.3504634940689807
ACH-000881,-0.34968126344557426
ACH-000882,-0.15378934119811966
ACH-000884,-0.3695439723746629
ACH-000885,-0.27428638031975355
ACH-000887,-0.3752958506953909
ACH-000889,-0.1580787154518545
ACH-000896,-0.2293033286340389
ACH-000898,-0.3477542900423047
ACH-000900,-0.43032756777355097
ACH-000901,-0.3757756787381302
ACH-000905,-0.28219605319829805
ACH-000906,-0.2814620675740989
ACH-000907,-0.2987859355324033
ACH-000910,-0.13948092209440294
ACH-000911,-0.2949354758332608
ACH-000912,-0.3225436427995449
ACH-000913,-0.23253817750387046
ACH-000915,-0.3036685316762824
ACH-000916,0.0021882616258315493
ACH-000917,-0.2933996188627262
ACH-000920,-0.2758964093700846
ACH-000921,-0.4979827123940751
ACH-000924,-0.27600179321681884
ACH-000926,-0.1926142473743399
ACH-000928,-0.2915184160470395
ACH-000929,-0.25853715530394417
ACH-000932,-0.25125343064760536
ACH-000935,-0.27205306574007115
ACH-000936,-0.217517336600523
ACH-000937,-0.3050940992302857
ACH-000938,-0.251126001017776
ACH-000939,-0.36155593174680384
ACH-000941,-0.2364625700953733
ACH-000943,-0.16809807697128418
ACH-000946,-0.25233954544244624
ACH-000947,-0.21096967636568573
ACH-000948,-0.12986319904416266
ACH-000950,-0.0874858228511348
ACH-000953,-0.31010990652645565
ACH-000954,-0.5150472622118842
ACH-000957,-0.41894578898985996
ACH-000958,0.008782669423433899
ACH-000960,-0.2865186512018276
ACH-000963,-0.5004018455373267
ACH-000968,-0.23976137288210495
ACH-000969,-0.21642440527342136
ACH-000972,-0.3764157622822796
ACH-000973,-0.3754976728104305
ACH-000974,-0.2038595446302401
ACH-000978,-0.2620078659423297
ACH-000984,-0.094352675924162
ACH-000986,-0.27685735362742925
ACH-000988,-0.38474114385388575
ACH-000993,-0.3844763490224585
ACH-000994,-0.3754000844392144
ACH-000996,-0.4515048468688211
ACH-001001,-0.3494519457371823
ACH-001020,-0.4299966054456652
ACH-001028,-0.334034115131029
ACH-001031,-0.09058396015667583
ACH-001038,-0.3554302655957289
ACH-001048,-0.43886894528130427
ACH-001050,-0.30850047547951914
ACH-001053,-0.17909603428193008
ACH-001054,-0.340028182282463
ACH-001061,-0.3711251675171688
ACH-001067,-0.32410201484741474
ACH-001075,-0.1821191805980373
ACH-001096,-0.2357192415187247
ACH-001111,-0.2590952634005808
ACH-001119,-0.5060948483778248
ACH-001128,-0.3603975869234016
ACH-001134,-0.2784050001734409
ACH-001151,-0.2785735230468239
ACH-001163,-0.5495510215372468
ACH-001164,-0.07533543804702922
ACH-001183,-0.06888982183941594
ACH-001192,-0.2388606426617327
ACH-001193,-0.4270400034810355
ACH-001196,-0.5364574077417019
ACH-001197,-0.4438334273903416
ACH-001205,-0.3809966889478985
ACH-001211,-0.16943163037768633
ACH-001212,-0.6858698795384824
ACH-001228,-0.29766254320401553
ACH-001232,-0.31108976773797364
ACH-001239,-0.2396609159160053
ACH-001270,-0.3405642423388466
ACH-001274,-0.4326486923657777
ACH-001275,-0.2111305387067835
ACH-001277,-0.21882808603269868
ACH-001278,-0.3097662540638608
ACH-001280,-0.3693931350920774
ACH-001283,-0.4627370264301222
ACH-001289,-0.17804886016292626
ACH-001300,-0.22196758049797166
ACH-001301,-0.26119507678403703
ACH-001302,-0.28283828390140553
ACH-001306,-0.16763496634126718
ACH-001318,-0.16606679107371358
ACH-001322,-0.16644517255743568
ACH-001328,-0.4444135664399345
ACH-001332,-0.38566304025161935
ACH-001336,-0.1876695223279229
ACH-001346,-0.3211283423142457
ACH-001353,-0.3434000355355213
ACH-001354,-0.06404081120087578
ACH-001367,0.001910656922931634
ACH-001368,-0.3343154299153668
ACH-001374,-0.4481343988839878
ACH-001377,-0.20699058795774875
ACH-001380,-0.3278141696806438
ACH-001391,-0.14185888270673006
ACH-001408,-0.32508903569398195
ACH-001430,-0.2482651733913028
ACH-001431,-0.2854078018246765
ACH-001450,-0.22977243245717324
ACH-001496,-0.18307390055947906
ACH-001500,-0.5387512567600159
ACH-001523,-0.2675865022291973
ACH-001532,-0.2323060229478774
ACH-001550,-0.3556687886577635
ACH-001552,-0.41954550915642
ACH-001554,-0.3206052893802037
ACH-001654,-0.3624327602981962
ACH-001735,-0.12934797142395596
ACH-001736,-0.1694714547423988
ACH-001737,-1.0600864909298533
ACH-001740,-0.21839664438996656
ACH-001745,-0.2254597070112494
ACH-001765,-0.2650716341257353
