,DISP2 (85455)
ACH-000416,-0.1568120673923896
ACH-000420,-0.136108832545828
ACH-000421,-0.2889261960454338
ACH-000424,-0.43993860722466055
ACH-000425,-0.12420612786115387
ACH-000426,-0.256843678228916
ACH-000427,-0.144078046281061
ACH-000433,-0.0909526695747432
ACH-000435,-0.35058962175954544
ACH-000436,-0.06187849940675154
ACH-000444,-0.018844104272548373
ACH-000445,-0.15759097267295874
ACH-000448,-0.12078653037327115
ACH-000450,0.008031801606841731
ACH-000452,-0.25011821640018883
ACH-000454,-0.3436279878014487
ACH-000458,0.00033739352065522923
ACH-000459,0.0811127130221512
ACH-000460,-0.2461063849014595
ACH-000461,-0.1748439651333357
ACH-000463,-0.08069056275891638
ACH-000464,-0.2858558765936267
ACH-000466,-0.2939165922102041
ACH-000467,-0.3035352583132277
ACH-000468,-0.19070847808894276
ACH-000469,-0.1584171645310927
ACH-000470,-0.2364839425828749
ACH-000471,0.03080095756216895
ACH-000472,-0.13248906937346436
ACH-000473,-0.1182804912918526
ACH-000475,-0.044806548125451234
ACH-000476,-0.1213797452050504
ACH-000477,-0.2390632337182931
ACH-000479,-0.19521972053755815
ACH-000480,-0.08643145256885253
ACH-000481,-0.24807085800100956
ACH-000483,-0.15288451435289888
ACH-000484,-0.03276179246396943
ACH-000485,-0.2951094171990092
ACH-000486,-0.2450109492018203
ACH-000487,-0.09888686796550937
ACH-000488,-0.18916074389696266
ACH-000490,-0.24956005318112776
ACH-000491,-0.3846550984275508
ACH-000495,-0.2710699108574579
ACH-000496,-0.2788349728248891
ACH-000499,0.0186229077674313
ACH-000500,-0.19250861761412674
ACH-000502,-0.09646654930348324
ACH-000503,-0.3708212729274482
ACH-000505,-0.1978693403450956
ACH-000507,-0.2829126816815696
ACH-000510,-0.13665842761517166
ACH-000511,-0.017576519067115458
ACH-000512,-0.12795049716099435
ACH-000516,-0.04425244247874144
ACH-000517,-0.2583689829014445
ACH-000518,-0.2747831804067624
ACH-000520,-0.16414192445703552
ACH-000521,-0.2003330447688654
ACH-000522,-0.23696244873741798
ACH-000524,-0.15790311307336846
ACH-000527,-0.13962223075661293
ACH-000528,-0.19790027490799494
ACH-000537,-0.3309283065289875
ACH-000541,-0.3962522961829181
ACH-000542,-0.2579329972861916
ACH-000544,-0.20753837765972769
ACH-000545,-0.0697585584683855
ACH-000547,-0.3404847915393356
ACH-000548,-0.17529736683125413
ACH-000549,-0.268175077383031
ACH-000550,-0.11642381768695426
ACH-000552,-0.22330400388116006
ACH-000556,-0.12895339929036093
ACH-000557,-0.1460939703072266
ACH-000569,-0.3594758792315065
ACH-000570,-0.2868760190164531
ACH-000571,-0.21711580190212768
ACH-000573,-0.20990855461123906
ACH-000576,-0.1301759407505955
ACH-000579,0.007640600303185974
ACH-000580,-0.2585715450697063
ACH-000584,-0.13226103962460375
ACH-000585,-0.22516903183012327
ACH-000588,-0.25942483529358923
ACH-000589,-0.10319873629172717
ACH-000591,-0.2659314580453786
ACH-000593,-0.2256659516128531
ACH-000600,-0.2267444701254394
ACH-000601,-0.12381589580264946
ACH-000605,-0.316393532154987
ACH-000606,-0.2651434385857392
ACH-000608,-0.28216910813613355
ACH-000614,-0.11634794994284944
ACH-000616,-0.10272891128993147
ACH-000618,-0.2482322088800621
ACH-000619,-0.15201922785658262
ACH-000620,-0.2975654904937346
ACH-000621,-0.16975154789639604
ACH-000622,-0.2465939878584389
ACH-000623,-0.15828107887131307
ACH-000624,-0.15422650999523002
ACH-000627,-0.09719993347866472
ACH-000630,-0.2276785994325181
ACH-000631,-0.20424962214153727
ACH-000632,-0.23065715348501856
ACH-000633,-0.16988284907552506
ACH-000637,-0.055724299686674736
ACH-000638,-0.17142615403870173
ACH-000646,-0.002184153765314745
ACH-000647,-0.21724928374182548
ACH-000648,-0.011649949152850515
ACH-000649,-0.22026735959443766
ACH-000651,-0.14745063159078575
ACH-000652,-0.22474102899181908
ACH-000653,-0.2783500445581161
ACH-000657,-0.19239753625364814
ACH-000658,-0.25502747675899234
ACH-000661,-0.0646268588300348
ACH-000662,0.1552025544591928
ACH-000663,-0.19625191612416665
ACH-000665,-0.15681872821684575
ACH-000671,-0.17676630059954385
ACH-000672,-0.4897847319076184
ACH-000673,-0.20169886254737626
ACH-000676,-0.01716671727510658
ACH-000677,-0.18667772676250355
ACH-000681,-0.1914377391104195
ACH-000683,-0.2344578686126545
ACH-000684,-0.3279436129839053
ACH-000688,-0.0783696285550396
ACH-000693,-0.2544749950491999
ACH-000694,-0.19525239170768435
ACH-000695,-0.3695072935916852
ACH-000696,-0.201414966519822
ACH-000697,-0.24050531665832856
ACH-000699,-0.23752525287567414
ACH-000701,-0.2901568898165255
ACH-000706,-0.2137805903173596
ACH-000711,-0.1938390802834664
ACH-000713,-0.18087221499790052
ACH-000714,-0.22051526915365574
ACH-000718,-0.3790301911002341
ACH-000720,-0.24624145857018226
ACH-000721,-0.3054124230867051
ACH-000724,-0.3105270001596339
ACH-000725,-0.27786689175627644
ACH-000732,-0.1776477837558384
ACH-000734,-0.15370839166335934
ACH-000735,-0.17871753371102667
ACH-000736,-0.05495962574659121
ACH-000738,-0.303065173094985
ACH-000746,0.010468845093570269
ACH-000747,-0.1538732043149035
ACH-000748,-0.1946500944169172
ACH-000753,-0.2763792767333585
ACH-000756,0.0955993229176326
ACH-000757,-0.4780785093541961
ACH-000758,-0.08412358872484985
ACH-000760,-0.35537695912954137
ACH-000762,-0.1969486619990144
ACH-000763,-0.23419976452957866
ACH-000764,-0.1474631990466851
ACH-000765,-0.18928595247179972
ACH-000766,-0.1601388177588849
ACH-000767,-0.23247634120712102
ACH-000768,-0.14400832980586056
ACH-000769,-0.20012206432608629
ACH-000770,-0.1861211820052725
ACH-000771,-0.11943985776748822
ACH-000773,-0.35014121459451586
ACH-000776,-0.11047249315290046
ACH-000777,-0.2921643797140518
ACH-000778,-0.3474108430148577
ACH-000781,-0.10199344796861258
ACH-000782,-0.21244853954872064
ACH-000783,-0.3008801860054354
ACH-000784,-0.3060533572954101
ACH-000785,-0.22420366126845448
ACH-000787,-0.2577662548313955
ACH-000788,-0.16403193749454145
ACH-000791,-0.1271873351720843
ACH-000792,-0.12664622144460935
ACH-000794,-0.2974370509834238
ACH-000796,-0.058924728889587774
ACH-000798,0.06903063802053314
ACH-000799,-0.03296557183478013
ACH-000800,-0.2763372836351756
ACH-000802,-0.3997788579955912
ACH-000804,-0.1275533030583307
ACH-000805,-0.0044934721002187535
ACH-000809,-0.19013088455658916
ACH-000810,-0.2494329806656805
ACH-000811,-0.30338175614445834
ACH-000817,0.03722298205231883
ACH-000819,-0.3029284727095425
ACH-000820,0.3355618239943805
ACH-000821,-0.14377770896128214
ACH-000822,-0.15580985946148426
ACH-000823,-0.2428496750683481
ACH-000824,-0.13072140447383002
ACH-000827,-0.20462502030064528
ACH-000829,-0.2882489308508672
ACH-000831,-0.338922744294827
ACH-000832,-0.14573623264164656
ACH-000833,-0.041973199287012763
ACH-000834,-0.10449232567915036
ACH-000835,-0.1324699543485971
ACH-000836,-0.24364752058067324
ACH-000837,-0.021172579306177764
ACH-000838,-0.3371610207627061
ACH-000839,-0.5815794494602561
ACH-000840,-0.07383204308260066
ACH-000841,-0.24539985547124502
ACH-000843,-0.31244081350162656
ACH-000846,-0.07363878280777184
ACH-000847,-0.3118730789370183
ACH-000848,-0.13123880234655666
ACH-000849,-0.21766591824966428
ACH-000851,-0.17867009521309635
ACH-000855,-0.19524780117394727
ACH-000856,-0.11966181212652588
ACH-000858,-0.05779340134560412
ACH-000859,-0.1568331494908214
ACH-000861,-0.3723537044014342
ACH-000862,-0.13736345359864172
ACH-000865,-0.17247172782801518
ACH-000866,-0.2337260695132248
ACH-000867,-0.20273953768579975
ACH-000869,-0.2681336140481673
ACH-000872,-0.2542397883692186
ACH-000873,-0.3549811266671225
ACH-000876,-0.14761846397900585
ACH-000878,-0.13014673265148927
ACH-000880,-0.3644703468593201
ACH-000881,-0.2578796557203141
ACH-000882,-0.059746414858327615
ACH-000884,-0.08735923574691598
ACH-000885,-0.017786178658218316
ACH-000887,-0.1405829159431949
ACH-000889,-0.2102767382828509
ACH-000896,-0.2448193778298385
ACH-000898,-0.010003274079510512
ACH-000900,-0.17224177397794144
ACH-000901,-0.23991330409971004
ACH-000905,-0.29365347448720897
ACH-000906,-0.14401150377069505
ACH-000907,-0.15197114677626802
ACH-000910,-0.3594081838480952
ACH-000911,-0.2563392525833379
ACH-000912,-0.13126283125145582
ACH-000913,-0.1108883712494298
ACH-000915,-0.15609316207785828
ACH-000916,0.06749395410610116
ACH-000917,-0.2712921861583391
ACH-000920,-0.06170547170063985
ACH-000921,-0.17938480243503802
ACH-000924,-0.272456782582884
ACH-000926,-0.052922918787444914
ACH-000928,-0.14112157146085474
ACH-000929,-0.3885281387906121
ACH-000932,-0.014227987444712063
ACH-000935,-0.253284884688697
ACH-000936,-0.19774558090907668
ACH-000937,-0.18736444812194064
ACH-000938,-0.11905683980301325
ACH-000939,-0.4926736521279495
ACH-000941,-0.13882274570721634
ACH-000943,-0.2653866075585953
ACH-000946,0.025603192511089515
ACH-000947,-0.14393850354738627
ACH-000948,-0.006130235370295133
ACH-000950,-0.027528396838518848
ACH-000953,-0.25374889062327005
ACH-000954,0.2884757869178116
ACH-000957,-0.13823987162470486
ACH-000958,-0.4467555262717636
ACH-000960,-0.3486833611205934
ACH-000963,-0.3238672866750256
ACH-000968,-0.12090866043931163
ACH-000969,-0.19139499428078727
ACH-000972,0.0014116515051407713
ACH-000973,-0.0953977861814691
ACH-000974,-0.08316398246274731
ACH-000978,-0.0066948563511497845
ACH-000984,-0.2589460893802614
ACH-000986,-0.24812055492833165
ACH-000988,-0.22382431712709255
ACH-000993,-0.1134310870827632
ACH-000994,-0.2502775982271033
ACH-000996,-0.002419927651135593
ACH-001001,-0.2627780316444967
ACH-001020,-0.08946091140381918
ACH-001028,-0.2311648359226845
ACH-001031,-0.04848291559037605
ACH-001038,-0.13431857030671662
ACH-001048,-0.13204353987306566
ACH-001050,-0.297922495452567
ACH-001053,-0.22035884094263472
ACH-001054,-0.10820613503574797
ACH-001061,-0.10708632571199933
ACH-001067,-0.21292572363402545
ACH-001075,-0.17074550996752114
ACH-001096,-0.37096961011879903
ACH-001111,-0.3434869348109854
ACH-001119,-0.13337137250689052
ACH-001128,-0.07645767120285324
ACH-001134,-0.2916848795255869
ACH-001151,-0.19873597581242
ACH-001163,-0.3745816597604825
ACH-001164,-0.2104682778746159
ACH-001183,-0.02646857183583997
ACH-001192,-0.22316545625361967
ACH-001193,-0.15368840393765604
ACH-001196,-0.13175388607078914
ACH-001197,-0.3788013337954053
ACH-001205,-0.15300127524782736
ACH-001211,-0.2623443362693241
ACH-001212,-0.11635608159975945
ACH-001228,-0.23871320974087465
ACH-001232,-0.2073063661465553
ACH-001239,-0.09006482786182568
ACH-001270,0.08987462920475453
ACH-001274,-0.06631157249717802
ACH-001275,-0.20026296517859424
ACH-001277,-0.05741881390912997
ACH-001278,0.05317481660228403
ACH-001280,-0.17332653989069366
ACH-001283,-0.11586194842380056
ACH-001289,-0.0557956888323296
ACH-001300,-0.23221123242053446
ACH-001301,0.07537600426038706
ACH-001302,-0.2342793585369877
ACH-001306,-0.17599159739644
ACH-001318,-0.16460962794839
ACH-001322,-0.09047277341647067
ACH-001328,-0.1815167624440097
ACH-001332,-0.4140056528315825
ACH-001336,-0.18544572108522425
ACH-001346,-0.10372609686671642
ACH-001353,-0.2730959222370337
ACH-001354,-0.2283537350652141
ACH-001367,-0.18315773863344026
ACH-001368,-0.2157512340178909
ACH-001374,-0.3397201481146032
ACH-001377,-0.01184147917606295
ACH-001380,-0.13416981902673378
ACH-001391,-0.22257762863913347
ACH-001408,-0.2604911083252437
ACH-001430,0.13150019541848176
ACH-001431,-0.08516510745577789
ACH-001450,-0.3839572861438853
ACH-001496,-0.20405179276575594
ACH-001500,-0.18435061942107253
ACH-001523,-0.08017630277030825
ACH-001532,-0.24982610001051506
ACH-001550,-0.15368973834145724
ACH-001552,-0.3023244183038429
ACH-001554,-0.08350973516104405
ACH-001654,-0.39636783610481024
ACH-001735,-0.20728871314022654
ACH-001736,-0.17652076596804392
ACH-001737,-0.3559992125993385
ACH-001740,-0.09104150903304377
ACH-001745,-0.1065489211965641
ACH-001765,-0.2423396777268993
