,CHERP (10523)
ACH-000963,-0.8050241523670045
ACH-000968,-0.9944360896767992
ACH-000969,-1.0775911331427064
ACH-000972,-1.03558709064529
ACH-000973,-0.8744964940035449
ACH-000974,-0.9045363550078348
ACH-000978,-0.7343113544501885
ACH-000984,-1.0746620127009616
ACH-000986,-1.0275331666528866
ACH-000988,-0.9922687532581418
ACH-000993,-0.7707017095226224
ACH-000994,-1.351621061930657
ACH-000996,-1.1325415264430791
ACH-001001,-1.0749967663749216
ACH-001020,-1.060077986104216
ACH-001028,-1.0060526562214993
ACH-001031,-1.127935894565365
ACH-001038,-0.8940076693971127
ACH-001048,-1.1688028811679771
ACH-001050,-1.0013536243602703
ACH-001053,-1.0665748766987124
ACH-001054,-1.06187964931726
ACH-001061,-0.9584138410243636
ACH-001067,-1.1171453273765315
ACH-001075,-0.8524001524053764
ACH-001096,-1.0587161166702015
ACH-001111,-0.8461734261336545
ACH-001119,-1.1550255225035166
ACH-001128,-0.9954907745531644
ACH-001134,-1.3550214068544075
ACH-001151,-1.141908359375016
ACH-001163,-1.1686450030234508
ACH-001164,-0.8956904302911137
ACH-001183,-1.1743982097119767
ACH-001192,-1.0337611128555562
ACH-001193,-1.0931030492468206
ACH-001196,-0.8173298783352929
ACH-001197,-1.1467275244594988
ACH-001205,-1.0553668065597193
ACH-001211,-1.0631125118553941
ACH-001212,-1.2914794887093135
ACH-001228,-0.9935434703265048
ACH-001232,-0.7552814577085182
ACH-001239,-1.1004657897529615
ACH-001270,-1.167449844838485
ACH-001274,-1.2129797076917463
ACH-001275,-1.0739709627194578
ACH-001277,-0.8561038661198707
ACH-001278,-1.0762906061180837
ACH-001280,-1.2398090645994528
ACH-001283,-0.8533241263101224
ACH-001289,-0.99274116014163
ACH-001300,-0.8610007196195633
ACH-001301,-1.105953695180753
ACH-001302,-1.1077934500732542
ACH-001306,-1.2499244325222876
ACH-001318,-0.9193453472416432
ACH-001322,-0.7772930157100301
ACH-001328,-1.0375839830511
ACH-001332,-1.2769870123836595
ACH-001336,-1.1671618981605905
ACH-001346,-1.1566848006740045
ACH-001353,-0.9053786882938124
ACH-001354,-1.1161538288916693
ACH-001367,-1.0071754882767958
ACH-001368,-1.1064088492363342
ACH-001374,-1.0845384512420817
ACH-001377,-0.9454496043857356
ACH-001380,-1.0408323636356265
ACH-001391,-0.9838452991098654
ACH-001408,-0.9818824305667029
ACH-001430,-1.0109632543730542
ACH-001431,-0.9509065228695736
ACH-001450,-0.8346228724451878
ACH-001496,-1.1346094653317684
ACH-001500,-0.8178409171206138
ACH-001523,-0.8825697248660811
ACH-001532,-1.1770899183936503
ACH-001550,-0.9961083545909092
ACH-001552,-1.1377422789101772
ACH-001554,-1.086586298179534
ACH-001654,-1.0761754761207778
ACH-001735,-0.9974839239492808
ACH-001736,-0.9719236008068479
ACH-001737,-1.548903405530746
ACH-001740,-1.0296860947122797
ACH-001745,-1.0412590798758636
ACH-001765,-1.1570399120088275
