,STRN3 (29966)
ACH-000265,-0.21947126452288565
ACH-000266,-0.3156643992108637
ACH-000272,-0.3050960913544811
ACH-000274,-0.0972964828969035
ACH-000277,-0.235648315742148
ACH-000278,-0.3280132788564816
ACH-000279,-0.13877777060454444
ACH-000280,-0.38155640705935656
ACH-000281,-0.08058984129214251
ACH-000288,-0.224575003133794
ACH-000291,-0.3178649981868216
ACH-000293,-0.2820238534969997
ACH-000294,-0.2308783882512037
ACH-000295,-0.15056999299606438
ACH-000296,-0.392752144504284
ACH-000302,-0.1758481792853355
ACH-000304,-0.3452743409563878
ACH-000307,-0.2987387934847261
ACH-000308,-0.2668639212863436
ACH-000310,-0.15505207153341194
ACH-000311,-0.3308866640293361
ACH-000312,-0.13998705409310927
ACH-000315,-0.40397372075855903
ACH-000316,-0.12497416464320248
ACH-000317,-0.2456203763241055
ACH-000318,-0.16080415475063006
ACH-000319,-0.19925854042846405
ACH-000320,-0.1480123095231662
ACH-000322,-0.1491992030754579
ACH-000323,-0.2214425209186833
ACH-000324,-0.16478595849417746
ACH-000329,-0.14846404197373975
ACH-000330,-0.10731596509547088
ACH-000331,-0.15675366911960842
ACH-000332,-0.3662086477444795
ACH-000334,-0.2505238736039631
ACH-000335,-0.16155584352348065
ACH-000336,-0.011098631533872009
ACH-000337,-0.5114732718345497
ACH-000338,0.13391802961280755
ACH-000339,-0.1843678084558696
ACH-000341,-0.4495099789145349
ACH-000348,-0.21445748637103895
ACH-000350,-0.1567116883508999
ACH-000352,-0.12806072015488248
ACH-000356,-0.127069563681317
ACH-000361,-0.5415953241020788
ACH-000362,-0.20859327482871
ACH-000363,-0.1488446769342232
ACH-000364,-0.20750176771223716
ACH-000365,-0.1847610698581436
ACH-000366,-0.2275932473507873
ACH-000368,-0.2912724524796759
ACH-000374,-0.11887112912085575
ACH-000375,-0.2530750917801021
ACH-000376,-0.26899329209476874
ACH-000381,-0.2175923739419061
ACH-000383,-0.304695346949486
ACH-000387,-0.2379608640510468
ACH-000389,-0.3786921080686784
ACH-000390,-0.24380870170425825
ACH-000393,-0.29902567652648104
ACH-000395,-0.2988064195512523
ACH-000396,-0.13924076687580994
ACH-000397,-0.4976730364675836
ACH-000401,-0.44251420013291615
ACH-000402,-0.08193751761885179
ACH-000403,-0.2579361685587357
ACH-000404,-0.207058561609096
ACH-000406,-0.22459199685222225
ACH-000407,-0.2430962681031479
ACH-000408,-0.20609951434198606
ACH-000410,-0.2757293832910809
ACH-000411,-0.1306427178312865
ACH-000414,-0.2106059604436134
ACH-000415,-0.2658124331660484
ACH-000416,-0.2496804560442226
ACH-000420,-0.7430025700084331
ACH-000421,-0.2454897827029624
ACH-000424,-0.41450184528219575
ACH-000425,-0.194641132412386
ACH-000426,-0.22507409475589046
ACH-000427,-0.20087105819597045
ACH-000433,-0.3032026653858462
ACH-000435,-0.2258852137316349
ACH-000436,-0.12299931239769304
ACH-000444,-0.07827339469318842
ACH-000445,-0.2736182625106369
ACH-000448,-0.1487212608664891
ACH-000450,-0.3826479707254094
ACH-000452,-0.19500563295506
ACH-000454,-0.2025770416946531
ACH-000458,-0.38173143715696456
ACH-000459,-0.11788458253909387
ACH-000460,-0.3605302396383233
ACH-000461,-0.17581916811477102
ACH-000463,-0.4061864664807107
ACH-000464,-0.06796337856932504
ACH-000466,-0.352215531165637
ACH-000467,-0.19525045616220507
ACH-000468,-0.1941505275993807
ACH-000469,-0.2708340759168407
ACH-000470,-0.3441896369769809
ACH-000471,-0.2088100701710052
ACH-000472,-0.2557080098533571
ACH-000473,-0.25667357270598423
ACH-000475,-0.13026549302497192
ACH-000476,-0.3374580624399099
ACH-000477,-0.20607071611444908
ACH-000479,0.07860365491738397
ACH-000480,-0.4714090307895007
ACH-000481,-0.3385876524666697
ACH-000483,-0.21492089984955656
ACH-000484,-0.3880319535352322
ACH-000485,-0.2276334070092261
ACH-000486,-0.4673168738081739
ACH-000487,-0.10081157566717372
ACH-000488,-0.18072385905683744
ACH-000490,-0.24572840023599102
ACH-000491,-0.4275984050614386
ACH-000495,-0.15809266088103352
ACH-000496,-0.3223285304164664
ACH-000499,-0.12763998569249296
ACH-000500,-0.6007965981065082
ACH-000502,-0.2308370528803849
ACH-000503,-0.6312756726092849
ACH-000505,-0.4562709912888593
ACH-000507,-0.2843431034145277
ACH-000510,-0.17505209666951468
ACH-000511,-0.10918728284337373
ACH-000512,-0.2578019810493301
ACH-000516,-0.2366807383985496
ACH-000517,-0.271963845836782
ACH-000518,-0.18334138486070453
ACH-000520,-0.3343446620399787
ACH-000521,-0.1372029078419442
ACH-000522,-0.4684965699540155
ACH-000524,-0.24300216925280665
ACH-000527,-0.2310906130643351
ACH-000528,-0.22150267588538208
ACH-000537,-0.2331841601603015
ACH-000541,-0.02604533062521855
ACH-000542,-0.2935468527163266
ACH-000544,-0.17330830642303693
ACH-000545,-0.3295811692768681
ACH-000547,-0.2564905415122337
ACH-000548,-0.23582347603856665
ACH-000549,-0.1847904500503212
ACH-000550,-0.2376386975772747
ACH-000552,-0.24303720266430665
ACH-000556,-0.13709374880940253
ACH-000557,-0.2658751629461127
ACH-000569,-0.06910962206081288
ACH-000570,-0.15825809681376693
ACH-000571,-0.2768192054724624
ACH-000573,-0.11509684690920592
ACH-000576,-0.1082850444830188
ACH-000579,-0.0804460856369639
ACH-000580,-0.2108054618821504
ACH-000584,-0.1790335213372269
ACH-000585,-0.19935278379014146
ACH-000588,-0.17769563068237
ACH-000589,-0.3273797603722503
ACH-000591,-0.10719321991547368
ACH-000593,-0.3365559996474836
ACH-000600,-0.22806247025893575
ACH-000601,-0.1467938294918432
ACH-000605,-0.2894372101648679
ACH-000606,-0.3799246217579949
ACH-000608,-0.2155729284904199
ACH-000614,-0.3785900758004603
ACH-000616,-0.27964678434009177
ACH-000618,-0.11485026611144415
ACH-000619,-0.4506589328012826
ACH-000620,-0.17001956364672366
ACH-000621,-0.16394301567906566
ACH-000622,-0.3373887764056784
ACH-000623,-0.23727166788211845
ACH-000624,-0.20363301692682426
ACH-000627,-0.28700778202631005
ACH-000630,-0.3964086049334858
ACH-000631,-0.10224692581478943
ACH-000632,-0.3878671008855145
ACH-000633,-0.19141999417660344
ACH-000637,-0.11002180712645157
ACH-000638,-0.19338536799079414
ACH-000646,-0.2819391647867394
ACH-000647,-0.16796067027660255
ACH-000648,-0.13173262399175176
ACH-000649,-0.23045410353504836
ACH-000651,-0.3040173016401313
ACH-000652,-0.09727952213094784
ACH-000653,-0.3942943468936599
ACH-000657,-0.23681544885551756
ACH-000658,-0.09665912345885863
ACH-000661,-0.3945306204345641
ACH-000662,-0.2869202671591841
ACH-000663,-0.2671343408004557
ACH-000665,-0.1517472700162991
ACH-000671,-0.09122527395087024
ACH-000672,-0.3335784741033416
ACH-000673,-0.2101450117766349
ACH-000676,-0.2448972071187245
ACH-000677,-0.07109737002953033
ACH-000681,-0.3004935925810929
ACH-000683,-0.191526608684974
ACH-000684,-0.4231073137096862
ACH-000688,-0.2918191859135844
ACH-000693,-0.2106208519468392
ACH-000694,-0.2538636055415185
ACH-000695,-0.3174107573579382
ACH-000696,-0.35096557167380826
ACH-000697,-0.2399143135294623
ACH-000699,-0.2211199563857109
ACH-000701,-0.30539671589246153
ACH-000706,-0.204933538780426
ACH-000711,-0.2710354907013469
ACH-000713,-0.12865761116219473
ACH-000714,-0.1709086588603427
ACH-000718,-0.4060303371146857
ACH-000720,-0.2362484993480065
ACH-000721,-0.4074567067385584
ACH-000724,-0.07784694442942182
ACH-000725,-0.1963278440429042
ACH-000732,-0.41434167950007095
ACH-000734,-0.2345690185947472
ACH-000735,-0.18273297552298226
ACH-000736,-0.2612217652134564
ACH-000738,-0.315198342344053
ACH-000746,-0.2035454952846531
ACH-000747,-0.16920130371196512
ACH-000748,-0.3867858263426689
ACH-000753,-0.1670150536657482
ACH-000756,-0.26437171109427304
ACH-000757,-0.2319923136334424
ACH-000758,-0.2018336081072844
ACH-000760,-0.21074149221360464
ACH-000762,-0.2303562359024736
ACH-000763,-0.07692195589639249
ACH-000764,-0.3731215727291605
ACH-000765,-0.3182012837604037
ACH-000766,-0.3514209488617631
ACH-000767,-0.15556487524787713
ACH-000768,-0.18773324826677906
ACH-000769,-0.24574947532295616
ACH-000770,-0.3719216376927248
ACH-000771,-0.14305179756067274
ACH-000773,-0.1950704553257712
ACH-000776,-0.16806338511221652
ACH-000777,-0.1233535591920218
ACH-000778,-0.2498469741465878
ACH-000781,-0.26875400301943725
ACH-000782,-0.2395562898078501
ACH-000783,-0.22220931996308355
ACH-000784,-0.18654871118096736
ACH-000785,-0.11489991319891772
ACH-000787,-0.3886459966583602
ACH-000788,-0.32137158465548904
ACH-000791,-0.33819004657451274
ACH-000792,-0.17016957565748375
ACH-000794,-0.2363314911499929
ACH-000796,-0.33597676270315235
ACH-000798,-0.16103579395970666
ACH-000799,-0.4457928287823192
ACH-000800,-0.3903297124706562
ACH-000802,-0.2605276933174279
ACH-000804,-0.2359516138717426
ACH-000805,-0.3101604067857123
ACH-000809,-0.2409633926321103
ACH-000810,-0.3242833821384586
ACH-000811,-0.27715718120132976
ACH-000817,-0.18148394666559756
ACH-000819,-0.1285790465707933
ACH-000820,-0.01622888199197709
ACH-000821,-0.13874413796597224
ACH-000822,-0.2735575371621101
ACH-000823,-0.3870239714649784
ACH-000824,-0.15541609841054274
ACH-000827,-0.3302394976237327
ACH-000829,-0.30895705452003897
ACH-000831,-0.12545896380084415
ACH-000832,-0.4576186741968619
ACH-000833,-0.026324192253906926
ACH-000834,0.038741047154746334
ACH-000835,-0.17130484688526584
ACH-000836,-0.25697684461451026
ACH-000837,-0.17851489772636026
ACH-000838,-0.2112540558808029
ACH-000839,-0.24534209120944656
ACH-000840,-0.2338240285772796
ACH-000841,-0.3523301361156717
ACH-000843,-0.23999700499716495
ACH-000846,-0.059371350966306975
ACH-000847,-0.19831217986125751
ACH-000848,-0.18657790012622585
ACH-000849,-0.2432788340430664
ACH-000851,-0.2706316201022181
ACH-000855,-0.138150855479173
ACH-000856,-0.33635544908127196
ACH-000858,-0.2562635029033739
ACH-000859,-0.2669837875008747
ACH-000861,-0.1934701603469993
ACH-000862,-0.08716687009516559
ACH-000865,-0.3319297383735286
ACH-000866,-0.27045982567295257
ACH-000867,-0.1208066437739052
ACH-000869,-0.106416490919584
ACH-000872,-0.1130762176070522
ACH-000873,-0.2804630776563332
ACH-000876,-0.04683757567008244
ACH-000878,-0.060512694810550015
ACH-000880,-0.2662298884865368
ACH-000881,-0.20718736508793706
ACH-000882,-0.24324196870621398
ACH-000884,-0.3098353261767789
ACH-000885,-0.16533462682311215
ACH-000887,-0.2790498837000786
ACH-000889,-0.2747751546775045
ACH-000896,-0.234710989926061
ACH-000898,-0.18546049932882872
ACH-000900,-0.335132387698024
ACH-000901,-0.1504433808539414
ACH-000905,-0.2836804901890847
ACH-000906,-0.18763611800251453
ACH-000907,-0.38955318004200906
ACH-000910,-0.13487171914360005
ACH-000911,-0.2135585426541676
ACH-000912,-0.1990005348610859
ACH-000913,-0.3683354681029861
ACH-000915,-0.31286890366449005
ACH-000916,-0.4353535368834443
ACH-000917,-0.5056867860634153
ACH-000920,-0.4227127888557876
ACH-000921,-0.08371262353612517
ACH-000924,-0.19553706843443405
ACH-000926,-0.02843040490786458
ACH-000928,-0.3005752903897804
ACH-000929,-0.26184225913545256
ACH-000932,-0.31072707232890906
ACH-000935,-0.2669098540293938
ACH-000936,-0.12097916596936048
ACH-000937,-0.15287365454235258
ACH-000938,-0.332961327085602
ACH-000939,-0.26302924403179745
ACH-000941,-0.2431972575206946
ACH-000943,-0.3569846751300925
ACH-000946,-0.2432219797972452
ACH-000947,-0.16156232808077986
ACH-000948,-0.3069551563706094
ACH-000950,-0.4399525992057444
ACH-000953,-0.1417484139039872
ACH-000954,-0.2441641581790721
ACH-000957,-0.3641214212683928
ACH-000958,-0.32345761362178216
ACH-000960,-0.3425289497440944
ACH-000963,-0.3198065633184532
ACH-000968,-0.26386187775716263
ACH-000969,-0.3569584224518849
ACH-000972,-0.4008147738712741
ACH-000973,-0.26456039505963896
ACH-000974,-0.27547508088623424
ACH-000978,-0.3746828101811502
ACH-000984,-0.060714294384982666
ACH-000986,-0.192505524961867
ACH-000988,-0.19271095893757215
ACH-000993,-0.15686079000432954
ACH-000994,-0.341046218756385
ACH-000996,-0.243517952235216
ACH-001001,-0.21348317063205632
ACH-001020,-0.1804392242779273
ACH-001028,-0.17998183173037116
ACH-001031,0.015556096752934668
ACH-001038,-0.3410077317652977
ACH-001048,-0.19820778790119067
ACH-001050,-0.22039429598570265
ACH-001053,-0.27969374972844324
ACH-001054,-0.2739296801000765
ACH-001061,-0.3257078937376166
ACH-001067,-0.2175480053887913
ACH-001075,-0.2404385830901468
ACH-001096,-0.12059969375927125
ACH-001111,-0.02154685639522865
ACH-001119,-0.33552970993319736
ACH-001128,0.15394711998451904
ACH-001134,-0.16389580554401334
ACH-001151,-0.3568195620114996
ACH-001163,-0.16422379819167734
ACH-001164,-0.15164148426539562
ACH-001183,-0.02858939572634112
ACH-001192,-0.2149298968139962
ACH-001193,-0.4229485483643721
ACH-001196,-0.2551455942042998
ACH-001197,-0.07008174760161613
ACH-001205,-0.2404033645897644
ACH-001211,-0.1951266546699465
ACH-001212,-0.5013309545148498
ACH-001228,-0.253210239693972
ACH-001232,-0.2384292203218981
ACH-001239,-0.17206879600880196
ACH-001270,-0.01958489204977569
ACH-001274,-0.5205236070932684
ACH-001275,-0.11348702012068693
ACH-001277,-0.4115555029092529
ACH-001278,-0.04764623923826836
ACH-001280,-0.08861593676401047
ACH-001283,-0.228776096377622
ACH-001289,-0.3381074153879192
ACH-001300,-0.1356819436340898
ACH-001301,-0.22970408633976425
ACH-001302,-0.15630867812727553
ACH-001306,-0.1766013998226248
ACH-001318,-0.07832909304751723
ACH-001322,-0.3235855095961376
ACH-001328,-0.251556407847896
ACH-001332,-0.5397895170637482
ACH-001336,-0.13056896294551934
ACH-001346,-0.19812735252855307
ACH-001353,-0.3831259495790389
ACH-001354,-0.4096688667754674
ACH-001367,-0.17915963342300326
ACH-001368,-0.18810755554842967
ACH-001374,-0.15552483053090316
ACH-001377,-0.12935120870835815
ACH-001380,-0.14992599696679199
ACH-001391,-0.3257630181750718
ACH-001408,-0.19976211623299192
ACH-001430,-0.24512300664148434
ACH-001431,-0.21547023506580373
ACH-001450,-0.1326954977637766
ACH-001496,-0.1866786368872514
ACH-001500,-0.08577866467458861
ACH-001523,-0.1859222655588846
ACH-001532,-0.0717040192548285
ACH-001550,-0.4317958807275226
ACH-001552,-0.35965651176157953
ACH-001554,-0.30042295595833324
ACH-001654,-0.15746568611875628
ACH-001735,-0.15848629797072156
ACH-001736,-0.19933384569810705
ACH-001737,-0.13163021595567578
ACH-001740,-0.34533559451740303
ACH-001745,-0.3778352366596856
ACH-001765,-0.3948428940901368
