,GTF2F2 (2963)
ACH-000407,-0.7142338471333773
ACH-000408,-0.8575460110322822
ACH-000410,-0.7227104344932115
ACH-000411,-0.5454220557881037
ACH-000414,-0.6554745741714342
ACH-000415,-0.6479938196963491
ACH-000416,-0.7684461635053695
ACH-000420,-0.8029593462978051
ACH-000421,-0.73900608464536
ACH-000424,-0.5038540903102845
ACH-000425,-0.7630444361496459
ACH-000426,-0.9160986512686098
ACH-000427,-0.8166295745497523
ACH-000433,-0.6923772019927457
ACH-000435,-0.6633318049937356
ACH-000436,-0.7197359059241936
ACH-000444,-0.4368751208796872
ACH-000445,-0.5127851344794652
ACH-000448,-0.8955271720909269
ACH-000450,-0.4716892970785193
ACH-000452,-0.5736576680668689
ACH-000454,-0.6039238958866896
ACH-000458,-0.8958455698225233
ACH-000459,-0.8540626894707163
ACH-000460,-0.5751346908952415
ACH-000461,-0.6292733440523005
ACH-000463,-0.7440453583474751
ACH-000464,-0.6068518981158515
ACH-000466,-0.8265036767460209
ACH-000467,-0.4485303675878581
ACH-000468,-0.5406937808898236
ACH-000469,-0.5328048454208096
ACH-000470,-0.4504658873824306
ACH-000471,-0.7616439060438281
ACH-000472,-0.4312604222337391
ACH-000473,-0.6033549634902504
ACH-000475,-0.7560683914283767
ACH-000476,-0.69132332433841
ACH-000477,-0.3618652376603264
ACH-000479,-0.3491467068717487
ACH-000480,-0.5116745186675118
ACH-000481,-0.6181419406162483
ACH-000483,-0.6395621596223771
ACH-000484,-0.8903827049591295
ACH-000485,-0.4991565275261484
ACH-000486,-0.6490594944094862
ACH-000487,-0.6883435026087731
ACH-000488,-0.6762702054416948
ACH-000490,-0.620922241527506
ACH-000491,-0.6162554680536863
ACH-000495,-0.3873850399245411
ACH-000496,-0.6720191024288975
ACH-000499,-0.7306713416323475
ACH-000500,-0.4022512766416612
ACH-000502,-0.4681409109337895
ACH-000503,-0.8351838083575212
ACH-000505,-0.6777324844656422
ACH-000507,-0.7177641820925533
ACH-000510,-0.7054582890825991
ACH-000511,-0.7352483178306243
ACH-000512,-0.5451286091433294
ACH-000516,-0.7671626533828105
ACH-000517,-0.8243200830114543
ACH-000518,-0.5473125692186578
ACH-000520,-0.4688538616173869
ACH-000521,-0.7779376606384383
ACH-000522,-0.5101793482903046
ACH-000524,-0.6544521036670173
ACH-000527,-0.6984524838422812
ACH-000528,-0.6290423386016784
ACH-000537,-0.8412833734274602
ACH-000541,-0.5526060859350163
ACH-000542,-0.643017199027673
ACH-000544,-0.5737260701007236
ACH-000545,-0.5829708731641372
ACH-000547,-0.9632194233453668
ACH-000548,-0.6016002748895772
ACH-000549,-0.6914836518914569
ACH-000550,-0.4418711829762687
ACH-000552,-0.7143552156953994
ACH-000556,-0.8476790364283547
ACH-000557,-0.6655808636699863
ACH-000569,-0.700544915567396
ACH-000570,-0.6995891917920259
ACH-000571,-0.4469641599538219
ACH-000573,-0.562186907638785
ACH-000576,-0.5824924741499061
ACH-000579,-0.6153704210574069
ACH-000580,-0.7736434425353189
ACH-000584,-0.32321291011313824
ACH-000585,-0.5290183224398263
ACH-000588,-0.5498651787676176
ACH-000589,-0.7411651383975851
ACH-000591,-0.6729225144545445
ACH-000593,-0.5408808565823798
ACH-000600,-0.7499657289246543
ACH-000601,-0.7059339744534731
ACH-000605,-0.6942772728651171
ACH-000606,-0.5708066187764388
ACH-000608,-0.5084901473431893
ACH-000614,-0.3388792140317263
ACH-000616,-0.7257487484293345
ACH-000618,-0.6137967718170871
ACH-000619,-0.780146732091559
ACH-000620,-0.6113512623209861
ACH-000621,-0.6263115330510268
ACH-000622,-0.8074643788789926
ACH-000623,-0.7729586695802584
ACH-000624,-0.711735894756319
ACH-000627,-0.35216173754789937
ACH-000630,-0.6933875311190377
ACH-000631,-0.8120526231510479
ACH-000632,-0.6900536705243441
ACH-000633,-0.4556557235097962
ACH-000637,-0.5458750465226273
ACH-000638,-0.7700920871958559
ACH-000646,-0.5927049749401874
ACH-000647,-0.6866622290176342
ACH-000648,-0.5919718573594079
ACH-000649,-0.7007492268360475
ACH-000651,-0.6864594550371581
ACH-000652,-1.0157376064744281
ACH-000653,-0.6662055491283069
ACH-000657,-0.7039481618460415
ACH-000658,-0.5334011486964538
ACH-000661,-0.793301765075661
ACH-000662,-0.538647617119405
ACH-000663,-0.761101434682995
ACH-000665,-0.6970567098151418
ACH-000671,-0.656963194790854
ACH-000672,-0.4487795902205891
ACH-000673,-0.6722954695354729
ACH-000676,-0.5062587578648247
ACH-000677,-0.5545542636115536
ACH-000681,-0.5590708959533427
ACH-000683,-0.4887196614155496
ACH-000684,-0.4856726774960202
ACH-000688,-0.6279658420648601
ACH-000693,-0.7108835856399799
ACH-000694,-0.6658981260997185
ACH-000695,-1.0267683316096392
ACH-000696,-0.5765886900081303
ACH-000697,-0.6495931216921637
ACH-000699,-0.4607595629789935
ACH-000701,-0.6816169616294051
ACH-000706,-0.8456274198882151
ACH-000711,-0.6578484176861442
ACH-000713,-0.7268665802956206
ACH-000714,-0.6903506291191088
ACH-000718,-0.8937702914320459
ACH-000720,-0.6733634775354411
ACH-000721,-0.6800500890002075
ACH-000724,-0.4929901403653276
ACH-000725,-0.6704188570671074
ACH-000732,-0.7828852633407657
ACH-000734,-0.5303605855942393
ACH-000735,-0.3237678496750556
ACH-000736,-0.6008801638959687
ACH-000738,-0.8078636916018095
ACH-000746,-0.5455280533753001
ACH-000747,-0.908042100325348
ACH-000748,-0.4769863141109187
ACH-000753,-0.6770087709692789
ACH-000756,-0.4870523565797344
ACH-000757,-0.4905406113108208
ACH-000758,-0.9759326225359556
ACH-000760,-0.6889526174433165
ACH-000762,-0.6229126445587931
ACH-000763,-0.906891055596932
ACH-000764,-0.7072285207211891
ACH-000765,-0.9181893561605924
ACH-000766,-0.608070092987557
ACH-000767,-0.4048730646071406
ACH-000768,-0.6878998801301226
ACH-000769,-0.5538535184278006
ACH-000770,-0.6554547070947822
ACH-000771,-0.5110160579622134
ACH-000773,-0.4431499352234306
ACH-000776,-0.7482602644251358
ACH-000777,-0.4225821951525971
ACH-000778,-0.6561912646097712
ACH-000781,-0.7296319386106299
ACH-000782,-0.9910368654773194
ACH-000783,-0.7230431905607518
ACH-000784,-0.6048437794973449
ACH-000785,-0.9062555268639804
ACH-000787,-0.5879772182925325
ACH-000788,-0.5126226457003837
ACH-000791,-0.6405303220236039
ACH-000792,-0.5162049544060211
ACH-000794,-0.3781645041256611
ACH-000796,-0.6802324954999989
ACH-000798,-0.8758847283518394
ACH-000799,-0.7191261924995254
ACH-000800,-0.8895751220006664
ACH-000802,-0.9190146430704104
ACH-000804,-0.5096539135344209
ACH-000805,-0.6025946367799386
ACH-000809,-0.5660982637775394
ACH-000810,-0.4830548300489424
ACH-000811,-0.5677301415011332
ACH-000817,-0.6627652664414249
ACH-000819,-0.819832292888573
ACH-000820,-0.250833353356955
ACH-000821,-0.969064307063378
ACH-000822,-0.6156905480994467
ACH-000823,-0.7280120344302884
ACH-000824,-0.6207239761237541
ACH-000827,-0.6440593960192725
ACH-000829,-0.6929741344065066
ACH-000831,-0.7614033139583217
ACH-000832,-0.715383443599397
ACH-000833,-0.4989151969828396
ACH-000834,-0.4914358079231649
ACH-000835,-0.8024764831195212
ACH-000836,-0.045222918864241575
ACH-000837,-0.8076247563554115
ACH-000838,-0.7453596687945229
ACH-000839,-0.6233813539507398
ACH-000840,-0.7125958924245932
ACH-000841,-0.7038904927042393
ACH-000843,-0.4969491340899158
ACH-000846,-0.505406647582711
ACH-000847,-0.5640470136154063
ACH-000848,-0.8935363425175635
ACH-000849,-0.6503543278033783
ACH-000851,-0.7208010370381926
ACH-000855,-0.565319335172456
ACH-000856,-0.5641131948272227
ACH-000858,-0.7834750610601569
ACH-000859,-0.3975595711341721
ACH-000861,-0.7579337468633202
ACH-000862,-0.9491042722047208
ACH-000865,-0.6475371788535188
ACH-000866,-0.7489352792888282
ACH-000867,-0.7813473227528844
ACH-000869,-0.7480705694112443
ACH-000872,-0.8872230007695212
ACH-000873,-0.4990739631128777
ACH-000876,-0.5928595966688034
ACH-000878,-0.8377918885972419
ACH-000880,-0.8947729988146331
ACH-000881,-0.8855268250096066
ACH-000882,-0.4367686960661201
ACH-000884,-0.6601111965772255
ACH-000885,-0.7829621163033517
ACH-000887,-0.5503238951437429
ACH-000889,-0.6121747425450504
ACH-000896,-0.6330502711963885
ACH-000898,-0.6891291311659267
ACH-000900,-0.6353863455077411
ACH-000901,-0.5316951212799613
ACH-000905,-0.8424058351463919
ACH-000906,-0.5400056963566019
ACH-000907,-0.6306897289490111
ACH-000910,-0.5890884404515401
ACH-000911,-0.7246846487808248
ACH-000912,-0.7842342390742311
ACH-000913,-0.6596321491033984
ACH-000915,-0.4740676975795338
ACH-000916,-0.7813360373209863
ACH-000917,-0.6672026625122365
ACH-000920,-0.37953034636254535
ACH-000921,-0.6615185013991243
ACH-000924,-0.7522531516570214
ACH-000926,-0.6272704614665301
ACH-000928,-0.5574278772730711
ACH-000929,-0.4347098843716263
ACH-000932,-0.4819673407338549
ACH-000935,-0.46041505855044396
ACH-000936,-0.5973316295197192
ACH-000937,-0.5962703126410853
ACH-000938,-0.5291047543116694
ACH-000939,-0.0742932811646205
ACH-000941,-0.6199096185488499
ACH-000943,-0.7769867040978178
ACH-000946,-0.7805784662691112
ACH-000947,-0.7603208587247879
ACH-000948,-0.7076993354926886
ACH-000950,-0.6193537773793933
ACH-000953,-0.5400221775441099
ACH-000954,-0.4578554483003936
ACH-000957,-0.9238192161065224
ACH-000958,-0.5102557444267212
ACH-000960,-0.5230799020495097
ACH-000963,-0.8521092301838238
ACH-000968,-0.6116289668882711
ACH-000969,-0.7103468785915069
ACH-000972,-0.4855224801027658
ACH-000973,-0.7455370578781961
ACH-000974,-0.5781996274954463
ACH-000978,-0.7496016125352386
ACH-000984,-0.8604183369880954
ACH-000986,-0.6096419271560224
ACH-000988,-0.8510148142202173
ACH-000993,-0.6519546226873963
ACH-000994,-0.7279395194501884
ACH-000996,-0.4255618279098492
ACH-001001,-0.6222683963204197
ACH-001020,-0.03752100442186174
ACH-001028,-0.5890035579404925
ACH-001031,-0.70208403300837
ACH-001038,-0.5346178758819574
ACH-001048,-0.547675539739119
ACH-001050,-0.680649102232036
ACH-001053,-0.4172205736870371
ACH-001054,-0.5464133706329951
ACH-001061,-0.6035966136315303
ACH-001067,-0.5656713917982767
ACH-001075,-0.8910750010498668
ACH-001096,-0.6714021862040913
ACH-001111,-0.5641521131716558
ACH-001119,-0.49562951634778096
ACH-001128,0.9213641646087649
ACH-001134,-0.7295407709492433
ACH-001151,-0.5730416429406522
ACH-001163,-0.6391790014817397
ACH-001164,-0.6320357590629311
ACH-001183,-0.8484409883050767
ACH-001192,-0.6039558354204567
ACH-001193,-0.8595541230044624
ACH-001196,-0.8712250028799594
ACH-001197,-0.8091351511773501
ACH-001205,-0.4565300277178251
ACH-001211,-0.3388098501515072
ACH-001212,-0.549020224430217
ACH-001228,-0.6609336246807398
ACH-001232,-0.6587974766994452
ACH-001239,-0.5672959415497159
ACH-001270,-0.7529582550388717
ACH-001274,-0.4203554325607496
ACH-001275,-0.4906038009452758
ACH-001277,-0.4418794540479437
ACH-001278,-0.944053685624096
ACH-001280,-0.7502428228608358
ACH-001283,-0.6419670305631736
ACH-001289,-0.7331748154703469
ACH-001300,-0.6425786200784953
ACH-001301,-0.7810022107137259
ACH-001302,-0.7506084755905176
ACH-001306,-0.6700998532057036
ACH-001318,-0.8919565882155189
ACH-001322,-0.8705104157044953
ACH-001328,-0.6318319657712032
ACH-001332,-0.7637653925275758
ACH-001336,-0.7129338353290849
ACH-001346,-0.6711264437575115
ACH-001353,-0.6283817269599402
ACH-001354,-0.7880156640988962
ACH-001367,-0.6857811688106403
ACH-001368,-0.6609203300931864
ACH-001374,-0.9112734291031752
ACH-001377,-0.4331359714462894
ACH-001380,-0.7340334176317914
ACH-001391,-0.7346922676455114
ACH-001408,-0.8227207311289769
ACH-001430,-0.5983499566224214
ACH-001431,-0.7473560127749731
ACH-001450,-0.7012896576563193
ACH-001496,-0.2978623549593934
ACH-001500,-0.2815753831581514
ACH-001523,-0.7851948574032922
ACH-001532,-0.7050474532637659
ACH-001550,-0.19892870701572574
ACH-001552,-0.8220676259281353
ACH-001554,-0.7252011174193178
ACH-001654,-0.6445911646328847
ACH-001735,-0.943732176166842
ACH-001736,-0.5088780814608198
ACH-001737,-1.4508935928585662
ACH-001740,-0.7042203641942041
ACH-001745,-0.5248411351435917
ACH-001765,-0.5617519748123743
