,ABCF1 (23)
ACH-000516,-0.5263056208861034
ACH-000517,-0.8558373846214142
ACH-000518,-0.979167319474612
ACH-000520,-0.5907472693928265
ACH-000521,-0.8830615537881392
ACH-000522,-0.5389635147709171
ACH-000524,-0.8055139586902623
ACH-000527,-0.8291608834020201
ACH-000528,-0.7509476976366263
ACH-000537,-0.9437580471499162
ACH-000541,-0.6715749716195374
ACH-000542,-0.6468658705793002
ACH-000544,-0.8963645675444029
ACH-000545,-0.6727810040427544
ACH-000547,-0.6660261906530791
ACH-000548,-0.7094476742736764
ACH-000549,-0.6933341558023114
ACH-000550,-0.8721991766861062
ACH-000552,-0.8038790064721045
ACH-000556,-0.7836840160123552
ACH-000557,-0.6408298421849554
ACH-000569,-0.6760150810830556
ACH-000570,-0.6849932865300874
ACH-000571,-0.6331803938863633
ACH-000573,-0.9667684917956322
ACH-000576,-0.8721367781391762
ACH-000579,-0.5745237736215687
ACH-000580,-0.8588955731199581
ACH-000584,-0.4920802964269122
ACH-000585,-0.5209084534006543
ACH-000588,-0.6017734531543685
ACH-000589,-0.7937372777674677
ACH-000591,-0.9904736031204708
ACH-000593,-0.6781004372124562
ACH-000600,-0.9117016936591452
ACH-000601,-0.6590895777887286
ACH-000605,-0.7171027689229622
ACH-000606,-1.0231453876787908
ACH-000608,-0.7732989788471649
ACH-000614,-0.662156485046393
ACH-000616,-0.7983639229061658
ACH-000618,-0.7592583982354402
ACH-000619,-0.7930751797945487
ACH-000620,-0.7918819844494334
ACH-000621,-0.7399393853886539
ACH-000622,-0.9710242102384948
ACH-000623,-0.5275672576297642
ACH-000624,-0.6475530314411778
ACH-000627,-0.6703876190601314
ACH-000630,-0.6336451482032993
ACH-000631,-0.8294676640292861
ACH-000632,-0.5526364578069036
ACH-000633,-0.4911969962705414
ACH-000637,-1.0324514779939158
ACH-000638,-0.6961539022067081
ACH-000646,-1.0150809868818695
ACH-000647,-0.9718518808028828
ACH-000648,-0.5372251114294655
ACH-000649,-0.6522506930679314
ACH-000651,-0.8356683648029942
ACH-000652,-0.6382330507376845
ACH-000653,-0.8410197742431278
ACH-000657,-0.6108115265485008
ACH-000658,-0.459557722294305
ACH-000661,-0.7797001812146334
ACH-000662,-0.8576788035466986
ACH-000663,-0.9277516689067876
ACH-000665,-0.873540529218619
ACH-000671,-0.6091507845533403
ACH-000672,-0.8331467172478816
ACH-000673,-0.5033275125604013
ACH-000676,-0.5355822551785486
ACH-000677,-1.1056034144474731
ACH-000681,-0.8062971599920771
ACH-000683,-0.7309945046357036
ACH-000684,-0.7146549580357672
ACH-000688,-0.7490569023101631
ACH-000693,-0.5776461905672472
ACH-000694,-0.752879386962402
ACH-000695,-0.5290835563792589
ACH-000696,-0.6992693543962957
ACH-000697,-0.77580735273221
ACH-000699,-0.6757358073794447
ACH-000701,-0.7605672069929976
ACH-000706,-0.838965734667114
ACH-000711,-0.7434687428732039
ACH-000713,-0.4795751283733146
ACH-000714,-0.7171110213310595
ACH-000718,-0.6957686534764056
ACH-000720,-0.4240097724915973
ACH-000721,-0.6806572381513692
ACH-000724,-0.6801903731126363
ACH-000725,-0.35736477912305986
ACH-000732,-0.6836895571963909
ACH-000734,-0.6300162196314137
ACH-000735,-0.6645922541941289
ACH-000736,-0.7094164748139083
ACH-000738,-0.8338713521468328
ACH-000746,-0.5765022005123787
ACH-000747,-0.6703706961908144
ACH-000748,-0.7811254609123698
ACH-000753,-0.5643512322057318
ACH-000756,-0.37072049236230986
ACH-000757,-0.6338282140035955
ACH-000758,-0.5167569072854867
ACH-000760,-0.8223399260938179
ACH-000762,-0.9448590175029521
ACH-000763,-0.6537440864308579
ACH-000764,-0.9585918891145644
ACH-000765,-0.8465950200940004
ACH-000766,-0.6553398100843859
ACH-000767,-0.7723313653362714
ACH-000768,-0.5990803007037567
ACH-000769,-0.7093321703957326
ACH-000770,-0.6567927827979128
ACH-000771,-0.7500841503213708
ACH-000773,-0.5789321921285889
ACH-000776,-0.7250455371102842
ACH-000777,-0.6720375128976538
ACH-000778,-0.6602988154445008
ACH-000781,-0.8040075654237946
ACH-000782,-0.7597433694293941
ACH-000783,-0.5373391903023168
ACH-000784,-0.9443557548821294
ACH-000785,-0.6906374728280333
ACH-000787,-0.7174103346494566
ACH-000788,-0.537196364260605
ACH-000791,-0.7065704061675676
ACH-000792,-0.8556966505936764
ACH-000794,-0.6649979639426087
ACH-000796,-0.7323068048680716
ACH-000798,-0.9673854032915358
ACH-000799,-0.9793810064935587
ACH-000800,-0.7186641884235138
ACH-000802,-0.7335345146088801
ACH-000804,-0.7076790130865096
ACH-000805,-0.6853771793905312
ACH-000809,-0.6672676897958075
ACH-000810,-0.4526904903446205
ACH-000811,-0.7281462543724926
ACH-000817,-0.6583544863967876
ACH-000819,-0.7276454089138791
ACH-000820,-0.646741192674229
ACH-000821,-0.6005886852406486
ACH-000822,-0.8307873112149305
ACH-000823,-0.7766765730137877
ACH-000824,-0.6774705851747667
ACH-000827,-0.934356739215086
ACH-000829,-0.7380178805520016
ACH-000831,-0.9584556805918945
ACH-000832,-0.6032355579821755
ACH-000833,-0.4766150138340654
ACH-000834,-0.9720096573918364
ACH-000835,-0.7080063227644874
ACH-000836,-0.6323300922158984
ACH-000837,-0.7574717929027739
ACH-000838,-0.8043199562372993
ACH-000839,-0.8026120271555988
ACH-000840,-0.5131649950377019
ACH-000841,-0.7805287411740419
ACH-000843,-0.7182975168225166
ACH-000846,-0.9020633042659876
ACH-000847,-0.7003109398119636
ACH-000848,-0.8162519940755044
ACH-000849,-0.5306417682944689
ACH-000851,-0.5832676508982453
ACH-000855,-0.7832633785381314
ACH-000856,-0.9051269559539674
ACH-000858,-0.7801032781440042
ACH-000859,-0.7533657074688059
ACH-000861,-0.5913591084813276
ACH-000862,-0.7690756104995637
ACH-000865,-0.9810793784855604
ACH-000866,-0.6003043665794308
ACH-000867,-0.6904568619438962
ACH-000869,-0.6488556066573945
ACH-000872,-0.7164109591843018
ACH-000873,-0.6697778390210013
ACH-000876,-0.6246330045231075
ACH-000878,-0.7289317285184075
ACH-000880,-0.675822134800923
ACH-000881,-0.7762028687296739
ACH-000882,-0.9837355582730166
ACH-000884,-1.0919570444691968
ACH-000885,-0.6981796397054214
ACH-000887,-0.5254706087700162
ACH-000889,-0.4882995317852963
ACH-000896,-0.3624557129743976
ACH-000898,-0.9558938179714423
ACH-000900,-0.7054276090909016
ACH-000901,-0.6041956186659869
ACH-000905,-0.7089940380640861
ACH-000906,-0.5817639591488946
ACH-000907,-0.8292885732435333
ACH-000910,-0.7811760153448994
ACH-000911,-0.5595656639307057
ACH-000912,-0.887788142387511
ACH-000913,-0.6606057125665267
ACH-000915,-0.5436958391275243
ACH-000916,-0.7491213576964285
ACH-000917,-0.8126906874775883
ACH-000920,-0.6567989109676396
ACH-000921,-0.8020165407135341
ACH-000924,-0.8813935466661791
ACH-000926,-1.0416202912154089
ACH-000928,-0.7376897293974095
ACH-000929,-0.9739772650779144
ACH-000932,-0.8481686256113476
ACH-000935,-0.7324795826598852
ACH-000936,-0.9176296008455648
ACH-000937,-0.8097813845457854
ACH-000938,-0.6391048423742175
ACH-000939,-1.0288576194782684
ACH-000941,-1.3567054291118466
ACH-000943,-0.7009285760723363
ACH-000946,-0.7149151516174453
ACH-000947,-0.6523507836855981
ACH-000948,-0.8148033264454253
ACH-000950,-0.8862910261669259
ACH-000953,-0.5117359747733095
ACH-000954,-0.9134043410626176
ACH-000957,-0.4799192099320928
ACH-000958,-0.6698727723086418
ACH-000960,-0.6383455556260202
ACH-000963,-0.5715511247183307
ACH-000968,-0.5582480186826551
ACH-000969,-1.027573269686144
ACH-000972,-0.7053825673170594
ACH-000973,-0.7501274085895726
ACH-000974,-0.626083518150458
ACH-000978,-0.6115159704843803
ACH-000984,-0.7335121434236729
ACH-000986,-0.7633499978069559
ACH-000988,-0.7029501910634245
ACH-000993,-0.889773200383303
ACH-000994,-0.716731421743171
ACH-000996,-0.7650459790236224
ACH-001001,-0.6784188434963944
ACH-001020,-0.7909725387244423
ACH-001028,-0.6390443275156381
ACH-001031,-0.7286746988644703
ACH-001038,-0.6704622146077761
ACH-001048,-0.8550323226528463
ACH-001050,-0.6545480269277281
ACH-001053,-0.8077583467190939
ACH-001054,-0.4674972924632291
ACH-001061,-0.8042881722629943
ACH-001067,-0.8693244697269839
ACH-001075,-1.0788375540581734
ACH-001096,-0.7168659443338404
ACH-001111,-0.6917399846873734
ACH-001119,-0.9223808632539712
ACH-001128,-0.5841460172866481
ACH-001134,-0.6719864232536229
ACH-001151,-0.7749949984201985
ACH-001163,-0.6792650565898253
ACH-001164,-0.6770512569567351
ACH-001183,-0.9345626883384344
ACH-001192,-0.8641962681039241
ACH-001193,-0.689561641161996
ACH-001196,-0.6449742186371187
ACH-001197,-0.7182482670190594
ACH-001205,-0.6498330042604971
ACH-001211,-0.8394554882921768
ACH-001212,-0.8564503375608384
ACH-001228,-0.9898108498580368
ACH-001232,-0.778285015698241
ACH-001239,-0.6340688290923283
ACH-001270,-0.5767485578536814
ACH-001274,-0.5947530726488125
ACH-001275,-0.7281172711305756
ACH-001277,-0.9121421368313458
ACH-001278,-1.0877169329667216
ACH-001280,-0.7122047410494661
ACH-001283,-0.7167595577166628
ACH-001289,-0.9289340512613962
ACH-001300,-0.7205670977879579
ACH-001301,-0.6431501759639735
ACH-001302,-0.3888620164035788
ACH-001306,-0.8572145928145398
ACH-001318,-0.5302686340225181
ACH-001322,-0.8446907851648234
ACH-001328,-0.6292340067591266
ACH-001332,-0.6984082392927722
ACH-001336,-0.7079479923021149
ACH-001346,-0.8806462440554673
ACH-001353,-0.7798870055510925
ACH-001354,-0.5102051781074518
ACH-001367,-0.632832818269381
ACH-001368,-0.7453414573085358
ACH-001374,-0.9503965167096196
ACH-001377,-0.6413750745646537
ACH-001380,-0.4760293707273718
ACH-001391,-0.6730631844541889
ACH-001408,-0.5223508769406028
ACH-001430,-0.5261290613685914
ACH-001431,-0.911939639670858
ACH-001450,-0.8155120864191131
ACH-001496,-0.7944538020490828
ACH-001500,-0.6065370403428139
ACH-001523,-0.5667583553171229
ACH-001532,-0.7066985062091471
ACH-001550,-0.755725231697955
ACH-001552,-0.6483397592378451
ACH-001554,-0.7274652209507765
ACH-001654,-0.8941800859419891
ACH-001735,-0.8104360790841126
ACH-001736,-0.683319128741553
ACH-001737,-0.5612984901432029
ACH-001740,-0.3088897267344512
ACH-001745,-0.5146590868704308
ACH-001765,-0.6153815583641272
