,EPS8L3 (79574)
ACH-000798,-0.1522366444096247
ACH-000799,-0.4076198845283592
ACH-000800,-0.21547378076876275
ACH-000802,-0.24466605264098065
ACH-000804,-0.2245282219545611
ACH-000805,-0.25126132955548297
ACH-000809,-0.22785441948901
ACH-000810,-0.2324874987265305
ACH-000811,-0.3027070693422725
ACH-000817,-0.32814857496664085
ACH-000819,-0.3566477423365149
ACH-000820,-0.08690942862919687
ACH-000821,-0.339660558433952
ACH-000822,-0.13293249140264946
ACH-000823,-0.2703143919420057
ACH-000824,-0.1811035581126341
ACH-000827,-0.254924642930519
ACH-000829,-0.3094209632414313
ACH-000831,-0.5859465931432739
ACH-000832,-0.27189419851547114
ACH-000833,-0.15824440686463678
ACH-000834,-0.3386494497491938
ACH-000835,-0.2703310640869907
ACH-000836,-0.2015040434352728
ACH-000837,-0.2626056153841287
ACH-000838,-0.02778467099685845
ACH-000839,-0.2846239554632135
ACH-000840,-0.1016530832635903
ACH-000841,-0.21871112242114465
ACH-000843,-0.3114500757654124
ACH-000846,-0.2801680736667828
ACH-000847,-0.3667588580196101
ACH-000848,-0.22160181972654733
ACH-000849,-0.35750858465411584
ACH-000851,-0.5656041862024165
ACH-000855,-0.24783351616075466
ACH-000856,-0.4111766021732971
ACH-000858,-0.2560584173709504
ACH-000859,-0.20381404598189726
ACH-000861,-0.3997934019746468
ACH-000862,-0.42728620267694734
ACH-000865,-0.2933976407908967
ACH-000866,-0.2276148883498439
ACH-000867,-0.3015017440703931
ACH-000869,-0.19749469312655102
ACH-000872,-0.519629041315139
ACH-000873,-0.2767968756493038
ACH-000876,-0.3576588424227793
ACH-000878,0.011668542453111578
ACH-000880,-0.2272765957806336
ACH-000881,-0.2515225211299481
ACH-000882,-0.2901344658779308
ACH-000884,-0.17782895374482574
ACH-000885,-0.2000438883079767
ACH-000887,-0.37985081573658536
ACH-000889,-0.3071866853671131
ACH-000896,-0.2589608807470063
ACH-000898,-0.32742386481737984
ACH-000900,-0.06058393383503687
ACH-000901,-0.29865405013436724
ACH-000905,-0.3235806560301405
ACH-000906,-0.2579741603714465
ACH-000907,-0.4865455880040699
ACH-000910,-0.14022380912028928
ACH-000911,-0.3006965040366977
ACH-000912,-0.2041764352331234
ACH-000913,-0.12344700808560315
ACH-000915,-0.4001770731055351
ACH-000916,0.10083855722765744
ACH-000917,-0.17709500036171708
ACH-000920,-0.3557618264499026
ACH-000921,-0.4078732740320507
ACH-000924,-0.2963872395366368
ACH-000926,-0.26880358403975824
ACH-000928,-0.4258473610621905
ACH-000929,-0.2470066776630817
ACH-000932,-0.43828077328596826
ACH-000935,-0.2234617402350376
ACH-000936,-0.40991464589683396
ACH-000937,-0.18984857534473928
ACH-000938,-0.29420232348034553
ACH-000939,-0.38666038339300574
ACH-000941,-0.14061498520108548
ACH-000943,-0.3018502319511389
ACH-000946,-0.4186708261044553
ACH-000947,-0.28052074664565746
ACH-000948,-0.2622507361073035
ACH-000950,-0.19022210027705772
ACH-000953,-0.3930949018524618
ACH-000954,-0.30037752817375546
ACH-000957,-0.1208017853140946
ACH-000958,-0.17745752355930633
ACH-000960,-0.3514604806562062
ACH-000963,-0.4144493869965645
ACH-000968,-0.3167238645117358
ACH-000969,-0.18777774122072446
ACH-000972,-0.3309884611179408
ACH-000973,-0.3010395845511645
ACH-000974,-0.4015829496174083
ACH-000978,-0.3791396514874328
ACH-000984,-0.2600641103691422
ACH-000986,-0.3294789115880922
ACH-000988,-0.3524686708743908
ACH-000993,-0.20479553860222052
ACH-000994,-0.2797748327252585
ACH-000996,-0.340059425217934
ACH-001001,-0.4571593414181089
ACH-001020,-0.33074249361400304
ACH-001028,-0.3106509296409414
ACH-001031,-0.24436109222367666
ACH-001038,-0.2145463674186065
ACH-001048,-0.167584486888446
ACH-001050,-0.3669143686134433
ACH-001053,-0.2017885840509595
ACH-001054,-0.3870870910559915
ACH-001061,-0.3812872946622339
ACH-001067,-0.31312117882801416
ACH-001075,-0.3693179646414347
ACH-001096,-0.2744164597114238
ACH-001111,-0.2042180662122957
ACH-001119,-0.1395904523662675
ACH-001128,-0.08110348076122044
ACH-001134,-0.18960087457677652
ACH-001151,-0.23920129436310705
ACH-001163,-0.21637868946332256
ACH-001164,-0.3587600528118697
ACH-001183,-0.4205766409247128
ACH-001192,-0.2534928991834889
ACH-001193,-0.4068090210519821
ACH-001196,-0.15208819485283168
ACH-001197,-0.08940241585141859
ACH-001205,-0.2366438165543536
ACH-001211,-0.09967157774382608
ACH-001212,-0.2626090979622942
ACH-001228,-0.284652061115586
ACH-001232,-0.4687774776342145
ACH-001239,-0.3463639622587073
ACH-001270,-0.1474877300420113
ACH-001274,-0.2179960240098334
ACH-001275,0.025810982937450527
ACH-001277,-0.12098667671362265
ACH-001278,-0.14405274396856044
ACH-001280,-0.29817473773735736
ACH-001283,-0.21125568273923204
ACH-001289,-0.3734209808444624
ACH-001300,-0.34384079600562284
ACH-001301,-0.2264226110251643
ACH-001302,-0.5273354047753305
ACH-001306,-0.3823102688465723
ACH-001318,-0.2429640466639421
ACH-001322,-0.2026694295673017
ACH-001328,-0.2796407677899821
ACH-001332,-0.02187160620564928
ACH-001336,-0.3394678776384277
ACH-001346,-0.22543478365609604
ACH-001353,-0.3326111272753809
ACH-001354,-0.6607318816823724
ACH-001367,-0.32263547601034265
ACH-001368,-0.34274958566329805
ACH-001374,-0.4454970477141337
ACH-001377,-0.2409759666220807
ACH-001380,-0.3198838997851964
ACH-001391,-0.2552215082698394
ACH-001408,-0.23821486601510544
ACH-001430,-0.07060509268539172
ACH-001431,-0.493396450139404
ACH-001450,-0.5152753561804865
ACH-001496,-0.4299538950652884
ACH-001500,-0.32776409118128297
ACH-001523,-0.20405109615721195
ACH-001532,-0.17157321131415187
ACH-001550,-0.29313094363571096
ACH-001552,-0.29323401142220995
ACH-001554,-0.3644531394110332
ACH-001654,-0.2497316398944672
ACH-001735,-0.2894866521181633
ACH-001736,-0.27431703939824376
ACH-001737,-0.24591632422991766
ACH-001740,-0.5030160172408374
ACH-001745,-0.2299945171330452
ACH-001765,-0.16181255647967002
