,POLG (5428)
ACH-000714,-0.039613352906199086
ACH-000718,-0.2617256942193253
ACH-000720,-0.3598937497816668
ACH-000721,-0.5402700331930718
ACH-000724,-0.3155401393619835
ACH-000725,-0.3336108899099292
ACH-000732,-0.32022015552295285
ACH-000734,-0.6330765337157059
ACH-000735,-0.22328475390485206
ACH-000736,-0.12983942908494464
ACH-000738,-0.6248557793088245
ACH-000746,-0.4197100373484352
ACH-000747,-0.7860670749077215
ACH-000748,-0.006981986505151502
ACH-000753,-0.7142536998582567
ACH-000756,-0.4832681229091018
ACH-000757,-0.5908456036383919
ACH-000758,-0.443241888205183
ACH-000760,-0.4086147351454406
ACH-000762,-0.4701884297888894
ACH-000763,-0.1019310935305244
ACH-000764,-0.2765838681294781
ACH-000765,-0.5770707359071562
ACH-000766,-0.2322051724434913
ACH-000767,-0.1893074248477027
ACH-000768,-0.5376235404811943
ACH-000769,-0.5458155044375546
ACH-000770,-0.3497722833396516
ACH-000771,-0.5648026929015412
ACH-000773,-0.13068931287527674
ACH-000776,-0.494046891174421
ACH-000777,-0.3632306252219779
ACH-000778,-0.2330746055923311
ACH-000781,-0.4509694397615788
ACH-000782,-0.3931116515377679
ACH-000783,-0.13273589886411047
ACH-000784,-0.5622328956212139
ACH-000785,-0.18156220724838126
ACH-000787,-0.4225312353256607
ACH-000788,-0.16537351385324198
ACH-000791,-0.2340548722452876
ACH-000792,-0.16916786045560356
ACH-000794,-0.4282609544122976
ACH-000796,-0.18936311676669804
ACH-000798,-0.2527238916513433
ACH-000799,-0.22506696913574056
ACH-000800,-0.4614087319853672
ACH-000802,-0.6443252610961903
ACH-000804,-0.6954141765391847
ACH-000805,-0.5796415021273111
ACH-000809,-0.39960743143714506
ACH-000810,-0.3565630003550672
ACH-000811,-0.236899489679894
ACH-000817,-0.3729240342479478
ACH-000819,-0.4439010018747998
ACH-000820,-0.3761343000688763
ACH-000821,-0.28019967830745146
ACH-000822,-0.1814986508484681
ACH-000823,-0.5675562746635254
ACH-000824,-0.14395779269214554
ACH-000827,-0.12213641849285352
ACH-000829,-0.4620685863641715
ACH-000831,-0.5785760459085976
ACH-000832,-0.7518636693274755
ACH-000833,-0.4079625524327394
ACH-000834,-0.7478633513820369
ACH-000835,-0.3959954336621563
ACH-000836,-0.18570978123288187
ACH-000837,-0.4442426291404096
ACH-000838,-0.2400522825061837
ACH-000839,-0.3321516636393139
ACH-000840,-0.2253159956916836
ACH-000841,-0.1279407319804424
ACH-000843,-0.6666540862041398
ACH-000846,-0.22206494952249006
ACH-000847,-0.7751471880932187
ACH-000848,-0.6640239141518268
ACH-000849,-0.4665622368714208
ACH-000851,-0.6191170392226201
ACH-000855,-0.4502514264797071
ACH-000856,-0.5565596531004734
ACH-000858,-0.7742385837942415
ACH-000859,-0.30906328429772584
ACH-000861,-0.14519225682870918
ACH-000862,-0.5084347971750542
ACH-000865,-0.5276670326010414
ACH-000866,-0.4309346738797759
ACH-000867,-0.15012409693434062
ACH-000869,-0.32050660170790124
ACH-000872,-0.4567229704848855
ACH-000873,-0.7007420551240815
ACH-000876,-0.511654495144775
ACH-000878,-0.4734278390257528
ACH-000880,-0.26448110721603235
ACH-000881,-0.5342592790420498
ACH-000882,-0.6962861096386013
ACH-000884,-0.3273297514300189
ACH-000885,-0.5616142484447814
ACH-000887,-0.31087779543986177
ACH-000889,-0.8434163020227116
ACH-000896,-0.3758922263664215
ACH-000898,-0.2576693561175378
ACH-000900,-0.3329929033831791
ACH-000901,-0.2603085189672988
ACH-000905,-0.3620350150708551
ACH-000906,-0.5431621125515885
ACH-000907,-0.4786299826400454
ACH-000910,-0.5480491352230983
ACH-000911,-0.35416093378726016
ACH-000912,-0.3869093958838536
ACH-000913,-0.7644580880508504
ACH-000915,-1.000992903052047
ACH-000916,-0.3390768095072351
ACH-000917,-0.259140127743733
ACH-000920,-0.38273425500373104
ACH-000921,-0.3236222387049281
ACH-000924,-0.5097018088798847
ACH-000926,-0.39065194025129857
ACH-000928,-0.27688681795604825
ACH-000929,-0.18419491171865074
ACH-000932,-0.4484000741247369
ACH-000935,-0.4036794291768819
ACH-000936,-0.5434689842025233
ACH-000937,-0.2926282480118115
ACH-000938,-0.447451618885762
ACH-000939,-0.5516101391006509
ACH-000941,-0.31609831411907363
ACH-000943,-0.932515821275686
ACH-000946,-0.09136686533568136
ACH-000947,-1.1749360593227154
ACH-000948,-0.5755712376080888
ACH-000950,-0.3367374155998621
ACH-000953,-0.09752916873932592
ACH-000954,-0.2385862752195824
ACH-000957,-0.5579218700986301
ACH-000958,-0.30924462038352674
ACH-000960,-0.2392816624588107
ACH-000963,-0.345943174605289
ACH-000968,-0.7577585483705923
ACH-000969,-0.8274960028307082
ACH-000972,-0.19493696270139005
ACH-000973,-0.7633462647396317
ACH-000974,-0.12004300576625945
ACH-000978,-0.4278013354589722
ACH-000984,-0.4179412164751264
ACH-000986,-0.41456147319361897
ACH-000988,-0.2198651508038401
ACH-000993,-0.056887995646502314
ACH-000994,-0.5153312147177026
ACH-000996,0.0483546831938494
ACH-001001,-0.8321039206461652
ACH-001020,-0.10354588412069032
ACH-001028,-0.46753410878045293
ACH-001031,-0.5414400759841016
ACH-001038,-0.4522438564308323
ACH-001048,-0.2926322927950321
ACH-001050,-0.11641385430899845
ACH-001053,-0.2306426366433913
ACH-001054,-0.2040484512451989
ACH-001061,-0.48510585580769205
ACH-001067,-0.43460549541791066
ACH-001075,-0.2780800832832262
ACH-001096,-0.6116918479737466
ACH-001111,-0.4033913796790432
ACH-001119,-0.41121343688919615
ACH-001128,-0.20693862312081995
ACH-001134,-0.14595381597541013
ACH-001151,-0.1155057165908016
ACH-001163,-0.5945177445788911
ACH-001164,-0.6622796840281939
ACH-001183,-0.6437652586472116
ACH-001192,-0.34934384943069063
ACH-001193,-0.5766384645250867
ACH-001196,-0.4672352140267262
ACH-001197,-0.15965860555631115
ACH-001205,-0.2808723762685069
ACH-001211,-0.19762553000667635
ACH-001212,-0.5875388952361421
ACH-001228,-0.2664208870373336
ACH-001232,-0.3937059220320112
ACH-001239,-0.40486736911948096
ACH-001270,-0.5094556767282193
ACH-001274,-0.7276269984215776
ACH-001275,-0.6733443400522776
ACH-001277,-0.21975831170631024
ACH-001278,-0.8278792791939388
ACH-001280,-0.3727623846478895
ACH-001283,-0.3701069053559504
ACH-001289,-0.2037785922718104
ACH-001300,-0.42015881585834297
ACH-001301,-0.2791047873756268
ACH-001302,-0.28113371124402503
ACH-001306,-0.27400133996584075
ACH-001318,-0.7593888374504577
ACH-001322,-0.5025090845676864
ACH-001328,-0.6377268835660944
ACH-001332,-0.6083348738116306
ACH-001336,-0.3980984587336396
ACH-001346,-0.4908707805950106
ACH-001353,-0.11805259379134896
ACH-001354,-0.565481948228984
ACH-001367,-0.7301725240500002
ACH-001368,-0.21980427552943688
ACH-001374,-0.3812121542477677
ACH-001377,-0.2973702688688239
ACH-001380,-0.3750877069191502
ACH-001391,-0.39882338420881536
ACH-001408,-0.3665910952764359
ACH-001430,-0.2254417883691332
ACH-001431,-0.3528651196090348
ACH-001450,-0.5840305509732575
ACH-001496,-0.452318072345945
ACH-001500,-0.6665331131320695
ACH-001523,-0.4391594329716269
ACH-001532,-0.2833715837214272
ACH-001550,-0.5504605169427124
ACH-001552,-0.5229208378185184
ACH-001554,-0.4946601845578867
ACH-001654,-0.3773190182366024
ACH-001735,-0.08504270313157006
ACH-001736,-0.3647057691076368
ACH-001737,0.2736710063316231
ACH-001740,-0.1593863469772894
ACH-001745,-0.24456802118692056
ACH-001765,-0.5129325710155151
