,TREX1 (11277)
ACH-000873,0.08021910682230833
ACH-000876,-0.16517149660928646
ACH-000878,0.10536855262367248
ACH-000880,0.02593540046017241
ACH-000881,-0.007241440815886367
ACH-000882,-0.08613865816463745
ACH-000884,0.006501482568330511
ACH-000885,-0.032427810020197644
ACH-000887,-0.06898958923723833
ACH-000889,-0.06060915820680434
ACH-000896,-0.0016461893762373188
ACH-000898,-0.036478220500252505
ACH-000900,-0.09664588656396242
ACH-000901,-0.017009399305925408
ACH-000905,-0.13067600187333708
ACH-000906,-0.06220047854146427
ACH-000907,-0.0928386603281674
ACH-000910,0.005284190254682887
ACH-000911,-0.1160367977967852
ACH-000912,-0.037408517978763836
ACH-000913,-0.12306551694922005
ACH-000915,-0.21840335083575688
ACH-000916,-0.18373982819629855
ACH-000917,0.07666454019320654
ACH-000920,-0.01859009691129221
ACH-000921,-0.0940861671506941
ACH-000924,0.05618232540709175
ACH-000926,-0.028280005687400838
ACH-000928,0.056120247292480135
ACH-000929,0.15786611498797098
ACH-000932,0.06492634355226876
ACH-000935,-0.04367128383883721
ACH-000936,-0.04990847950133058
ACH-000937,-0.003350674298419629
ACH-000938,0.037564265723532664
ACH-000939,0.046984952124889935
ACH-000941,-0.014664439421092482
ACH-000943,0.01287511580763819
ACH-000946,-0.10513032508854568
ACH-000947,0.03445497509610134
ACH-000948,-0.02899634472749112
ACH-000950,-0.18269444794232914
ACH-000953,0.07692592143163146
ACH-000954,-0.4635208753700332
ACH-000957,-0.05867485170916609
ACH-000958,0.050612944734095264
ACH-000960,0.03700658203112917
ACH-000963,0.047156972577044334
ACH-000968,-0.14759558863839953
ACH-000969,-0.09489841719345476
ACH-000972,-0.1978980032238077
ACH-000973,-0.07437218023550167
ACH-000974,-0.10037583477466633
ACH-000978,0.1260031265534127
ACH-000984,-0.014927048446889954
ACH-000986,0.037543266686908015
ACH-000988,0.0027257551525611524
ACH-000993,0.10110900779865416
ACH-000994,-0.11473544643760925
ACH-000996,-0.0808508328961171
ACH-001001,0.04860618566739358
ACH-001020,-0.10922521818889447
ACH-001028,-0.08829352319162713
ACH-001031,-0.05544956529631034
ACH-001038,0.0038564930369052812
ACH-001048,-0.08116740157632152
ACH-001050,0.023408739849926263
ACH-001053,0.012431878421652873
ACH-001054,0.03039065874642092
ACH-001061,-0.06476485931002432
ACH-001067,0.10023792771728084
ACH-001075,0.00863552773476953
ACH-001096,-0.012348263568257948
ACH-001111,-0.12576825453165336
ACH-001119,-0.09184398494768416
ACH-001128,0.14940739054384447
ACH-001134,-0.12462454817113727
ACH-001151,-0.09218058513300884
ACH-001163,-0.034549248498113465
ACH-001164,0.024502981521269833
ACH-001183,0.18805456879343124
ACH-001192,0.027884634497787417
ACH-001193,-0.27531091430744725
ACH-001196,-0.007890014276543999
ACH-001197,0.018123701695367013
ACH-001205,-0.24438469050392356
ACH-001211,-0.0873565555549225
ACH-001212,0.17754549182915758
ACH-001228,-0.03611651956193563
ACH-001232,-0.13961799703796526
ACH-001239,-0.04525714749294248
ACH-001270,-0.03550236687299012
ACH-001274,0.025101268788502256
ACH-001275,-0.08777956570946555
ACH-001277,0.07704763454349894
ACH-001278,0.09674287741233398
ACH-001280,-0.11481902522857852
ACH-001283,0.005575554184439685
ACH-001289,0.009044557253685451
ACH-001300,-0.04428553131830285
ACH-001301,-0.032991408324704874
ACH-001302,0.33582552121760634
ACH-001306,0.00827713654544442
ACH-001318,0.008702444231636415
ACH-001322,-0.11713344196836725
ACH-001328,-0.08416124844247623
ACH-001332,-0.01107705311062876
ACH-001336,0.02796345012876716
ACH-001346,-0.031117282782355007
ACH-001353,-0.12726346192544788
ACH-001354,-0.039078622225880585
ACH-001367,-0.1782957039535352
ACH-001368,-0.08745986255143645
ACH-001374,-0.12773049153542154
ACH-001377,-0.05560673992493617
ACH-001380,-0.02823073283278435
ACH-001391,0.02270737791176939
ACH-001408,0.019966274616761457
ACH-001430,-0.05371740311362996
ACH-001431,0.0070469202739544
ACH-001450,0.14164078943010122
ACH-001496,-0.10064658092531213
ACH-001500,0.024818771274955537
ACH-001523,0.022900527498150487
ACH-001532,-0.09710821326810108
ACH-001550,-0.04578969718619018
ACH-001552,-0.0732956541131024
ACH-001554,-0.07170107473916701
ACH-001654,-0.07378985179836113
ACH-001735,0.007670827177358834
ACH-001736,-0.024070849667211916
ACH-001737,-0.18661029201597104
ACH-001740,0.1062856141809797
ACH-001745,-0.036949023202024714
ACH-001765,-0.027532129214425518
