,GAD1 (2571)
ACH-000673,-0.301648449316934
ACH-000676,-0.1508705501636006
ACH-000677,-0.0527250767513611
ACH-000681,-0.1518582161455378
ACH-000683,-0.22701493728219735
ACH-000684,-0.308944428678605
ACH-000688,-0.14332091493945726
ACH-000693,-0.2984799046230181
ACH-000694,-0.16748678806051645
ACH-000695,-0.2483913290543629
ACH-000696,-0.2192843892249688
ACH-000697,-0.20010796182312374
ACH-000699,-0.2496674764795589
ACH-000701,-0.32368374733704425
ACH-000706,-0.1912511777532525
ACH-000711,-0.197533257269638
ACH-000713,-0.23977579523873999
ACH-000714,-0.2447055538494311
ACH-000718,-0.2781162695030388
ACH-000720,-0.18187759994758734
ACH-000721,-0.2671277925702345
ACH-000724,-0.08323375419424564
ACH-000725,-0.36321167441837693
ACH-000732,-0.34965496531687906
ACH-000734,-0.22248881081259014
ACH-000735,-0.262568006916288
ACH-000736,-0.3051384695697717
ACH-000738,-0.29617961806585513
ACH-000746,-0.2062400499683397
ACH-000747,-0.1415343831536355
ACH-000748,-0.021898134628162255
ACH-000753,-0.19065250382751325
ACH-000756,-0.13346595582818654
ACH-000757,-0.14547778458400334
ACH-000758,-0.2719199846080781
ACH-000760,-0.1465228841615847
ACH-000762,-0.1302365104830239
ACH-000763,-0.21472674016836424
ACH-000764,-0.31865375101987103
ACH-000765,-0.27612857054737705
ACH-000766,-0.2349933009142507
ACH-000767,-0.09999776909417543
ACH-000768,-0.10579284762223594
ACH-000769,-0.17356784974076098
ACH-000770,-0.15666225537512038
ACH-000771,-0.24273240665568666
ACH-000773,-0.1091179763943628
ACH-000776,-0.10706881408528048
ACH-000777,-0.2890399290074337
ACH-000778,-0.16981951208242052
ACH-000781,-0.2141436489615756
ACH-000782,-0.21976594760890866
ACH-000783,-0.1656994626667988
ACH-000784,-0.21242119952928146
ACH-000785,-0.2556246346664109
ACH-000787,-0.03222868350079483
ACH-000788,-0.12300101922064215
ACH-000791,-0.2292365242049789
ACH-000792,-0.23581410136468614
ACH-000794,-0.10538976942872601
ACH-000796,-0.08812356817641419
ACH-000798,0.021876319489682355
ACH-000799,-0.2870004474312761
ACH-000800,-0.2047874479780006
ACH-000802,-0.054036015687083126
ACH-000804,-0.26138722735527725
ACH-000805,-0.23200819782882626
ACH-000809,-0.19304231617673906
ACH-000810,-0.2017232327525781
ACH-000811,-0.09332040700212688
ACH-000817,-0.16917367765517158
ACH-000819,-0.19864369292071413
ACH-000820,-0.4258970350347436
ACH-000821,-0.02881889485033898
ACH-000822,-0.2714707491043901
ACH-000823,-0.2794747404689207
ACH-000824,-0.18380271882244373
ACH-000827,-0.20702506995919445
ACH-000829,-0.20765054829025856
ACH-000831,-0.2555331783555606
ACH-000832,-0.22402231596878824
ACH-000833,-0.2914044362776603
ACH-000834,-0.2573812877672461
ACH-000835,-0.30834446759553696
ACH-000836,-0.20304846481011246
ACH-000837,-0.3695399854357112
ACH-000838,-0.19948873144094886
ACH-000839,-0.159105081403751
ACH-000840,-0.08188370950255004
ACH-000841,-0.314197272018644
ACH-000843,0.04401477214739963
ACH-000846,-0.15653197589369752
ACH-000847,-0.14218658935801626
ACH-000848,-0.09926984369817148
ACH-000849,-0.2797193046773413
ACH-000851,-0.3100642697335397
ACH-000855,-0.08818054691489736
ACH-000856,-0.12376416375308635
ACH-000858,-0.2730444729708633
ACH-000859,-0.25305635221847816
ACH-000861,-0.231437508504797
ACH-000862,-0.23905869970778285
ACH-000865,-0.2589454073301718
ACH-000866,-0.10822761399361416
ACH-000867,-0.2312167052166433
ACH-000869,-0.10759385636776124
ACH-000872,-0.1221858209660848
ACH-000873,-0.25415941062888303
ACH-000876,-0.34073723176805
ACH-000878,-0.2757142300137617
ACH-000880,-0.15431145116705094
ACH-000881,-0.20338817462303335
ACH-000882,-0.13035562095440004
ACH-000884,-0.2272311517718908
ACH-000885,-0.22325017011028253
ACH-000887,-0.25537613508514057
ACH-000889,-0.22350971120716187
ACH-000896,-0.11443599885984505
ACH-000898,-0.13558510097682094
ACH-000900,-0.21582737851346576
ACH-000901,-0.10732569009465147
ACH-000905,-0.13050533822985055
ACH-000906,-0.16190796591776385
ACH-000907,-0.1506965628660325
ACH-000910,-0.2892834648801511
ACH-000911,-0.26840376639906305
ACH-000912,-0.268627299628694
ACH-000913,-0.17739468929810778
ACH-000915,-0.11313509596341632
ACH-000916,0.0904989063283921
ACH-000917,-0.1490619268093245
ACH-000920,-0.2866863011552399
ACH-000921,-0.22373884729276747
ACH-000924,-0.20415061046820526
ACH-000926,-0.22009340786968926
ACH-000928,-0.2207292861213992
ACH-000929,-0.16162960207193972
ACH-000932,-0.16858090487726984
ACH-000935,-0.3792325147848928
ACH-000936,-0.2944248487319314
ACH-000937,-0.2438449866037219
ACH-000938,-0.24303422549139306
ACH-000939,-0.20898824059708368
ACH-000941,-0.14060392217876888
ACH-000943,-0.1112398604389442
ACH-000946,-0.07034127316920795
ACH-000947,-0.08196831908964611
ACH-000948,-0.16487029094797528
ACH-000950,-0.22617926129371346
ACH-000953,-0.26466157704408994
ACH-000954,-0.3565563457326727
ACH-000957,-0.14797822120925982
ACH-000958,-0.20546706032716527
ACH-000960,-0.32010972418323963
ACH-000963,-0.5134870412203831
ACH-000968,-0.20220738386731926
ACH-000969,-0.16146302915240698
ACH-000972,-0.2852878948868205
ACH-000973,-0.14719127591845674
ACH-000974,-0.14369912343452215
ACH-000978,-0.35753931174376324
ACH-000984,-0.2261472629887757
ACH-000986,-0.1867779277911144
ACH-000988,-0.25779230229663563
ACH-000993,-0.0916285578923182
ACH-000994,-0.04329898882043059
ACH-000996,-0.11118564997065836
ACH-001001,-0.18365426310776453
ACH-001020,-0.10504343404603696
ACH-001028,-0.20279486397035215
ACH-001031,-0.23994240048251564
ACH-001038,-0.2865783018052395
ACH-001048,-0.19458091970588295
ACH-001050,-0.19346411613213532
ACH-001053,-0.2339506524258185
ACH-001054,-0.2259279850750148
ACH-001061,-0.13123871654600075
ACH-001067,-0.2910489610480273
ACH-001075,-0.25913762718930755
ACH-001096,-0.3278334348204289
ACH-001111,-0.2667504734432789
ACH-001119,-0.04558020824433874
ACH-001128,-0.11936511399489327
ACH-001134,-0.24023182733857198
ACH-001151,-0.2400885203573153
ACH-001163,-0.2482924300681915
ACH-001164,0.21789832560219688
ACH-001183,-0.221860623526712
ACH-001192,-0.17824365298848505
ACH-001193,0.02241763143635754
ACH-001196,-0.3219313876579097
ACH-001197,-0.2385503186508054
ACH-001205,-0.11365104505956775
ACH-001211,-0.12000839654131915
ACH-001212,-0.5591667136429413
ACH-001228,-0.22250014785873595
ACH-001232,-0.0356893107532936
ACH-001239,-0.2281458060933409
ACH-001270,-0.5251467542026027
ACH-001274,-0.288110235217332
ACH-001275,-0.39620677769127854
ACH-001277,-0.09796610157181174
ACH-001278,-0.4666609805657252
ACH-001280,-0.12160459887460047
ACH-001283,-0.3423921262669039
ACH-001289,-0.305087605048872
ACH-001300,-0.24850886166784256
ACH-001301,-0.005793952673137713
ACH-001302,-0.09939463558284184
ACH-001306,-0.2417562059323552
ACH-001318,-0.1945026853621106
ACH-001322,-0.17696021059761602
ACH-001328,-0.21043369352326116
ACH-001332,-0.2281115763841055
ACH-001336,-0.13363641994407593
ACH-001346,-0.1862877122959885
ACH-001353,-0.2859268752964011
ACH-001354,-0.27602261630136743
ACH-001367,-0.07509209635867456
ACH-001368,-0.2101036573254966
ACH-001374,-0.1414471212974115
ACH-001377,-0.11682462906767525
ACH-001380,-0.1379443929848455
ACH-001391,-0.19938935656166346
ACH-001408,-0.12291803525722975
ACH-001430,-0.13701670145000225
ACH-001431,-0.1990597503567383
ACH-001450,-0.036530999783498455
ACH-001496,-0.1956749550239905
ACH-001500,-0.17563370339739112
ACH-001523,-0.25932521482473864
ACH-001532,-0.17798710648017124
ACH-001550,-0.11385560812065453
ACH-001552,0.07360766639782595
ACH-001554,-0.1867029328851673
ACH-001654,-0.19553185134616596
ACH-001735,-0.1167404894689397
ACH-001736,-0.10960853342979307
ACH-001737,0.1406066258904415
ACH-001740,-0.0652809052044675
ACH-001745,-0.15361322115333206
ACH-001765,-0.1115432927895116
