,MYADM (91663)
ACH-000805,0.08687695666193923
ACH-000809,-0.0604592802221581
ACH-000810,-0.1032562516531004
ACH-000811,-0.12921796845424374
ACH-000817,-0.10316928560966064
ACH-000819,-0.2634919646077432
ACH-000820,0.042339164548358496
ACH-000821,-0.2034974474244565
ACH-000822,-0.26773639632148377
ACH-000823,-0.19629540640874527
ACH-000824,-0.31048108203399416
ACH-000827,-0.1985567330974443
ACH-000829,0.04515302129889251
ACH-000831,-0.20344352796096454
ACH-000832,0.06907753631950082
ACH-000833,-0.22917961172334556
ACH-000834,-0.2011349404215894
ACH-000835,-0.15926051304628294
ACH-000836,-0.1968336082456104
ACH-000837,-0.21646624385510646
ACH-000838,-0.10386234559974997
ACH-000839,0.06684046706867698
ACH-000840,-0.1331993144846413
ACH-000841,-0.12510806832351612
ACH-000843,-0.09057339838831044
ACH-000846,-0.3897370576540748
ACH-000847,-0.06188692486996567
ACH-000848,-0.0922277206354334
ACH-000849,-0.03820135836145831
ACH-000851,-0.026865170470120416
ACH-000855,0.029657988230173262
ACH-000856,-0.2453930400351539
ACH-000858,-0.21021734622087015
ACH-000859,-0.058984700424044
ACH-000861,-0.08083786315129411
ACH-000862,-0.06503163687946631
ACH-000865,-0.034843582904769306
ACH-000866,0.037087442325114114
ACH-000867,-0.08349281979342661
ACH-000869,0.039237466868292735
ACH-000872,-0.1424194123726504
ACH-000873,-0.01841339039546329
ACH-000876,-0.0950770392708467
ACH-000878,-0.4287671760860064
ACH-000880,-0.26384509453736793
ACH-000881,-0.16952750452786516
ACH-000882,-0.12411837119677632
ACH-000884,-0.13954636677798432
ACH-000885,-0.11590055615042652
ACH-000887,-0.19598778951594745
ACH-000889,-0.04234881531187434
ACH-000896,-0.045062943356690886
ACH-000898,0.0024278859579930697
ACH-000900,-0.1423764919067541
ACH-000901,-0.15181762973383434
ACH-000905,0.1915796835499785
ACH-000906,0.051667860615123316
ACH-000907,-0.021998755954314903
ACH-000910,-0.045831520751083835
ACH-000911,-0.13731154359175304
ACH-000912,-0.09358596607630988
ACH-000913,0.0164595718723441
ACH-000915,-0.1402261478244632
ACH-000916,-0.2382106452623696
ACH-000917,-0.025382701556627925
ACH-000920,-0.07439557221996625
ACH-000921,0.02154821096070125
ACH-000924,-0.1811843032243114
ACH-000926,0.05034358102112936
ACH-000928,-0.06534383269625987
ACH-000929,-0.18831824894607369
ACH-000932,-0.00554801687094634
ACH-000935,-0.0958709799750751
ACH-000936,-0.13185214210652302
ACH-000937,0.011465454948665308
ACH-000938,-0.07806250814564952
ACH-000939,0.019849924130459884
ACH-000941,-0.20496379422730046
ACH-000943,-0.06446462137095381
ACH-000946,-0.08343869696995297
ACH-000947,-0.12115346259023442
ACH-000948,-0.030024490567537768
ACH-000950,0.037873722666040034
ACH-000953,-0.019471034677976187
ACH-000954,-0.3917261772234588
ACH-000957,-0.18223798160026286
ACH-000958,0.05012323363263548
ACH-000960,-0.1106515721590002
ACH-000963,-0.38310238899393134
ACH-000968,-0.16177028294331322
ACH-000969,-0.12524726806202172
ACH-000972,0.03853164791701368
ACH-000973,-0.06028358586929205
ACH-000974,-0.18523414740484528
ACH-000978,-0.017342552999035428
ACH-000984,-0.09381325973295188
ACH-000986,0.005850224317245272
ACH-000988,-0.06924291666528046
ACH-000993,-0.08230905704043928
ACH-000994,-0.2391116228257863
ACH-000996,-0.3306486243717727
ACH-001001,-0.10669461300961088
ACH-001020,-0.09059577810450248
ACH-001028,-0.10979400267212457
ACH-001031,0.01250994703948958
ACH-001038,-0.14140568374120616
ACH-001048,-0.04921066116086306
ACH-001050,-0.19245339749075552
ACH-001053,-0.11189236940158367
ACH-001054,-0.08102482402811036
ACH-001061,-0.1956877015248955
ACH-001067,-0.15774006246532793
ACH-001075,-0.061251763446209674
ACH-001096,0.01715404508032919
ACH-001111,0.1303753943233388
ACH-001119,-0.12150362636867325
ACH-001128,-0.3640963308462687
ACH-001134,-0.08683266628520685
ACH-001151,-0.15245653065968715
ACH-001163,-0.02587339642441662
ACH-001164,-0.057098557139672726
ACH-001183,-0.11682541981699818
ACH-001192,-0.2353691257552808
ACH-001193,-0.2616136824781228
ACH-001196,-0.21113868865249272
ACH-001197,-0.05358744841341955
ACH-001205,-0.1189872472339326
ACH-001211,-0.21053012180468156
ACH-001212,-0.016975892747387963
ACH-001228,-0.2335198248009641
ACH-001232,-0.04443185359058705
ACH-001239,-0.07673991497106637
ACH-001270,-0.05406499699110676
ACH-001274,-0.04894265737980921
ACH-001275,-0.09968003547944057
ACH-001277,-0.26390462121185715
ACH-001278,-0.11831064467828062
ACH-001280,-0.1163048061976788
ACH-001283,-0.010539969968101337
ACH-001289,-0.21566850187273764
ACH-001300,-0.21681586052589136
ACH-001301,0.03395705888218665
ACH-001302,-0.3196749112413515
ACH-001306,-0.1610937525048265
ACH-001318,-0.10371809000730996
ACH-001322,-0.17893329804633906
ACH-001328,0.015898402574931827
ACH-001332,0.058828205724714124
ACH-001336,-0.02810755416375537
ACH-001346,-0.1161236838398547
ACH-001353,-0.1525602202936282
ACH-001354,0.07030352053202622
ACH-001367,-0.006445960749509848
ACH-001368,-0.1497278596512055
ACH-001374,-0.27092925918503563
ACH-001377,-0.2652117443350004
ACH-001380,-0.1465084915282686
ACH-001391,-0.1862123447328573
ACH-001408,-0.20211366208251444
ACH-001430,0.052134046596793694
ACH-001431,-0.10823845681105863
ACH-001450,0.09424415978199747
ACH-001496,-0.03944931952148232
ACH-001500,-0.10361466730207096
ACH-001523,-0.20874980651688174
ACH-001532,-0.10530502410883204
ACH-001550,-0.2376524621349677
ACH-001552,0.05905381479409665
ACH-001554,-0.1287434305858708
ACH-001654,-0.10491421296849164
ACH-001735,-0.029259639585614013
ACH-001736,0.03615831761394405
ACH-001737,0.2961139919341449
ACH-001740,-0.1085332558157562
ACH-001745,-0.0922065355159069
ACH-001765,-0.0914737509730827
