,ORC2 (4999)
ACH-000917,-0.12513265775303226
ACH-000920,-0.15445100655971242
ACH-000921,-0.2231036417475436
ACH-000924,-0.08372323490098567
ACH-000926,-0.08863978036826699
ACH-000928,-0.2375537600501501
ACH-000929,-0.29890858601452924
ACH-000932,0.015667999334159518
ACH-000935,-0.368748254389794
ACH-000936,-0.04771602497972554
ACH-000937,-0.036990618017371336
ACH-000938,-0.24473814147453754
ACH-000939,-0.2462659552382356
ACH-000941,-0.10356795332957808
ACH-000943,-0.0616525544831168
ACH-000946,-0.2340462868439052
ACH-000947,-0.3451789876724173
ACH-000948,-0.32726173383466056
ACH-000950,-0.06463356399503449
ACH-000953,-0.08328424344539137
ACH-000954,-0.3258587458949197
ACH-000957,-0.10346834812566023
ACH-000958,-0.18994720592332595
ACH-000960,-0.2497057403704057
ACH-000963,-0.11082960052714692
ACH-000968,0.05068903027604263
ACH-000969,-0.13153651606851388
ACH-000972,-0.3945416286369221
ACH-000973,-0.19115572573781955
ACH-000974,-0.19074183127672575
ACH-000978,-0.23395608388549174
ACH-000984,-0.3572015251868666
ACH-000986,-0.3435171131983901
ACH-000988,-0.1134656839349079
ACH-000993,-0.1418688559634051
ACH-000994,-0.006024289805733665
ACH-000996,-0.2670420711757677
ACH-001001,-0.036521934542690586
ACH-001020,-0.20144613164893804
ACH-001028,-0.1300880737970608
ACH-001031,-0.28745354299781034
ACH-001038,-0.3265277932978685
ACH-001048,-0.15640155794373495
ACH-001050,-0.1876242296924519
ACH-001053,-0.04730506485162657
ACH-001054,-0.17976265009194622
ACH-001061,-0.08950463970353922
ACH-001067,-0.09410849636812972
ACH-001075,-0.273366491541932
ACH-001096,-0.16698507674758115
ACH-001111,-0.0695675911450206
ACH-001119,-0.20352843925681527
ACH-001128,-0.5062605541686865
ACH-001134,-0.07012281813969548
ACH-001151,-0.2298979474509782
ACH-001163,-0.13833883392134388
ACH-001164,0.05972578896578814
ACH-001183,-0.09727111214530226
ACH-001192,-0.12375689041947288
ACH-001193,-0.17121795537231144
ACH-001196,-0.06330312210934012
ACH-001197,-0.34333273329018843
ACH-001205,-0.1477303413384395
ACH-001211,-0.2661108510629078
ACH-001212,0.04489799733257311
ACH-001228,0.01516960155057252
ACH-001232,-0.2791609461181436
ACH-001239,-0.1735197963959474
ACH-001270,-0.1998831195861865
ACH-001274,-0.09841539247244956
ACH-001275,-0.2328962131027722
ACH-001277,-0.10993695581993028
ACH-001278,-0.11346478818911032
ACH-001280,-0.23363548410358215
ACH-001283,-0.1911614453159728
ACH-001289,-0.18461793261273968
ACH-001300,-0.0686515939705918
ACH-001301,-0.14868358190661252
ACH-001302,-0.2216221326637669
ACH-001306,-0.19715820943501355
ACH-001318,-0.3542880078260106
ACH-001322,-0.096759841744197
ACH-001328,-0.19082539272599366
ACH-001332,-0.3546137945818081
ACH-001336,-0.12124315651208438
ACH-001346,-0.0873480550327997
ACH-001353,-0.2504097631255537
ACH-001354,-0.2846525748675334
ACH-001367,-0.13356231954376271
ACH-001368,-0.16081725632153016
ACH-001374,-0.14043397246063713
ACH-001377,-0.11264016794737608
ACH-001380,-0.11724935990008292
ACH-001391,-0.2580574756435398
ACH-001408,-0.2312575117532808
ACH-001430,-0.17031521649610534
ACH-001431,-0.17382997768135905
ACH-001450,-0.22483340690907244
ACH-001496,-0.015439474031514782
ACH-001500,-0.05528590394143353
ACH-001523,-0.1316288864071498
ACH-001532,-0.1620846274534585
ACH-001550,-0.0985287715259872
ACH-001552,-0.1934577115951949
ACH-001554,-0.06219178207452297
ACH-001654,-0.19337883980516585
ACH-001735,-0.1887202902273712
ACH-001736,-0.33330455931256364
ACH-001737,-0.045743040826734915
ACH-001740,-0.1309916714252396
ACH-001745,-0.05965192083256219
ACH-001765,-0.1695055706621274
