,OR7E24 (26648)
ACH-000841,-0.1738978512147255
ACH-000843,-0.3451752609939501
ACH-000846,-0.27390397292170776
ACH-000847,-0.13101765845547608
ACH-000848,-0.09279273930379003
ACH-000849,-0.2743747831319053
ACH-000851,-0.1541328194367852
ACH-000855,-0.2299500167219137
ACH-000856,-0.187638600861677
ACH-000858,-0.24244632474073585
ACH-000859,-0.245728737920134
ACH-000861,-0.14712428846875802
ACH-000862,-0.1426207580271906
ACH-000865,-0.09578888229635092
ACH-000866,-0.08350393849976424
ACH-000867,-0.18843537256036652
ACH-000869,-0.2576684395751723
ACH-000872,-0.2277677138604345
ACH-000873,-0.24639035893451824
ACH-000876,-0.14552664100811016
ACH-000878,-0.2394537460533731
ACH-000880,-0.22059072483650602
ACH-000881,-0.15884944259769526
ACH-000882,-0.17175352201828673
ACH-000884,-0.2614575064829349
ACH-000885,0.00037995589933423313
ACH-000887,-0.2163067979466277
ACH-000889,-0.15165069600081327
ACH-000896,-0.17733008420416205
ACH-000898,-0.14802226282196854
ACH-000900,-0.04271534175972348
ACH-000901,-0.15148801946630175
ACH-000905,-0.1946641281905739
ACH-000906,-0.13110378054394045
ACH-000907,-0.19240352952819867
ACH-000910,-0.17843078862795578
ACH-000911,-0.1127280534709482
ACH-000912,-0.230038881613896
ACH-000913,-0.12347710689926007
ACH-000915,-0.14443738643110493
ACH-000916,-0.2601998886827381
ACH-000917,-0.2699297994066284
ACH-000920,0.14290959840231315
ACH-000921,-0.11906346550525923
ACH-000924,-0.2631459987715913
ACH-000926,-0.1431619890132106
ACH-000928,-0.06041621161823786
ACH-000929,-0.10964823444566196
ACH-000932,-0.1728028167526877
ACH-000935,-0.19869331480253544
ACH-000936,-0.2508654010392592
ACH-000937,-0.09306185990225993
ACH-000938,-0.121962495287569
ACH-000939,-0.12725397597207422
ACH-000941,-0.179648551636408
ACH-000943,-0.18440572124935853
ACH-000946,-0.14510489100362345
ACH-000947,-0.19516665995935392
ACH-000948,-0.10509374884740548
ACH-000950,-0.2182677607753539
ACH-000953,-0.14544418674228088
ACH-000954,-0.29653845626330866
ACH-000957,-0.24627620624776905
ACH-000958,-0.10398892023458164
ACH-000960,-0.09261807912901973
ACH-000963,-0.15511949414968718
ACH-000968,-0.10186224649638258
ACH-000969,-0.13203017974966005
ACH-000972,0.018431764584744117
ACH-000973,-0.17070323009049326
ACH-000974,-0.1928009406078587
ACH-000978,-0.3034428501332549
ACH-000984,-0.29388647998054496
ACH-000986,-0.07191726516686177
ACH-000988,-0.1942500024718583
ACH-000993,-0.19926439774228247
ACH-000994,-0.14986182413049207
ACH-000996,-0.20504082869639606
ACH-001001,-0.1353299145825136
ACH-001020,-0.12159831716772285
ACH-001028,-0.16094234908920735
ACH-001031,-0.2118357357879632
ACH-001038,-0.09572393598570003
ACH-001048,-0.14297971025023362
ACH-001050,-0.1908492000867633
ACH-001053,-0.24641117445807764
ACH-001054,-0.20079406009367973
ACH-001061,-0.20973285822872711
ACH-001067,-0.1639312150468214
ACH-001075,-0.18890038235039605
ACH-001096,-0.09325803017062982
ACH-001111,-0.32075303803832184
ACH-001119,-0.10038703204089264
ACH-001128,-0.10448093170994384
ACH-001134,-0.15741387368805998
ACH-001151,-0.18168787764494532
ACH-001163,-0.15367362315075028
ACH-001164,-0.14318866776483688
ACH-001183,-0.06541455983466088
ACH-001192,-0.1683787668447846
ACH-001193,0.18209624813490888
ACH-001196,-0.4143123147133926
ACH-001197,-0.3559842706361842
ACH-001205,-0.2154321131277519
ACH-001211,-0.243008100472314
ACH-001212,-0.12699814766912412
ACH-001228,-0.08490594059490914
ACH-001232,-0.046954311486700775
ACH-001239,-0.17859349193783078
ACH-001270,-0.005580353343790871
ACH-001274,-0.20308544033899764
ACH-001275,-0.28569164211072273
ACH-001277,-0.13889166600842587
ACH-001278,-0.27433392938706225
ACH-001280,-0.05153757159976411
ACH-001283,-0.12572978561846734
ACH-001289,-0.15921078334388808
ACH-001300,-0.21433432181007547
ACH-001301,-0.2447085563712765
ACH-001302,-0.16543350652116146
ACH-001306,-0.32873195436295616
ACH-001318,-0.15044627021893847
ACH-001322,-0.2604915678074064
ACH-001328,-0.1761271885696403
ACH-001332,-0.4532671730479101
ACH-001336,-0.1914383875477777
ACH-001346,-0.18411042248034398
ACH-001353,-0.17558921354050808
ACH-001354,-0.021571489800096964
ACH-001367,-0.03895745445145789
ACH-001368,-0.14806408325233464
ACH-001374,-0.2739150684428836
ACH-001377,-0.26934695157289795
ACH-001380,-0.2495997468162437
ACH-001391,-0.20911701291435453
ACH-001408,-0.08154525519871847
ACH-001430,-0.14007734495224566
ACH-001431,-0.19177066805439327
ACH-001450,-0.16933655810171053
ACH-001496,-0.18010922652792538
ACH-001500,-0.31852143075769096
ACH-001523,-0.22076164973796664
ACH-001532,-0.284230953378855
ACH-001550,-0.16152326056681046
ACH-001552,-0.3425546437378793
ACH-001554,-0.19899713119103551
ACH-001654,-0.1846523638529077
ACH-001735,-0.20501787581846825
ACH-001736,-0.18419015602577649
ACH-001737,-0.17159267810224102
ACH-001740,-0.17249655854796914
ACH-001745,-0.28866529286448595
ACH-001765,-0.2261529002865873
