,LARP1 (23367)
ACH-001183,-0.4576253711102347
ACH-001192,-0.5447010642428052
ACH-001193,-0.6712511520040004
ACH-001196,-0.4258995441303036
ACH-001197,-0.633753313055301
ACH-001205,-0.5081137181570657
ACH-001211,-0.3080531868604569
ACH-001212,-0.09636244299979592
ACH-001228,-0.6516509753319285
ACH-001232,-0.5123337551748083
ACH-001239,-0.4734170591526293
ACH-001270,-1.0335340950055023
ACH-001274,-0.5430673953339697
ACH-001275,-0.560243419174015
ACH-001277,-0.5781262060362168
ACH-001278,-0.3642240158826687
ACH-001280,0.0404485503937701
ACH-001283,-0.5496939382420982
ACH-001289,-0.2569551624694432
ACH-001300,-0.25927493356520026
ACH-001301,-0.22543384879248016
ACH-001302,-0.2395019586078479
ACH-001306,-0.30754252312400515
ACH-001318,-0.3996731948637889
ACH-001322,-0.26251684226731314
ACH-001328,-0.1168112703038954
ACH-001332,-0.35293545380706515
ACH-001336,-0.1365482269467582
ACH-001346,-0.6636396917376554
ACH-001353,-0.43133530865239744
ACH-001354,-0.2769562606090475
ACH-001367,-0.43696767588057184
ACH-001368,-0.3604148882915597
ACH-001374,-0.7884471017156061
ACH-001377,-0.3754409792694781
ACH-001380,-0.21689274358774766
ACH-001391,-0.1382142471478791
ACH-001408,-0.5868503509962399
ACH-001430,-0.5171407591772017
ACH-001431,-0.6763679043592371
ACH-001450,-0.3675189309433235
ACH-001496,-0.5798102703227247
ACH-001500,-0.35670359504317634
ACH-001523,-0.5060712319042475
ACH-001532,-0.2204673072257288
ACH-001550,-0.20992701102906294
ACH-001552,-0.4765838818054402
ACH-001554,-0.27333121756794443
ACH-001654,-0.3256303379784739
ACH-001735,-0.1862193398640788
ACH-001736,-0.4578860318710778
ACH-001737,-0.352646485292022
ACH-001740,-0.4123651189596551
ACH-001745,-0.43923279437813184
ACH-001765,-0.24380074344370226
