,ADORA2A (135)
ACH-000968,-0.15205203982581553
ACH-000969,0.06561440925244079
ACH-000972,0.02295766326293204
ACH-000973,-0.05217823615041911
ACH-000974,-0.1421888670794113
ACH-000978,-0.08950324960713509
ACH-000984,-0.009157163338697904
ACH-000986,-0.03263377567615766
ACH-000988,-0.07250140514209646
ACH-000993,-0.04662138661019733
ACH-000994,0.04979748533544063
ACH-000996,-0.2322824236425236
ACH-001001,-0.14317600876883008
ACH-001020,-0.054255872758222114
ACH-001028,-0.01711058584342261
ACH-001031,-0.01123705273694844
ACH-001038,-0.09767320139341516
ACH-001048,-0.09252307171753248
ACH-001050,0.09272473649789133
ACH-001053,-0.1801899276737688
ACH-001054,-0.08159464280196016
ACH-001061,-0.050097041422745216
ACH-001067,-0.08577160018403766
ACH-001075,-0.03983287762980876
ACH-001096,-0.14178272150036655
ACH-001111,0.011693229737957445
ACH-001119,-0.04894751204263763
ACH-001128,-0.26837799686545305
ACH-001134,-0.2449817198514873
ACH-001151,-0.07519621356629183
ACH-001163,-0.20267255578569232
ACH-001164,-0.08385495196822687
ACH-001183,0.00880073408080932
ACH-001192,-0.2491843538183685
ACH-001193,0.09821456182607892
ACH-001196,-0.01239833025693903
ACH-001197,0.008108428274327995
ACH-001205,0.030817484281188107
ACH-001211,-0.04482717900421817
ACH-001212,-0.034513458618585936
ACH-001228,-0.1579506498482545
ACH-001232,-0.0718788555119073
ACH-001239,-0.1461730653726965
ACH-001270,-0.10977463958283967
ACH-001274,-0.237636144947503
ACH-001275,-0.025372233524140888
ACH-001277,-0.08257492637549264
ACH-001278,-0.08845212128306262
ACH-001280,0.06224325239593841
ACH-001283,-0.1591956583281448
ACH-001289,0.05949758750221156
ACH-001300,-0.089778035124638
ACH-001301,-0.06510822593622563
ACH-001302,-0.06353180149129352
ACH-001306,-0.025942129660513097
ACH-001318,-0.11287350301100332
ACH-001322,-0.13476590531639945
ACH-001328,-0.06579310588326581
ACH-001332,-0.24249021827691866
ACH-001336,-0.12056040635820793
ACH-001346,-0.2828512056454981
ACH-001353,-0.11520618874693578
ACH-001354,-0.003490083694298575
ACH-001367,-0.15008448847826064
ACH-001368,-0.06911544768153488
ACH-001374,-0.08042444168347614
ACH-001377,0.030692947360458838
ACH-001380,0.10703574348518788
ACH-001391,-0.03856837301032566
ACH-001408,-0.054608709605223314
ACH-001430,0.17964821460351546
ACH-001431,0.00782376393891252
ACH-001450,0.3777759615547269
ACH-001496,-0.09887340899634016
ACH-001500,-0.06719586179260846
ACH-001523,0.05699158107556815
ACH-001532,0.20840276502587088
ACH-001550,0.002594614239418547
ACH-001552,-0.11918907721587843
ACH-001554,-0.15220580417468652
ACH-001654,-0.08762098245523196
ACH-001735,-0.0983985517447213
ACH-001736,-0.1187510850107928
ACH-001737,-0.507715830254514
ACH-001740,-0.07252942462110698
ACH-001745,-0.05536668107741228
ACH-001765,-0.09432730538386436
