,KNTC1 (9735)
ACH-000829,-0.5352665881449353
ACH-000831,-0.30676743041796056
ACH-000832,-0.1884289962500792
ACH-000833,-0.5079954476112568
ACH-000834,-0.3105579902274319
ACH-000835,-0.22771952816284766
ACH-000836,-0.253858908311746
ACH-000837,-0.1716492029216514
ACH-000838,-0.37850693623941256
ACH-000839,-0.0987615650238753
ACH-000840,0.4354640867017258
ACH-000841,-0.21521302125877992
ACH-000843,-0.03775044580191828
ACH-000846,0.036369084338219435
ACH-000847,-0.3762341307989337
ACH-000848,-0.5003032212175236
ACH-000849,-0.2499458143760106
ACH-000851,-0.11166828931712786
ACH-000855,-0.10191075447742502
ACH-000856,-0.6544995709809542
ACH-000858,-0.060727157206393816
ACH-000859,0.006902824319332654
ACH-000861,-0.1711501233979675
ACH-000862,-0.6417044594004879
ACH-000865,-0.4467805086261055
ACH-000866,-0.4212819902787087
ACH-000867,-0.4277519935850729
ACH-000869,0.0009203856640738623
ACH-000872,-0.29915532422770424
ACH-000873,-0.3775734617618772
ACH-000876,-0.42659904789393305
ACH-000878,0.08808123608928045
ACH-000880,-0.7029033963172621
ACH-000881,-0.2754017996208357
ACH-000882,-0.504599213606525
ACH-000884,-0.3958024527395701
ACH-000885,-0.5447934951837737
ACH-000887,-0.2670909232394913
ACH-000889,-0.26626066132760384
ACH-000896,-0.19778376767451486
ACH-000898,-0.4551249442058727
ACH-000900,0.010120297943790314
ACH-000901,-0.3145949598744936
ACH-000905,-0.15928470648705007
ACH-000906,-0.29197332267540715
ACH-000907,-0.03755593703587262
ACH-000910,-0.324181380784682
ACH-000911,-0.10180886907533576
ACH-000912,-0.16013056556494284
ACH-000913,-0.13561314233935248
ACH-000915,-0.22468413308261986
ACH-000916,0.08765835637881565
ACH-000917,-0.22966036627857325
ACH-000920,-0.031089471997750143
ACH-000921,-0.11383884434106566
ACH-000924,-0.07438993202512073
ACH-000926,-0.3790583132604962
ACH-000928,-0.4009456963196508
ACH-000929,-0.07780606723420913
ACH-000932,-0.5305776575543586
ACH-000935,-0.5769428061309423
ACH-000936,-0.012967979668734524
ACH-000937,-0.3144414640012439
ACH-000938,-0.2946496424698531
ACH-000939,-0.8585194952188621
ACH-000941,-0.3822840366851597
ACH-000943,-0.3078365646601952
ACH-000946,-0.5762940977676986
ACH-000947,-0.37062512810300063
ACH-000948,-0.0656684203347491
ACH-000950,-0.3336536980779149
ACH-000953,-0.31020248617450424
ACH-000954,0.03470008994107197
ACH-000957,-0.7728752030279333
ACH-000958,-0.2267386014379409
ACH-000960,-0.14742560274474434
ACH-000963,-0.3495200197191553
ACH-000968,-0.4681556618006794
ACH-000969,-0.11560427225301972
ACH-000972,-0.21740098335199248
ACH-000973,-0.21009246592876585
ACH-000974,0.002657003309156778
ACH-000978,-0.5563404549904221
ACH-000984,-0.6686420636874971
ACH-000986,-0.3728263287415597
ACH-000988,-0.13870756321176658
ACH-000993,-0.19902884951399025
ACH-000994,-0.2954375573884136
ACH-000996,-0.06080418737499104
ACH-001001,-0.2781561099244669
ACH-001020,-0.5063577512344503
ACH-001028,-0.20191720778968966
ACH-001031,-0.6034698106958263
ACH-001038,-0.3106717263727415
ACH-001048,-0.43946723628351786
ACH-001050,-0.4730207066084956
ACH-001053,-0.5564505138173503
ACH-001054,-0.7032949300345541
ACH-001061,-0.1826640468185603
ACH-001067,-0.5063201210787444
ACH-001075,-0.4328646951290102
ACH-001096,-0.3971959064093859
ACH-001111,-0.26394920053498083
ACH-001119,-0.6368257496324483
ACH-001128,-0.6727621373285948
ACH-001134,-0.7858041542476211
ACH-001151,-0.253839403819658
ACH-001163,-0.2592727894317285
ACH-001164,-0.5133140849856229
ACH-001183,-0.5630220769786424
ACH-001192,-0.2962649119102472
ACH-001193,-0.4826109259459135
ACH-001196,-0.1939993159774244
ACH-001197,-0.3496228187975582
ACH-001205,-0.41990879929983294
ACH-001211,-0.6654297373228759
ACH-001212,-0.4198358626865461
ACH-001228,-0.16998464170579886
ACH-001232,-0.1599505695398094
ACH-001239,-0.39843001719051374
ACH-001270,-0.4277975647992277
ACH-001274,-0.19125653398466405
ACH-001275,-0.3860142839286577
ACH-001277,-0.3135600194645107
ACH-001278,-0.35251011444652985
ACH-001280,-0.4563455838494957
ACH-001283,-0.09394349040399848
ACH-001289,-0.4186482278527837
ACH-001300,-0.2807784807242714
ACH-001301,-0.5424548230397263
ACH-001302,-0.4484334093858623
ACH-001306,-0.16729349588605796
ACH-001318,-0.2229375330283344
ACH-001322,-0.1220206436063629
ACH-001328,-0.5119266168745745
ACH-001332,-0.9467298391774016
ACH-001336,-0.3119392382033502
ACH-001346,-0.4677617042824225
ACH-001353,-0.4422623801265925
ACH-001354,-0.3526121056083964
ACH-001367,-0.5064293058796774
ACH-001368,-0.27972301813617345
ACH-001374,0.22686381820291046
ACH-001377,-0.4731623518599211
ACH-001380,-0.527911094474136
ACH-001391,-0.2875879651798855
ACH-001408,-0.483730531393714
ACH-001430,-0.5379306097904785
ACH-001431,-0.3439341502265864
ACH-001450,-0.2469006379244753
ACH-001496,-0.3824241692349849
ACH-001500,-0.18192748106854795
ACH-001523,-0.7263635686472717
ACH-001532,-0.6387983660856933
ACH-001550,-0.19879864444355144
ACH-001552,-0.4695622277634968
ACH-001554,-0.2262570715392695
ACH-001654,-0.297288127356906
ACH-001735,-0.2835185893853286
ACH-001736,-0.4648787770853696
ACH-001737,-0.00447831933975844
ACH-001740,-0.19343906956353785
ACH-001745,-0.1940137642004582
ACH-001765,-0.40088286283659297
