,GALK1 (2584)
ACH-000416,-0.29860956228521185
ACH-000420,-0.4510210737213986
ACH-000421,-0.18121948774172694
ACH-000424,-0.0618295572391167
ACH-000425,-0.21734173040077487
ACH-000426,-0.09596819191135568
ACH-000427,-0.2626275315358367
ACH-000433,-0.4384877057815301
ACH-000435,-0.34060495330283874
ACH-000436,-0.08172004900782646
ACH-000444,-0.029244607330574542
ACH-000445,-0.042197338230850236
ACH-000448,-0.21452068889667347
ACH-000450,-0.07018639062155567
ACH-000452,-0.19031767743246555
ACH-000454,0.08729133731016013
ACH-000458,-0.3370307959076827
ACH-000459,-0.2056764345758008
ACH-000460,-0.22217402602175226
ACH-000461,-0.1791038600108765
ACH-000463,-0.1492150775727071
ACH-000464,-0.04086704627943247
ACH-000466,-0.18168939495828215
ACH-000467,-0.2719388130343944
ACH-000468,-0.2389248171615921
ACH-000469,-0.2568245925262338
ACH-000470,-0.35218849646141764
ACH-000471,-0.2624052121666596
ACH-000472,-0.20456273938958405
ACH-000473,-0.1809327707750618
ACH-000475,-0.1658799628191748
ACH-000476,-0.15037135416877173
ACH-000477,-0.0397639283541214
ACH-000479,-0.09206797421984053
ACH-000480,-0.3071953339968901
ACH-000481,-0.25997407350101737
ACH-000483,-0.03575311334593674
ACH-000484,-0.14160910304654314
ACH-000485,-0.17778321585523926
ACH-000486,-0.1389695799980557
ACH-000487,-0.1783699546450671
ACH-000488,-0.26141328402267605
ACH-000490,-0.09800498537446883
ACH-000491,-0.17647745296599487
ACH-000495,-0.14888009303626654
ACH-000496,-0.19852093053653946
ACH-000499,-0.13747851657487695
ACH-000500,-0.21811619805399468
ACH-000502,-0.2911859115078269
ACH-000503,-0.2860421970556225
ACH-000505,-0.25003907564643385
ACH-000507,-0.08462533909617781
ACH-000510,-0.19057869587142506
ACH-000511,-0.250668665277928
ACH-000512,-0.06438694081887943
ACH-000516,-0.2095005485318969
ACH-000517,-0.2397126652373783
ACH-000518,-0.2371530042147412
ACH-000520,-0.4005750190070825
ACH-000521,-0.23431864914830705
ACH-000522,-0.1592439102161106
ACH-000524,-0.1689774919815825
ACH-000527,-0.2595866420027238
ACH-000528,-0.0502765317334206
ACH-000537,-0.07204464423757878
ACH-000541,-0.2906197037817636
ACH-000542,-0.22383184276843412
ACH-000544,-0.22372020247642496
ACH-000545,-0.15800394451666452
ACH-000547,-0.08216194932574777
ACH-000548,-0.15239374619481091
ACH-000549,-0.070610909478123
ACH-000550,-0.2269208426259905
ACH-000552,-0.2518523825370379
ACH-000556,-0.3436948460835104
ACH-000557,-0.23302685869906944
ACH-000569,-0.17641873797885727
ACH-000570,-0.2747643478454834
ACH-000571,-0.2950164494704457
ACH-000573,-0.1779115039221558
ACH-000576,-0.2391221571218941
ACH-000579,-0.06966823454955162
ACH-000580,-0.2002110437628891
ACH-000584,-0.10589159168700918
ACH-000585,-0.1594395397950274
ACH-000588,-0.10306604156548167
ACH-000589,-0.1936721532509428
ACH-000591,-0.4293591642775829
ACH-000593,-0.2527821559638777
ACH-000600,-0.21355045346929488
ACH-000601,-0.3157542730631264
ACH-000605,-0.2126382528764628
ACH-000606,-0.20786424431452388
ACH-000608,-0.2639022954009417
ACH-000614,-0.0025991181238750136
ACH-000616,-0.20120296038261276
ACH-000618,-0.19797128757269625
ACH-000619,-0.2389014047160832
ACH-000620,-0.06364616667875657
ACH-000621,-0.2930993134619589
ACH-000622,-0.2670592839781538
ACH-000623,-0.29185541603788684
ACH-000624,-0.18914524705455807
ACH-000627,-0.2614299435210334
ACH-000630,-0.2713355982089441
ACH-000631,-0.17894875876992056
ACH-000632,-0.21328290848996448
ACH-000633,-0.3985459204537665
ACH-000637,-0.1466060292763825
ACH-000638,-0.16367198561537588
ACH-000646,-0.028749519323749237
ACH-000647,-0.2276960999721477
ACH-000648,-0.3301040453232464
ACH-000649,-0.2977590552669869
ACH-000651,-0.2012521391483028
ACH-000652,-0.1544996711057139
ACH-000653,-0.20260836302467675
ACH-000657,-0.2721793537120276
ACH-000658,-0.04316295546859692
ACH-000661,-0.06453114268540362
ACH-000662,-0.5954132147719626
ACH-000663,-0.07026506677996679
ACH-000665,-0.14581353741215014
ACH-000671,-0.27898221028026404
ACH-000672,-0.06866916708607211
ACH-000673,-0.2972277943796802
ACH-000676,-0.3065698784200752
ACH-000677,-0.14666515848209627
ACH-000681,-0.16394657459265888
ACH-000683,-0.17746432621918234
ACH-000684,-0.2744977195545376
ACH-000688,-0.11418627512627424
ACH-000693,-0.17680403732486416
ACH-000694,-0.14504468153531372
ACH-000695,-0.3913881718440623
ACH-000696,-0.17613452667011
ACH-000697,-0.09457072097815476
ACH-000699,-0.3597508742952805
ACH-000701,-0.08966741910241438
ACH-000706,-0.18254279517552996
ACH-000711,-0.2525791148941499
ACH-000713,-0.12691992593994164
ACH-000714,-0.2356631042710879
ACH-000718,-0.14103768125488905
ACH-000720,-0.2872256782735833
ACH-000721,-0.2151043000961945
ACH-000724,0.0564434826117856
ACH-000725,-0.13552262144083507
ACH-000732,-0.1453688635707664
ACH-000734,-0.06427261603690243
ACH-000735,-0.08842006707269759
ACH-000736,-0.20427617176614601
ACH-000738,-0.15396387161337294
ACH-000746,-0.1599389544605367
ACH-000747,-0.06413711544353205
ACH-000748,-0.20394805825124224
ACH-000753,-0.3010429064577912
ACH-000756,-0.036195918309871115
ACH-000757,-0.19391165602108484
ACH-000758,-0.2523814956109996
ACH-000760,-0.15008005935966634
ACH-000762,-0.04773519091897775
ACH-000763,-0.11549695867267863
ACH-000764,-0.1309718899646883
ACH-000765,-0.242752507256444
ACH-000766,-0.324044161704938
ACH-000767,-0.1894256117880747
ACH-000768,-0.22666205970078201
ACH-000769,-0.2684135442296942
ACH-000770,-0.18649544044238744
ACH-000771,-0.20137166416831545
ACH-000773,-0.4047410050003721
ACH-000776,-0.3189265688596906
ACH-000777,-0.03334403371891737
ACH-000778,-0.16071108209960502
ACH-000781,-0.25624203579515825
ACH-000782,-0.034546070928839406
ACH-000783,-0.31417548085040586
ACH-000784,-0.1149170597187464
ACH-000785,-0.1546835531164374
ACH-000787,-0.1758043818109059
ACH-000788,-0.2961196675416093
ACH-000791,-0.14843641847161992
ACH-000792,-0.26307568220392
ACH-000794,-0.2540048989743848
ACH-000796,-0.1307999596275862
ACH-000798,-0.37113335210749065
ACH-000799,-0.1994269167444292
ACH-000800,-0.2333973442476197
ACH-000802,-0.2230164733993801
ACH-000804,-0.17825933724662893
ACH-000805,-0.2960787751077483
ACH-000809,-0.2292238364739333
ACH-000810,0.023118493402253797
ACH-000811,-0.37022266904632734
ACH-000817,-0.3538811220921845
ACH-000819,-0.10956984396982956
ACH-000820,-0.3493724769173429
ACH-000821,-0.03197806623185702
ACH-000822,-0.17609544464321225
ACH-000823,-0.1700466269142048
ACH-000824,-0.18506662736592552
ACH-000827,-0.15175565459411686
ACH-000829,-0.1614890534832337
ACH-000831,-0.09011384807724214
ACH-000832,-0.1525191613445491
ACH-000833,-0.34504999106254025
ACH-000834,-0.017142324763207206
ACH-000835,-0.0664920612919055
ACH-000836,-0.26175629946227275
ACH-000837,-0.2683761636626773
ACH-000838,-0.3035911083618207
ACH-000839,-0.2210504620681776
ACH-000840,-0.2402557650854845
ACH-000841,-0.21870312391616895
ACH-000843,-0.24900327686870602
ACH-000846,-0.2027684610904739
ACH-000847,-0.32073653950702075
ACH-000848,-0.22359622776422106
ACH-000849,-0.3236730825494843
ACH-000851,-0.09995682616005097
ACH-000855,-0.033644750512645594
ACH-000856,-0.1828061000865143
ACH-000858,-0.2777099143183342
ACH-000859,-0.4218999102582378
ACH-000861,-0.11132909843234458
ACH-000862,-0.14681306026352514
ACH-000865,-0.21013563221915132
ACH-000866,-0.16970038303719048
ACH-000867,-0.2062936656927465
ACH-000869,-0.0924723283385106
ACH-000872,-0.17392052037650266
ACH-000873,-0.3912128199273933
ACH-000876,-0.030299966260477238
ACH-000878,-0.14433207234306128
ACH-000880,-0.2633770971395189
ACH-000881,-0.30283834346902805
ACH-000882,-0.16857998554704634
ACH-000884,-0.17569998123256042
ACH-000885,-0.25661802750176965
ACH-000887,-0.20178727768637145
ACH-000889,-0.20847561090395889
ACH-000896,-0.28179702215546243
ACH-000898,-0.2133229286824338
ACH-000900,-0.2580235677968574
ACH-000901,-0.3565434994665013
ACH-000905,-0.20987222308382414
ACH-000906,-0.19368338650648886
ACH-000907,-0.2441657896102727
ACH-000910,-0.038613882861054105
ACH-000911,-0.26170473016160617
ACH-000912,-0.33922639070640903
ACH-000913,-0.1848264456715081
ACH-000915,-0.1904055049384702
ACH-000916,0.2842314679916007
ACH-000917,-0.21579016804530068
ACH-000920,-0.3630256184586957
ACH-000921,-0.12359317560194726
ACH-000924,-0.2937642620183212
ACH-000926,-0.3162951758600592
ACH-000928,-0.3686805516343189
ACH-000929,-0.07941716168567359
ACH-000932,-0.1742476128775196
ACH-000935,-0.10694829020740752
ACH-000936,0.06369686446466535
ACH-000937,-0.20563596083988514
ACH-000938,-0.14032151585576486
ACH-000939,-0.27948540427793256
ACH-000941,-0.11971017394465805
ACH-000943,-0.1409331286666555
ACH-000946,-0.12960355810934235
ACH-000947,-0.06715110180666381
ACH-000948,-0.13352335931319773
ACH-000950,-0.0754702916349712
ACH-000953,-0.3157097701667301
ACH-000954,-0.3538974933276777
ACH-000957,-0.07459362019334048
ACH-000958,-0.18525752029409412
ACH-000960,-0.19455118770985488
ACH-000963,-0.4350016322197685
ACH-000968,-0.2533766251125741
ACH-000969,-0.1505281324839134
ACH-000972,-0.1861784967745566
ACH-000973,-0.15989594506824964
ACH-000974,-0.1146795930156369
ACH-000978,-0.08183469534592504
ACH-000984,-0.042599325334576284
ACH-000986,-0.1651115715502273
ACH-000988,-0.0019414389336318534
ACH-000993,-0.2529963159078817
ACH-000994,-0.30346779604480506
ACH-000996,-0.23849673586247336
ACH-001001,-0.1387655803884277
ACH-001020,-0.6973627219438147
ACH-001028,-0.2103593833118396
ACH-001031,-0.2523099174942785
ACH-001038,-0.17030294272925056
ACH-001048,-0.2820120328004959
ACH-001050,-0.32724458236445736
ACH-001053,-0.0996743640628582
ACH-001054,-0.2642654542857741
ACH-001061,-0.1894648554553653
ACH-001067,-0.4248651278122968
ACH-001075,-0.07357463908557878
ACH-001096,-0.1344707423942259
ACH-001111,-0.2001791870295496
ACH-001119,-0.2359124245936272
ACH-001128,-0.2915504918470925
ACH-001134,-0.30291581949561996
ACH-001151,-0.12322189624927027
ACH-001163,-0.3888564864821215
ACH-001164,0.21467242138456186
ACH-001183,-0.1277109186302306
ACH-001192,-0.29551133601374696
ACH-001193,-0.1846689533829936
ACH-001196,-0.15910025768160932
ACH-001197,-0.12441587515656248
ACH-001205,0.12870204624496268
ACH-001211,-0.2943469041534097
ACH-001212,-0.15851826442781364
ACH-001228,-0.19145758121287504
ACH-001232,-0.22878602161538544
ACH-001239,-0.2090869513198957
ACH-001270,-0.4739597883955747
ACH-001274,-0.23173686024726
ACH-001275,-0.033859548990543976
ACH-001277,-0.2708461805304179
ACH-001278,-0.20005264028789355
ACH-001280,-0.3318557430757592
ACH-001283,-0.20676201074879674
ACH-001289,-0.13372850636543174
ACH-001300,-0.2982379032743042
ACH-001301,-0.37892809486170576
ACH-001302,-0.2872918573038097
ACH-001306,-0.19173637795214074
ACH-001318,-0.2708589834806697
ACH-001322,-0.4182974304024134
ACH-001328,-0.2733060828095415
ACH-001332,-0.2753085444823227
ACH-001336,-0.1944434260901137
ACH-001346,-0.16574830454323686
ACH-001353,-0.22342984562797505
ACH-001354,-0.041459043225154917
ACH-001367,-0.004850982098652791
ACH-001368,-0.2347014333411656
ACH-001374,-0.17241520135922506
ACH-001377,-0.07865515039673235
ACH-001380,-0.11929791223657217
ACH-001391,-0.15467595716460827
ACH-001408,-0.27793132474951004
ACH-001430,-0.015731581076374127
ACH-001431,-0.23490702437535024
ACH-001450,-0.21122009512974294
ACH-001496,-0.21160806240587912
ACH-001500,-0.24788508649769697
ACH-001523,-0.2490567371665443
ACH-001532,-0.1410824761675839
ACH-001550,-0.2099853861735302
ACH-001552,-0.40927514836095696
ACH-001554,-0.12222397593476035
ACH-001654,-0.40550972117910505
ACH-001735,-0.3053787963495187
ACH-001736,-0.16094296675225872
ACH-001737,-0.2516309725662994
ACH-001740,-0.1961096304302629
ACH-001745,-0.18831719591731952
ACH-001765,-0.18029638556338856
