,RRAGD (58528)
ACH-000323,0.2460110898221993
ACH-000324,-0.19123373622088347
ACH-000329,-0.16722549649869975
ACH-000330,-0.05988236017436713
ACH-000331,-0.3367902527437205
ACH-000332,-0.2704074810037652
ACH-000334,-0.1425619920837893
ACH-000335,-0.18815445454614715
ACH-000336,-0.4853857326331909
ACH-000337,-0.13002810743747142
ACH-000338,-0.31267693462913504
ACH-000339,-0.1820907790878341
ACH-000341,-0.449358507763605
ACH-000348,-0.20836796951182412
ACH-000350,-0.09909411533458264
ACH-000352,-0.1395110018195843
ACH-000356,-0.20928384347856355
ACH-000361,-0.42353654974902777
ACH-000362,-0.026728699736475396
ACH-000363,-0.2414450066140154
ACH-000364,0.003791369506469483
ACH-000365,-0.3018637890930456
ACH-000366,-0.29889235265746017
ACH-000368,-0.17862495548641827
ACH-000374,-0.390815860756962
ACH-000375,-0.3652469063049992
ACH-000376,-0.14989168949831358
ACH-000381,0.01366283418705221
ACH-000383,-0.05838088454064275
ACH-000387,0.06442565470179122
ACH-000389,-0.24137290438456846
ACH-000390,-0.23592523118699424
ACH-000393,-0.11047843366999367
ACH-000395,-0.27822779953792537
ACH-000396,-0.2460358622438609
ACH-000397,-0.06700451641176611
ACH-000401,0.09259929131924446
ACH-000402,0.0519834405616605
ACH-000403,-0.2281880597861461
ACH-000404,-0.2490329425329257
ACH-000406,-0.026595799273794667
ACH-000407,-0.2296934998724735
ACH-000408,-0.13270984575598688
ACH-000410,-0.2751635470130077
ACH-000411,-0.22365222196347292
ACH-000414,-0.2750186480610202
ACH-000415,-0.14859006931028793
ACH-000416,-0.20915200107900347
ACH-000420,-0.3033046765157094
ACH-000421,-0.10764967735643442
ACH-000424,-0.08374854995592378
ACH-000425,-0.2270728037623731
ACH-000426,-0.11911840104568287
ACH-000427,-0.2449775570813884
ACH-000433,-0.07306477170801885
ACH-000435,-0.09841651835015193
ACH-000436,-0.30288392707048883
ACH-000444,-0.2593128990582102
ACH-000445,-0.21991596833963709
ACH-000448,-0.18713331817178053
ACH-000450,-0.3332137399153408
ACH-000452,-0.2602094869560863
ACH-000454,-0.3376694543410193
ACH-000458,-0.32398170689440736
ACH-000459,0.0008914895706113157
ACH-000460,-0.08245866810727878
ACH-000461,-0.15532049747406854
ACH-000463,-0.0071723548564501345
ACH-000464,-0.12102944138697032
ACH-000466,-0.13961970823279252
ACH-000467,-0.33558507621572603
ACH-000468,-0.05917899195194337
ACH-000469,-0.2773431704387624
ACH-000470,0.012045431820374174
ACH-000471,-0.18911528111875156
ACH-000472,-0.146928278995505
ACH-000473,-0.12197948679779155
ACH-000475,-0.2142874020874711
ACH-000476,-0.1990219170819456
ACH-000477,-0.22063721743688472
ACH-000479,0.011757365462258544
ACH-000480,-0.1148478657635727
ACH-000481,0.03632225709159173
ACH-000483,-0.1740369737782493
ACH-000484,-0.22148556047998344
ACH-000485,-0.10530390934878173
ACH-000486,-0.2275275018257581
ACH-000487,-0.2213145757313749
ACH-000488,-0.14587152392847022
ACH-000490,-0.2565283681977622
ACH-000491,-0.10201306579247184
ACH-000495,-0.14176867637927282
ACH-000496,-0.2954850940030437
ACH-000499,0.2463052126004244
ACH-000500,-0.6618258061075831
ACH-000502,-0.3439401880445913
ACH-000503,-0.23687371341770486
ACH-000505,-0.2379716619541839
ACH-000507,-0.11025523372788018
ACH-000510,-0.07698431692212987
ACH-000511,-0.29116513988261306
ACH-000512,-0.18794468897241606
ACH-000516,-0.2314558020739529
ACH-000517,-0.14648825854103822
ACH-000518,-0.07387737900056436
ACH-000520,-0.25669788654242714
ACH-000521,-0.17793706661220315
ACH-000522,-0.25411269448852003
ACH-000524,-0.1025004134251636
ACH-000527,-0.13771606769674768
ACH-000528,-0.1204764917005746
ACH-000537,-0.2648373696179244
ACH-000541,0.10406233524720042
ACH-000542,-0.1450174835791999
ACH-000544,-0.1376648356851355
ACH-000545,-0.30868585127163906
ACH-000547,-0.047776655597462685
ACH-000548,-0.217633988237913
ACH-000549,-0.3009085921906904
ACH-000550,-0.2011138443145277
ACH-000552,-0.08690160269729215
ACH-000556,-0.2661182351415432
ACH-000557,0.015468355615396404
ACH-000569,0.09657856222440724
ACH-000570,-0.1680583693426514
ACH-000571,-0.19174885660206545
ACH-000573,-0.19631364937893
ACH-000576,0.1966871337261466
ACH-000579,-0.4225033508524782
ACH-000580,-0.255727601222657
ACH-000584,-0.1662265714610706
ACH-000585,-0.26351939279556824
ACH-000588,-0.2745725219592923
ACH-000589,-0.31044415758826616
ACH-000591,-0.21624859978851008
ACH-000593,-0.10929990395126284
ACH-000600,-0.20997865650892056
ACH-000601,-0.1846923582727572
ACH-000605,-0.03972857872187339
ACH-000606,-0.20247965615220004
ACH-000608,-0.13270500453279804
ACH-000614,-0.34904237568492
ACH-000616,-0.1352056592214084
ACH-000618,-0.2775243914046936
ACH-000619,-0.20535818258432284
ACH-000620,-0.1829777274385174
ACH-000621,-0.20020891562568566
ACH-000622,-0.20107678865388784
ACH-000623,-0.17960093822721346
ACH-000624,-0.057623570286577476
ACH-000627,-0.014309852361741818
ACH-000630,-0.22395240394686325
ACH-000631,-0.3232985183990989
ACH-000632,-0.2435143739494533
ACH-000633,-0.2752740776349933
ACH-000637,-0.011076048963526744
ACH-000638,-0.24283621645770376
ACH-000646,-0.2449964275575773
ACH-000647,-0.07771432329516717
ACH-000648,-0.21648211386876867
ACH-000649,-0.2497760549809165
ACH-000651,-0.01346277820350593
ACH-000652,-0.1597323298791284
ACH-000653,-0.3083764516709189
ACH-000657,-0.1532652566723886
ACH-000658,-0.20787796465278008
ACH-000661,-0.22456602836101905
ACH-000662,-0.27650584021988284
ACH-000663,-0.1971273475829206
ACH-000665,-0.3506728663329418
ACH-000671,-0.16574765762941113
ACH-000672,-0.24157868700899784
ACH-000673,-0.22039368934150874
ACH-000676,-0.10870960791817276
ACH-000677,-0.06698577435283586
ACH-000681,-0.1952808914699316
ACH-000683,-0.07891151036105089
ACH-000684,-0.285506987890786
ACH-000688,-0.08318071510731724
ACH-000693,-0.08556781256094162
ACH-000694,-0.06241016870215454
ACH-000695,0.1101287747151716
ACH-000696,-0.11797312543402096
ACH-000697,-0.14770636621099514
ACH-000699,-0.3437639022505921
ACH-000701,0.014452610966090513
ACH-000706,-0.07250013091344343
ACH-000711,-0.2335346024435445
ACH-000713,-0.2945362758933961
ACH-000714,-0.15718946421490226
ACH-000718,-0.23334606861127366
ACH-000720,-0.18340020150237107
ACH-000721,-0.171134580962283
ACH-000724,-0.28361432436282596
ACH-000725,-0.2508296840083233
ACH-000732,-0.17556117157039286
ACH-000734,-0.1890364650027724
ACH-000735,-0.0937061873591093
ACH-000736,-0.2746400127010049
ACH-000738,-0.003863972746076292
ACH-000746,-0.2833023409615021
ACH-000747,-0.18843617080896732
ACH-000748,-0.32234327746336555
ACH-000753,-0.2564236150148856
ACH-000756,-0.2820399746605877
ACH-000757,-0.042650678736947965
ACH-000758,-0.36267147747774026
ACH-000760,-0.17610089326409853
ACH-000762,-0.16887695811848727
ACH-000763,-0.2424182973570962
ACH-000764,-0.5428193068874562
ACH-000765,-0.16828760277574228
ACH-000766,-0.1951533635368165
ACH-000767,-0.2997952930016277
ACH-000768,-0.3816089582578104
ACH-000769,0.06281164472319731
ACH-000770,-0.18302044896982544
ACH-000771,-0.3004227889031469
ACH-000773,-0.050568734976238365
ACH-000776,-0.09443993469122854
ACH-000777,-0.17356560737335752
ACH-000778,-0.16825617535586998
ACH-000781,-0.19354553018714715
ACH-000782,-0.2634160932754453
ACH-000783,-0.3062758139863712
ACH-000784,-0.21014188386434335
ACH-000785,-0.4576046391573162
ACH-000787,-0.15434516477940605
ACH-000788,-0.18936406588305346
ACH-000791,-0.2600455601276985
ACH-000792,-0.27246656317130435
ACH-000794,-0.1792394008768468
ACH-000796,-0.07055966696769715
ACH-000798,-0.13080290775713066
ACH-000799,-0.25419145577337565
ACH-000800,-0.2633363026017781
ACH-000802,-0.15396684858918416
ACH-000804,-0.2004770219387826
ACH-000805,-0.06583975452189389
ACH-000809,-0.1456541024837055
ACH-000810,-0.032693911565338164
ACH-000811,-0.06875757622989516
ACH-000817,-0.4055316464318416
ACH-000819,-0.3263331979210849
ACH-000820,-0.3128005171475781
ACH-000821,-0.2907537072749177
ACH-000822,-0.16852876955426366
ACH-000823,-0.12659710789310955
ACH-000824,-0.1273146938435077
ACH-000827,-0.23289529509491744
ACH-000829,0.08168749142653875
ACH-000831,-0.24321527907684676
ACH-000832,-0.2614417052621296
ACH-000833,-0.1881699210012981
ACH-000834,-0.15369784007789306
ACH-000835,-0.2432443261555324
ACH-000836,-0.1659945520166285
ACH-000837,-0.023578061050333696
ACH-000838,0.09150694257352553
ACH-000839,-0.17550247550371353
ACH-000840,-0.34206851996947996
ACH-000841,-0.2948658317134517
ACH-000843,-0.19962305100371916
ACH-000846,-0.05582014746160209
ACH-000847,-0.039524305815378205
ACH-000848,-0.1182668129435175
ACH-000849,-0.1258015179733101
ACH-000851,-0.2159799689555072
ACH-000855,-0.1958430606750916
ACH-000856,-0.06465602246811754
ACH-000858,-0.061339768396098726
ACH-000859,0.008032443680485517
ACH-000861,-0.14747190657279344
ACH-000862,-0.2110794205919364
ACH-000865,-0.14670260946971064
ACH-000866,-0.20054790023760044
ACH-000867,-0.2077694012261162
ACH-000869,-0.2699659739080664
ACH-000872,-0.21868472093809166
ACH-000873,0.040856363038230856
ACH-000876,-0.3630701332934745
ACH-000878,0.021275616270344886
ACH-000880,-0.12282682165709626
ACH-000881,-0.08000511746072106
ACH-000882,-0.2490054504128186
ACH-000884,-0.2912872542678269
ACH-000885,-0.23810370346811904
ACH-000887,-0.14868611071018473
ACH-000889,-0.19683344610260195
ACH-000896,-0.04155794327404658
ACH-000898,-0.14056761101709755
ACH-000900,-0.3536947766411633
ACH-000901,-0.2230554220370311
ACH-000905,-0.13854154523799242
ACH-000906,-0.0802654400968034
ACH-000907,-0.3950721716406732
ACH-000910,-0.15496901265051427
ACH-000911,-0.2348632991499459
ACH-000912,-0.21772330859242528
ACH-000913,-0.2506510192412186
ACH-000915,-0.312153938746021
ACH-000916,0.13287292762188088
ACH-000917,-0.14403671741961033
ACH-000920,-0.07437390362164027
ACH-000921,-0.2796817107282062
ACH-000924,-0.07063704336957516
ACH-000926,-0.1752085094912278
ACH-000928,-0.4578591455319312
ACH-000929,-0.2659487218572262
ACH-000932,-0.20986621415269294
ACH-000935,-0.29328279547219777
ACH-000936,-0.07708897540510473
ACH-000937,-0.3306494295855937
ACH-000938,-0.23031608456836586
ACH-000939,-0.12673632615679867
ACH-000941,-0.21770700083819727
ACH-000943,-0.04984281630855693
ACH-000946,-0.06754613696231918
ACH-000947,-0.1967271216956704
ACH-000948,-0.2296531039206709
ACH-000950,-0.5751651483676529
ACH-000953,-0.21385043314962127
ACH-000954,-0.09817844678355456
ACH-000957,-0.20846187444024356
ACH-000958,-0.2252720111917009
ACH-000960,-0.21001456827483375
ACH-000963,-0.21162821332148293
ACH-000968,-0.2326060970194588
ACH-000969,-0.08665767697769791
ACH-000972,-0.4121887385707189
ACH-000973,-0.23309676326241596
ACH-000974,-0.14497739381778108
ACH-000978,-0.3865676946015531
ACH-000984,-0.21887078133141435
ACH-000986,-0.2874960685376944
ACH-000988,-0.25327122873184504
ACH-000993,-0.3550439661808325
ACH-000994,-0.1944857119848278
ACH-000996,-0.31495026773416346
ACH-001001,-0.19500980032509266
ACH-001020,-0.2816562988695795
ACH-001028,-0.1804153402673125
ACH-001031,-0.19305356172358232
ACH-001038,-0.20275635970077552
ACH-001048,-0.25220394565158233
ACH-001050,-0.2739062611004933
ACH-001053,0.1129446966239998
ACH-001054,-0.07971439867392548
ACH-001061,-0.12380832075963445
ACH-001067,-0.2611191501304257
ACH-001075,-0.21923907703469184
ACH-001096,-0.13171739289136353
ACH-001111,-0.2864977767793781
ACH-001119,-0.10209679739448543
ACH-001128,-0.2044358688233704
ACH-001134,-0.1494568915221631
ACH-001151,-0.1163744140658802
ACH-001163,-0.06158041010605466
ACH-001164,-0.2573446673725865
ACH-001183,-0.2575987884492904
ACH-001192,-0.27774852458809585
ACH-001193,-0.09450774940031978
ACH-001196,-0.25846673922991714
ACH-001197,-0.08088987540344042
ACH-001205,-0.2554304211030684
ACH-001211,-0.1380378015003115
ACH-001212,-0.22374431237424802
ACH-001228,-0.14655201547127358
ACH-001232,-0.08827429805689266
ACH-001239,-0.21418719575683254
ACH-001270,-0.17402333849957072
ACH-001274,-0.13860654419501794
ACH-001275,-0.10187175835376573
ACH-001277,-0.21447947268188455
ACH-001278,-0.12865826613005926
ACH-001280,-0.11665046258529672
ACH-001283,-0.17756602597813378
ACH-001289,-0.29156540585109075
ACH-001300,-0.08021752049691086
ACH-001301,-0.2200102634414268
ACH-001302,-0.2191643768533412
ACH-001306,-0.3750730329710067
ACH-001318,-0.06283725112325851
ACH-001322,-0.24175585199875665
ACH-001328,-0.15131839644594086
ACH-001332,-0.214695489518749
ACH-001336,-0.33205333209812443
ACH-001346,-0.1837863694251141
ACH-001353,-0.305634115523927
ACH-001354,-0.3926126666216988
ACH-001367,-0.2951905870197862
ACH-001368,-0.18544425042533688
ACH-001374,-0.4077748033836844
ACH-001377,-0.18305321708900985
ACH-001380,-0.2896672838965974
ACH-001391,-0.08438872817337173
ACH-001408,-0.11586904885531855
ACH-001430,-0.2761814450273016
ACH-001431,-0.2282858549514376
ACH-001450,-0.12138056538864048
ACH-001496,0.11785858984447095
ACH-001500,-0.03680544233492618
ACH-001523,-0.16753627284896674
ACH-001532,-0.4186647193540248
ACH-001550,-0.1863752630250494
ACH-001552,-0.2640869016897573
ACH-001554,-0.2887587602356184
ACH-001654,-0.1247352810809622
ACH-001735,-0.1930887964324956
ACH-001736,-0.20510442231887094
ACH-001737,-0.07475796493645204
ACH-001740,-0.10768361094517988
ACH-001745,-0.1251982322755855
ACH-001765,-0.13987960249584008
