,NAAA (27163)
ACH-000900,-0.04536317986846149
ACH-000901,-0.04408318552608394
ACH-000905,-0.0581349456910862
ACH-000906,-0.19013712033333707
ACH-000907,-0.1595352573970493
ACH-000910,-0.1208822348581182
ACH-000911,-0.0972000376713563
ACH-000912,-0.05079121066915812
ACH-000913,-0.2935925554968428
ACH-000915,-0.01444135347842765
ACH-000916,-0.0005716129563117303
ACH-000917,-0.07634615023854452
ACH-000920,-0.6324141317613611
ACH-000921,-0.2264960548146819
ACH-000924,-0.13293959174965228
ACH-000926,-0.1228618856571593
ACH-000928,-0.03354961155580495
ACH-000929,0.0074361485291761014
ACH-000932,-0.16443535126414732
ACH-000935,-0.4041389872170789
ACH-000936,-0.15082975046807948
ACH-000937,-0.10708396158466332
ACH-000938,-0.1097634405877874
ACH-000939,-0.16263267845121426
ACH-000941,-0.2379298020579561
ACH-000943,-0.0596382720080899
ACH-000946,-0.10368176204357953
ACH-000947,-0.07727833425606183
ACH-000948,-0.21396341729068966
ACH-000950,-0.14430626223043766
ACH-000953,-0.1161127212700236
ACH-000954,0.05827564255351341
ACH-000957,-0.2669777621627514
ACH-000958,-0.09167008083559852
ACH-000960,-0.03348269192855974
ACH-000963,-0.22456083503385565
ACH-000968,0.043724990008061015
ACH-000969,-0.12835309349304386
ACH-000972,-0.16658522900024542
ACH-000973,0.008036275812145086
ACH-000974,-0.08535434859795296
ACH-000978,0.16710308905932098
ACH-000984,-0.0023482228261041157
ACH-000986,-0.033352488102277436
ACH-000988,-0.1708407033042226
ACH-000993,-0.1120616218656404
ACH-000994,0.0023766843286401307
ACH-000996,-0.20039175546643453
ACH-001001,-0.08942006553725948
ACH-001020,0.19678855159938985
ACH-001028,-0.0937332583205891
ACH-001031,-0.20976392800153895
ACH-001038,-0.17054948991006086
ACH-001048,-0.09414880396897464
ACH-001050,-0.10117159575008892
ACH-001053,-0.09733218217454076
ACH-001054,-0.01753772438238681
ACH-001061,-0.2921862727560592
ACH-001067,-0.1237141258361228
ACH-001075,-0.2379110377680573
ACH-001096,-0.10266887765618277
ACH-001111,-0.07104864192324406
ACH-001119,0.023213612284024902
ACH-001128,0.0015224884352193708
ACH-001134,-0.10943398897118778
ACH-001151,-0.1182043772904422
ACH-001163,-0.11123259359447436
ACH-001164,-0.12280653713760675
ACH-001183,-0.08006575716413614
ACH-001192,-0.0006692317703556644
ACH-001193,0.2481856790101609
ACH-001196,-0.008701712747743128
ACH-001197,-0.07147227841732351
ACH-001205,-0.0667729764651539
ACH-001211,-0.12133571822476485
ACH-001212,0.041803902161035834
ACH-001228,-0.1766723520826877
ACH-001232,-0.17646895352215458
ACH-001239,-0.1301082455201806
ACH-001270,0.06775862208946505
ACH-001274,-0.1470776890913263
ACH-001275,-0.1885436293464207
ACH-001277,-0.03125811078223988
ACH-001278,-0.08943495128450123
ACH-001280,0.07707260400155655
ACH-001283,-0.08850344405612932
ACH-001289,-0.03487789384207437
ACH-001300,-0.08911231496360163
ACH-001301,-0.05025043897684885
ACH-001302,-0.3100823044336675
ACH-001306,-0.26491244348869697
ACH-001318,-0.20736819065803094
ACH-001322,0.3475284167804361
ACH-001328,0.01247290603793222
ACH-001332,-0.1836002896276372
ACH-001336,-0.14122189378549646
ACH-001346,-0.12939772331090876
ACH-001353,-0.1530802626505527
ACH-001354,-0.16314677973594388
ACH-001367,0.02037712258713561
ACH-001368,-0.03550408162032632
ACH-001374,-0.05412934950610169
ACH-001377,-0.17338623880297466
ACH-001380,-0.1591609750811652
ACH-001391,-0.249571174123298
ACH-001408,-0.03778972637192393
ACH-001430,0.02422601779412801
ACH-001431,-0.13460099844328474
ACH-001450,0.03930778331348482
ACH-001496,-0.06111203450397551
ACH-001500,-0.25093002738848
ACH-001523,-0.11881779963514395
ACH-001532,-0.14857050225360438
ACH-001550,-0.11642278846796685
ACH-001552,-0.2445904848836956
ACH-001554,-0.12652031340648642
ACH-001654,-0.016678588612158485
ACH-001735,-0.08049863655399869
ACH-001736,-0.04690011392060022
ACH-001737,-0.19855468427151413
ACH-001740,-0.10329135172887388
ACH-001745,-0.21710085350726505
ACH-001765,-0.09567517099337093
