,HIST1H4E (8367)
ACH-001128,-0.0023740445389132518
ACH-001134,-0.1703180111735379
ACH-001151,-0.13694029555993484
ACH-001163,-0.12279308976472515
ACH-001164,0.14811573962703392
ACH-001183,-0.08095409537071004
ACH-001192,-0.2537854756698996
ACH-001193,-0.3362920712083147
ACH-001196,0.13785333236644204
ACH-001197,-0.21515068182880365
ACH-001205,-0.28054887428530073
ACH-001211,-0.2313498811669985
ACH-001212,-0.20995851951762468
ACH-001228,-0.12909837774858493
ACH-001232,-0.1267327873292727
ACH-001239,-0.15401313663321756
ACH-001270,0.03499131096413798
ACH-001274,-0.20041685162606368
ACH-001275,-0.3017464903015065
ACH-001277,-0.051434645893924436
ACH-001278,-0.026035724561456808
ACH-001280,-0.01215102385732613
ACH-001283,-0.033167761164753444
ACH-001289,-0.06865701118969858
ACH-001300,-0.19071008279699567
ACH-001301,-0.1169108541700294
ACH-001302,-0.2801506361920227
ACH-001306,-0.12955759115130633
ACH-001318,-0.21819593059367495
ACH-001322,-0.1992039715109309
ACH-001328,-0.14221497313544934
ACH-001332,-0.030107576665680525
ACH-001336,-0.1936353326562528
ACH-001346,-0.16376665947948366
ACH-001353,-0.14898315335453927
ACH-001354,-0.17008382415843126
ACH-001367,-0.08642855394460587
ACH-001368,-0.1377118644696202
ACH-001374,-0.4827912942418863
ACH-001377,-0.1332460054065249
ACH-001380,-0.09118432906598484
ACH-001391,-0.07947045764206642
ACH-001408,-0.025321571893431188
ACH-001430,-0.11724038252599568
ACH-001431,-0.2454601592182876
ACH-001450,-0.0020327777202668435
ACH-001496,-0.013472278008584736
ACH-001500,-0.16985233702333102
ACH-001523,-0.07691108774649935
ACH-001532,-0.2279502086939107
ACH-001550,-0.2073794436008867
ACH-001552,-0.1696826030733713
ACH-001554,-0.20422803404801487
ACH-001654,-0.04433735569397902
ACH-001735,-0.1610363205325459
ACH-001736,-0.1493328553721472
ACH-001737,-0.4349937747884879
ACH-001740,-0.23375919888467675
ACH-001745,-0.06210071788668694
ACH-001765,-0.09789612531867237
