,EID2 (163126)
ACH-000624,-0.2234517254435707
ACH-000627,-0.21855952521806155
ACH-000630,0.008709814732425637
ACH-000631,-0.2773212731510151
ACH-000632,-0.011415499753167285
ACH-000633,-0.1196527259139482
ACH-000637,-0.10318473063927644
ACH-000638,-0.0925009069379109
ACH-000646,-0.5811335027037252
ACH-000647,-0.10593938284642096
ACH-000648,0.04605500215927021
ACH-000649,-0.053665142391745406
ACH-000651,-0.12926536396864607
ACH-000652,-0.10470251401080413
ACH-000653,-0.14866717916356614
ACH-000657,-0.03398116751107238
ACH-000658,-0.10291656520157122
ACH-000661,-0.18091645345434892
ACH-000662,0.09919507177082956
ACH-000663,-0.09424850110620504
ACH-000665,-0.03765671575491728
ACH-000671,-0.06938439654415443
ACH-000672,0.14302051859470008
ACH-000673,-0.14477656560045493
ACH-000676,-0.17709380486808687
ACH-000677,-0.2034339963237466
ACH-000681,-0.09955437519606423
ACH-000683,-0.03452155640776678
ACH-000684,-0.06268615068207795
ACH-000688,-0.1973645642574581
ACH-000693,-0.1990914591471485
ACH-000694,-0.04672148651416675
ACH-000695,0.06439018190988059
ACH-000696,-0.19006319221361825
ACH-000697,-0.2357262988869543
ACH-000699,-0.15634137303854992
ACH-000701,-0.20684394318815424
ACH-000706,-0.0893388147273656
ACH-000711,-0.21896532520851172
ACH-000713,-0.2375386698928385
ACH-000714,-0.15044022444316052
ACH-000718,0.06643238190215882
ACH-000720,-0.1993065907669491
ACH-000721,-0.07047087361605095
ACH-000724,-0.2661217049748084
ACH-000725,-0.1514129534814391
ACH-000732,0.11206190061681842
ACH-000734,-0.1807939067474041
ACH-000735,-0.12527956513477936
ACH-000736,-0.19292429035076927
ACH-000738,-0.0803884637978285
ACH-000746,-0.08245143287836068
ACH-000747,-0.04296830107898863
ACH-000748,-0.04528818768781154
ACH-000753,-0.05618845716458913
ACH-000756,-0.01098031260689883
ACH-000757,-0.13355179677553627
ACH-000758,-0.26635158755891464
ACH-000760,-0.2322368977742913
ACH-000762,-0.051538474955840886
ACH-000763,-0.3012494865355997
ACH-000764,-0.10050278892785068
ACH-000765,-0.06321208145189579
ACH-000766,-0.217968706844546
ACH-000767,-0.15921686449478611
ACH-000768,-0.21535874667428065
ACH-000769,-0.21854028723047333
ACH-000770,-0.1383958688624015
ACH-000771,-0.17502155140328715
ACH-000773,-0.3085010822359407
ACH-000776,-0.11069821111764848
ACH-000777,-0.14207584494191236
ACH-000778,-0.022248880310834503
ACH-000781,-0.13548130154574448
ACH-000782,-0.14538358683834104
ACH-000783,-0.14352102902335487
ACH-000784,-0.1576016943002101
ACH-000785,-0.12635618764662812
ACH-000787,-0.12058138060542432
ACH-000788,-0.0970293298744634
ACH-000791,-0.05307981811841918
ACH-000792,-0.22367609326668209
ACH-000794,-0.09129055949099656
ACH-000796,-0.12455868640328835
ACH-000798,-0.1823257279416569
ACH-000799,-0.2302958113591448
ACH-000800,-0.032839052840909086
ACH-000802,-0.20109241048905055
ACH-000804,-0.12519051196257594
ACH-000805,-0.038702294249057786
ACH-000809,0.0019499357814207969
ACH-000810,0.1688444800033487
ACH-000811,-0.2047697756135951
ACH-000817,-0.051448523728639686
ACH-000819,-0.313702243618735
ACH-000820,0.2471097954630876
ACH-000821,0.007532344349393292
ACH-000822,-0.22028021115469806
ACH-000823,-0.03595121431733611
ACH-000824,-0.3572638989405188
ACH-000827,-0.09854036786905256
ACH-000829,0.05927814786661785
ACH-000831,-0.1105423128622006
ACH-000832,0.04133206449330505
ACH-000833,-0.03745204740564903
ACH-000834,-0.17844630607996412
ACH-000835,-0.1873236745295944
ACH-000836,-0.14303079668776286
ACH-000837,-0.16360285814988
ACH-000838,-0.3183595252169795
ACH-000839,-0.15945989710059566
ACH-000840,-0.08974564793761668
ACH-000841,0.017430774202755274
ACH-000843,-0.15529355761233468
ACH-000846,0.010877819746467864
ACH-000847,-0.29767225488285953
ACH-000848,-0.2561853039313169
ACH-000849,-0.03344459809789233
ACH-000851,-0.1774008678636957
ACH-000855,-0.11719920289941695
ACH-000856,-0.11183108717488932
ACH-000858,-0.008706683504152657
ACH-000859,0.21472287520624225
ACH-000861,-0.4940942886023477
ACH-000862,-0.2325182550250009
ACH-000865,0.030742635927184486
ACH-000866,-0.15922331323736064
ACH-000867,-0.06995202044517934
ACH-000869,-0.2291438140872637
ACH-000872,-0.17749740888863455
ACH-000873,-0.2232678034069586
ACH-000876,-0.08343650060536273
ACH-000878,-0.09713222722957922
ACH-000880,-0.2677573327646425
ACH-000881,-0.15628193661774975
ACH-000882,-0.2337969248678305
ACH-000884,-0.1643889705799155
ACH-000885,-0.1655647591410565
ACH-000887,-0.16975787893556551
ACH-000889,-0.010177647329018666
ACH-000896,-0.09939517090752224
ACH-000898,-0.2662630939398559
ACH-000900,-0.10227726581313897
ACH-000901,-0.2494994531223704
ACH-000905,-0.11437454849292167
ACH-000906,-0.16239485258281652
ACH-000907,-0.2240008701316547
ACH-000910,-0.08639691580587361
ACH-000911,-0.07043951888342809
ACH-000912,-0.2841293410411873
ACH-000913,-0.042450500764952985
ACH-000915,-0.12080680552009755
ACH-000916,-0.14438311214475522
ACH-000917,-0.14546648380554794
ACH-000920,-0.6659435691080453
ACH-000921,-0.13539042761642908
ACH-000924,-0.0735531090416521
ACH-000926,-0.03534943655191458
ACH-000928,-0.1420854368291268
ACH-000929,-0.37041857268381145
ACH-000932,-0.052583654052301976
ACH-000935,-0.038168285477264
ACH-000936,-0.14161038602486986
ACH-000937,-0.09526747663211256
ACH-000938,-0.138308594505008
ACH-000939,-0.14793423854328966
ACH-000941,-0.2401624649699117
ACH-000943,-0.12684192517172072
ACH-000946,-0.09875595915758778
ACH-000947,-0.08419272481467119
ACH-000948,-0.23806132472109198
ACH-000950,0.039617178980219186
ACH-000953,-0.0278456238561201
ACH-000954,0.07783481697467204
ACH-000957,-0.26256414292218383
ACH-000958,-0.07267203343201774
ACH-000960,-0.011694648341890148
ACH-000963,-0.31608584762050124
ACH-000968,-0.07000922120738695
ACH-000969,-0.3024981885006767
ACH-000972,-0.30250060901999715
ACH-000973,-0.05753808410099175
ACH-000974,-0.1900606386930501
ACH-000978,-0.2637698448137376
ACH-000984,-0.19648848683872128
ACH-000986,0.08957174346615687
ACH-000988,-0.14162819492011774
ACH-000993,-0.4019305851459968
ACH-000994,-0.2082890892649064
ACH-000996,-0.35152273826129665
ACH-001001,-0.08274303245092407
ACH-001020,-0.18875129684966527
ACH-001028,-0.1073155100564595
ACH-001031,0.035358875519416966
ACH-001038,-0.11746185559866175
ACH-001048,-0.1227233996690123
ACH-001050,-0.25655191943071154
ACH-001053,-0.18367067743022056
ACH-001054,-0.10648122763842
ACH-001061,-0.2337183743812532
ACH-001067,-0.27375356703640663
ACH-001075,-0.049815149704045866
ACH-001096,-0.07191174404771676
ACH-001111,0.10737265915317194
ACH-001119,-0.0010946710374458498
ACH-001128,-0.32894184873252896
ACH-001134,-0.06611679689728799
ACH-001151,-0.03968185856545441
ACH-001163,-0.19486837219106265
ACH-001164,-0.34549645869794754
ACH-001183,-0.03974532363902212
ACH-001192,-0.16135088607435
ACH-001193,-0.11209828746411127
ACH-001196,-0.024488937293508838
ACH-001197,-0.20324095415765656
ACH-001205,-0.11391580909876645
ACH-001211,-0.15629624082125762
ACH-001212,-0.04132850358658788
ACH-001228,-0.02647316437620781
ACH-001232,0.06518005251429629
ACH-001239,0.053386180802547874
ACH-001270,0.03373320754274167
ACH-001274,-0.07843011815369258
ACH-001275,-0.17343813384226414
ACH-001277,-0.1785305856561544
ACH-001278,0.1375366561099387
ACH-001280,0.0680211151823464
ACH-001283,-0.13492016547859495
ACH-001289,-0.14758844731847776
ACH-001300,-0.1453174469930428
ACH-001301,-0.13011176157242094
ACH-001302,-0.2331727678528204
ACH-001306,-0.09843226089526473
ACH-001318,-0.0680166559066826
ACH-001322,-0.053147801855902066
ACH-001328,-0.0624097459514999
ACH-001332,-0.04290273769818165
ACH-001336,0.016306020250142942
ACH-001346,-0.05571155716041865
ACH-001353,-0.007127577433426802
ACH-001354,-0.08608430238550137
ACH-001367,0.11398173047288075
ACH-001368,-0.09986983365064392
ACH-001374,-0.02414061227479444
ACH-001377,-0.12155713840433174
ACH-001380,-0.1591228821031174
ACH-001391,-0.19489581614838733
ACH-001408,-0.17001271507578578
ACH-001430,-0.15592191394511182
ACH-001431,-0.06201419755513199
ACH-001450,0.2450546698673937
ACH-001496,-0.1509513004251814
ACH-001500,-0.059119958929509685
ACH-001523,-0.08876775498987845
ACH-001532,-0.19275825030679675
ACH-001550,-0.15333321266801944
ACH-001552,-0.2156113111000896
ACH-001554,-0.1307855642341992
ACH-001654,-0.06887730406410406
ACH-001735,-0.14039226533348498
ACH-001736,-0.2573599694087535
ACH-001737,-0.055551700088965164
ACH-001740,-0.04715498812046882
ACH-001745,-0.24744362309170906
ACH-001765,-0.16819798664578609
