,CRYBA1 (1411)
ACH-000436,-0.08742516499608187
ACH-000444,-0.2734199649915388
ACH-000445,-0.2012748930316145
ACH-000448,-0.0846112886713518
ACH-000450,-0.025742159616058767
ACH-000452,-0.1796083934355978
ACH-000454,0.15933613820074605
ACH-000458,-0.0883483461040259
ACH-000459,-0.19446602295191887
ACH-000460,-0.07999388859863013
ACH-000461,-0.1848428334652454
ACH-000463,-0.0901811964793135
ACH-000464,0.0602479976709709
ACH-000466,-0.10732561079758783
ACH-000467,-0.2390198469386204
ACH-000468,-0.07292896175154191
ACH-000469,-0.17533602594179706
ACH-000470,-0.1626381149722912
ACH-000471,-0.14268644970741953
ACH-000472,-0.14664050048985675
ACH-000473,-0.09528941241616028
ACH-000475,-0.1391089821063357
ACH-000476,-0.13426491991835818
ACH-000477,-0.01243643341125928
ACH-000479,-0.3309432640987274
ACH-000480,-0.1881482604538437
ACH-000481,-0.035425164300929866
ACH-000483,-0.2963547550195825
ACH-000484,-0.11501367887190395
ACH-000485,-0.12869056341943666
ACH-000486,-0.3108000963830424
ACH-000487,-0.1501221025398828
ACH-000488,-0.13951074798588162
ACH-000490,-0.004882255528224622
ACH-000491,-0.06216404075034601
ACH-000495,-0.08747528458748183
ACH-000496,-0.13469167478413774
ACH-000499,-0.3081835312329084
ACH-000500,0.2020109279110752
ACH-000502,-0.2355940907958388
ACH-000503,-0.14139420558853974
ACH-000505,-0.115620221080772
ACH-000507,-0.23900599845541776
ACH-000510,-0.08345378394535306
ACH-000511,-0.18977407516846104
ACH-000512,-0.18536695047653745
ACH-000516,-0.11281328807460354
ACH-000517,-0.0700493898782134
ACH-000518,-0.18802026096134208
ACH-000520,0.0674251225796505
ACH-000521,-0.17057116854033438
ACH-000522,0.01478806246667291
ACH-000524,-0.12878625399778668
ACH-000527,-0.1245551533969461
ACH-000528,-0.10162583850419743
ACH-000537,-0.28551309469161124
ACH-000541,-0.019367649647510872
ACH-000542,0.019401146894162183
ACH-000544,-0.2024686642288241
ACH-000545,-0.06936402246943932
ACH-000547,-0.09269070870033584
ACH-000548,-0.14727248022274467
ACH-000549,-0.14514073116469464
ACH-000550,0.04540376292517218
ACH-000552,-0.34702940773856666
ACH-000556,-0.23225082041463205
ACH-000557,-0.09291876637049667
ACH-000569,-0.23286671423924996
ACH-000570,-0.04516539764464055
ACH-000571,-0.14556171571457788
ACH-000573,-0.1814431498917132
ACH-000576,-0.2308107868982449
ACH-000579,-0.1266822572700247
ACH-000580,-0.08391967940220743
ACH-000584,-0.13762480087561862
ACH-000585,-0.009698761585252869
ACH-000588,-0.2001454399651336
ACH-000589,-0.1405132225635425
ACH-000591,-0.040218069772974915
ACH-000593,-0.2336955437373648
ACH-000600,-0.1166639656529873
ACH-000601,-0.13024505528126748
ACH-000605,-0.09678275456823164
ACH-000606,-0.2540117305875376
ACH-000608,-0.2688940463280262
ACH-000614,0.02620536355820261
ACH-000616,-0.2504206885624036
ACH-000618,-0.2375422360488467
ACH-000619,-0.23495231612814746
ACH-000620,-0.1344221305777237
ACH-000621,-0.1005974809358282
ACH-000622,-0.20221600167432416
ACH-000623,-0.2523140203745564
ACH-000624,-0.11283271617367355
ACH-000627,-0.0034397555706141805
ACH-000630,-0.160245199286553
ACH-000631,-0.24715346169768165
ACH-000632,-0.17269001856938704
ACH-000633,-0.2048622175352836
ACH-000637,-0.13550591778593754
ACH-000638,-0.04094989652871996
ACH-000646,-0.1723474144127574
ACH-000647,-0.26591583280167475
ACH-000648,-0.10950800724052552
ACH-000649,-0.12914563779314014
ACH-000651,-0.1996974638406122
ACH-000652,-0.08331567787812573
ACH-000653,-0.2183514826588412
ACH-000657,-0.1786865781002303
ACH-000658,-0.17782308172163305
ACH-000661,-0.22988083135669046
ACH-000662,-0.22737960191732856
ACH-000663,-0.3392915736643052
ACH-000665,-0.01923164992866254
ACH-000671,-0.14898265396754135
ACH-000672,-0.551949176484424
ACH-000673,-0.17985267504682384
ACH-000676,-0.07992390520786734
ACH-000677,-0.07781215642398284
ACH-000681,-0.2302020625010803
ACH-000683,-0.030426917839975018
ACH-000684,-0.19400043808579664
ACH-000688,-0.04705677109779082
ACH-000693,-0.05206451150659543
ACH-000694,-0.14957766587416804
ACH-000695,-0.3611797206588321
ACH-000696,-0.012163071349637804
ACH-000697,-0.16321533432641086
ACH-000699,-0.2372939214075262
ACH-000701,0.019060434500757197
ACH-000706,-0.27736240972127435
ACH-000711,-0.23851362039248786
ACH-000713,-0.2330398103877104
ACH-000714,-0.25681603334606895
ACH-000718,-0.2458925509164405
ACH-000720,-0.14709526498778785
ACH-000721,-0.18290477526857665
ACH-000724,-0.08511294078251228
ACH-000725,-0.3155212750427809
ACH-000732,-0.29490716139075795
ACH-000734,-0.04118725522976889
ACH-000735,-0.19564021730381
ACH-000736,-0.18171572252408805
ACH-000738,-0.049644188500339095
ACH-000746,-0.3291298188289017
ACH-000747,-0.2678545942501164
ACH-000748,0.02158597241384511
ACH-000753,-0.2360619482520793
ACH-000756,-0.14896486769686504
ACH-000757,-0.1088286088580204
ACH-000758,-0.21298281945661807
ACH-000760,-0.04868358830895808
ACH-000762,-0.2286296909003557
ACH-000763,-0.18681302120687346
ACH-000764,-0.0016176649440483404
ACH-000765,-0.06606760101763948
ACH-000766,-0.16349792951816006
ACH-000767,-0.22187403909713652
ACH-000768,-0.04702366775743832
ACH-000769,-0.18220438654457954
ACH-000770,-0.12688275461150178
ACH-000771,-0.12703703149274442
ACH-000773,-0.2467158468912666
ACH-000776,0.03086382387916368
ACH-000777,-0.10671547353508247
ACH-000778,-0.17669265593809202
ACH-000781,-0.10871916053264456
ACH-000782,-0.013933019716493664
ACH-000783,0.035662394895075104
ACH-000784,-0.2569956241617929
ACH-000785,-0.2288940497967088
ACH-000787,-0.2982969804580056
ACH-000788,-0.13308429102578018
ACH-000791,-0.2675888818221544
ACH-000792,-0.1870705337825148
ACH-000794,-0.3229579144240838
ACH-000796,-0.20895714263135307
ACH-000798,-0.04472427675867235
ACH-000799,-0.0245448406772452
ACH-000800,-0.29795078851621554
ACH-000802,-0.3129385212122689
ACH-000804,0.05641549685384554
ACH-000805,0.0894245766810815
ACH-000809,-0.1159483775800275
ACH-000810,-0.023293263525954584
ACH-000811,-0.22208652028414225
ACH-000817,-0.2935797682577704
ACH-000819,-0.11688404911749045
ACH-000820,-0.2910054626788559
ACH-000821,-0.45025826215532333
ACH-000822,-0.109376807606129
ACH-000823,-0.14603557451948956
ACH-000824,-0.04610398796584216
ACH-000827,-0.1187284006141198
ACH-000829,-0.22832409189558125
ACH-000831,-0.08873940528922851
ACH-000832,-0.17296416194244385
ACH-000833,-0.17125641800374974
ACH-000834,-0.32680400078398275
ACH-000835,-0.09870057034582076
ACH-000836,0.12965914808289192
ACH-000837,-0.18930091971421165
ACH-000838,-0.031829241942720334
ACH-000839,-0.05679497135413264
ACH-000840,-0.10899147368639736
ACH-000841,-0.2520731892856997
ACH-000843,-0.3259538358800504
ACH-000846,-0.2904103339027853
ACH-000847,-0.2997204044098136
ACH-000848,-0.1814487335876009
ACH-000849,-0.13422372229544915
ACH-000851,-0.015958697494520047
ACH-000855,-0.1073161299682266
ACH-000856,-0.134363081585346
ACH-000858,-0.2700046703042213
ACH-000859,-0.0413105103582769
ACH-000861,-0.08066496626770754
ACH-000862,-0.15366585846249578
ACH-000865,-0.17668946825606285
ACH-000866,-0.22967092408050466
ACH-000867,-0.2299112483170889
ACH-000869,-0.21604130354198453
ACH-000872,-0.09574575873930588
ACH-000873,-0.2372045018586781
ACH-000876,-0.11354713415928275
ACH-000878,0.4419942932028616
ACH-000880,-0.21951422696221345
ACH-000881,-0.09746375507539026
ACH-000882,-0.12018878470925805
ACH-000884,-0.25794470259774976
ACH-000885,-0.1425589041352773
ACH-000887,-0.28835835125292725
ACH-000889,-0.11474992470411338
ACH-000896,-0.048896815145157216
ACH-000898,-0.13278508783474072
ACH-000900,-0.2648730009996739
ACH-000901,-0.029920588196264475
ACH-000905,-0.012071723777589796
ACH-000906,-0.1205560802210972
ACH-000907,0.02229255573954153
ACH-000910,-0.11126183905556716
ACH-000911,-0.11724582477335453
ACH-000912,-0.2401467943838967
ACH-000913,-0.2551925220335421
ACH-000915,-0.10226932392289392
ACH-000916,-0.5290171394348905
ACH-000917,-0.16256977339250706
ACH-000920,-0.004301517071935252
ACH-000921,-0.10259058350623457
ACH-000924,-0.1518553718382354
ACH-000926,-0.1575735993634626
ACH-000928,-0.18234319481889216
ACH-000929,-0.13839957137730124
ACH-000932,-0.19540887316955816
ACH-000935,-0.17330525662904336
ACH-000936,-0.12221796727454147
ACH-000937,-0.16650687806911552
ACH-000938,-0.2218848284358836
ACH-000939,-0.1965153924050178
ACH-000941,-0.17584391766188795
ACH-000943,-0.16791100702340842
ACH-000946,-0.16088461277566704
ACH-000947,-0.0946867407458506
ACH-000948,-0.21585483596146085
ACH-000950,-0.26756239414099603
ACH-000953,-0.22209942248078152
ACH-000954,-0.7042868684432578
ACH-000957,-0.1966965667000406
ACH-000958,-0.16942651974595335
ACH-000960,-0.17795352034420547
ACH-000963,-0.10105106788538244
ACH-000968,-0.08831961368874895
ACH-000969,-0.13218582518465566
ACH-000972,-0.12163768954922198
ACH-000973,-0.15515190101927734
ACH-000974,-0.2547088550090361
ACH-000978,-0.2669083501865127
ACH-000984,-0.3660754486126374
ACH-000986,-0.22267942048669132
ACH-000988,-0.10802075654554942
ACH-000993,-0.1929368881458963
ACH-000994,0.0693218206552966
ACH-000996,-0.02671022579346241
ACH-001001,-0.11276823685202865
ACH-001020,-0.0923678111071784
ACH-001028,-0.20834883767504625
ACH-001031,0.14626776757589938
ACH-001038,-0.2349822658167487
ACH-001048,0.009903366385672536
ACH-001050,-0.1696609619907571
ACH-001053,-0.2093463697266212
ACH-001054,-0.2600443896269725
ACH-001061,-0.19349977395181264
ACH-001067,-0.04303368250247139
ACH-001075,0.0017989605865837985
ACH-001096,-0.14188180377346574
ACH-001111,-0.16630378681469069
ACH-001119,-0.3436834278429031
ACH-001128,-0.1552328584841273
ACH-001134,-0.30460176027839136
ACH-001151,-0.020756485095259538
ACH-001163,-0.3304199552679556
ACH-001164,-0.21413200772347696
ACH-001183,-0.2694648632832986
ACH-001192,-0.19823729266603116
ACH-001193,0.18165579051459088
ACH-001196,-0.2800677371956841
ACH-001197,0.018251770891774374
ACH-001205,-0.15026661373637498
ACH-001211,-0.2695659184728461
ACH-001212,0.0020322837713911447
ACH-001228,-0.04269029154797303
ACH-001232,-0.2417512319572406
ACH-001239,-0.2330007168029001
ACH-001270,-0.07260894012438157
ACH-001274,-0.18656891203069828
ACH-001275,-0.14174640256538373
ACH-001277,-0.22165282244235468
ACH-001278,-0.0978626061283269
ACH-001280,-0.4932743939096945
ACH-001283,-0.32960370395600475
ACH-001289,-0.09684606034891263
ACH-001300,-0.3289702238491646
ACH-001301,-0.030289674550142368
ACH-001302,-0.392246005689854
ACH-001306,-0.2057077216122276
ACH-001318,-0.2102158077491495
ACH-001322,-0.20601803809997773
ACH-001328,-0.150069585052042
ACH-001332,-0.18637967006287565
ACH-001336,-0.06604285647336935
ACH-001346,-0.2506803607370787
ACH-001353,-0.12813772125038814
ACH-001354,-0.15968516563452742
ACH-001367,-0.23497470024599595
ACH-001368,-0.2119007704540492
ACH-001374,-0.11741896794977895
ACH-001377,-0.20272961238562764
ACH-001380,-0.1823825435175099
ACH-001391,-0.19865492529684287
ACH-001408,-0.24916506659983276
ACH-001430,-0.06307326295651823
ACH-001431,-0.15993790083280313
ACH-001450,-0.16629762882578233
ACH-001496,-0.14200440284524848
ACH-001500,-0.2345226768372065
ACH-001523,-0.11998913721106555
ACH-001532,-0.059927915495876664
ACH-001550,-0.1563063214030035
ACH-001552,-0.1856546950615449
ACH-001554,-0.10126152558109576
ACH-001654,-0.1896608259192286
ACH-001735,-0.1802421912476894
ACH-001736,-0.1326458890293357
ACH-001737,0.3564044013818217
ACH-001740,-0.2077452869027408
ACH-001745,-0.002616906606812761
ACH-001765,-0.2226554300132849
