,DIABLO (56616)
ACH-000593,-0.10945141010408044
ACH-000600,-0.09729257183228654
ACH-000601,-0.09435288616756027
ACH-000605,-0.061944522859038974
ACH-000606,-0.08204987211542678
ACH-000608,-0.14293372990439104
ACH-000614,-0.07296417578396376
ACH-000616,-0.15162416294336858
ACH-000618,-0.14711118290090222
ACH-000619,0.008961481749486074
ACH-000620,-0.04430826227776876
ACH-000621,-0.2187806181459631
ACH-000622,0.007552796628408269
ACH-000623,-0.13368885714677445
ACH-000624,-0.09473646304664056
ACH-000627,-0.11483639847683474
ACH-000630,-0.08263219884059482
ACH-000631,0.004271821214154049
ACH-000632,-0.1068746592854977
ACH-000633,-0.017340150569604994
ACH-000637,-0.14816274841442004
ACH-000638,-0.033288207415689684
ACH-000646,-0.10999999617053728
ACH-000647,-0.034536224839102216
ACH-000648,-0.2426404478406829
ACH-000649,-0.08519408293501839
ACH-000651,-0.13698933687449125
ACH-000652,-0.25312104137641084
ACH-000653,-0.07335275024798775
ACH-000657,-0.0975663564497993
ACH-000658,0.07842436142847375
ACH-000661,0.010803090323142223
ACH-000662,-0.3652692497079346
ACH-000663,-0.2412231716122355
ACH-000665,-0.10318875931866003
ACH-000671,0.034658036229488334
ACH-000672,0.15842212748072546
ACH-000673,-0.0997010993008785
ACH-000676,-0.26765032160889857
ACH-000677,-0.08497570442095709
ACH-000681,-0.1818965964071837
ACH-000683,-0.1401204260753392
ACH-000684,0.10067013020520156
ACH-000688,-0.14662044554631826
ACH-000693,-0.1416115216776995
ACH-000694,-0.20179850230683333
ACH-000695,0.023550384860537912
ACH-000696,-0.138229545007142
ACH-000697,-0.0881627655223653
ACH-000699,-0.0857526330359513
ACH-000701,-0.18257753074028496
ACH-000706,-0.0398869947257077
ACH-000711,-0.07234968025701276
ACH-000713,-0.028315791961025818
ACH-000714,-0.11442737776695194
ACH-000718,-0.19124948123228466
ACH-000720,-0.12845973610379066
ACH-000721,-0.1311081040599591
ACH-000724,-0.020655327160684432
ACH-000725,-0.07031998769801537
ACH-000732,-0.002186354112102844
ACH-000734,-0.09121623341740108
ACH-000735,-0.13910943431537934
ACH-000736,0.02230439841316499
ACH-000738,-0.0924686029782526
ACH-000746,-0.10326684635034712
ACH-000747,-0.21977620470844508
ACH-000748,-0.1387829186349925
ACH-000753,-0.12989394043555494
ACH-000756,-0.0205783956677022
ACH-000757,0.0110885713974531
ACH-000758,-0.0325567041824158
ACH-000760,-0.15169802854428086
ACH-000762,-0.16600565898014788
ACH-000763,-0.07636608556245289
ACH-000764,-0.07115938607781183
ACH-000765,-0.09623649530486468
ACH-000766,-0.07650768066520193
ACH-000767,-0.09968325270530194
ACH-000768,-0.21903500320172456
ACH-000769,-0.042089935083328894
ACH-000770,-0.05546441335176654
ACH-000771,-0.024024289024604854
ACH-000773,-0.2588764067543231
ACH-000776,-0.07205525574670482
ACH-000777,-0.16620467428886812
ACH-000778,-0.02081191840378041
ACH-000781,-0.029863951068044188
ACH-000782,-0.050046826982747684
ACH-000783,-0.11289936972217765
ACH-000784,-0.16322706367970322
ACH-000785,-0.16570157203818248
ACH-000787,-0.044470658825957285
ACH-000788,-0.10742715505626883
ACH-000791,-0.10555347287371306
ACH-000792,-0.20334823278775904
ACH-000794,-0.02225715552423045
ACH-000796,-0.17834306913280815
ACH-000798,0.12742406847899335
ACH-000799,-0.42954060767793895
ACH-000800,-0.04177942148891285
ACH-000802,-0.15329644141994325
ACH-000804,-0.10831455347146207
ACH-000805,-0.19892747064704716
ACH-000809,-0.04146922805203985
ACH-000810,-0.11476711683404978
ACH-000811,-0.20762159702171812
ACH-000817,-0.07869495736185414
ACH-000819,-0.09526633879366933
ACH-000820,-0.2804333310137265
ACH-000821,-0.16222164693709534
ACH-000822,-0.057488812234398515
ACH-000823,-0.1254690239762541
ACH-000824,-0.0051663204671433495
ACH-000827,-0.021836320498570785
ACH-000829,-0.03740859023680145
ACH-000831,-0.15733784155227326
ACH-000832,-0.07015782289528784
ACH-000833,-0.02096191721886528
ACH-000834,0.10378643359407988
ACH-000835,-0.20584878070822288
ACH-000836,-0.20431153953033007
ACH-000837,-0.09531188843487462
ACH-000838,-0.008488599026417722
ACH-000839,-0.2016807970399288
ACH-000840,-0.11453967638876045
ACH-000841,-0.18287839535660175
ACH-000843,0.02225677153619666
ACH-000846,-0.04839493764851835
ACH-000847,-0.20591655043258347
ACH-000848,-0.3263364160547161
ACH-000849,0.00657871141655615
ACH-000851,-0.14481979322877594
ACH-000855,-0.15378387923723671
ACH-000856,-0.12381333893041176
ACH-000858,-0.1464879368909505
ACH-000859,-0.0612534538892229
ACH-000861,-0.20811739788332034
ACH-000862,-0.2268195444563269
ACH-000865,-0.11986300741361
ACH-000866,-0.041591156631307066
ACH-000867,-0.1854259000637968
ACH-000869,-0.04397449770822883
ACH-000872,-0.09895942863517636
ACH-000873,-0.058156458049743086
ACH-000876,-0.056389540050358324
ACH-000878,-0.062179122042544624
ACH-000880,0.08848839766634994
ACH-000881,-0.06847890371811756
ACH-000882,-0.2603620805814028
ACH-000884,-0.2038034297541952
ACH-000885,-0.10707867091432614
ACH-000887,-0.16322298940077795
ACH-000889,-0.09906731759770704
ACH-000896,-0.1136060391482754
ACH-000898,0.060256969422999365
ACH-000900,-0.2671795687645277
ACH-000901,-0.18164377467104748
ACH-000905,-0.08211484205395124
ACH-000906,-0.1888832789778438
ACH-000907,-0.00024781178790469447
ACH-000910,-0.12358940327439633
ACH-000911,0.07806481407050507
ACH-000912,-0.17164086613789978
ACH-000913,-0.19540748547308484
ACH-000915,-0.01010827271733994
ACH-000916,0.08022190012503748
ACH-000917,-0.08770789411007042
ACH-000920,-0.1532276514215631
ACH-000921,-0.2527524810519439
ACH-000924,-0.04855059811334712
ACH-000926,-0.11812145355181633
ACH-000928,-0.1122177074230086
ACH-000929,-0.2184431512695749
ACH-000932,-0.07127045900354878
ACH-000935,-0.18106377767773
ACH-000936,-0.021090040455117032
ACH-000937,-0.10107932219491172
ACH-000938,-0.10758655447755716
ACH-000939,-0.1323040324901848
ACH-000941,0.05338532506696431
ACH-000943,-0.13856602441412175
ACH-000946,-0.1181804643888548
ACH-000947,-0.08087106417343737
ACH-000948,-0.06706251583082243
ACH-000950,-0.11903963381510875
ACH-000953,-0.06896296474404326
ACH-000954,0.0428111391561438
ACH-000957,0.03415006022044678
ACH-000958,-0.28193469492433243
ACH-000960,-0.12379920250156785
ACH-000963,-0.030840890392293808
ACH-000968,-0.2021689799882625
ACH-000969,-0.02485514986971727
ACH-000972,-0.07573088847940827
ACH-000973,-0.1034087241964257
ACH-000974,-0.17670364882922726
ACH-000978,-0.07884809052487977
ACH-000984,-0.2329872072693451
ACH-000986,-0.10814371833676588
ACH-000988,-0.256797922321394
ACH-000993,-0.2884616272528896
ACH-000994,-0.17668115717488264
ACH-000996,-0.09708008827008784
ACH-001001,-0.11762484778668203
ACH-001020,-0.09756545452846413
ACH-001028,-0.162409345705293
ACH-001031,-0.1282148182454496
ACH-001038,-0.1406746798116477
ACH-001048,-0.16032853768939584
ACH-001050,-0.2928138198545161
ACH-001053,-0.03838515300925858
ACH-001054,-0.1931231830396357
ACH-001061,-0.15036489287694427
ACH-001067,-0.263527405462562
ACH-001075,-0.10421871433499047
ACH-001096,-0.039835417923603456
ACH-001111,-0.054163826178763363
ACH-001119,-0.0892683026865396
ACH-001128,-0.323066900350035
ACH-001134,-0.15448243509767176
ACH-001151,-0.1497418815913854
ACH-001163,-0.12723315050723374
ACH-001164,-0.3094579654624057
ACH-001183,-0.051110748466969017
ACH-001192,2.942656750666585e-06
ACH-001193,-0.10039034923695238
ACH-001196,-0.0684881569104236
ACH-001197,-0.09874033801511256
ACH-001205,-0.1225474549949775
ACH-001211,0.040190946391643466
ACH-001212,-0.11902367639705387
ACH-001228,-0.19755182109804936
ACH-001232,-0.057260188424898266
ACH-001239,-0.05266756986179073
ACH-001270,-0.15110095530711146
ACH-001274,-0.24305611138153466
ACH-001275,-0.060419364212969374
ACH-001277,-0.015459851356223459
ACH-001278,-0.13278234409016992
ACH-001280,-0.202695472342262
ACH-001283,-0.004475913103234228
ACH-001289,-0.2266638436905584
ACH-001300,-0.14149237545309934
ACH-001301,-0.0965637570353075
ACH-001302,0.2081722249960791
ACH-001306,-0.11284458625641393
ACH-001318,-0.0027864980612391657
ACH-001322,-0.14444495512811126
ACH-001328,-0.1921732245059924
ACH-001332,-0.03259509136883718
ACH-001336,-0.12142627735514296
ACH-001346,-0.15074169934725232
ACH-001353,-0.16532162291079375
ACH-001354,-0.18953556082821868
ACH-001367,0.0788717025065025
ACH-001368,-0.18499521351077944
ACH-001374,0.1475160346671455
ACH-001377,-0.18100026681050133
ACH-001380,-0.13991383781845526
ACH-001391,-0.10353681922845777
ACH-001408,-0.1089186124077471
ACH-001430,-0.0635884756844544
ACH-001431,-0.1813865138136789
ACH-001450,0.06968882296323611
ACH-001496,-0.007839806418613506
ACH-001500,-0.13446447233978226
ACH-001523,-0.13253511917855587
ACH-001532,-0.16721563583485285
ACH-001550,-0.22412756348898152
ACH-001552,0.15253929031180494
ACH-001554,-0.07629596680847399
ACH-001654,-0.06840035684532557
ACH-001735,-0.1574701359066355
ACH-001736,-0.11096534737206043
ACH-001737,-0.15413492117503602
ACH-001740,-0.21993440238625256
ACH-001745,-0.03825108566430565
ACH-001765,-0.1724343828535583
