,DPPA2 (151871)
ACH-000827,-0.3733113085118114
ACH-000829,-0.4874212971176163
ACH-000831,-0.4672457245279832
ACH-000832,-0.28507043106837204
ACH-000833,-0.3190882724492621
ACH-000834,-0.328627420543447
ACH-000835,-0.3736031380058796
ACH-000836,-0.4476049080491491
ACH-000837,-0.44470237318170297
ACH-000838,-0.03620467261162561
ACH-000839,-0.2993623711693545
ACH-000840,-0.3290738907824949
ACH-000841,-0.3305751474147816
ACH-000843,-0.2958837149398825
ACH-000846,-0.5231783007989889
ACH-000847,-0.4314226672874384
ACH-000848,-0.2748306550495828
ACH-000849,-0.4216158803377192
ACH-000851,-0.4653836853796183
ACH-000855,-0.4251073587209541
ACH-000856,-0.4504979875906537
ACH-000858,-0.4114732941471978
ACH-000859,-0.4513050261483555
ACH-000861,-0.44580983188563417
ACH-000862,-0.379446823960813
ACH-000865,-0.4110040676119746
ACH-000866,-0.29396866095111146
ACH-000867,-0.35563646508959634
ACH-000869,-0.3860177985915156
ACH-000872,-0.3648195439174137
ACH-000873,-0.35859228362844336
ACH-000876,-0.4668159451808317
ACH-000878,0.007668550429647134
ACH-000880,-0.37959947394449656
ACH-000881,-0.34768828074918
ACH-000882,-0.4180320288011292
ACH-000884,-0.3242962043115094
ACH-000885,-0.2669284295067716
ACH-000887,-0.4627794741106448
ACH-000889,-0.5058303957551711
ACH-000896,-0.2813019852300284
ACH-000898,-0.3230928548095999
ACH-000900,-0.3750870922129212
ACH-000901,-0.5183699904024613
ACH-000905,-0.4630939479037715
ACH-000906,-0.42956679312899104
ACH-000907,-0.4524752728548872
ACH-000910,-0.37841306877949615
ACH-000911,-0.4889154982301115
ACH-000912,-0.3343008317557231
ACH-000913,-0.35643295328695657
ACH-000915,-0.326580498918903
ACH-000916,-0.20428467215279755
ACH-000917,-0.29087045987830235
ACH-000920,-0.4353258784865789
ACH-000921,-0.4143451469961382
ACH-000924,-0.39496157412149296
ACH-000926,-0.524989520351115
ACH-000928,-0.3945625129666408
ACH-000929,-0.2539517650401969
ACH-000932,-0.33448377353125425
ACH-000935,-0.3372952143079561
ACH-000936,-0.5706452772632338
ACH-000937,-0.3477746705606614
ACH-000938,-0.3219829851523002
ACH-000939,-0.37668945357812816
ACH-000941,-0.44715555973301147
ACH-000943,-0.5076108986076815
ACH-000946,-0.5429171931826217
ACH-000947,-0.4410571693734757
ACH-000948,-0.45434667617374
ACH-000950,-0.4587085439626362
ACH-000953,-0.3914069723494568
ACH-000954,-0.6514012689979859
ACH-000957,-0.3848287843759366
ACH-000958,-0.4901631620993408
ACH-000960,-0.2933511190589958
ACH-000963,-0.40370292294778587
ACH-000968,-0.3019834996984613
ACH-000969,-0.5673706243562132
ACH-000972,-0.2821582989085467
ACH-000973,-0.38583094445523797
ACH-000974,-0.4374245811851839
ACH-000978,-0.4160436781489295
ACH-000984,-0.3555037444389475
ACH-000986,-0.3384377658908896
ACH-000988,-0.39155744704789175
ACH-000993,-0.3557695199267313
ACH-000994,-0.5104432748578372
ACH-000996,-0.3575311403371521
ACH-001001,-0.36520121425418495
ACH-001020,-0.3362138519137937
ACH-001028,-0.3327564130674656
ACH-001031,-0.5061805477533213
ACH-001038,-0.37514895877474097
ACH-001048,-0.3747561184732795
ACH-001050,-0.4385575395125784
ACH-001053,-0.2493128589008707
ACH-001054,-0.3618207448614251
ACH-001061,-0.486536171192244
ACH-001067,-0.3619169279250463
ACH-001075,-0.1546313589175423
ACH-001096,-0.4204338506279352
ACH-001111,-0.28475685638421194
ACH-001119,-0.4459500829021657
ACH-001128,-0.5133378208938731
ACH-001134,-0.2959935409090986
ACH-001151,-0.37777950335167504
ACH-001163,-0.2338382165957587
ACH-001164,-0.441674168969406
ACH-001183,-0.1805375101914521
ACH-001192,-0.5417130668358251
ACH-001193,-0.41686011015244173
ACH-001196,-0.4162647617065148
ACH-001197,-0.29283457036346644
ACH-001205,-0.5189941169413876
ACH-001211,-0.35503050645360906
ACH-001212,-0.35205126723247515
ACH-001228,-0.422822536361343
ACH-001232,-0.35220673171686845
ACH-001239,-0.4007543084114243
ACH-001270,-0.5803692721546273
ACH-001274,-0.2640664782649905
ACH-001275,-0.32413388271938315
ACH-001277,-0.5987125011346698
ACH-001278,-0.43373526430360415
ACH-001280,-0.34038945396844106
ACH-001283,-0.39742464929189575
ACH-001289,-0.3917138137594252
ACH-001300,-0.28669162173390805
ACH-001301,-0.2561549327773037
ACH-001302,-0.16762048397010249
ACH-001306,-0.3706705120068612
ACH-001318,-0.3943699402264562
ACH-001322,-0.4715745277422484
ACH-001328,-0.2515989403766204
ACH-001332,-0.4395737785062088
ACH-001336,-0.3221772140793625
ACH-001346,-0.36298163678917866
ACH-001353,-0.4586286608089119
ACH-001354,-0.2938536985735623
ACH-001367,-0.2244113948974272
ACH-001368,-0.4056767421894045
ACH-001374,-0.3537788908274569
ACH-001377,-0.3507258658764321
ACH-001380,-0.4344661423172448
ACH-001391,-0.3004683351575734
ACH-001408,-0.4638074801374794
ACH-001430,-0.4287890264330461
ACH-001431,-0.3111773753937632
ACH-001450,-0.4385758682988446
ACH-001496,-0.4609505671252722
ACH-001500,-0.3605024564483396
ACH-001523,-0.4802696335041298
ACH-001532,-0.431115152146516
ACH-001550,-0.4212530622839389
ACH-001552,-0.3091480138785357
ACH-001554,-0.3815803844824169
ACH-001654,-0.6441536375708229
ACH-001735,-0.3700486523820031
ACH-001736,-0.4059251220608038
ACH-001737,-0.6907833555166211
ACH-001740,-0.3022725662545252
ACH-001745,-0.317127613389311
ACH-001765,-0.4051158499271909
