,SUCLA2 (8803)
ACH-001020,-0.2618001778608137
ACH-001028,-0.21765028629504826
ACH-001031,-0.09899305236595586
ACH-001038,-0.07833259013079248
ACH-001048,-0.09250587617632196
ACH-001050,-0.14982060480233264
ACH-001053,-0.08255876502588995
ACH-001054,-0.229330220444898
ACH-001061,-0.10169803533606876
ACH-001067,-0.17425041888385956
ACH-001075,-0.19364878989405826
ACH-001096,-0.12709285267968032
ACH-001111,0.0045094904660770065
ACH-001119,0.015157480296468715
ACH-001128,0.030325414616902226
ACH-001134,-0.10839362017582688
ACH-001151,-0.1114125345493411
ACH-001163,-0.1763223991634627
ACH-001164,-0.31062161528308685
ACH-001183,-0.10554009816785102
ACH-001192,-0.27454480999851943
ACH-001193,-0.040127127172362574
ACH-001196,-0.2255535131639477
ACH-001197,-0.1828707906470247
ACH-001205,-0.14323173813249948
ACH-001211,-0.2812796030645469
ACH-001212,-0.07670988338952253
ACH-001228,-0.10007204883382098
ACH-001232,-0.25280106872656816
ACH-001239,-0.2280136175529481
ACH-001270,-0.16729885921979412
ACH-001274,-0.19959398397139527
ACH-001275,-0.0194766345719179
ACH-001277,-0.18335606019766684
ACH-001278,-0.25506184261364584
ACH-001280,-0.014742298324038181
ACH-001283,0.050228574496777104
ACH-001289,-0.07872266368103585
ACH-001300,0.01265781351862147
ACH-001301,-0.07065195032343312
ACH-001302,0.0637939733117968
ACH-001306,-0.2844866858003293
ACH-001318,-0.08892485778905483
ACH-001322,-0.19075024086304448
ACH-001328,-0.1425801077093267
ACH-001332,-0.16127813367657295
ACH-001336,-0.16116778493981584
ACH-001346,-0.3448695857099756
ACH-001353,-0.04715124425293479
ACH-001354,-0.30976128030228584
ACH-001367,-0.13071142224255464
ACH-001368,-0.15224523847951196
ACH-001374,-0.1029976131292325
ACH-001377,-0.16606010816024888
ACH-001380,-0.10215519065621724
ACH-001391,-0.2791237085641501
ACH-001408,0.035239014580873716
ACH-001430,-0.2065583172990044
ACH-001431,-0.20983516767198185
ACH-001450,-0.8330207061378235
ACH-001496,-0.1186133015406505
ACH-001500,-0.1688514559890099
ACH-001523,-0.16019472034233176
ACH-001532,-0.03822494649246185
ACH-001550,-0.2142090720627297
ACH-001552,-0.22246470202396773
ACH-001554,-0.18916763877411755
ACH-001654,-0.18698517779954574
ACH-001735,-0.13944021486473535
ACH-001736,-0.21671581522493344
ACH-001737,-0.3935334716277081
ACH-001740,-0.046393051207862135
ACH-001745,-0.17846908970954853
ACH-001765,-0.14952925342287854
