,UTP14C (9724)
ACH-000972,-0.017203351270229244
ACH-000973,0.032096875787698216
ACH-000974,0.05856525566805568
ACH-000978,0.08444250838242051
ACH-000984,-0.01518341322081158
ACH-000986,0.04711152341512762
ACH-000988,0.07326216151939732
ACH-000993,0.006026953281116678
ACH-000994,0.02155444126979458
ACH-000996,0.06058406588932815
ACH-001001,0.07425177932291928
ACH-001020,0.03644075372767305
ACH-001028,0.007688330407330684
ACH-001031,0.09379716373954952
ACH-001038,0.12601916656406234
ACH-001048,-0.01070859953984069
ACH-001050,0.05729373358388552
ACH-001053,0.1543055085737284
ACH-001054,0.1258865529607463
ACH-001061,-0.016889344634689774
ACH-001067,0.07815603445322311
ACH-001075,0.05071341557356882
ACH-001096,0.003783667165992343
ACH-001111,0.18494413549370636
ACH-001119,0.18466272875217002
ACH-001128,-0.1718990176962401
ACH-001134,0.08037499648445101
ACH-001151,-0.005636144321226601
ACH-001163,0.03788361536178687
ACH-001164,0.10879908501007912
ACH-001183,0.032460109729846205
ACH-001192,-0.19485935052058145
ACH-001193,0.15521308153200455
ACH-001196,0.056945046478924476
ACH-001197,-0.17362493546124086
ACH-001205,0.03995502442867108
ACH-001211,-0.11996054166275487
ACH-001212,0.28010508536520745
ACH-001228,0.051380148604188526
ACH-001232,0.012035712695358991
ACH-001239,-0.0004312262636272265
ACH-001270,-0.07216504288151103
ACH-001274,0.08578083548007022
ACH-001275,0.04465264129874706
ACH-001277,0.11375127901646652
ACH-001278,0.052979861505941486
ACH-001280,-0.020260418928473845
ACH-001283,0.05224580340365517
ACH-001289,0.033137112229993264
ACH-001300,-0.10299320721120306
ACH-001301,0.0049224161396646225
ACH-001302,0.025644883095526563
ACH-001306,0.040403802793574736
ACH-001318,0.05390191023351136
ACH-001322,0.015316314297950712
ACH-001328,0.0024161407073404755
ACH-001332,0.03951962355243276
ACH-001336,0.01061587026918708
ACH-001346,-0.0029097957393434386
ACH-001353,0.001585999578755207
ACH-001354,0.02381655297321301
ACH-001367,0.04630776070034106
ACH-001368,0.04553776724690287
ACH-001374,-0.025901076791406887
ACH-001377,0.08923725819476817
ACH-001380,-0.05597121211681776
ACH-001391,0.016860255580585033
ACH-001408,0.09628828674579044
ACH-001430,-0.06389994793555279
ACH-001431,0.038036642738732654
ACH-001450,0.15252516636239666
ACH-001496,0.046772879632319936
ACH-001500,0.023587450983974738
ACH-001523,0.08156837912883283
ACH-001532,0.005150524039287752
ACH-001550,0.028513000581117925
ACH-001552,-0.057584682605797674
ACH-001554,0.032726242382829014
ACH-001654,0.006721754701868629
ACH-001735,-0.027211861198450333
ACH-001736,0.02708347458780164
ACH-001737,0.09551448696019472
ACH-001740,-0.08887813755706231
ACH-001745,0.014246365338857316
ACH-001765,0.025931248805281016
