,MSS51 (118490)
ACH-000488,-0.21337167006802307
ACH-000490,-0.3381150181132844
ACH-000491,-0.2570431605596343
ACH-000495,-0.2048724063879601
ACH-000496,-0.05219159997550886
ACH-000499,-0.23757064357692145
ACH-000500,-0.26891687031914296
ACH-000502,-0.15264010368639933
ACH-000503,0.12086112009364222
ACH-000505,-0.19161670174346435
ACH-000507,-0.3528655076340207
ACH-000510,-0.07302936922067478
ACH-000511,-0.13643173247771878
ACH-000512,-0.4449145110570927
ACH-000516,-0.04769822072828881
ACH-000517,-0.19452818663568627
ACH-000518,-0.0634155552503325
ACH-000520,-0.3419444455168061
ACH-000521,-0.0359972295763635
ACH-000522,-0.01098837138826218
ACH-000524,-0.12832300822270867
ACH-000527,-0.03621685113625458
ACH-000528,-0.18916961816980876
ACH-000537,-0.032279906057171966
ACH-000541,-0.3674496515266724
ACH-000542,-0.06498338082200633
ACH-000544,-0.3290016511714917
ACH-000545,-0.07357570010331281
ACH-000547,-0.28993915693155203
ACH-000548,-0.1851567851128443
ACH-000549,-0.18937566677852866
ACH-000550,-0.0822831199582358
ACH-000552,-0.07307914228117725
ACH-000556,-0.2530874531235979
ACH-000557,-0.2619650188642077
ACH-000569,0.03459606170130592
ACH-000570,-0.01006649189198197
ACH-000571,-0.17765591434726286
ACH-000573,0.05537613036137686
ACH-000576,-0.1779698387701853
ACH-000579,-0.3025248716802181
ACH-000580,-0.11798552788149393
ACH-000584,-0.07920585884911456
ACH-000585,-0.1846367588521559
ACH-000588,0.017445082868571108
ACH-000589,-0.20242505544414488
ACH-000591,-0.2877863812482456
ACH-000593,-0.13397723194791947
ACH-000600,-0.26063905234668977
ACH-000601,-0.13702183607024698
ACH-000605,-0.1380348288554777
ACH-000606,-0.21253817488482515
ACH-000608,-0.20913944723311229
ACH-000614,-0.2045399111941396
ACH-000616,-0.17868032571442818
ACH-000618,-0.08408466687925856
ACH-000619,-0.17083256446442038
ACH-000620,0.003188943836601329
ACH-000621,-0.15773135261292048
ACH-000622,-0.1239958076278788
ACH-000623,-0.09340026761350298
ACH-000624,-0.022297350674171715
ACH-000627,-0.1945310330977936
ACH-000630,-0.2583211678827227
ACH-000631,0.2706252923274768
ACH-000632,-0.16359834803337728
ACH-000633,-0.19498206364456136
ACH-000637,-0.09456860540008244
ACH-000638,-0.2701055414048809
ACH-000646,-0.08568349358336615
ACH-000647,-0.19000495971436426
ACH-000648,-0.18799209780872966
ACH-000649,-0.0385324936895536
ACH-000651,-0.2414187080258789
ACH-000652,-0.09977617396794147
ACH-000653,-0.21155631831057573
ACH-000657,-0.1574258876284245
ACH-000658,-0.14834292866306836
ACH-000661,0.020692840175634275
ACH-000662,-0.17437996022573055
ACH-000663,-0.16004858421857815
ACH-000665,-0.24440509543258526
ACH-000671,-0.10231827067201008
ACH-000672,-0.25158450138384536
ACH-000673,-0.2091359763682341
ACH-000676,-0.1543823183473024
ACH-000677,-0.08027704297235434
ACH-000681,-0.10524249850356973
ACH-000683,-0.11972920434745042
ACH-000684,-0.2267985858674939
ACH-000688,-0.4627919834760037
ACH-000693,-0.08448374336322298
ACH-000694,-0.05413646888955257
ACH-000695,-0.05693757926836345
ACH-000696,-0.2393490841329781
ACH-000697,-0.09200315220176138
ACH-000699,-0.19176998957727545
ACH-000701,-0.13127601255508273
ACH-000706,-0.10379979080953516
ACH-000711,-0.3751225865516531
ACH-000713,0.0314245931669368
ACH-000714,-0.19309907426454773
ACH-000718,-0.2421846876549073
ACH-000720,-0.02605891425042226
ACH-000721,-0.20005588675254374
ACH-000724,-0.16412755263678575
ACH-000725,-0.3215988734576808
ACH-000732,-0.20473848211681986
ACH-000734,-0.045091729252120016
ACH-000735,-0.228872461851438
ACH-000736,-0.2407038898516907
ACH-000738,-0.13952930199173574
ACH-000746,-0.18470398509079308
ACH-000747,-0.27025722873400443
ACH-000748,-0.2657254604297544
ACH-000753,-0.10491777428799788
ACH-000756,-0.08640116198202785
ACH-000757,-0.07332296263597565
ACH-000758,-0.16160102884101266
ACH-000760,-0.08217611877227833
ACH-000762,-0.3589259217790557
ACH-000763,-0.2982759495767331
ACH-000764,-0.016403830146756972
ACH-000765,-0.07569385043105263
ACH-000766,-0.3879742501284903
ACH-000767,-0.1567372388304102
ACH-000768,-0.2244325688801392
ACH-000769,-0.18103284493966768
ACH-000770,-0.26891771833169303
ACH-000771,-0.1953836586383046
ACH-000773,-0.12229313570367698
ACH-000776,-0.13674774975799456
ACH-000777,-0.005227352445195586
ACH-000778,-0.0867840232297038
ACH-000781,-0.12447161659143928
ACH-000782,-0.036020415668713744
ACH-000783,-0.15732552635148078
ACH-000784,-0.15129899949494574
ACH-000785,-0.3026907325104589
ACH-000787,-0.06549014860689861
ACH-000788,-0.12590386069978973
ACH-000791,-0.1534983684773706
ACH-000792,-0.12629311452667982
ACH-000794,-0.21302160367799486
ACH-000796,-0.15217116199376168
ACH-000798,0.018895557263695018
ACH-000799,-0.13580288700473775
ACH-000800,-0.29623828520932155
ACH-000802,-0.011030355310017958
ACH-000804,-0.1830673011240456
ACH-000805,-0.19597213541188807
ACH-000809,-0.1792720860901751
ACH-000810,-0.2719649182344741
ACH-000811,-0.1450780003292148
ACH-000817,-0.21630545887372876
ACH-000819,-0.18326696239471132
ACH-000820,0.19152039620691352
ACH-000821,-0.19759772190691666
ACH-000822,-0.08152911042644963
ACH-000823,-0.11223278894919167
ACH-000824,-0.2031265815789305
ACH-000827,-0.1538252345232668
ACH-000829,-0.11118331344176012
ACH-000831,-0.08733943389982086
ACH-000832,-0.07528526769466436
ACH-000833,-0.16114110962786604
ACH-000834,-0.2829970981356757
ACH-000835,-0.1771139061313527
ACH-000836,-0.20819313234556486
ACH-000837,-0.10240138703298668
ACH-000838,-0.0595395333889327
ACH-000839,-0.3225131256753005
ACH-000840,-0.2000817068803392
ACH-000841,-0.22629700336356715
ACH-000843,-0.04648357818014386
ACH-000846,-0.2520237613350667
ACH-000847,-0.2045754345979265
ACH-000848,-0.1411834326415689
ACH-000849,-0.15291972199354129
ACH-000851,-0.210541798735822
ACH-000855,-0.011649769719112857
ACH-000856,-0.09830732092018928
ACH-000858,-0.13223447501411098
ACH-000859,-0.2985795824583145
ACH-000861,-0.1967688382689958
ACH-000862,-0.10270963251020876
ACH-000865,-0.12280037601724587
ACH-000866,-0.06671061133117302
ACH-000867,-0.3116704706766919
ACH-000869,-0.12618338181386174
ACH-000872,-0.16034347063139598
ACH-000873,-0.16136706668430464
ACH-000876,-0.1330541934730009
ACH-000878,-0.029508992770447006
ACH-000880,-0.1813748503026229
ACH-000881,-0.15770327019313865
ACH-000882,-0.09817813623849192
ACH-000884,-0.14771962364012126
ACH-000885,0.004809043359986262
ACH-000887,-0.05262532176634566
ACH-000889,-0.0292954827198121
ACH-000896,-0.10440599578115438
ACH-000898,-0.21794673886133226
ACH-000900,-0.0932798967432684
ACH-000901,-0.140275158221496
ACH-000905,-0.10535466510042517
ACH-000906,-0.08720482830074004
ACH-000907,-0.05994481894344308
ACH-000910,-0.056503318986294675
ACH-000911,-0.13538415332191275
ACH-000912,-0.19754074999929092
ACH-000913,-0.036437742149379115
ACH-000915,-0.1520018559024833
ACH-000916,-0.6753125897354793
ACH-000917,-0.1364195226156182
ACH-000920,-0.2001972801912844
ACH-000921,-0.1861065847300152
ACH-000924,-0.2327973855609432
ACH-000926,-0.03381105474752912
ACH-000928,-0.1183684574575528
ACH-000929,0.017178536392794957
ACH-000932,0.015733111595393427
ACH-000935,-0.06644076085159062
ACH-000936,-0.2552484762929242
ACH-000937,-0.2584908161741151
ACH-000938,-0.16050201564885422
ACH-000939,0.03027958144829689
ACH-000941,-0.13095349078615673
ACH-000943,-0.11739710499445158
ACH-000946,-0.0990840905885293
ACH-000947,-0.07620305803474982
ACH-000948,-0.12755106304151906
ACH-000950,-0.18622974275865528
ACH-000953,-0.20591562218488613
ACH-000954,-0.30211396583632005
ACH-000957,0.00032306506915839015
ACH-000958,0.002444037207488931
ACH-000960,-0.2406870269993885
ACH-000963,-0.2103147317304887
ACH-000968,-0.20844205038014574
ACH-000969,-0.2410071360667446
ACH-000972,-0.5072510859581829
ACH-000973,-0.2044372633041296
ACH-000974,-0.1861145272203716
ACH-000978,-0.17762565243367248
ACH-000984,-0.2267824069286917
ACH-000986,-0.1908744831232823
ACH-000988,-0.16210038454901765
ACH-000993,-0.211214118592746
ACH-000994,-0.3009406657061597
ACH-000996,-0.19118531514814888
ACH-001001,-0.3499643031141528
ACH-001020,0.012463246563231051
ACH-001028,-0.1610112120227324
ACH-001031,-0.07179105470271528
ACH-001038,-0.1182370041467187
ACH-001048,-0.111811682577359
ACH-001050,-0.14744254646828514
ACH-001053,-0.14340523226494087
ACH-001054,-0.14191354091319971
ACH-001061,-0.1256871230344319
ACH-001067,-0.25958245026372273
ACH-001075,-0.05446614379374862
ACH-001096,-0.2961328227890815
ACH-001111,0.031136125571759307
ACH-001119,-0.2559574949594884
ACH-001128,-0.09736819832005364
ACH-001134,-0.3056926912890658
ACH-001151,-0.09066511116183748
ACH-001163,-0.2542575479851267
ACH-001164,-0.005856755701021387
ACH-001183,-0.14264945464612006
ACH-001192,-0.20285868420783507
ACH-001193,-0.19962048857807813
ACH-001196,0.060560266139465836
ACH-001197,-0.02448469178028075
ACH-001205,-0.3358850430156832
ACH-001211,-0.2729548648424724
ACH-001212,-0.3335252504389781
ACH-001228,-0.09546032695635924
ACH-001232,-0.12186671607949072
ACH-001239,-0.13618546417372882
ACH-001270,-0.21779175034903106
ACH-001274,-0.07789848689444237
ACH-001275,-0.0768931041342312
ACH-001277,-0.13206163932050807
ACH-001278,-0.1806100572981535
ACH-001280,-0.07433889840170048
ACH-001283,-0.026560790374701614
ACH-001289,-0.1109289963053514
ACH-001300,-0.08799301418172271
ACH-001301,-0.2664032681328795
ACH-001302,-0.12259770115866635
ACH-001306,-0.2355659039251638
ACH-001318,-0.23180428736720235
ACH-001322,-0.22170097610320305
ACH-001328,-0.13787925211663613
ACH-001332,-0.047911491417469726
ACH-001336,-0.06649443496415337
ACH-001346,-0.045282552375665766
ACH-001353,-0.12185356286810105
ACH-001354,0.048269605945368284
ACH-001367,0.09308904321240737
ACH-001368,-0.2629029439098982
ACH-001374,-0.01892434181643908
ACH-001377,-0.009042365949879071
ACH-001380,-0.09004518818514796
ACH-001391,0.04088985837788907
ACH-001408,-0.12356619902361148
ACH-001430,-0.0253381642224187
ACH-001431,-0.09714663311347327
ACH-001450,-0.052331168694105035
ACH-001496,-0.13568414617441707
ACH-001500,-0.08044255543010688
ACH-001523,-0.0784083857729441
ACH-001532,-0.1849324070177568
ACH-001550,-0.08808112776916457
ACH-001552,-0.1633400965409453
ACH-001554,-0.15868916381896486
ACH-001654,-0.2362736311104085
ACH-001735,-0.22939430560639906
ACH-001736,-0.0936055105577578
ACH-001737,-0.2600703888417917
ACH-001740,-0.0581985646553289
ACH-001745,-0.04193318211528203
ACH-001765,-0.06527736287170996
