,UPK1A (11045)
ACH-000259,-0.1158910138237216
ACH-000260,-0.0952824118741907
ACH-000261,-0.03559710851267033
ACH-000262,-0.18734880358210326
ACH-000263,0.1885521440293098
ACH-000264,-0.07465124527485488
ACH-000265,-0.14611952634911834
ACH-000266,-0.12444767524519044
ACH-000272,0.03413806752399063
ACH-000274,-0.07786677385601508
ACH-000277,-0.014125522030021547
ACH-000278,-0.17781620157812505
ACH-000279,0.046400369853609916
ACH-000280,-0.2794009937867529
ACH-000281,-0.06887438013740572
ACH-000288,0.08675501258885743
ACH-000291,-0.19047896850983934
ACH-000293,-0.39145144145698735
ACH-000294,0.041642905273866784
ACH-000295,0.05428323750252599
ACH-000296,-0.09892740637096167
ACH-000302,-0.4306747580229816
ACH-000304,-0.25279237212863265
ACH-000307,0.0379349389510085
ACH-000308,-0.1641572864307426
ACH-000310,0.02788262175979642
ACH-000311,-0.07957327801922666
ACH-000312,-0.06452449979321956
ACH-000315,-0.2621171050053535
ACH-000316,0.11111150355049268
ACH-000317,0.04763290534159803
ACH-000318,-0.12353654854882105
ACH-000319,-0.20046341622275327
ACH-000320,0.004108084764393382
ACH-000322,-0.027558916173380296
ACH-000323,-0.1256583352821751
ACH-000324,-0.014058581134247088
ACH-000329,-0.05182538014358993
ACH-000330,-0.17415299246248392
ACH-000331,0.028017804383134316
ACH-000332,-0.1587161546298562
ACH-000334,-0.10783213740562632
ACH-000335,-0.07919500008481467
ACH-000336,-0.06984040358630612
ACH-000337,-0.11954875756126758
ACH-000338,0.04570456541601355
ACH-000339,-0.05295199327731093
ACH-000341,-0.4306632618666288
ACH-000348,-0.09011814643502043
ACH-000350,-0.2707663205920297
ACH-000352,-0.06250290744453202
ACH-000356,-0.2314472356337944
ACH-000361,-0.052173916712561205
ACH-000362,-0.15451947848106454
ACH-000363,-0.07790052111721803
ACH-000364,-0.1703180877295453
ACH-000365,-0.1841863735015539
ACH-000366,-0.18736407734762112
ACH-000368,-0.10104292859228856
ACH-000374,0.18090668053630454
ACH-000375,-0.2510380639650546
ACH-000376,-0.07757903244447105
ACH-000381,0.04225317583095648
ACH-000383,-0.14587447522206826
ACH-000387,-0.12728842574494914
ACH-000389,-0.30211049720380945
ACH-000390,-0.057169935505140636
ACH-000393,-0.12663633287883824
ACH-000395,-0.2565385110964148
ACH-000396,-0.05140157346706952
ACH-000397,-0.19872407230064795
ACH-000401,-0.22983044442544626
ACH-000402,-0.2326000773625583
ACH-000403,-0.15601612606777046
ACH-000404,-0.09193345841412896
ACH-000406,-0.06447241357606412
ACH-000407,-0.09403689124303853
ACH-000408,-0.1864534365976647
ACH-000410,0.02757810337239634
ACH-000411,0.0639651329930253
ACH-000414,-0.20352861924787186
ACH-000415,-0.0490327028634181
ACH-000416,-0.06719713309886335
ACH-000420,-0.19235480040402095
ACH-000421,-0.1352880031537113
ACH-000424,-0.022598697782905196
ACH-000425,-0.17080179328512066
ACH-000426,-0.23295847505205305
ACH-000427,-0.1194174560442418
ACH-000433,0.079636555326239
ACH-000435,-0.23622749468074736
ACH-000436,0.047130555047329985
ACH-000444,-0.13938037512198906
ACH-000445,-0.17680742224752966
ACH-000448,-0.15737981339308718
ACH-000450,-0.20763826450370104
ACH-000452,-0.035276930986723
ACH-000454,-0.3432948987877981
ACH-000458,-0.06500722415282348
ACH-000459,0.08204226126951407
ACH-000460,-0.05398822446392136
ACH-000461,-0.05566262492860412
ACH-000463,-0.17322514958658033
ACH-000464,-0.0024015462128853336
ACH-000466,-0.06900377069169951
ACH-000467,-0.18375999953752734
ACH-000468,-0.10877130270900894
ACH-000469,-0.04828739073315691
ACH-000470,-0.06880399157391948
ACH-000471,-0.10352912408133028
ACH-000472,-0.143235079337086
ACH-000473,-0.17691095552589792
ACH-000475,-0.2808447472835953
ACH-000476,-0.07632157634648018
ACH-000477,-0.15243617360146394
ACH-000479,0.10352279806104878
ACH-000480,-0.009898802742183035
ACH-000481,-0.13330652184597785
ACH-000483,0.05204179626748396
ACH-000484,-0.1860413161656883
ACH-000485,-0.13213333355083814
ACH-000486,-0.30747047118383714
ACH-000487,-0.022695421360568596
ACH-000488,-0.03955820261186775
ACH-000490,-0.14464348134796792
ACH-000491,-0.16547701268980225
ACH-000495,0.1308383072182821
ACH-000496,-0.13168308426047584
ACH-000499,-0.2891265022206241
ACH-000500,-0.4389042367243911
ACH-000502,-0.2827468875906313
ACH-000503,0.06676670574517769
ACH-000505,-0.10152580149190923
ACH-000507,-0.009461540072798421
ACH-000510,-0.477319702302269
ACH-000511,-0.033502612180748736
ACH-000512,-0.01943213182440447
ACH-000516,-0.08473629832655592
ACH-000517,-0.1628254943346488
ACH-000518,-0.17837239812531924
ACH-000520,-0.02128638804632564
ACH-000521,-0.1656005597439169
ACH-000522,-0.07182346367771511
ACH-000524,-0.18363947938571465
ACH-000527,-0.2200632416432411
ACH-000528,0.03966025793420695
ACH-000537,0.024988243755991662
ACH-000541,-0.25057741584105353
ACH-000542,-0.12010494639568585
ACH-000544,-0.04076592790201555
ACH-000545,0.0436823383662697
ACH-000547,-0.18245238744900968
ACH-000548,-0.0037444688148721623
ACH-000549,-0.14025113373512024
ACH-000550,-0.09684644184186088
ACH-000552,-0.15558781709551953
ACH-000556,-0.2400895513684484
ACH-000557,-0.07291040174934209
ACH-000569,-0.2265214383353927
ACH-000570,-0.1351856261588586
ACH-000571,-0.10939965920827224
ACH-000573,-0.057344651377133085
ACH-000576,-0.0104512600325159
ACH-000579,0.131993192519578
ACH-000580,-0.17742811862146227
ACH-000584,-0.1704504030965928
ACH-000585,-0.17575924306220025
ACH-000588,-0.17585474938510615
ACH-000589,-0.3174705768807539
ACH-000591,0.018692400660939947
ACH-000593,-0.11148204213856172
ACH-000600,-0.08044147668788068
ACH-000601,-0.11426164783088252
ACH-000605,-0.3112339301593381
ACH-000606,-0.25211672054986395
ACH-000608,-0.16217712337931128
ACH-000614,-0.031216421106883007
ACH-000616,-0.32223154920671554
ACH-000618,-0.078068503428461
ACH-000619,0.14950792478302966
ACH-000620,-0.16666372757303252
ACH-000621,-0.20883452547471665
ACH-000622,-0.05884302577306474
ACH-000623,-0.0995592288682985
ACH-000624,-0.07748701862599135
ACH-000627,-0.13962329060455278
ACH-000630,0.0008077783253690621
ACH-000631,-0.27693986608862825
ACH-000632,-0.09497333412234744
ACH-000633,-0.07997846633630762
ACH-000637,-0.18485655026893047
ACH-000638,-0.1736188903793309
ACH-000646,-0.31268260698381856
ACH-000647,-0.044699660459788716
ACH-000648,0.05142424948421763
ACH-000649,-0.07820099718020122
ACH-000651,-0.06885349887108601
ACH-000652,-0.22889833950887914
ACH-000653,-0.1705757819439342
ACH-000657,-0.12741977924390033
ACH-000658,-0.14181301516998154
ACH-000661,-0.06310179289479748
ACH-000662,0.2160852774835396
ACH-000663,-0.07142055336532117
ACH-000665,-0.026338042176905604
ACH-000671,0.0169017328109468
ACH-000672,-0.07630435168904344
ACH-000673,-0.15819724967359994
ACH-000676,-0.021836853367605782
ACH-000677,-0.17747081474328633
ACH-000681,-0.2941510934059048
ACH-000683,-0.043871315495614766
ACH-000684,-0.08816123496039484
ACH-000688,-0.13167010280390598
ACH-000693,-0.16239427213410468
ACH-000694,-0.11194581680769287
ACH-000695,-0.05465519515857219
ACH-000696,-0.06330880137113044
ACH-000697,-0.1976500374782645
ACH-000699,-0.1385447715483144
ACH-000701,-0.2356743697431757
ACH-000706,-0.18211626398949202
ACH-000711,-0.102516281135528
ACH-000713,-0.2860299722431673
ACH-000714,-0.08861527330644076
ACH-000718,-0.06962986731342652
ACH-000720,-0.1982872670143572
ACH-000721,-0.11213906001510818
ACH-000724,-0.056606062773390024
ACH-000725,-0.2682466329450076
ACH-000732,-0.017423776310608003
ACH-000734,-0.2811625116489137
ACH-000735,-0.10596117681624008
ACH-000736,-0.20112501830371265
ACH-000738,-0.09407269231526784
ACH-000746,-0.062193457770501274
ACH-000747,-0.08362080706518803
ACH-000748,-0.13744351983444544
ACH-000753,-0.12887763279630093
ACH-000756,-0.16969906269075385
ACH-000757,-0.3356861824439561
ACH-000758,-0.08639153268614792
ACH-000760,-0.06810713554712207
ACH-000762,-0.21087813655201332
ACH-000763,-0.16336193113650865
ACH-000764,-0.07762270002283403
ACH-000765,-0.22110561338223367
ACH-000766,-0.05754204701363218
ACH-000767,-0.06500180262902562
ACH-000768,-0.02587015059013536
ACH-000769,-0.0030114855416450014
ACH-000770,-0.027614355637973667
ACH-000771,-0.14071048215243734
ACH-000773,-0.26528386772345874
ACH-000776,-0.2010802564179344
ACH-000777,-0.24672632822510754
ACH-000778,-0.04379655547839842
ACH-000781,-0.2245883934096833
ACH-000782,-0.16325608899942665
ACH-000783,-0.1120499922255878
ACH-000784,-0.08109489192323634
ACH-000785,-0.08319574354915069
ACH-000787,-0.21402261848029003
ACH-000788,-0.05248628707435308
ACH-000791,-0.12462016152552526
ACH-000792,-0.16624198544718766
ACH-000794,-0.1309303338393482
ACH-000796,-0.029684732239168975
ACH-000798,-0.182169613057372
ACH-000799,-0.07963858983760604
ACH-000800,0.011061902301433071
ACH-000802,-0.15626557625724866
ACH-000804,-0.19497778068596214
ACH-000805,0.07419279509311302
ACH-000809,-0.2374191308813529
ACH-000810,-0.11162931769257316
ACH-000811,-0.15853689318075365
ACH-000817,-0.09575919930255457
ACH-000819,-0.32735291405455186
ACH-000820,-0.024989297053285123
ACH-000821,-0.22813743922066435
ACH-000822,-0.21049187075399214
ACH-000823,-0.16313013812607646
ACH-000824,-0.4338480461511344
ACH-000827,-0.10758589563506507
ACH-000829,-0.22032981306076727
ACH-000831,-0.5226329229709733
ACH-000832,-0.04655624751540981
ACH-000833,0.07997355899248082
ACH-000834,-0.08119478403034734
ACH-000835,-0.14488927293265122
ACH-000836,-0.12923944768037413
ACH-000837,-0.19769204118083453
ACH-000838,-0.10413908228722052
ACH-000839,0.0957428039691106
ACH-000840,-0.18706791257273825
ACH-000841,-0.017336986431421543
ACH-000843,-0.09411636582517274
ACH-000846,-0.0871944363439542
ACH-000847,-0.1951161400898378
ACH-000848,-0.10961927881989184
ACH-000849,0.07960398295387505
ACH-000851,-0.02828233458375045
ACH-000855,-0.1001432019178558
ACH-000856,-0.010675322276050487
ACH-000858,-0.1703590345510342
ACH-000859,-0.054248866571309416
ACH-000861,-0.3144642172995959
ACH-000862,-0.04798385791983184
ACH-000865,-0.10149227654894424
ACH-000866,-0.09049362883632013
ACH-000867,-0.15862596705519955
ACH-000869,-0.03178646923059801
ACH-000872,-0.3187794438754754
ACH-000873,-0.0922650590273972
ACH-000876,-0.0969895887891802
ACH-000878,0.06917660093931129
ACH-000880,-0.1589859426321067
ACH-000881,-0.03319458043397939
ACH-000882,-0.09187804744184676
ACH-000884,-0.05032751844911716
ACH-000885,-0.04335185859147788
ACH-000887,-0.12355871485357782
ACH-000889,-0.1651609409864883
ACH-000896,-0.1287000484914474
ACH-000898,-0.2885391103506394
ACH-000900,-0.2412113659504364
ACH-000901,-0.17214345635253306
ACH-000905,-0.00572652301093594
ACH-000906,-0.12307190677724646
ACH-000907,0.03922915715506151
ACH-000910,0.03880050564941407
ACH-000911,-0.1476345060864084
ACH-000912,-0.3704412496010895
ACH-000913,0.06794641286282037
ACH-000915,-0.07980237464024909
ACH-000916,-0.3131741633102928
ACH-000917,-0.19142679594047304
ACH-000920,-0.028682220579776787
ACH-000921,-0.1648955749956892
ACH-000924,-0.16078082453461265
ACH-000926,-0.062306681822845815
ACH-000928,-0.2025046265132051
ACH-000929,-0.14216529825553964
ACH-000932,-0.17477030339480054
ACH-000935,-0.0026575399243897392
ACH-000936,-0.22201543625081632
ACH-000937,-0.015587180730025374
ACH-000938,-0.022028625955930126
ACH-000939,-0.113786282609892
ACH-000941,-0.26986796547482905
ACH-000943,-0.1902321902026862
ACH-000946,-0.14172796467212898
ACH-000947,-0.10431822768657724
ACH-000948,-0.09575545321498201
ACH-000950,0.08266376103137678
ACH-000953,-0.047382215704543575
ACH-000954,-0.18393126287851425
ACH-000957,-0.17323310987308235
ACH-000958,-0.21973469753537486
ACH-000960,0.04281101488965063
ACH-000963,-0.05555346863006432
ACH-000968,-0.17786130029327954
ACH-000969,-0.24498228448105705
ACH-000972,-0.2794028907298203
ACH-000973,-0.11734033085139045
ACH-000974,-0.23531923906141824
ACH-000978,-0.3597818538321382
ACH-000984,-0.10319314611999343
ACH-000986,-0.0785276084789602
ACH-000988,-0.12458505482931742
ACH-000993,-0.0426992049225832
ACH-000994,-0.19298505474600475
ACH-000996,0.0184668800802151
ACH-001001,-0.07004003441163546
ACH-001020,-0.2354439311479613
ACH-001028,-0.0909522092102385
ACH-001031,-0.3677339009150474
ACH-001038,0.025980218838794845
ACH-001048,-0.1505857381641745
ACH-001050,-0.032504304505248785
ACH-001053,-0.20019433243387572
ACH-001054,0.05817591919255132
ACH-001061,-0.07285591863258975
ACH-001067,-0.011427240299348657
ACH-001075,0.059921263386051325
ACH-001096,-5.574457784488186e-05
ACH-001111,-0.2397112141122956
ACH-001119,-0.19158174732528466
ACH-001128,-0.2785408350550027
ACH-001134,-0.10499835098416556
ACH-001151,-0.1451685436004046
ACH-001163,-0.14060396766367256
ACH-001164,-0.08746911414810375
ACH-001183,-0.05146323630084418
ACH-001192,-0.05679978172712704
ACH-001193,-0.09722145848365306
ACH-001196,-0.1856704814634378
ACH-001197,0.024658464089998628
ACH-001205,-0.12391753350843568
ACH-001211,-0.04295286249973963
ACH-001212,-0.29819021601573514
ACH-001228,-0.14681780006099654
ACH-001232,0.02290223079736194
ACH-001239,-0.07448599897458177
ACH-001270,-0.08738649707324271
ACH-001274,-0.19011007402298616
ACH-001275,-0.1766518974533792
ACH-001277,-0.13253094925850467
ACH-001278,-0.08407534994479579
ACH-001280,0.013807417982778179
ACH-001283,-0.277663407525862
ACH-001289,-0.16865789493359878
ACH-001300,-0.05011356712870492
ACH-001301,-0.08645130070463396
ACH-001302,-0.16194720580647504
ACH-001306,-0.04207116651344367
ACH-001318,0.044347340286067786
ACH-001322,-0.1955521878402149
ACH-001328,-0.17852672661491711
ACH-001332,-0.060733037929932836
ACH-001336,-0.024303277283233702
ACH-001346,-0.010398050641241573
ACH-001353,-0.03938011536783878
ACH-001354,-0.010391191186731921
ACH-001367,-0.15228495162401476
ACH-001368,-0.12356344155668765
ACH-001374,-0.3092568292405433
ACH-001377,-0.13618613048761802
ACH-001380,-0.029995603020126962
ACH-001391,-0.12505382554260971
ACH-001408,-0.17415111157116872
ACH-001430,0.10229090605806627
ACH-001431,-0.1989025083848772
ACH-001450,0.2661319123858333
ACH-001496,-0.17052133858172772
ACH-001500,-0.4131446071476942
ACH-001523,-0.10404056683684118
ACH-001532,-0.1058495215804044
ACH-001550,-0.1870435377584279
ACH-001552,0.013381116658458243
ACH-001554,-0.17003162948194792
ACH-001654,-0.29154089950570233
ACH-001735,-0.1649640099104991
ACH-001736,0.05868187746376843
ACH-001737,0.17353171555915442
ACH-001740,-0.024563045815794108
ACH-001745,-0.02330736652616868
ACH-001765,-0.15654571021886424
