,TSHB (7252)
ACH-000411,-0.2996637521929374
ACH-000414,-0.10921046529305012
ACH-000415,-0.24309524384167794
ACH-000416,-0.18609303116518885
ACH-000420,-0.1573653812790129
ACH-000421,-0.1133889240191524
ACH-000424,-0.2438905750085522
ACH-000425,-0.2415536156749012
ACH-000426,-0.24404107704373984
ACH-000427,-0.3109996544529608
ACH-000433,-0.16823561154823938
ACH-000435,-0.12918734214992825
ACH-000436,-0.1524554820730727
ACH-000444,-0.12420828743251636
ACH-000445,-0.38695180184261824
ACH-000448,-0.208856678110008
ACH-000450,-0.007405540312113302
ACH-000452,-0.19941767640469385
ACH-000454,-0.4829876131225624
ACH-000458,-0.18038638130594845
ACH-000459,-0.20068640837242974
ACH-000460,-0.17816950588442634
ACH-000461,-0.2770510934963497
ACH-000463,-0.1902706207803357
ACH-000464,-0.2337491829422733
ACH-000466,-0.2746832037479883
ACH-000467,-0.1668350200897114
ACH-000468,-0.17046537627521344
ACH-000469,-0.2404370360426784
ACH-000470,-0.03602318840516827
ACH-000471,-0.2056026634483888
ACH-000472,-0.16409447658141124
ACH-000473,-0.2260167120288003
ACH-000475,-0.18312842455802103
ACH-000476,-0.29939205600235136
ACH-000477,-0.17552697067408748
ACH-000479,-0.05465387794307895
ACH-000480,-0.24768141637672486
ACH-000481,-0.15091146042557152
ACH-000483,-0.2184143061405225
ACH-000484,-0.2444783834058505
ACH-000485,-0.2771586116715872
ACH-000486,-0.21408236941703665
ACH-000487,-0.24155287394676764
ACH-000488,-0.30515235165714344
ACH-000490,-0.3281873997054938
ACH-000491,-0.19933375110285456
ACH-000495,-0.2553801601399025
ACH-000496,-0.19980387271959826
ACH-000499,-0.3424109910899628
ACH-000500,-0.18890617232988244
ACH-000502,-0.16776183787061671
ACH-000503,-0.10171047525817116
ACH-000505,-0.20047657977643984
ACH-000507,-0.3399137902481789
ACH-000510,-0.2439680951967013
ACH-000511,-0.2694429994315755
ACH-000512,-0.2459046393911731
ACH-000516,-0.06979842075968454
ACH-000517,-0.13106474435689655
ACH-000518,-0.17150230523774224
ACH-000520,-0.3031173251768691
ACH-000521,-0.2265734875394069
ACH-000522,-0.4625114772465725
ACH-000524,-0.1409595742084736
ACH-000527,-0.15600923701301134
ACH-000528,-0.20590164601927996
ACH-000537,-0.15868162095164592
ACH-000541,-0.11822965840964833
ACH-000542,-0.2430854779177884
ACH-000544,-0.21532781258872785
ACH-000545,-0.2596273552187312
ACH-000547,-0.13381672156336355
ACH-000548,-0.22068989572415668
ACH-000549,-0.16275619740478742
ACH-000550,-0.17255951439110007
ACH-000552,-0.3460954415748788
ACH-000556,-0.2703004860181711
ACH-000557,-0.10034095571299373
ACH-000569,-0.13519401646793455
ACH-000570,-0.01718016067721293
ACH-000571,-0.1909659010496061
ACH-000573,-0.12225451835774027
ACH-000576,-0.07263353063052037
ACH-000579,-0.29403920190504684
ACH-000580,-0.1286860262348017
ACH-000584,-0.16278614929571816
ACH-000585,-0.16578722143368402
ACH-000588,-0.22494930225024706
ACH-000589,-0.29918949094084984
ACH-000591,-0.2837061000236764
ACH-000593,-0.17059453180176387
ACH-000600,-0.16493617242833306
ACH-000601,-0.18892557490429815
ACH-000605,-0.4446096293623602
ACH-000606,-0.38228002777871545
ACH-000608,-0.1037288666324639
ACH-000614,-0.2566380128114058
ACH-000616,-0.189022127335444
ACH-000618,-0.10467521178795226
ACH-000619,-0.3209173925219493
ACH-000620,-0.2856201976925858
ACH-000621,-0.2556044630339908
ACH-000622,-0.2982238462152699
ACH-000623,-0.14322920558198796
ACH-000624,-0.23519865592578795
ACH-000627,-0.23423090877702124
ACH-000630,-0.125296467490931
ACH-000631,-0.32832694331969603
ACH-000632,-0.2227058546559271
ACH-000633,-0.241146654135249
ACH-000637,-0.23483543004527785
ACH-000638,-0.10703236460224906
ACH-000646,-0.057881643887348386
ACH-000647,-0.18652156719528465
ACH-000648,-0.14482110149308852
ACH-000649,-0.2629734574231843
ACH-000651,-0.191534565258436
ACH-000652,-0.2924970635011234
ACH-000653,-0.16650832201908616
ACH-000657,-0.2455882263113766
ACH-000658,-0.2108096819121266
ACH-000661,-0.039275747975269136
ACH-000662,-0.3472483392480614
ACH-000663,-0.19910049360664264
ACH-000665,-0.2736363692186433
ACH-000671,-0.1024479894063621
ACH-000672,-0.5077971830338441
ACH-000673,-0.2411032277361206
ACH-000676,-0.14343003232600413
ACH-000677,-0.16818147279765153
ACH-000681,-0.06504232594972753
ACH-000683,-0.25190113784920737
ACH-000684,-0.26292434772144696
ACH-000688,-0.14516039130135736
ACH-000693,-0.3659893043049596
ACH-000694,-0.26254315415127555
ACH-000695,-0.2500906980451636
ACH-000696,-0.21788981530788376
ACH-000697,-0.17596963973010515
ACH-000699,-0.17572082573215014
ACH-000701,-0.1791719490635851
ACH-000706,-0.3298299777946352
ACH-000711,-0.1905621311235984
ACH-000713,-0.3995040411254135
ACH-000714,-0.08977324440844889
ACH-000718,-0.0270007936112464
ACH-000720,-0.19893378665654848
ACH-000721,-0.2261293560665905
ACH-000724,-0.2714773583243069
ACH-000725,-0.2700739177682365
ACH-000732,-0.5474899162890702
ACH-000734,-0.28129519958214605
ACH-000735,-0.21551178497296708
ACH-000736,-0.10930569799801246
ACH-000738,-0.14316141792328355
ACH-000746,-0.31681821955017325
ACH-000747,-0.1872096381437243
ACH-000748,-0.0681609626116204
ACH-000753,-0.18845027423044008
ACH-000756,-0.44778879610804173
ACH-000757,-0.2304194378312336
ACH-000758,-0.24853574069096365
ACH-000760,-0.1868358602630457
ACH-000762,-0.1902505534641216
ACH-000763,-0.22985138991077894
ACH-000764,-0.4691303256922545
ACH-000765,-0.17989605150802204
ACH-000766,-0.2013009919047951
ACH-000767,-0.3296060343290654
ACH-000768,-0.2924495691103721
ACH-000769,-0.0991880243509129
ACH-000770,-0.2520629020599889
ACH-000771,-0.21141476058941536
ACH-000773,-0.02111189361697761
ACH-000776,-0.5011822479077199
ACH-000777,-0.1716608642130856
ACH-000778,-0.19609453570310506
ACH-000781,-0.18320440085195772
ACH-000782,-0.29689366437935605
ACH-000783,-0.2838977208661507
ACH-000784,-0.14281750896004086
ACH-000785,-0.198491726139264
ACH-000787,-0.21116916675765826
ACH-000788,-0.1922261042267199
ACH-000791,-0.41471069701481394
ACH-000792,-0.13779591477132472
ACH-000794,-0.22160650155554407
ACH-000796,-0.27106978458520353
ACH-000798,-0.17207328561052612
ACH-000799,-0.17402496338423526
ACH-000800,-0.2459783121321157
ACH-000802,-0.2421741790891717
ACH-000804,-0.2492300647304295
ACH-000805,-0.155325374639263
ACH-000809,-0.16058489364583156
ACH-000810,-0.0877103124667138
ACH-000811,-0.2872892265786158
ACH-000817,-0.2498594951863979
ACH-000819,-0.2761953484291549
ACH-000820,-0.3776583347453168
ACH-000821,-0.4023183363679958
ACH-000822,-0.14159114213925786
ACH-000823,-0.14100680296951507
ACH-000824,-0.1828246669870265
ACH-000827,-0.1828994293838493
ACH-000829,-0.24733000026109775
ACH-000831,-0.3707627220148597
ACH-000832,-0.26244175988502505
ACH-000833,-0.1198303260390278
ACH-000834,-0.2776074884845236
ACH-000835,-0.24377286969809256
ACH-000836,-0.2605889136808039
ACH-000837,-0.21022100905988644
ACH-000838,-0.06179186053914985
ACH-000839,-0.36729801336568135
ACH-000840,-0.1873146088993216
ACH-000841,-0.2413560201442409
ACH-000843,-0.3795564643252155
ACH-000846,-0.24819672773791465
ACH-000847,-0.2389007184978477
ACH-000848,-0.29612937502173153
ACH-000849,-0.1926586864337096
ACH-000851,-0.28062551871428626
ACH-000855,-0.20696422145654056
ACH-000856,-0.09800276317701606
ACH-000858,-0.307197990640658
ACH-000859,-0.24312444319784926
ACH-000861,-0.20790891188714766
ACH-000862,-0.22564244745411746
ACH-000865,-0.15946788893981376
ACH-000866,-0.18909130418327014
ACH-000867,-0.1467280747197976
ACH-000869,-0.1978357695890671
ACH-000872,-0.15627503920339236
ACH-000873,-0.30745364711583617
ACH-000876,-0.1650975229222913
ACH-000878,0.1150595599445257
ACH-000880,-0.09482551737396976
ACH-000881,-0.17439713224410167
ACH-000882,-0.0949205437169994
ACH-000884,-0.10719170608002876
ACH-000885,-0.05229514924364397
ACH-000887,-0.33371412148146196
ACH-000889,-0.2854645622817098
ACH-000896,-0.14658894210594067
ACH-000898,-0.22921403369584714
ACH-000900,-0.0602280379472038
ACH-000901,-0.17566461538835096
ACH-000905,-0.2823736056960165
ACH-000906,-0.20992158846984615
ACH-000907,-0.27184918369718475
ACH-000910,-0.15350212833143548
ACH-000911,-0.3508958873816617
ACH-000912,-0.22353604374930736
ACH-000913,-0.2171489312591068
ACH-000915,-0.3239481347757821
ACH-000916,0.20900731022107047
ACH-000917,-0.213256279510199
ACH-000920,-0.2916647561039793
ACH-000921,-0.3086537303153392
ACH-000924,-0.1677168594916706
ACH-000926,-0.22595923114501645
ACH-000928,-0.1912384200722624
ACH-000929,-0.050861681533687336
ACH-000932,-0.2853052156558773
ACH-000935,-0.07276896527412663
ACH-000936,-0.5013632998585379
ACH-000937,-0.19514089468216794
ACH-000938,0.01679350939599786
ACH-000939,-0.22694874033108345
ACH-000941,-0.08339202102588404
ACH-000943,-0.258186210248502
ACH-000946,-0.36367783410473625
ACH-000947,-0.2373621459847562
ACH-000948,-0.1851115921598987
ACH-000950,-0.1870104515904687
ACH-000953,-0.22513894081168032
ACH-000954,-0.1270008095510342
ACH-000957,-0.2311501277401552
ACH-000958,-0.032892469421538804
ACH-000960,-0.1968063735624055
ACH-000963,-0.22263818304059302
ACH-000968,-0.1375580123055126
ACH-000969,-0.15006240042911034
ACH-000972,-0.2720101994586692
ACH-000973,-0.18870063222812614
ACH-000974,-0.2567110433248144
ACH-000978,-0.19492905668562155
ACH-000984,-0.09807937141947286
ACH-000986,-0.2880333462363656
ACH-000988,-0.11365305136614215
ACH-000993,-0.145838755252474
ACH-000994,-0.1296873919649523
ACH-000996,-0.08206285121085749
ACH-001001,-0.362009755321118
ACH-001020,-0.28332425467615696
ACH-001028,-0.2258525621662277
ACH-001031,-0.13708848294150067
ACH-001038,-0.11982607177550605
ACH-001048,-0.2517446667894461
ACH-001050,-0.22226837576745545
ACH-001053,-0.14725953285019364
ACH-001054,-0.14519709237002745
ACH-001061,-0.3215795295845845
ACH-001067,-0.2809069097320669
ACH-001075,-0.2561164677587949
ACH-001096,-0.1702410309873037
ACH-001111,-0.14011834589503938
ACH-001119,-0.03106075083483696
ACH-001128,-0.044595922114355896
ACH-001134,-0.18698085851088667
ACH-001151,-0.2817798060466118
ACH-001163,-0.1260217815806663
ACH-001164,-0.2668203195937368
ACH-001183,-0.1969412496347492
ACH-001192,-0.2798104151378836
ACH-001193,-0.37740789670721103
ACH-001196,-0.2654510830668651
ACH-001197,-0.21913648797953067
ACH-001205,-0.19097084497271147
ACH-001211,-0.3686432896754953
ACH-001212,-0.0929030814634738
ACH-001228,-0.17841397615017632
ACH-001232,-0.2279249105261976
ACH-001239,-0.2869676849381478
ACH-001270,-0.23237518058846504
ACH-001274,-0.14900214617943644
ACH-001275,-0.10583155468917316
ACH-001277,-0.4753779652734156
ACH-001278,-0.014974854711686443
ACH-001280,-0.30876841174467945
ACH-001283,-0.244480673872778
ACH-001289,-0.14742620518577396
ACH-001300,-0.25394088283857663
ACH-001301,-0.2313145025319001
ACH-001302,-0.044388124969365866
ACH-001306,-0.3398620796354697
ACH-001318,-0.1846681429178655
ACH-001322,-0.4008630292301376
ACH-001328,-0.1466876867133241
ACH-001332,-0.2409708430786703
ACH-001336,-0.2772043551614372
ACH-001346,-0.29741989130390634
ACH-001353,-0.19399763016006796
ACH-001354,-0.2127641974273951
ACH-001367,-0.11043840295680693
ACH-001368,-0.2272542311158376
ACH-001374,-0.41787641795125785
ACH-001377,-0.13112162740563155
ACH-001380,-0.2414974995711416
ACH-001391,-0.16629746909593815
ACH-001408,-0.1457910816637589
ACH-001430,-0.4462942315458233
ACH-001431,-0.2522786410367908
ACH-001450,-0.23686424433266645
ACH-001496,-0.2579667507137989
ACH-001500,-0.2391513512156704
ACH-001523,-0.242311281471452
ACH-001532,-0.2270029891669465
ACH-001550,-0.2626474398736624
ACH-001552,-0.34876532689655426
ACH-001554,-0.2609420201837655
ACH-001654,-0.22916655292431096
ACH-001735,-0.2120208418781311
ACH-001736,-0.2002975204969563
ACH-001737,-0.5500836039324078
ACH-001740,-0.372311627300192
ACH-001745,-0.21659099929531256
ACH-001765,-0.14628839148736686
