,GAB4 (128954)
ACH-001197,-0.15990032029071818
ACH-001205,-0.20080476928313606
ACH-001211,-0.2399555044280309
ACH-001212,-0.2581304436629259
ACH-001228,-0.19285746007489055
ACH-001232,-0.1923936227720699
ACH-001239,-0.28226363059039344
ACH-001270,0.11473218382724094
ACH-001274,-0.05135740314420388
ACH-001275,-0.06646931889693204
ACH-001277,-0.0695362878293541
ACH-001278,-0.27135765799983497
ACH-001280,-0.09031970469130668
ACH-001283,-0.1864184495837524
ACH-001289,-0.06727089668990134
ACH-001300,-0.2216189240487389
ACH-001301,-0.1899391434418428
ACH-001302,0.05357521415274576
ACH-001306,-0.319321994617177
ACH-001318,-0.1997217369290052
ACH-001322,-0.5731137079954047
ACH-001328,-0.08716657144979116
ACH-001332,-0.4158874522418335
ACH-001336,-0.12445083200054545
ACH-001346,-0.1459766888592045
ACH-001353,-0.2494788562858907
ACH-001354,0.01115492490421144
ACH-001367,-0.044059340688938194
ACH-001368,-0.2599702272856353
ACH-001374,0.08273500762303454
ACH-001377,-0.05875676514472885
ACH-001380,-0.002764876214140365
ACH-001391,-0.2053344507971691
ACH-001408,-0.19366772385318526
ACH-001430,-0.25197205524349425
ACH-001431,-0.12113748961252035
ACH-001450,-0.2866874569930895
ACH-001496,-0.02598672461215672
ACH-001500,-0.1448373100852874
ACH-001523,-0.09617682172990788
ACH-001532,-0.1278613545713343
ACH-001550,-0.1649391967836192
ACH-001552,-0.07545374528258487
ACH-001554,-0.3068762330597747
ACH-001654,-0.2306026737853264
ACH-001735,-0.09002397443233266
ACH-001736,-0.12983967266383914
ACH-001737,0.13750053846432736
ACH-001740,-0.1465432398009543
ACH-001745,-0.21909488587049533
ACH-001765,-0.19406113635543185
