,UBALD1 (124402)
ACH-000517,-0.20979439122103025
ACH-000518,-0.18768913450464705
ACH-000520,-0.26427674976910903
ACH-000521,-0.3569882812010473
ACH-000522,-0.43311757423976655
ACH-000524,-0.2787840957659379
ACH-000527,-0.15146642549292227
ACH-000528,-0.1566622000726516
ACH-000537,-0.2631623423333873
ACH-000541,-0.2792319522422528
ACH-000542,-0.26235039506564906
ACH-000544,-0.2675642812008583
ACH-000545,-0.2885347528455357
ACH-000547,-0.13923962474905674
ACH-000548,-0.2774988347728484
ACH-000549,-0.2456125154525853
ACH-000550,-0.5226965083409467
ACH-000552,-0.08369778967676739
ACH-000556,-0.27084168830828137
ACH-000557,-0.1779844907724027
ACH-000569,-0.6451053450964207
ACH-000570,-0.4679833886156063
ACH-000571,-0.2637691031517774
ACH-000573,-0.18075561206525004
ACH-000576,-0.2486940894817333
ACH-000579,-0.17265204977526516
ACH-000580,-0.17840976392099192
ACH-000584,-0.2376434863973606
ACH-000585,-0.3826903057293715
ACH-000588,-0.15074781362444994
ACH-000589,-0.3908858143449213
ACH-000591,-0.4246783469952241
ACH-000593,-0.33400104789238216
ACH-000600,-0.2341176934402909
ACH-000601,-0.2159485618859576
ACH-000605,-0.018381895580617785
ACH-000606,-0.2519330485346627
ACH-000608,-0.33044072866161434
ACH-000614,-0.4142815527269166
ACH-000616,-0.3846042060342652
ACH-000618,-0.04194514935429921
ACH-000619,-0.30104868090010434
ACH-000620,-0.18703800892101746
ACH-000621,-0.4441955061382549
ACH-000622,-0.3610162993334417
ACH-000623,-0.3970583834527042
ACH-000624,-0.14760735315625506
ACH-000627,-0.04478271066814955
ACH-000630,-0.4152897797410099
ACH-000631,-0.5173010998738397
ACH-000632,-0.2734730545201441
ACH-000633,-0.3358940510319424
ACH-000637,-0.19677679138951373
ACH-000638,-0.0843493637568885
ACH-000646,-0.0955246027172808
ACH-000647,-0.2398318168183315
ACH-000648,-0.22304874655735785
ACH-000649,-0.4366938336465089
ACH-000651,-0.02855797223940942
ACH-000652,-0.1890497917965622
ACH-000653,-0.13879478107232004
ACH-000657,-0.3191266596474536
ACH-000658,-0.3862260598776279
ACH-000661,-0.1336740177091876
ACH-000662,-0.3408079570032804
ACH-000663,-0.2439417982640471
ACH-000665,-0.2533417077013003
ACH-000671,-0.3192369240689356
ACH-000672,-0.1400553512357283
ACH-000673,-0.7104275834159177
ACH-000676,-0.23581941438216555
ACH-000677,-0.08840549015510185
ACH-000681,-0.3350753122594659
ACH-000683,-0.1133858472682626
ACH-000684,-0.5653169154903668
ACH-000688,-0.5836968154224056
ACH-000693,-0.1139584468878702
ACH-000694,0.012570692176848437
ACH-000695,-0.2192636983964208
ACH-000696,-0.35643980895784355
ACH-000697,-0.21737557754581074
ACH-000699,-0.3654457292202085
ACH-000701,-0.16620190344352598
ACH-000706,-0.28657797400984114
ACH-000711,-0.30373403311756225
ACH-000713,-0.4452498318345259
ACH-000714,-0.1917150148827058
ACH-000718,-0.27743110279079186
ACH-000720,-0.3708201933306252
ACH-000721,-0.25528516651868755
ACH-000724,-0.019366689825680492
ACH-000725,-0.3350431949634291
ACH-000732,-0.31036307807654423
ACH-000734,-0.1886078460207228
ACH-000735,-0.12962040317571888
ACH-000736,-0.07600233020440716
ACH-000738,-0.27052445784239915
ACH-000746,-0.16501681705350915
ACH-000747,-0.28721594887979524
ACH-000748,-0.5294437805457236
ACH-000753,-0.16068478182910015
ACH-000756,-0.12975201536006206
ACH-000757,-0.2635125675777695
ACH-000758,-0.10748218601307097
ACH-000760,-0.32886596621053743
ACH-000762,-0.24512185776647935
ACH-000763,-0.1030458568092792
ACH-000764,-0.1956336850056144
ACH-000765,-0.13496591501419009
ACH-000766,-0.3877541705864342
ACH-000767,-0.20554520050710326
ACH-000768,-0.12308873305525565
ACH-000769,-0.3202266382690204
ACH-000770,-0.32650337511961736
ACH-000771,-0.24515114338786603
ACH-000773,-0.3099954908356203
ACH-000776,-0.22766744825552326
ACH-000777,-0.2299004947972853
ACH-000778,-0.17913653138018024
ACH-000781,-0.3164268545595533
ACH-000782,-0.07355308758153918
ACH-000783,-0.5132926137261489
ACH-000784,-0.20736890252083515
ACH-000785,-0.3949268601940217
ACH-000787,-0.2541392571216481
ACH-000788,-0.2444979524708519
ACH-000791,-0.16846497355441892
ACH-000792,-0.4244846780350263
ACH-000794,-0.18733669889130936
ACH-000796,-0.2655817928857717
ACH-000798,-0.20110615134527615
ACH-000799,-0.4771865965347645
ACH-000800,-0.175800234141009
ACH-000802,-0.07942714903658568
ACH-000804,-0.24737805450495415
ACH-000805,-0.18700499453882866
ACH-000809,-0.270712193322776
ACH-000810,-0.17416132614366792
ACH-000811,-0.3365362242778871
ACH-000817,-0.4361082216201797
ACH-000819,-0.4289041487351269
ACH-000820,-0.03954138672135248
ACH-000821,-0.5509348485909666
ACH-000822,-0.09218631776119952
ACH-000823,-0.17385800703637108
ACH-000824,-0.17820296715912526
ACH-000827,-0.2502863128581288
ACH-000829,-0.3101607437754558
ACH-000831,-0.4042196521054612
ACH-000832,-0.14392697731600892
ACH-000833,-0.1377836117200332
ACH-000834,-0.2937593595593141
ACH-000835,-0.22828432399558074
ACH-000836,-0.309476214548677
ACH-000837,-0.07301759073216665
ACH-000838,-0.3296784309530561
ACH-000839,-0.17347869547860426
ACH-000840,-0.42903606792334137
ACH-000841,-0.2718312912503125
ACH-000843,-0.1278464664999234
ACH-000846,-0.12135636148886965
ACH-000847,-0.34053372480902383
ACH-000848,-0.23234538436451624
ACH-000849,-0.3069202248096679
ACH-000851,-0.38604127141126704
ACH-000855,-0.1084331308373838
ACH-000856,-0.33822871788888925
ACH-000858,-0.01208931533376242
ACH-000859,-0.1558644272659579
ACH-000861,-0.3324755163553725
ACH-000862,-0.14687726319576094
ACH-000865,-0.1151373800373055
ACH-000866,-0.2458252684001717
ACH-000867,-0.18122899624193345
ACH-000869,-0.3086398165197673
ACH-000872,-0.34510816879159617
ACH-000873,-0.06030813056413799
ACH-000876,-0.25600686243729137
ACH-000878,-0.22619958107992955
ACH-000880,-0.1152877004813443
ACH-000881,-0.2311857726123664
ACH-000882,-0.11740838765667763
ACH-000884,-0.15153633430279295
ACH-000885,-0.21446477657670332
ACH-000887,-0.1797576044913594
ACH-000889,-0.2755293194576969
ACH-000896,-0.17264377266907172
ACH-000898,-0.19717763908549168
ACH-000900,-0.4232804016797579
ACH-000901,-0.3508729560699841
ACH-000905,-0.21717498953472214
ACH-000906,-0.0946870986548437
ACH-000907,-0.34202458765752725
ACH-000910,-0.2772488970694192
ACH-000911,-0.2723616854088107
ACH-000912,-0.30369970371095195
ACH-000913,-0.2313160838437589
ACH-000915,-0.2524285493181319
ACH-000916,-0.06503282663492822
ACH-000917,-0.25570090130880696
ACH-000920,-0.00603304110646153
ACH-000921,-0.3632084769107604
ACH-000924,-0.37638029118536703
ACH-000926,-0.18896563161389526
ACH-000928,-0.26709154504877664
ACH-000929,-0.3771042946174462
ACH-000932,-0.3944203293266561
ACH-000935,-0.363570837269772
ACH-000936,-0.3615531435952071
ACH-000937,-0.05061091770659209
ACH-000938,-0.10822296254534056
ACH-000939,-0.0769106133489831
ACH-000941,-0.20886348679434355
ACH-000943,-0.05996634194677911
ACH-000946,-0.14644252111813155
ACH-000947,-0.29787123540618643
ACH-000948,-0.29459977332514503
ACH-000950,-0.18521936990340845
ACH-000953,-0.2276361135359269
ACH-000954,-0.08062821826437717
ACH-000957,-0.10287587488933148
ACH-000958,-0.17372138048400926
ACH-000960,-0.06351570942750384
ACH-000963,-0.27570221674922457
ACH-000968,-0.21723235839567356
ACH-000969,-0.18567181224901905
ACH-000972,-0.4625487560088409
ACH-000973,-0.1459432923226321
ACH-000974,-0.03194509109460966
ACH-000978,-0.1384219558650134
ACH-000984,-0.3639194618139268
ACH-000986,-0.2167271985696424
ACH-000988,-0.2556382885324952
ACH-000993,-0.22762233926531006
ACH-000994,-0.3470994355881194
ACH-000996,-0.3957234265878855
ACH-001001,-0.10369147604727784
ACH-001020,-0.20619934939008824
ACH-001028,-0.3496623064078436
ACH-001031,-0.4146255779401352
ACH-001038,-0.3393483486131067
ACH-001048,-0.35552887263698857
ACH-001050,-0.3622553026958821
ACH-001053,-0.1286728881463465
ACH-001054,-0.14489707039099686
ACH-001061,-0.16832114493345876
ACH-001067,-0.4066481019028615
ACH-001075,-0.2531555941760684
ACH-001096,-0.08667282480463333
ACH-001111,-0.26890862313006303
ACH-001119,-0.2321690333536245
ACH-001128,-0.4510662717542116
ACH-001134,-0.16013900544891185
ACH-001151,-0.17304798200738572
ACH-001163,-0.1873676087603881
ACH-001164,-0.10765912180068332
ACH-001183,-0.26792178083311435
ACH-001192,-0.3453967676732986
ACH-001193,-0.28683872397433224
ACH-001196,-0.3726081390932557
ACH-001197,-0.2311176700971133
ACH-001205,-0.4644532652268593
ACH-001211,-0.2200997089084412
ACH-001212,-0.5308791270364078
ACH-001228,-0.3291242352186882
ACH-001232,-0.4828346147722965
ACH-001239,-0.31932341716683793
ACH-001270,-0.6408547881406651
ACH-001274,-0.38057522921362413
ACH-001275,-0.2348422637050228
ACH-001277,-0.3007226208529365
ACH-001278,-0.20366343437338533
ACH-001280,-0.3504126487406084
ACH-001283,-0.37737147563470985
ACH-001289,-0.2619340678466485
ACH-001300,-0.14192215434440605
ACH-001301,-0.16399864962442656
ACH-001302,-0.2713536746705991
ACH-001306,-0.3852184525305454
ACH-001318,-0.3030949194754683
ACH-001322,-0.38795863495839067
ACH-001328,-0.16884928506116276
ACH-001332,-0.16675615779978972
ACH-001336,-0.25001634296428243
ACH-001346,-0.055343430516900674
ACH-001353,-0.12202556226754302
ACH-001354,-0.17098970461525173
ACH-001367,-0.22315761138648865
ACH-001368,-0.2777479900024414
ACH-001374,-0.35352601451536336
ACH-001377,-0.3349497404423493
ACH-001380,-0.15181248030837438
ACH-001391,-0.19136590520260335
ACH-001408,-0.20144101577763895
ACH-001430,-0.1609704493178711
ACH-001431,-0.17138909108950234
ACH-001450,-0.31117257562314765
ACH-001496,-0.0030123092281149288
ACH-001500,-0.3862644038215051
ACH-001523,-0.1612082748356008
ACH-001532,-0.13699322172817366
ACH-001550,-0.004577965354003858
ACH-001552,-0.4191175930474987
ACH-001554,-0.12127658102491935
ACH-001654,-0.6416348314064712
ACH-001735,-0.17980277625013988
ACH-001736,-0.2896109514631352
ACH-001737,0.04700896771916303
ACH-001740,-0.261863743757752
ACH-001745,-0.4233984458365087
ACH-001765,-0.3850642684835464
