,TTC7A (57217)
ACH-000570,-0.18916641385019956
ACH-000571,-0.24787651934104754
ACH-000573,-0.0675406411626255
ACH-000576,-0.6802639830261142
ACH-000579,-0.16673420463728547
ACH-000580,-0.08970963365683186
ACH-000584,-0.216146923608824
ACH-000585,-0.13920962157228112
ACH-000588,-0.15977501861795054
ACH-000589,-0.00013159545257910248
ACH-000591,-0.13971928625327704
ACH-000593,-0.0483825686917858
ACH-000600,-0.01203989224147213
ACH-000601,-0.07152527725833169
ACH-000605,-0.09088191456073297
ACH-000606,-0.10074438131627417
ACH-000608,-0.24767594631027146
ACH-000614,-0.18015630054367746
ACH-000616,-0.15249872997326253
ACH-000618,-0.2100594668560498
ACH-000619,-0.17213450562344929
ACH-000620,-0.09401947082047636
ACH-000621,-0.09721176752562573
ACH-000622,-0.2278950357024009
ACH-000623,-0.12477316347751224
ACH-000624,-0.18174544921796165
ACH-000627,-0.20671179472981946
ACH-000630,-0.16809950302264814
ACH-000631,-0.04384868597462701
ACH-000632,-0.21701219396053548
ACH-000633,-0.12277831860644263
ACH-000637,-0.07734746578186233
ACH-000638,-0.5036148317420421
ACH-000646,-0.11662642136729864
ACH-000647,-0.0925132201274444
ACH-000648,-0.1706964902786479
ACH-000649,-0.17160820213501268
ACH-000651,-0.27605909201386714
ACH-000652,-0.05708424573986376
ACH-000653,-0.3394908937579467
ACH-000657,-0.033570183029202616
ACH-000658,-0.8364836989829091
ACH-000661,-0.11202965880698287
ACH-000662,-0.24052439067455625
ACH-000663,-0.007764371618472749
ACH-000665,-0.1456455766004993
ACH-000671,-0.06961439905054699
ACH-000672,-0.0076454471129885045
ACH-000673,-0.17807810238377272
ACH-000676,-0.06726186975391918
ACH-000677,-0.12171037294815595
ACH-000681,-0.0946401416497276
ACH-000683,-0.12906419140369269
ACH-000684,-0.08237021832126559
ACH-000688,-0.15827267599826506
ACH-000693,-0.17575643317627687
ACH-000694,-0.12530793701153126
ACH-000695,0.05909342810612664
ACH-000696,-0.02737656914218209
ACH-000697,-0.03729726968929287
ACH-000699,-0.09315085402875037
ACH-000701,-0.0672166353158616
ACH-000706,-0.1633410857717484
ACH-000711,-0.08967725871920827
ACH-000713,-0.2109240251727672
ACH-000714,-0.2396669316705777
ACH-000718,-0.620097363906296
ACH-000720,-0.07151464087367819
ACH-000721,-0.1467650125073887
ACH-000724,-0.26380448847286203
ACH-000725,-0.30409655807900904
ACH-000732,-0.23556119267803166
ACH-000734,0.002826684159719036
ACH-000735,-0.11181267023800424
ACH-000736,-0.8483795647489638
ACH-000738,-0.10627458582308716
ACH-000746,-0.2400693701841609
ACH-000747,-0.14410474711185706
ACH-000748,-0.1123048581180138
ACH-000753,-0.05462872039661052
ACH-000756,-0.10085581689593827
ACH-000757,-0.14775714634135845
ACH-000758,-0.17388340515768574
ACH-000760,-0.2401457448041175
ACH-000762,-0.07347843984960682
ACH-000763,-0.05360550307502762
ACH-000764,-0.16558233030798064
ACH-000765,-0.07162719197629196
ACH-000766,-0.17530634226834005
ACH-000767,-0.09655156193319568
ACH-000768,-0.0825346255672074
ACH-000769,-0.30143474272364496
ACH-000770,-0.07682408477218994
ACH-000771,-0.15947078018754035
ACH-000773,-0.015529242733723109
ACH-000776,-0.02258102005804667
ACH-000777,-0.16494516380679494
ACH-000778,-0.11194989698840066
ACH-000781,-0.09754390819534857
ACH-000782,-0.6182587943603287
ACH-000783,-0.03234403023405332
ACH-000784,-0.09234868394216264
ACH-000785,-0.42812943640155415
ACH-000787,-0.3642336774810884
ACH-000788,-0.09825598082652057
ACH-000791,-0.3754929043184311
ACH-000792,-0.1526792350887818
ACH-000794,-0.2947154380342521
ACH-000796,-0.22127078869559128
ACH-000798,-0.8816286962939126
ACH-000799,0.01936188469059752
ACH-000800,-0.08754430798280932
ACH-000802,-0.2677206695588392
ACH-000804,-0.11183778141597264
ACH-000805,-0.16620724982240784
ACH-000809,-0.22644575878633602
ACH-000810,0.008608926989616884
ACH-000811,-0.23871237511193066
ACH-000817,-0.1622296654644064
ACH-000819,-0.10992167697877396
ACH-000820,-0.07012436865426354
ACH-000821,-0.13128151948900887
ACH-000822,-0.2110939736127254
ACH-000823,-0.09239308101558588
ACH-000824,-0.16014545282587028
ACH-000827,-0.015343592639575543
ACH-000829,-0.5853419883856642
ACH-000831,-0.09657151272105824
ACH-000832,-0.0906859731403158
ACH-000833,-0.115344267314369
ACH-000834,-0.09921266461257276
ACH-000835,-0.052323489172431265
ACH-000836,-0.06273810662540713
ACH-000837,-0.5592326907127378
ACH-000838,-0.10846542847138507
ACH-000839,-0.14535523484682036
ACH-000840,-0.13892298419608035
ACH-000841,-0.3285525299386827
ACH-000843,-0.27214970783139764
ACH-000846,-0.06808841412002106
ACH-000847,-0.2422352428068764
ACH-000848,0.01312338416494398
ACH-000849,-0.03915557539460403
ACH-000851,-0.09393457917935014
ACH-000855,-0.10147313023954613
ACH-000856,-0.14274401288004165
ACH-000858,-0.0807970285094629
ACH-000859,-0.048368562858010285
ACH-000861,-0.004849860879016045
ACH-000862,-0.3909353668548356
ACH-000865,-0.06538457260828552
ACH-000866,-0.014629908889792397
ACH-000867,-0.11591808273681198
ACH-000869,-0.0007860605272404207
ACH-000872,-0.13006320056644785
ACH-000873,-0.11582944050021796
ACH-000876,-0.39489625547495066
ACH-000878,0.10621578322801276
ACH-000880,-0.15361400133192948
ACH-000881,-0.05963379188505201
ACH-000882,-0.004883172380799029
ACH-000884,0.004204366487365632
ACH-000885,-0.05464509814810787
ACH-000887,-0.5157264353130145
ACH-000889,-0.09946905459590356
ACH-000896,-0.28502571106389724
ACH-000898,-0.4907364661330576
ACH-000900,-0.1834522510608556
ACH-000901,-0.18891175096281848
ACH-000905,-0.051798514713123404
ACH-000906,-0.13453828710075327
ACH-000907,-0.2629713078006624
ACH-000910,-0.25020439182448895
ACH-000911,-0.016074287641408683
ACH-000912,-0.17356335865803965
ACH-000913,-0.12499327650171232
ACH-000915,-0.0349081401158445
ACH-000916,-0.4038683453979927
ACH-000917,-0.05675763468266205
ACH-000920,-0.25075021620982
ACH-000921,0.019620726018338197
ACH-000924,-0.12705582272847654
ACH-000926,-0.2705273251174809
ACH-000928,-0.2136244496164057
ACH-000929,-0.04309797392534419
ACH-000932,-0.05404656616568143
ACH-000935,-0.03581269121175228
ACH-000936,-0.10955579170604232
ACH-000937,-0.5235811482266207
ACH-000938,-0.015371907264673362
ACH-000939,-0.13703295842464736
ACH-000941,-0.06572232689507353
ACH-000943,-0.9083208875161568
ACH-000946,0.03726691739541956
ACH-000947,-0.006661771122007855
ACH-000948,-0.06907943249417556
ACH-000950,-0.02833111290548183
ACH-000953,-0.2374722238570555
ACH-000954,-0.2573015404448563
ACH-000957,-0.7022472164514524
ACH-000958,-0.6566679067526922
ACH-000960,0.010891712124930052
ACH-000963,-0.2772098467879246
ACH-000968,-0.13631669335070212
ACH-000969,-0.2515158715367972
ACH-000972,-0.06435684236767862
ACH-000973,-0.08901451215546109
ACH-000974,0.11076716296825632
ACH-000978,-0.22454637962366955
ACH-000984,-0.044783172827674564
ACH-000986,-0.5785991898832304
ACH-000988,-0.3777783264620198
ACH-000993,-0.0855179610683294
ACH-000994,-0.31127355514650623
ACH-000996,-0.12821127778486108
ACH-001001,-0.0962337174770324
ACH-001020,-0.2583978931830983
ACH-001028,-0.055590664283810716
ACH-001031,-0.11818356528056308
ACH-001038,-0.1198013622608462
ACH-001048,-0.1351001930549132
ACH-001050,-0.033221357761692584
ACH-001053,0.11196512125435
ACH-001054,0.041330529066543616
ACH-001061,-0.3181412224037598
ACH-001067,-0.09154601283832092
ACH-001075,-0.03955434986682938
ACH-001096,-0.03307531399549117
ACH-001111,-0.4379998042919989
ACH-001119,-0.02829719550218608
ACH-001128,0.16528997018199718
ACH-001134,-0.11579255157270515
ACH-001151,-0.1919027005881674
ACH-001163,-0.18565987135021367
ACH-001164,-0.21583945941979496
ACH-001183,-0.0724915004648668
ACH-001192,-0.08983695127341665
ACH-001193,-0.1564832032743572
ACH-001196,-0.07215016558025295
ACH-001197,-0.11007595660088973
ACH-001205,0.004698079929800001
ACH-001211,0.07749603624139909
ACH-001212,0.039870646993881854
ACH-001228,-0.1976413400929093
ACH-001232,-0.13965275229922025
ACH-001239,-0.04544330459496289
ACH-001270,0.02208279484271849
ACH-001274,-0.12218971418202525
ACH-001275,-0.15655764450694418
ACH-001277,-0.15846230134083322
ACH-001278,-0.07634224260863896
ACH-001280,-0.09788729633616212
ACH-001283,-0.16366430603399373
ACH-001289,-0.041080989456443034
ACH-001300,0.014747367850028103
ACH-001301,0.005549003867882205
ACH-001302,-0.027637855154131398
ACH-001306,-0.16582920350101055
ACH-001318,-0.13520061507949704
ACH-001322,-0.09243900553957277
ACH-001328,-0.18085994926761573
ACH-001332,-0.34307369314051656
ACH-001336,-0.10405962913166332
ACH-001346,-0.25734033096868675
ACH-001353,-0.18749871193920686
ACH-001354,-0.05168560605232393
ACH-001367,-0.2004084667469689
ACH-001368,-0.027941758004036064
ACH-001374,0.23469720575226924
ACH-001377,0.05079301102787993
ACH-001380,-0.1931460704647506
ACH-001391,-0.20466811251721104
ACH-001408,-0.2596441884411682
ACH-001430,-0.08457716475198113
ACH-001431,-0.14919607483243694
ACH-001450,-0.7863316385767917
ACH-001496,-0.1487921088200156
ACH-001500,-0.8685115554328463
ACH-001523,-0.1250392736801295
ACH-001532,-0.002121048751624044
ACH-001550,-0.1934791637198704
ACH-001552,0.018253243474266302
ACH-001554,-0.1057225688469986
ACH-001654,-0.13188147358552174
ACH-001735,-0.230974417291852
ACH-001736,-0.18692930496826074
ACH-001737,-0.12055186922979008
ACH-001740,-0.0847033216139666
ACH-001745,-0.1290287169787409
ACH-001765,-0.018833149762590148
