,KIF20A (10112)
ACH-000706,-0.39145123618873534
ACH-000711,-0.2514254502945545
ACH-000713,-0.4750599709442739
ACH-000714,-0.6377290132658378
ACH-000718,-0.4622115300662061
ACH-000720,-0.31525569333077125
ACH-000721,-0.35850612349379163
ACH-000724,-0.36009408877042703
ACH-000725,-0.25002566022421724
ACH-000732,-0.11620283158976262
ACH-000734,-0.21095830740236726
ACH-000735,-0.4848086125640162
ACH-000736,-0.2016297331987064
ACH-000738,-0.3389667360659173
ACH-000746,-0.3691082079904488
ACH-000747,-0.4076637918814909
ACH-000748,-0.2332439709691995
ACH-000753,-0.5655260357928782
ACH-000756,-0.524798842505477
ACH-000757,-0.493982958351461
ACH-000758,-0.237627924127584
ACH-000760,-0.2937952860355336
ACH-000762,-0.3478562180530928
ACH-000763,-0.3108086589341568
ACH-000764,-0.5807230612403371
ACH-000765,-0.2327916168301924
ACH-000766,-0.07218885428537282
ACH-000767,-0.264816755982019
ACH-000768,-0.50767461058037
ACH-000769,-0.3286041424477596
ACH-000770,-0.2721621016755552
ACH-000771,-0.5757026352594513
ACH-000773,-0.7188065435815508
ACH-000776,-0.4420512640252459
ACH-000777,-0.526818917286213
ACH-000778,-0.4444848643022546
ACH-000781,-0.15463493263388667
ACH-000782,-0.5804660832426921
ACH-000783,-0.5620409456205638
ACH-000784,-0.3072426646469129
ACH-000785,-0.6254340790514287
ACH-000787,-0.13893022718586914
ACH-000788,-0.601560715753757
ACH-000791,-0.4263268045756127
ACH-000792,-0.6202327741933732
ACH-000794,-0.12353850011044933
ACH-000796,-0.4744589799056969
ACH-000798,-0.6102769450332627
ACH-000799,-0.594224694315105
ACH-000800,-0.484844678360899
ACH-000802,-0.3487876248202335
ACH-000804,-0.3399345806841517
ACH-000805,-0.1827778231749473
ACH-000809,-0.3823654299760201
ACH-000810,0.06698824200560853
ACH-000811,-0.5761233796815722
ACH-000817,-0.2973977007760955
ACH-000819,-0.4299954752826973
ACH-000820,-0.2042533900325447
ACH-000821,-0.3034851577172106
ACH-000822,-0.5648288361919942
ACH-000823,-0.33533352240876296
ACH-000824,-0.2708175249846597
ACH-000827,-0.7665822370422913
ACH-000829,-0.24631984536577195
ACH-000831,-0.2881307669898143
ACH-000832,-0.2852376886723779
ACH-000833,-0.2735476636249895
ACH-000834,-0.2626196170343106
ACH-000835,-0.3205523885724741
ACH-000836,-0.1232848373062608
ACH-000837,-0.2808567646537646
ACH-000838,-0.3217980466225043
ACH-000839,-0.3260597688016104
ACH-000840,-0.2276800438954797
ACH-000841,-0.32235748515649554
ACH-000843,-0.27196807403786777
ACH-000846,-0.15736874318363375
ACH-000847,-0.6387932578114155
ACH-000848,-0.27426771705749325
ACH-000849,-0.5132338526762343
ACH-000851,-0.7915393471053577
ACH-000855,-0.36169291293010825
ACH-000856,-0.4689084540151329
ACH-000858,-0.521901557571484
ACH-000859,-0.4553393689636721
ACH-000861,-0.3037060315123198
ACH-000862,-0.6832752542717763
ACH-000865,-0.6406936185433979
ACH-000866,-0.12559747892972786
ACH-000867,-0.3507027111103461
ACH-000869,-0.28680747138468216
ACH-000872,-0.5214630650074851
ACH-000873,-0.44364918905408296
ACH-000876,-0.11428616483537833
ACH-000878,-0.08882591341154286
ACH-000880,-0.5649285974171719
ACH-000881,-0.29759852581377355
ACH-000882,-0.3975852047544683
ACH-000884,-0.7856042341988086
ACH-000885,-0.18418714837154626
ACH-000887,-0.25080816489123714
ACH-000889,-0.3899749175846151
ACH-000896,-0.25603047571144266
ACH-000898,-0.3681800041235111
ACH-000900,-0.4802898291606195
ACH-000901,-0.6064508414850907
ACH-000905,-0.7286624990722893
ACH-000906,-0.7401106511897505
ACH-000907,-0.5870444134275411
ACH-000910,-0.34650562311667066
ACH-000911,-0.20203628334066254
ACH-000912,-0.7738620259719793
ACH-000913,-0.4588359183399465
ACH-000915,-0.3998292711698653
ACH-000916,0.16782401471393535
ACH-000917,-0.3276470756363333
ACH-000920,-0.5361207483390167
ACH-000921,-0.4520583474672205
ACH-000924,-0.2854532742719412
ACH-000926,-0.4900661715013134
ACH-000928,-0.3536578578979341
ACH-000929,-0.9712903159951676
ACH-000932,-0.2535063188530428
ACH-000935,-0.3957314594239829
ACH-000936,-0.3229882589705363
ACH-000937,-0.3487725149480823
ACH-000938,-0.497139333581305
ACH-000939,-0.5835726477040302
ACH-000941,-0.387654000026296
ACH-000943,-0.13745338347576386
ACH-000946,-0.3481735945748952
ACH-000947,-0.31746619053150593
ACH-000948,-0.4461683779403521
ACH-000950,-0.3503746273281748
ACH-000953,-0.3975142786749212
ACH-000954,-0.3063881363373221
ACH-000957,-0.26743849019404714
ACH-000958,-0.40475234224764
ACH-000960,-0.18411528310976846
ACH-000963,-0.4012654792490281
ACH-000968,-0.3584532030819744
ACH-000969,-0.3392362937024468
ACH-000972,-0.10901473149279596
ACH-000973,-0.4616528492724909
ACH-000974,-0.3182750326603821
ACH-000978,-0.5402366623848026
ACH-000984,-0.48653590803414704
ACH-000986,-0.5545840303947387
ACH-000988,-0.20762807429817348
ACH-000993,-0.4830137281460304
ACH-000994,-0.2165417090031287
ACH-000996,-0.46748769234621396
ACH-001001,-0.6885370886725611
ACH-001020,-0.3036602335082885
ACH-001028,-0.6709800194435273
ACH-001031,-0.6932663245392445
ACH-001038,-0.5342287124454417
ACH-001048,-0.4535553389108005
ACH-001050,-0.4933077868803359
ACH-001053,-0.2531358561575241
ACH-001054,-0.13670180237056676
ACH-001061,-0.26416587524213275
ACH-001067,-0.7421766945006495
ACH-001075,-0.578842828998294
ACH-001096,-0.5296443526519802
ACH-001111,-0.4154540007498616
ACH-001119,-0.4560849003118256
ACH-001128,-0.5894362920102233
ACH-001134,-0.3516454609709006
ACH-001151,-0.16876395665452634
ACH-001163,-0.8319551413655178
ACH-001164,-0.1203901709569442
ACH-001183,-0.4925171621851694
ACH-001192,-0.2242012731776137
ACH-001193,-0.297328993459318
ACH-001196,-0.4639740864027463
ACH-001197,-0.5575837065543131
ACH-001205,-0.3098302589587425
ACH-001211,-0.4866727042754128
ACH-001212,-0.4214273559469404
ACH-001228,-0.3634701179905896
ACH-001232,-0.6485698910679152
ACH-001239,-0.6376705264034118
ACH-001270,-0.4316303756813
ACH-001274,-0.23322825166893665
ACH-001275,-0.2761858243378265
ACH-001277,-0.3459523344939248
ACH-001278,-0.26888908246526805
ACH-001280,-0.4615935501981522
ACH-001283,-0.24327411533471865
ACH-001289,-0.5593398033627769
ACH-001300,-0.27371417160386624
ACH-001301,-0.29971822077374816
ACH-001302,-0.15219984870185158
ACH-001306,-0.5893696722325488
ACH-001318,-0.24672943999387126
ACH-001322,-0.602212274063233
ACH-001328,-0.43696698322030103
ACH-001332,-0.8064662766582157
ACH-001336,-0.3984958792425778
ACH-001346,-0.5481849112703472
ACH-001353,-0.5228484170794212
ACH-001354,-0.3444523465600371
ACH-001367,-0.6065848359519106
ACH-001368,-0.2012194842153576
ACH-001374,-0.4703469645973262
ACH-001377,-0.24972056008884935
ACH-001380,-0.5994773271151135
ACH-001391,-0.8050285588376782
ACH-001408,-0.5462327021798822
ACH-001430,-0.2301454541732547
ACH-001431,-0.24681693150743994
ACH-001450,-0.7236590391359872
ACH-001496,-0.7883901371642091
ACH-001500,-0.6441596363595323
ACH-001523,-0.34040556200683897
ACH-001532,-0.614630399740938
ACH-001550,-0.4619810074916033
ACH-001552,-0.21299096660828093
ACH-001554,-0.4710455388228316
ACH-001654,-0.12391483684307833
ACH-001735,-0.7480878371986613
ACH-001736,-0.3903975514460257
ACH-001737,-0.65986296146164
ACH-001740,-0.39086930125237296
ACH-001745,-0.3085156738489451
ACH-001765,-0.2316917052690321
