,MAU2 (23383)
ACH-000736,-0.503142153400034
ACH-000738,-0.6795960523936279
ACH-000746,-0.8919520130629162
ACH-000747,-0.5845384570609545
ACH-000748,-0.6066054537646282
ACH-000753,0.05340678313883817
ACH-000756,-0.33064021580656955
ACH-000757,-0.6107542182017376
ACH-000758,-0.8648916497808914
ACH-000760,-0.32900019699299005
ACH-000762,-0.4596351684842327
ACH-000763,-0.7610588533027332
ACH-000764,-0.9271509019060404
ACH-000765,-0.6993152422419239
ACH-000766,-0.2192524581662364
ACH-000767,-0.5347342757229451
ACH-000768,-0.8171019667486282
ACH-000769,-0.8012340691525071
ACH-000770,-0.25453561922624723
ACH-000771,-0.6790469669086735
ACH-000773,-0.7489887689076307
ACH-000776,-0.5971065848815404
ACH-000777,-0.5941870556940994
ACH-000778,-0.5887484999408009
ACH-000781,-0.9996679302424436
ACH-000782,-0.4708630153845099
ACH-000783,-0.606669888286502
ACH-000784,-0.5798570983963439
ACH-000785,-0.5191030293463593
ACH-000787,0.2100003240277608
ACH-000788,-0.5055132814355594
ACH-000791,-0.4071795982255414
ACH-000792,-0.013189237480682537
ACH-000794,-0.7678314855118344
ACH-000796,-0.7087276616973367
ACH-000798,-0.8072545860332868
ACH-000799,-0.7205554010422246
ACH-000800,-0.3130029520028408
ACH-000802,-0.7863170137659785
ACH-000804,-0.5222570950879889
ACH-000805,-0.42322062034817454
ACH-000809,-0.9399143918517698
ACH-000810,-0.6478970418277098
ACH-000811,-0.8505022734227665
ACH-000817,-0.8729819421635997
ACH-000819,-0.5270999331394434
ACH-000820,-0.33860444481336144
ACH-000821,-0.6826894654968327
ACH-000822,-1.0042197846142942
ACH-000823,-0.8519172948965466
ACH-000824,-0.3493545112342662
ACH-000827,-0.8009970134196858
ACH-000829,-0.5218053750559284
ACH-000831,-0.6887562168278374
ACH-000832,-0.7472543983386579
ACH-000833,-0.5889854176850511
ACH-000834,-0.8506744869596073
ACH-000835,-0.3331778814413907
ACH-000836,-0.7567235909336926
ACH-000837,-0.5060386149509618
ACH-000838,-0.7769135423628418
ACH-000839,-0.34193565787591235
ACH-000840,-0.5278431470313194
ACH-000841,-0.5470947794986952
ACH-000843,-0.4983562992163438
ACH-000846,-0.4854564066051699
ACH-000847,-0.7553592326784783
ACH-000848,-0.78153401137424
ACH-000849,-0.2702232440505651
ACH-000851,-0.6300984315590357
ACH-000855,-0.6561625862531483
ACH-000856,0.2968575125225765
ACH-000858,-0.3862775895919988
ACH-000859,-0.9934342230186459
ACH-000861,-0.6901742251396754
ACH-000862,-0.6439882202796098
ACH-000865,-0.4296771340407828
ACH-000866,-0.7184974964420231
ACH-000867,-0.22035136572031114
ACH-000869,-0.7085856527088955
ACH-000872,-0.808945431961952
ACH-000873,-0.4339841033350336
ACH-000876,-0.7549536713121668
ACH-000878,-0.825162048987815
ACH-000880,-0.7156931102102178
ACH-000881,-0.7018178094027807
ACH-000882,-0.7176492859516492
ACH-000884,-0.4943179656954593
ACH-000885,-0.09316072216642833
ACH-000887,-0.5739211210719978
ACH-000889,-1.1388038210326263
ACH-000896,-0.10805283140202672
ACH-000898,-0.6545066473831397
ACH-000900,-0.33565726261093864
ACH-000901,-0.3749536868151547
ACH-000905,-0.5501034160024185
ACH-000906,-0.7398360396311265
ACH-000907,-0.20743380302614547
ACH-000910,-0.5039984355759248
ACH-000911,-0.3837569597420675
ACH-000912,-0.5919228283195386
ACH-000913,-0.7089474607737427
ACH-000915,-0.5188403301398342
ACH-000916,-0.5182822796966939
ACH-000917,-0.3603538018987559
ACH-000920,-0.3108098810963979
ACH-000921,-0.5699470299669944
ACH-000924,-0.1461306669482258
ACH-000926,-0.500883520730885
ACH-000928,-0.584455140626545
ACH-000929,-0.4027889383414685
ACH-000932,-0.8229137706018752
ACH-000935,-0.8502600879780197
ACH-000936,-0.7750279788665119
ACH-000937,-0.588459118676632
ACH-000938,-0.6494941421154159
ACH-000939,-0.8650503092046263
ACH-000941,-0.9958467841831601
ACH-000943,-0.6024162732611684
ACH-000946,-0.4665488696001268
ACH-000947,-0.7167203957271764
ACH-000948,-0.4736854629356989
ACH-000950,-0.7561549029359925
ACH-000953,-0.8270155366945446
ACH-000954,-0.8858719626686491
ACH-000957,-0.4876121794221967
ACH-000958,-0.5450011227582646
ACH-000960,-0.5842872966797362
ACH-000963,-0.5392340878814155
ACH-000968,-0.6959134997623122
ACH-000969,-0.7020317976670762
ACH-000972,-0.5719072086632558
ACH-000973,-0.6259996810373263
ACH-000974,-0.3676291999610248
ACH-000978,-0.5324741346754719
ACH-000984,-0.6962564010890312
ACH-000986,-0.6885324064974003
ACH-000988,-0.6096462886151602
ACH-000993,-0.4080920769412987
ACH-000994,-0.5943929652800588
ACH-000996,-0.666035291897882
ACH-001001,-0.3087873298736125
ACH-001020,-0.6485443213810611
ACH-001028,-0.6305266318415867
ACH-001031,-0.4681861848322131
ACH-001038,-0.8998864557633486
ACH-001048,-0.054436654131792855
ACH-001050,-0.9069106466061212
ACH-001053,-0.8916885948192104
ACH-001054,-0.344685941515436
ACH-001061,-0.4693408687625691
ACH-001067,-0.7621967703413269
ACH-001075,-0.6642580162934024
ACH-001096,-0.5886132361332174
ACH-001111,-0.6057274679780896
ACH-001119,-0.30867712013856896
ACH-001128,-0.7509655619703955
ACH-001134,-0.7113278151812804
ACH-001151,-0.6882102965785443
ACH-001163,-0.7905777042996623
ACH-001164,-0.3019964789703785
ACH-001183,-0.6445933837142764
ACH-001192,-0.9095595866542684
ACH-001193,-0.6389093130315578
ACH-001196,-0.5237974520749828
ACH-001197,-0.6200636062909308
ACH-001205,-0.3702655547361983
ACH-001211,-0.3904405500426453
ACH-001212,-0.4000498777042081
ACH-001228,-0.7472238815829506
ACH-001232,-0.2654695815535535
ACH-001239,-0.7008060351715065
ACH-001270,-0.3675759131184945
ACH-001274,-0.35060468999258443
ACH-001275,-0.4520862641102829
ACH-001277,-0.6069824357443271
ACH-001278,-0.8416471265317701
ACH-001280,-0.6398619460804071
ACH-001283,-1.0097860107520518
ACH-001289,-0.49552076809812
ACH-001300,-0.3314371228276954
ACH-001301,-0.5666055993667612
ACH-001302,-0.8575371939050361
ACH-001306,-0.7139413545029653
ACH-001318,-0.5215769745927605
ACH-001322,-0.15329321400289356
ACH-001328,-0.7354717847410106
ACH-001332,-0.9152024460182964
ACH-001336,-0.2229217500367396
ACH-001346,-0.6563424540329753
ACH-001353,-0.4797200438077559
ACH-001354,-0.05936930002933871
ACH-001367,-0.7362736006700814
ACH-001368,-0.5926961863297487
ACH-001374,-0.3836078079515433
ACH-001377,-0.4731304610367452
ACH-001380,-0.24522811595011704
ACH-001391,-0.7129998475325561
ACH-001408,-0.8116884780035809
ACH-001430,-0.4113023495434717
ACH-001431,-0.7272300180796797
ACH-001450,-0.6702640763269632
ACH-001496,-0.9260537513993576
ACH-001500,-0.7221318464369323
ACH-001523,-0.4125994246464259
ACH-001532,-0.5725123770654476
ACH-001550,-0.4528917340615321
ACH-001552,-0.4975376680490021
ACH-001554,-0.4546722349671702
ACH-001654,-0.5603740215450684
ACH-001735,-0.8099202037988013
ACH-001736,-0.7628574259961179
ACH-001737,-0.40069308922880936
ACH-001740,-0.974534990502838
ACH-001745,-0.7687257260825184
ACH-001765,-0.7486587373288885
