,CACTIN (58509)
ACH-000608,-0.8837294528586317
ACH-000614,-0.6198653567726172
ACH-000616,-0.6195444861505581
ACH-000618,-1.0219791963283549
ACH-000619,-1.1059808002049794
ACH-000620,-0.9613639138647364
ACH-000621,-0.7848079900595064
ACH-000622,-0.7174908772219329
ACH-000623,-0.6934533266726158
ACH-000624,-0.8008765643953396
ACH-000627,-0.7856871003283561
ACH-000630,-0.8776298022520912
ACH-000631,-0.9347541221751264
ACH-000632,-1.002894128220942
ACH-000633,-0.8544380504603769
ACH-000637,-0.9999143132687196
ACH-000638,-0.8410556494455679
ACH-000646,-1.0056312060309325
ACH-000647,-0.8479720210047367
ACH-000648,-0.96514052970472
ACH-000649,-0.7818191138184694
ACH-000651,-0.9624798178952122
ACH-000652,-0.7088890902617325
ACH-000653,-1.069908017522296
ACH-000657,-0.7974127744760975
ACH-000658,-0.6846679393010182
ACH-000661,-1.1079942485215997
ACH-000662,-1.0567721541082538
ACH-000663,-0.8793928940839221
ACH-000665,-0.895971840748369
ACH-000671,-0.7597452930054216
ACH-000672,-0.8454200793249095
ACH-000673,-0.7095957220198639
ACH-000676,-0.6299958884084347
ACH-000677,-0.7367165590308661
ACH-000681,-0.8793744582618721
ACH-000683,-0.947836004868858
ACH-000684,-0.5174075903166293
ACH-000688,-0.9890977972543608
ACH-000693,-0.7128210529236919
ACH-000694,-0.7849978337680168
ACH-000695,-1.0448150617424434
ACH-000696,-0.8122896349186447
ACH-000697,-0.9281929282461816
ACH-000699,-1.1474887476409368
ACH-000701,-0.8784736745617642
ACH-000706,-0.7665317188788414
ACH-000711,-0.8143553990262369
ACH-000713,-0.7771263107407338
ACH-000714,-0.9854734297040112
ACH-000718,-0.5606115142666771
ACH-000720,-0.9422847716620079
ACH-000721,-0.7853835271131989
ACH-000724,-1.0182719709883827
ACH-000725,-1.0822358237388892
ACH-000732,-0.7273251968187708
ACH-000734,-0.8976308902007597
ACH-000735,-0.9369205088364037
ACH-000736,-0.9384177480896208
ACH-000738,-0.7850276036416575
ACH-000746,-1.0313341458606384
ACH-000747,-1.0006693611096251
ACH-000748,-0.6901070452997771
ACH-000753,-0.6179299448679689
ACH-000756,-0.7396128959272423
ACH-000757,-0.7570192915127533
ACH-000758,-1.0250819630358885
ACH-000760,-0.7694442526421813
ACH-000762,-0.9416415531262752
ACH-000763,-0.8165837446512384
ACH-000764,-0.814143232152995
ACH-000765,-0.8371561936676158
ACH-000766,-0.8112987874792029
ACH-000767,-1.0640503548442564
ACH-000768,-0.9289265895521402
ACH-000769,-0.7879939229476799
ACH-000770,-0.7416653419738221
ACH-000771,-0.8895856446917587
ACH-000773,-1.0077711414139152
ACH-000776,-1.1640079004645718
ACH-000777,-0.7259656447137655
ACH-000778,-1.0895333724605734
ACH-000781,-0.924364819871378
ACH-000782,-0.8581225473415606
ACH-000783,-0.9372512884867252
ACH-000784,-0.6849962561971671
ACH-000785,-0.9233777655820424
ACH-000787,-0.863955196138217
ACH-000788,-0.8484702012617206
ACH-000791,-0.7809916591120042
ACH-000792,-0.9979072119379908
ACH-000794,-0.7528319204644272
ACH-000796,-0.75814612633325
ACH-000798,-0.7964960988529458
ACH-000799,-0.9978964700930968
ACH-000800,-0.5228272524022567
ACH-000802,-0.911343047079182
ACH-000804,-0.9079721287353392
ACH-000805,-0.9515546504293068
ACH-000809,-0.8076786922454493
ACH-000810,-1.2535750595704849
ACH-000811,-0.9039189352324808
ACH-000817,-0.951820305901668
ACH-000819,-1.0052004355324908
ACH-000820,-0.7477560431938799
ACH-000821,-0.5511566185051242
ACH-000822,-0.8456620864763414
ACH-000823,-0.8593225177359126
ACH-000824,-0.9691633611892206
ACH-000827,-1.0114422441635431
ACH-000829,-0.7912565578470313
ACH-000831,-1.0141303036518154
ACH-000832,-0.7280628816266111
ACH-000833,-0.9642486803369033
ACH-000834,-1.0946726701800154
ACH-000835,-0.7970171082445459
ACH-000836,-0.9109930689588234
ACH-000837,-1.024864434070204
ACH-000838,-0.8293406063930997
ACH-000839,-0.9979175800390466
ACH-000840,-0.8648282924667658
ACH-000841,-0.8007789868393967
ACH-000843,-1.1798186521810343
ACH-000846,-0.9083235096138614
ACH-000847,-0.6910296615855895
ACH-000848,-1.1705646689636728
ACH-000849,-1.0498478027376057
ACH-000851,-1.0241261085872206
ACH-000855,-0.7841807961838348
ACH-000856,-1.0610378451324616
ACH-000858,-0.8756217733980011
ACH-000859,-0.7893189701265761
ACH-000861,-1.1266660101809471
ACH-000862,-0.9747194817010312
ACH-000865,-0.7708176832224936
ACH-000866,-0.8933233697613803
ACH-000867,-1.0618943499532112
ACH-000869,-0.9506709415654616
ACH-000872,-1.169677715064605
ACH-000873,-0.8274996901587606
ACH-000876,-1.1435434300498193
ACH-000878,-1.1842439918010637
ACH-000880,-0.7238552608578458
ACH-000881,-0.9462120370421164
ACH-000882,-0.9866390886625384
ACH-000884,-0.7469843772439528
ACH-000885,-0.911477081903817
ACH-000887,-0.9831390037212164
ACH-000889,-0.8423787203711919
ACH-000896,-0.8496521538072102
ACH-000898,-0.7272249363138201
ACH-000900,-0.7992869413701372
ACH-000901,-0.9049769408725846
ACH-000905,-0.7286133352701094
ACH-000906,-0.9052802864099015
ACH-000907,-0.9140005836745222
ACH-000910,-0.6925074489895371
ACH-000911,-0.956462388156088
ACH-000912,-0.9406278621575412
ACH-000913,-0.8831363666524057
ACH-000915,-0.8005240541651343
ACH-000916,-1.1215277025210575
ACH-000917,-0.8383981998640261
ACH-000920,-0.8748463040090806
ACH-000921,-0.7530974031416441
ACH-000924,-0.9063273898377197
ACH-000926,-0.8147425027567397
ACH-000928,-0.3654807525039689
ACH-000929,-0.9328585428779909
ACH-000932,-0.740810344609766
ACH-000935,-0.8587315368650209
ACH-000936,-0.9534044652464498
ACH-000937,-0.8100174386748656
ACH-000938,-0.6671073851879152
ACH-000939,-1.3251937471428408
ACH-000941,-1.1013808531124525
ACH-000943,-0.98304181123902
ACH-000946,-0.8062916464507032
ACH-000947,-0.894705838791848
ACH-000948,-0.7587497550434907
ACH-000950,-1.0374767470554191
ACH-000953,-0.9829978897604168
ACH-000954,-0.5478131684732218
ACH-000957,-0.6104187644286992
ACH-000958,-0.7851299078438708
ACH-000960,-0.9675169890716222
ACH-000963,-0.9269967407153008
ACH-000968,-0.6993237374726904
ACH-000969,-0.8326732489502305
ACH-000972,-0.7886259529060854
ACH-000973,-0.7860099838425941
ACH-000974,-0.7848645368046475
ACH-000978,-1.0154300192712291
ACH-000984,-0.9217837612503422
ACH-000986,-0.7396662265092939
ACH-000988,-1.0910740066339175
ACH-000993,-1.200775021811763
ACH-000994,-0.8899456895569201
ACH-000996,-0.8239576426218274
ACH-001001,-0.9499722215820864
ACH-001020,-0.9103234800679356
ACH-001028,-0.8138508733701963
ACH-001031,-1.0356649604092076
ACH-001038,-0.6616871255195129
ACH-001048,-0.8030583385383859
ACH-001050,-0.5999740949108514
ACH-001053,-0.8501503024684064
ACH-001054,-0.7907949572248625
ACH-001061,-0.8770659466946898
ACH-001067,-0.9542194981373447
ACH-001075,-0.8564273393186508
ACH-001096,-1.0326257780507702
ACH-001111,-0.7916412214030297
ACH-001119,-0.8662271407942654
ACH-001128,-1.114942766578061
ACH-001134,-0.8938792744523395
ACH-001151,-0.8578910970448674
ACH-001163,-0.929159552506418
ACH-001164,-1.3431628744681776
ACH-001183,-0.7854691238518594
ACH-001192,-0.9687359498373876
ACH-001193,-0.4563393664389218
ACH-001196,-0.8168726480455892
ACH-001197,-0.833072141251273
ACH-001205,-0.9677782065898552
ACH-001211,-0.782440824387948
ACH-001212,-1.2660566995078504
ACH-001228,-0.8866051416151639
ACH-001232,-0.7484020520651101
ACH-001239,-0.9920675930352256
ACH-001270,-0.6870031089064959
ACH-001274,-0.8319808712672878
ACH-001275,-0.850771052069734
ACH-001277,-1.1101357728545398
ACH-001278,-1.1733257991156756
ACH-001280,-1.1130591160033751
ACH-001283,-0.7364782038517311
ACH-001289,-1.0174276971311398
ACH-001300,-0.7571063355242182
ACH-001301,-0.6895334032067449
ACH-001302,-0.8286360502304575
ACH-001306,-0.6445064215894911
ACH-001318,-0.8940848076647929
ACH-001322,-0.4757628942573555
ACH-001328,-0.9203361568605398
ACH-001332,-0.7941442812247214
ACH-001336,-0.8010229744380291
ACH-001346,-0.9341616796273744
ACH-001353,-0.8546510744521966
ACH-001354,-1.0061456640215931
ACH-001367,-1.0781962898034023
ACH-001368,-0.8295613594617741
ACH-001374,-0.7046572351921483
ACH-001377,-0.9317063363749016
ACH-001380,-1.130411841721509
ACH-001391,-0.8475349252732265
ACH-001408,-1.048328078310472
ACH-001430,-0.7550986516616707
ACH-001431,-0.9367035176375971
ACH-001450,-0.8655444321796559
ACH-001496,-1.1679586166552105
ACH-001500,-0.8910616094648216
ACH-001523,-0.8976918934334037
ACH-001532,-0.7865935430141239
ACH-001550,-0.9667958320736516
ACH-001552,-0.8971623672770362
ACH-001554,-0.9659520388360874
ACH-001654,-0.8774833404492136
ACH-001735,-0.8998707365068969
ACH-001736,-0.9829164254962114
ACH-001737,-0.592814732153071
ACH-001740,-0.8347339253738204
ACH-001745,-0.9042093490706792
ACH-001765,-0.9568177335985354
