,CPSF4 (10898)
ACH-000293,-1.3535276278273465
ACH-000294,-1.4719860696536484
ACH-000295,-1.2314310747730588
ACH-000296,-1.371831520993593
ACH-000302,-1.464043712608483
ACH-000304,-1.3057182142294144
ACH-000307,-1.1126472087170547
ACH-000308,-1.454814071693847
ACH-000310,-1.3347627652173095
ACH-000311,-1.3011964182674132
ACH-000312,-1.2499908708031702
ACH-000315,-1.6249880906488627
ACH-000316,-1.316359177784012
ACH-000317,-1.3398692678985988
ACH-000318,-1.5570702439713735
ACH-000319,-1.2196133179333568
ACH-000320,-1.3860933029574656
ACH-000322,-1.2453495934883445
ACH-000323,-1.0484824316396548
ACH-000324,-1.3570354042033528
ACH-000329,-1.1230855002370577
ACH-000330,-1.7617339024254317
ACH-000331,-1.4158376848094203
ACH-000332,-1.161177540323759
ACH-000334,-1.3239753406855312
ACH-000335,-0.948760962322062
ACH-000336,-1.19801740132789
ACH-000337,-1.1893897668491538
ACH-000338,-1.497732673026425
ACH-000339,-1.1814333183406809
ACH-000341,-1.174011447505669
ACH-000348,-1.3412837499053445
ACH-000350,-1.215397074217719
ACH-000352,-1.3705337541467009
ACH-000356,-1.1513305981404915
ACH-000361,-1.286867045177921
ACH-000362,-1.369177242909075
ACH-000363,-1.0575103417674576
ACH-000364,-1.3002415228735502
ACH-000365,-1.1521476717943262
ACH-000366,-1.3806238159479238
ACH-000368,-1.0621604647445595
ACH-000374,-1.6559477766354782
ACH-000375,-1.3047645699993893
ACH-000376,-1.1854419150079956
ACH-000381,-1.2680658831079497
ACH-000383,-1.0107296843091471
ACH-000387,-1.2484650377120865
ACH-000389,-1.2551611026924765
ACH-000390,-1.213924057505423
ACH-000393,-1.2983271369578815
ACH-000395,-1.3026138768340187
ACH-000396,-1.4057113988327374
ACH-000397,-1.4110327050238294
ACH-000401,-1.380068523678757
ACH-000402,-1.2774173877452657
ACH-000403,-1.1455819504372984
ACH-000404,-1.1425286281102365
ACH-000406,-1.18649853987783
ACH-000407,-1.2311803549944924
ACH-000408,-1.4007210209539154
ACH-000410,-1.1114401313297284
ACH-000411,-1.2763066133200691
ACH-000414,-1.467451969096511
ACH-000415,-1.2332011123128754
ACH-000416,-1.1426149665596406
ACH-000420,-1.1303719412904012
ACH-000421,-1.2242925326205076
ACH-000424,-1.1816124974585345
ACH-000425,-1.3569551014320438
ACH-000426,-1.2317576548101596
ACH-000427,-1.2649970552558432
ACH-000433,-1.1845750847346204
ACH-000435,-1.1332182358972376
ACH-000436,-1.0600991382984477
ACH-000444,-1.328661408564648
ACH-000445,-1.058950192733327
ACH-000448,-1.169676413734803
ACH-000450,-1.3821145700147597
ACH-000452,-1.5711945355847896
ACH-000454,-1.2250514117110454
ACH-000458,-1.291486947494428
ACH-000459,-1.111857116301482
ACH-000460,-1.2395505368557471
ACH-000461,-1.4199923697563082
ACH-000463,-1.2105978750719522
ACH-000464,-1.1810207601506857
ACH-000466,-1.2140261134871129
ACH-000467,-1.284394689035708
ACH-000468,-1.2125627966524393
ACH-000469,-1.3176002518775636
ACH-000470,-1.30234316278448
ACH-000471,-1.296261479023206
ACH-000472,-1.2364485396314455
ACH-000473,-1.2841178541090306
ACH-000475,-1.170248923953018
ACH-000476,-1.1795061906178832
ACH-000477,-1.0290394301217578
ACH-000479,-1.0083066020198663
ACH-000480,-1.5948908732210545
ACH-000481,-1.3497187563380972
ACH-000483,-1.2274421779159193
ACH-000484,-1.3063990549668016
ACH-000485,-1.216873177959301
ACH-000486,-1.2111452666160802
ACH-000487,-1.2143825827125638
ACH-000488,-1.0896279090437446
ACH-000490,-1.304988478642113
ACH-000491,-1.138782924162992
ACH-000495,-1.409647493455663
ACH-000496,-1.3967060958486357
ACH-000499,-1.2844621740038709
ACH-000500,-1.4216773585242741
ACH-000502,-1.3408193318555544
ACH-000503,-1.1384941007668938
ACH-000505,-1.4581632567578928
ACH-000507,-0.9966483783024804
ACH-000510,-1.289944457649335
ACH-000511,-1.4544827216291405
ACH-000512,-0.9926823264178664
ACH-000516,-1.4055918012313404
ACH-000517,-1.2924875795625683
ACH-000518,-1.1956863203479977
ACH-000520,-1.2530274203742968
ACH-000521,-1.051444273499828
ACH-000522,-1.2269824025856897
ACH-000524,-1.0860259616363386
ACH-000527,-1.3348382046235805
ACH-000528,-1.1672310428876946
ACH-000537,-1.3099133881910232
ACH-000541,-0.9799715952001584
ACH-000542,-1.4271941801141217
ACH-000544,-1.1086418323323701
ACH-000545,-1.1775971033781525
ACH-000547,-1.2509387606680895
ACH-000548,-1.2954915100483355
ACH-000549,-1.3602251742767888
ACH-000550,-1.2268320635486942
ACH-000552,-1.1058891244211764
ACH-000556,-1.2130548104718102
ACH-000557,-1.3750881311524903
ACH-000569,-1.1202952028980924
ACH-000570,-1.3885956800586825
ACH-000571,-0.8887935120747185
ACH-000573,-1.1975450139065669
ACH-000576,-1.2293375342694493
ACH-000579,-1.4048410353938423
ACH-000580,-1.2521974341267468
ACH-000584,-1.179260389264897
ACH-000585,-1.0737185004250465
ACH-000588,-1.3168084384590624
ACH-000589,-1.34639846282273
ACH-000591,-1.1046038913977858
ACH-000593,-1.0741813840650831
ACH-000600,-0.8997223564979263
ACH-000601,-1.1658280918769777
ACH-000605,-1.2199960605033784
ACH-000606,-1.2738012192424946
ACH-000608,-1.108386749281504
ACH-000614,-1.4364235900914764
ACH-000616,-1.0805019800914741
ACH-000618,-1.4045945944017522
ACH-000619,-1.0405582864151812
ACH-000620,-1.3393719098169323
ACH-000621,-1.147252144782571
ACH-000622,-1.1429764676329794
ACH-000623,-1.1993123445904623
ACH-000624,-1.2187940123950929
ACH-000627,-1.3647355432615975
ACH-000630,-1.3561072299427277
ACH-000631,-1.097622503345994
ACH-000632,-1.5920012386363944
ACH-000633,-1.3508918790665865
ACH-000637,-1.356619629448319
ACH-000638,-1.1062022729308592
ACH-000646,-0.965648552609358
ACH-000647,-1.2105642421473628
ACH-000648,-1.6396549963864937
ACH-000649,-1.140231948681501
ACH-000651,-1.1490982385226016
ACH-000652,-1.019573131306918
ACH-000653,-1.0553350850899148
ACH-000657,-1.101552128638352
ACH-000658,-1.237846243415236
ACH-000661,-1.3667420268334074
ACH-000662,-1.2956149125329917
ACH-000663,-0.7587093190354597
ACH-000665,-1.3797698746299798
ACH-000671,-1.1640110756131277
ACH-000672,-1.1804172169117455
ACH-000673,-1.308178094031506
ACH-000676,-1.2871528945169566
ACH-000677,-1.0418165789826928
ACH-000681,-1.3068238065274198
ACH-000683,-1.1950656354334048
ACH-000684,-1.1671027943058212
ACH-000688,-0.5458119113636056
ACH-000693,-1.2144724638002755
ACH-000694,-1.217172006016323
ACH-000695,-1.0571129918584057
ACH-000696,-1.2738491489948809
ACH-000697,-1.0234297146484177
ACH-000699,-1.1675150431318664
ACH-000701,-1.210583136552122
ACH-000706,-1.2313153152433776
ACH-000711,-1.212716864255884
ACH-000713,-1.3469054667042266
ACH-000714,-1.0480473302587718
ACH-000718,-1.2045010152370066
ACH-000720,-1.2755415698877066
ACH-000721,-1.325224145630521
ACH-000724,-1.2647712763511263
ACH-000725,-1.0013822493786049
ACH-000732,-1.1536677024192568
ACH-000734,-1.1151861385971729
ACH-000735,-1.174355620990846
ACH-000736,-1.190234893746735
ACH-000738,-1.1044038230520572
ACH-000746,-1.1080382395193853
ACH-000747,-1.2137223259623564
ACH-000748,-1.4525956889083451
ACH-000753,-1.2612552438626148
ACH-000756,-1.1963107622160152
ACH-000757,-1.4835351016408285
ACH-000758,-1.2542425639326604
ACH-000760,-1.2287375782119678
ACH-000762,-1.2484569517545878
ACH-000763,-1.110478985066332
ACH-000764,-1.2688009109250258
ACH-000765,-1.3145106211122577
ACH-000766,-1.3459578748957564
ACH-000767,-1.212172701753338
ACH-000768,-1.264864933175608
ACH-000769,-1.067159670594548
ACH-000770,-1.1413317264174032
ACH-000771,-1.1833969565880995
ACH-000773,-1.1333464925932375
ACH-000776,-1.2138310633783216
ACH-000777,-0.8658994366601871
ACH-000778,-1.286966666320147
ACH-000781,-1.3756111604217038
ACH-000782,-1.2930417589982441
ACH-000783,-1.1298155432230204
ACH-000784,-1.1400257573569017
ACH-000785,-1.1744010901127415
ACH-000787,-1.219350771107635
ACH-000788,-1.2798959701995067
ACH-000791,-1.2452815345534336
ACH-000792,-1.3102484379679653
ACH-000794,-1.277196495909099
ACH-000796,-1.1631698461597972
ACH-000798,-1.4320075312543743
ACH-000799,-1.1221080430322437
ACH-000800,-1.065648742203902
ACH-000802,-1.2763440224014269
ACH-000804,-1.2321072075281767
ACH-000805,-1.1760706541712116
ACH-000809,-0.9479170779216268
ACH-000810,-1.6839637906181366
ACH-000811,-1.2950106325225823
ACH-000817,-1.1751977824808355
ACH-000819,-1.1436025133884382
ACH-000820,-1.5339709607587273
ACH-000821,-1.5612306500465718
ACH-000822,-0.7968215612024105
ACH-000823,-1.2172837300850567
ACH-000824,-1.236152840986497
ACH-000827,-1.2100055942570056
ACH-000829,-1.0851902354585208
ACH-000831,-1.1780822726819689
ACH-000832,-1.168852389636777
ACH-000833,-0.9676024130834427
ACH-000834,-1.3701294009795455
ACH-000835,-1.3995720569742367
ACH-000836,-1.3086384467092944
ACH-000837,-1.4109789844243432
ACH-000838,-1.312508780231313
ACH-000839,-1.2045025307538244
ACH-000840,-1.2652165863982967
ACH-000841,-1.25701904598608
ACH-000843,-1.2273991609786459
ACH-000846,-1.164834499840512
ACH-000847,-1.1796918167351038
ACH-000848,-1.3852244544196612
ACH-000849,-1.090665877740891
ACH-000851,-1.100266142715281
ACH-000855,-1.5991970961545832
ACH-000856,-1.1725284698016574
ACH-000858,-1.0248888685132476
ACH-000859,-1.441901065351595
ACH-000861,-1.1218856876535468
ACH-000862,-1.2399694772097554
ACH-000865,-1.2755839505889024
ACH-000866,-1.3904099072298783
ACH-000867,-1.114224045960675
ACH-000869,-0.9453350377427644
ACH-000872,-1.3185598257172
ACH-000873,-1.2783126940017482
ACH-000876,-1.1551218081655883
ACH-000878,-1.3614617044149022
ACH-000880,-1.1511835355263045
ACH-000881,-1.609855331102202
ACH-000882,-1.2613226712474963
ACH-000884,-1.1930769473037277
ACH-000885,-1.0454093417000436
ACH-000887,-1.2491186597669184
ACH-000889,-1.188470085507784
ACH-000896,-1.279392270744884
ACH-000898,-1.1336145172824217
ACH-000900,-1.0687628247146863
ACH-000901,-1.3471531475605607
ACH-000905,-1.1773094010492156
ACH-000906,-1.2603682260705091
ACH-000907,-1.1666282434594746
ACH-000910,-1.4068774695214246
ACH-000911,-1.1830375019796202
ACH-000912,-1.1316694436580776
ACH-000913,-1.0234443157197135
ACH-000915,-1.1636552446089126
ACH-000916,-1.2258668755971889
ACH-000917,-1.3102426528103548
ACH-000920,-1.3284598458107542
ACH-000921,-1.2647427940322542
ACH-000924,-1.1602214812418914
ACH-000926,-1.2103194023508712
ACH-000928,-1.2746712056461431
ACH-000929,-1.1486409775912636
ACH-000932,-1.26613686773713
ACH-000935,-1.3833313359967474
ACH-000936,-1.1355544221068137
ACH-000937,-1.246448072128544
ACH-000938,-1.2172715064772337
ACH-000939,-1.6238628278908565
ACH-000941,-1.3658186598909283
ACH-000943,-1.2405099408259297
ACH-000946,-1.3271142800017106
ACH-000947,-1.1805439873464807
ACH-000948,-1.2630805544294994
ACH-000950,-1.1280237774789619
ACH-000953,-1.1882739027702969
ACH-000954,-1.300444263789501
ACH-000957,-1.3596628741800705
ACH-000958,-1.2609585216460906
ACH-000960,-1.179888630023102
ACH-000963,-1.3344216572128509
ACH-000968,-1.1470512355328342
ACH-000969,-1.2828317542859138
ACH-000972,-1.0692293848404144
ACH-000973,-1.3503324310977398
ACH-000974,-1.2690692267472554
ACH-000978,-1.3751106149257335
ACH-000984,-1.055656981281308
ACH-000986,-1.1760280374507577
ACH-000988,-1.4758638476554695
ACH-000993,-1.2171670901181109
ACH-000994,-1.0545215084454425
ACH-000996,-1.0481392454342482
ACH-001001,-1.258332822377935
ACH-001020,-1.2340385949557602
ACH-001028,-1.1503771368618156
ACH-001031,-1.5705647519571901
ACH-001038,-1.1758877444529765
ACH-001048,-1.2196661196350065
ACH-001050,-1.0258530904785252
ACH-001053,-1.3969714159543218
ACH-001054,-1.171328630313301
ACH-001061,-1.158547166558854
ACH-001067,-1.0314976712969068
ACH-001075,-1.1139970684613392
ACH-001096,-1.150333107508258
ACH-001111,-0.7989846609491109
ACH-001119,-1.4984070690347608
ACH-001128,-1.2679544692744895
ACH-001134,-1.249217067686728
ACH-001151,-1.2853025341736477
ACH-001163,-1.2435367443186116
ACH-001164,-1.2103323637297414
ACH-001183,-1.2389797774135052
ACH-001192,-1.2034706279823686
ACH-001193,-1.3853211056576953
ACH-001196,-0.9357973548824916
ACH-001197,-1.1505682646424653
ACH-001205,-1.18191747188989
ACH-001211,-1.1734602307565434
ACH-001212,-1.56443762501278
ACH-001228,-1.3062569689611316
ACH-001232,-1.1308638353704945
ACH-001239,-1.2130746368806251
ACH-001270,-0.8511251614988914
ACH-001274,-1.46371206823475
ACH-001275,-1.043703628048764
ACH-001277,-1.2106735914436972
ACH-001278,-1.5351510332701856
ACH-001280,-0.9503386324903192
ACH-001283,-1.260141519217043
ACH-001289,-1.0721413547273326
ACH-001300,-1.0724249020199177
ACH-001301,-1.4223842431953662
ACH-001302,-1.3692569509913652
ACH-001306,-1.3358554002317993
ACH-001318,-1.3493580889272043
ACH-001322,-0.9314633170928682
ACH-001328,-1.190145075970735
ACH-001332,-1.33451044972643
ACH-001336,-1.2616627531039477
ACH-001346,-1.3412436743843164
ACH-001353,-1.1530347929025246
ACH-001354,-1.3199327083493586
ACH-001367,-1.1992694207838714
ACH-001368,-1.343762428486125
ACH-001374,-1.4316553505661016
ACH-001377,-1.1949154382169482
ACH-001380,-1.1855673408311094
ACH-001391,-1.3710011243549995
ACH-001408,-1.5127311377386996
ACH-001430,-1.0050468472405798
ACH-001431,-1.1091145480721871
ACH-001450,-1.5288083352328985
ACH-001496,-1.2323054048983035
ACH-001500,-1.226490087427243
ACH-001523,-1.1584738770062328
ACH-001532,-1.1493120633586602
ACH-001550,-1.2912332940563969
ACH-001552,-1.031955269919364
ACH-001554,-1.278865648531794
ACH-001654,-1.2404698513865229
ACH-001735,-1.0731719070170394
ACH-001736,-1.0450545312215451
ACH-001737,-1.3567406208560355
ACH-001740,-1.3099418789828965
ACH-001745,-1.1430775289274893
ACH-001765,-1.292743223583313
