,ASPSCR1 (79058)
ACH-000338,-0.12640813337249188
ACH-000339,-0.28431174141546833
ACH-000341,-0.4119540447316756
ACH-000348,-0.16210924731151158
ACH-000350,-0.3204871623204359
ACH-000352,-0.3159206069315193
ACH-000356,-0.2648947767579942
ACH-000361,-0.14699929732480488
ACH-000362,-0.04523011888586734
ACH-000363,-0.2529817449648834
ACH-000364,-0.16027438862130147
ACH-000365,-0.2751042570812243
ACH-000366,-0.2262164326927318
ACH-000368,-0.16501651597492975
ACH-000374,-0.3889831567332447
ACH-000375,-0.3762111176304083
ACH-000376,-0.2305702489674313
ACH-000381,-0.24852279038258565
ACH-000383,-0.1914947892127143
ACH-000387,-0.1900385834067589
ACH-000389,-0.2414063621224545
ACH-000390,-0.21980179314214865
ACH-000393,-0.18035549461894995
ACH-000395,-0.3303080427380185
ACH-000396,-0.4956458699489049
ACH-000397,-0.3184924163571677
ACH-000401,-0.19109568195811336
ACH-000402,-0.3654928771275956
ACH-000403,-0.26582887395928473
ACH-000404,0.01663576712955357
ACH-000406,-0.2108789204293348
ACH-000407,-0.404776723110829
ACH-000408,-0.24240607455305585
ACH-000410,-0.0994497384094263
ACH-000411,-0.2943040581870905
ACH-000414,-0.2890422044058961
ACH-000415,-0.3541476858423403
ACH-000416,-0.24447085878413555
ACH-000420,-0.3057188536267233
ACH-000421,-0.16515054363841886
ACH-000424,-0.37543043990251707
ACH-000425,-0.14253684372420378
ACH-000426,-0.08776940260973709
ACH-000427,-0.16271672802891168
ACH-000433,-0.3825832613481073
ACH-000435,-0.08192231743122383
ACH-000436,-0.16237388812233244
ACH-000444,-0.21364170992968776
ACH-000445,-0.14769601916353262
ACH-000448,-0.18216331049969514
ACH-000450,-0.3927013350064963
ACH-000452,-0.22871485949754944
ACH-000454,-0.05171194461161456
ACH-000458,-0.20719766853262264
ACH-000459,-0.24435197039233725
ACH-000460,-0.14739550058152606
ACH-000461,-0.28009137176311644
ACH-000463,-0.2525904947843851
ACH-000464,-0.3092250789446579
ACH-000466,-0.2430533015955921
ACH-000467,-0.07093423701579749
ACH-000468,-0.18951684011366188
ACH-000469,-0.22163581949242495
ACH-000470,-0.2537660335550022
ACH-000471,-0.3064190672458859
ACH-000472,-0.31659640346392925
ACH-000473,-0.2434246360612216
ACH-000475,-0.2085391474772196
ACH-000476,-0.3653696493334713
ACH-000477,-0.1713718397685528
ACH-000479,-0.07755292472236412
ACH-000480,-0.18604609760285748
ACH-000481,-0.31998618027025305
ACH-000483,-0.1701580266297607
ACH-000484,-0.20797571138300427
ACH-000485,-0.3745999143560962
ACH-000486,-0.19121517233680013
ACH-000487,-0.30396394889964545
ACH-000488,-0.3903664994199172
ACH-000490,-0.0420820158801745
ACH-000491,-0.2245814925632625
ACH-000495,-0.21862004461972784
ACH-000496,-0.3821260602843815
ACH-000499,-0.1916699296803223
ACH-000500,-0.24262976976103898
ACH-000502,-0.21839304789112066
ACH-000503,-0.014372113270231666
ACH-000505,-0.2335965716679976
ACH-000507,-0.17909715820609046
ACH-000510,-0.2405877337548278
ACH-000511,-0.057853621690021034
ACH-000512,-0.21490875028568726
ACH-000516,-0.0981199339023774
ACH-000517,-0.16828961557927816
ACH-000518,-0.40762635763595
ACH-000520,-0.1999541722331088
ACH-000521,-0.5638012357105655
ACH-000522,-0.16478835528222815
ACH-000524,-0.1909133806932082
ACH-000527,-0.15124068618999506
ACH-000528,-0.11089007340699154
ACH-000537,-0.24890967033108555
ACH-000541,-0.3533629271508706
ACH-000542,-0.3090938723165018
ACH-000544,-0.3026488716592801
ACH-000545,-0.32672234075487905
ACH-000547,-0.1890463396454589
ACH-000548,-0.25561242204667745
ACH-000549,-0.3376246702000629
ACH-000550,-0.3019840483684732
ACH-000552,-0.2191615260541365
ACH-000556,-0.2883400441274443
ACH-000557,-0.16903290718737846
ACH-000569,-0.4925444323087547
ACH-000570,-0.3290174230289403
ACH-000571,-0.3576460686330434
ACH-000573,-0.1856196242389445
ACH-000576,-0.2303586441610423
ACH-000579,-0.07781199182556578
ACH-000580,-0.27298120251471075
ACH-000584,-0.302921804082935
ACH-000585,-0.08956714350866804
ACH-000588,-0.259506227468903
ACH-000589,-0.24894153631930946
ACH-000591,-0.260510203895494
ACH-000593,-0.2403938990636134
ACH-000600,-0.18419660110339045
ACH-000601,-0.226487246804614
ACH-000605,-0.3001755746804897
ACH-000606,-0.2326691042119586
ACH-000608,-0.3009673231695574
ACH-000614,-0.15169008417837612
ACH-000616,-0.2833045490250118
ACH-000618,-0.31397254069625496
ACH-000619,-0.29778965135851737
ACH-000620,-0.2284849363501584
ACH-000621,-0.365909257383758
ACH-000622,-0.3411872911451721
ACH-000623,-0.24921209182580206
ACH-000624,-0.323994394336808
ACH-000627,-0.22679101500979645
ACH-000630,-0.19997764780214367
ACH-000631,-0.1483775234892133
ACH-000632,-0.1722452159515533
ACH-000633,-0.3542702462507929
ACH-000637,-0.33229384547724977
ACH-000638,-0.19567892586727464
ACH-000646,-0.2488700112092901
ACH-000647,-0.25390853977147365
ACH-000648,-0.2529338695789951
ACH-000649,-0.2272216730956866
ACH-000651,-0.2338688586168821
ACH-000652,-0.40971333099574414
ACH-000653,-0.26089762937908306
ACH-000657,-0.3304105037098555
ACH-000658,-0.12915884720746976
ACH-000661,-0.1853375398079196
ACH-000662,-0.13610662006658747
ACH-000663,-0.19319871888685924
ACH-000665,-0.16412722677319713
ACH-000671,-0.3161924450461185
ACH-000672,-0.16030423483133832
ACH-000673,-0.2725199134329211
ACH-000676,-0.4300135919771648
ACH-000677,-0.10261167314069697
ACH-000681,-0.30473070860235185
ACH-000683,-0.2462331869441237
ACH-000684,-0.13733695932496898
ACH-000688,-0.12125053805666765
ACH-000693,-0.28937251445522283
ACH-000694,-0.3198705711415617
ACH-000695,-0.1289005075744833
ACH-000696,-0.11943672234765496
ACH-000697,-0.3868011733807001
ACH-000699,-0.1760802304462009
ACH-000701,-0.3100432135061567
ACH-000706,-0.21196141959100406
ACH-000711,-0.2087512204384768
ACH-000713,-0.21851752676260566
ACH-000714,-0.33381071150551894
ACH-000718,-0.4162052780153301
ACH-000720,-0.38045840094656136
ACH-000721,-0.23155637692957096
ACH-000724,-0.17168194369071918
ACH-000725,-0.4350136532476671
ACH-000732,-0.14808363354571494
ACH-000734,-0.2618124515149225
ACH-000735,-0.19585274433136304
ACH-000736,-0.19396961643613045
ACH-000738,-0.19792068236972796
ACH-000746,-0.15701258890962902
ACH-000747,-0.1842546197763656
ACH-000748,-0.197457390176286
ACH-000753,-0.2317663615417345
ACH-000756,-0.12603363802688872
ACH-000757,-0.13945127068141752
ACH-000758,-0.0999205561384844
ACH-000760,-0.3364625833991498
ACH-000762,-0.2683161008743829
ACH-000763,-0.09879766093323053
ACH-000764,-0.4287352409882368
ACH-000765,-0.3184283257052188
ACH-000766,-0.2314603242850821
ACH-000767,-0.4762718495012979
ACH-000768,-0.0748042276762213
ACH-000769,-0.260457452861607
ACH-000770,-0.13367361835562874
ACH-000771,-0.16036230474888627
ACH-000773,-0.29173890758905136
ACH-000776,-0.35855928157960204
ACH-000777,-0.13164490774167292
ACH-000778,-0.2394668023572755
ACH-000781,-0.19874757126810613
ACH-000782,-0.3003201486010649
ACH-000783,-0.28267320329977963
ACH-000784,-0.0993197946197336
ACH-000785,-0.2214604946170292
ACH-000787,-0.2053374554659321
ACH-000788,-0.018460803272576685
ACH-000791,-0.27464750711775016
ACH-000792,-0.21347141647383114
ACH-000794,-0.2467028018227727
ACH-000796,-0.1866542285656544
ACH-000798,-0.18769046543061452
ACH-000799,-0.15465735809564876
ACH-000800,-0.14521354669660258
ACH-000802,-0.2436451782646513
ACH-000804,-0.25132736226829383
ACH-000805,-0.17345468958723706
ACH-000809,-0.3883814131208289
ACH-000810,-0.3582240523026362
ACH-000811,-0.3636518751566985
ACH-000817,-0.16923813127517806
ACH-000819,-0.1945400263041171
ACH-000820,-0.35275304997047524
ACH-000821,-0.13431324504270895
ACH-000822,-0.33351322769375
ACH-000823,-0.188601746062424
ACH-000824,-0.3284520287871877
ACH-000827,-0.13992801939918234
ACH-000829,-0.24753892527292576
ACH-000831,-0.2791584677029109
ACH-000832,-0.09602371838962646
ACH-000833,-0.3501766397105473
ACH-000834,-0.22520697805483575
ACH-000835,-0.2027639810607824
ACH-000836,-0.2422405482006911
ACH-000837,-0.1708143281660053
ACH-000838,-0.2128414624246948
ACH-000839,-0.4318172809439976
ACH-000840,-0.3338260071210961
ACH-000841,-0.26302412123382024
ACH-000843,-0.14711687028130174
ACH-000846,-0.20481690357115534
ACH-000847,-0.21906159008989826
ACH-000848,-0.2610671016634237
ACH-000849,-0.14354233310927733
ACH-000851,-0.3891487953294113
ACH-000855,0.036027472798099223
ACH-000856,-0.2282443883878706
ACH-000858,-0.2376832477582708
ACH-000859,-0.18958388634100606
ACH-000861,-0.1062051654063005
ACH-000862,-0.3523314081471076
ACH-000865,-0.3924265182040854
ACH-000866,-0.16223644434595594
ACH-000867,-0.2133763180304972
ACH-000869,-0.15719974870590409
ACH-000872,-0.33667594334145823
ACH-000873,-0.20341405295278053
ACH-000876,-0.2458109620539287
ACH-000878,0.11666281053893007
ACH-000880,-0.259418438748334
ACH-000881,-0.12394946410009627
ACH-000882,-0.12558490328479738
ACH-000884,-0.3411636401153505
ACH-000885,-0.19943019326107256
ACH-000887,-0.21853839179470666
ACH-000889,-0.4023653225892893
ACH-000896,-0.19894130576502228
ACH-000898,-0.27158602096682904
ACH-000900,-0.09313130758983967
ACH-000901,-0.2561993364969886
ACH-000905,-0.0906160087645772
ACH-000906,-0.2412739755732451
ACH-000907,-0.21398799244373765
ACH-000910,-0.34232986834627666
ACH-000911,-0.19320593402343333
ACH-000912,-0.2200151691811237
ACH-000913,-0.2419542112272725
ACH-000915,-0.17308687682625504
ACH-000916,-0.19046408211272428
ACH-000917,-0.2347299587976973
ACH-000920,-0.4515450340861471
ACH-000921,-0.18717096588486007
ACH-000924,-0.3005516295445883
ACH-000926,-0.16730302445491352
ACH-000928,-0.16737446455950666
ACH-000929,-0.2347891257422801
ACH-000932,-0.14657842769137153
ACH-000935,-0.32765717370769204
ACH-000936,-0.1551300168798933
ACH-000937,-0.21264797983097075
ACH-000938,0.011677897235902773
ACH-000939,-0.16590606731936988
ACH-000941,-0.14487111803457547
ACH-000943,-0.14075619687683746
ACH-000946,-0.17891599929224505
ACH-000947,-0.24569874122910884
ACH-000948,-0.2822574903586904
ACH-000950,-0.2604849708540544
ACH-000953,-0.30397838404459193
ACH-000954,-0.174255490319141
ACH-000957,-0.2744180962587358
ACH-000958,-0.155791928277438
ACH-000960,-0.12014258112441348
ACH-000963,-0.1884874060595248
ACH-000968,-0.1487542895779893
ACH-000969,-0.029250271970366757
ACH-000972,-0.18756189947533425
ACH-000973,-0.18969252916947324
ACH-000974,-0.2059688257206416
ACH-000978,-0.3399427215533529
ACH-000984,-0.22268137436343846
ACH-000986,-0.13380106468613093
ACH-000988,-0.21814417480081186
ACH-000993,-0.21499508814561075
ACH-000994,-0.3015187744851112
ACH-000996,-0.22734807929802256
ACH-001001,-0.2527114170742273
ACH-001020,-0.17928241246118365
ACH-001028,-0.19510267353547653
ACH-001031,-0.2476118604598911
ACH-001038,-0.2650028974073057
ACH-001048,-0.33273977515891384
ACH-001050,-0.25630498695846393
ACH-001053,-0.4231128079006056
ACH-001054,-0.333562350603295
ACH-001061,-0.16530321644283796
ACH-001067,-0.2893086366556618
ACH-001075,-0.24142910293574604
ACH-001096,-0.483424825343701
ACH-001111,-0.4620099731744903
ACH-001119,-0.3236005076542344
ACH-001128,-0.047394629939623775
ACH-001134,-0.2567699471691495
ACH-001151,-0.13448886507691474
ACH-001163,-0.19316955637991254
ACH-001164,-0.22194488299578288
ACH-001183,-0.2680744090036931
ACH-001192,-0.305453748339546
ACH-001193,-0.3601350402669811
ACH-001196,-0.21985655762977815
ACH-001197,-0.17806501665835867
ACH-001205,-0.16182103601800787
ACH-001211,-0.19350400084619704
ACH-001212,-0.3673291767654165
ACH-001228,-0.27640507178694546
ACH-001232,-0.21007864834307247
ACH-001239,-0.2653339979921597
ACH-001270,-0.33127895593486345
ACH-001274,-0.16225178126099396
ACH-001275,-0.17037415057020758
ACH-001277,-0.16226647987907594
ACH-001278,-0.14800462062119135
ACH-001280,-0.4999990696797762
ACH-001283,-0.4317025037812074
ACH-001289,-0.14200207723695354
ACH-001300,-0.2293810479068825
ACH-001301,-0.35844527858307523
ACH-001302,-0.3469860266381489
ACH-001306,-0.24662817464251915
ACH-001318,-0.1326112033382009
ACH-001322,-0.3473235886560575
ACH-001328,-0.3822526407801468
ACH-001332,0.033631238304981534
ACH-001336,-0.14604693169126756
ACH-001346,-0.13176013516431054
ACH-001353,-0.2342732802560868
ACH-001354,-0.37385905543232856
ACH-001367,-0.19234975241287405
ACH-001368,-0.3051262673937252
ACH-001374,-0.2860652269557465
ACH-001377,-0.3671066460588339
ACH-001380,-0.2844714112181186
ACH-001391,-0.33051119363643
ACH-001408,-0.18583899917314506
ACH-001430,-0.07796788550889372
ACH-001431,-0.3671758821106991
ACH-001450,-0.2584761562207421
ACH-001496,-0.2059498122762709
ACH-001500,-0.3664157127999273
ACH-001523,-0.11621002150303468
ACH-001532,-0.3469630669185862
ACH-001550,-0.27672956580227404
ACH-001552,-0.1738073402545476
ACH-001554,-0.14872563444801254
ACH-001654,-0.3753380443755944
ACH-001735,-0.3389890069890864
ACH-001736,-0.03797091331463328
ACH-001737,-0.2043512822900721
ACH-001740,-0.4234796587952113
ACH-001745,-0.2897479877783888
ACH-001765,-0.14255210466540796
