,NSMCE2 (286053)
ACH-000545,-0.4684788289697477
ACH-000547,-0.4532484264072592
ACH-000548,-0.4752933111409691
ACH-000549,-0.5973298903825174
ACH-000550,-0.4385179758644073
ACH-000552,-0.3448093361747149
ACH-000556,-0.2028474055959996
ACH-000557,-0.1967716483649456
ACH-000569,-0.5548429415310608
ACH-000570,-0.46143474193696504
ACH-000571,-0.3596903929289567
ACH-000573,-0.2921322823806265
ACH-000576,-0.4076139243927501
ACH-000579,-0.32052562596731465
ACH-000580,-0.255801033795019
ACH-000584,-0.4430039939515741
ACH-000585,-0.5327078163094571
ACH-000588,-0.3964279731847604
ACH-000589,-0.24822991888770415
ACH-000591,-0.21944823373019387
ACH-000593,-0.5785790664700369
ACH-000600,-0.2856190536228323
ACH-000601,-0.25928409681856
ACH-000605,-0.4496681361997745
ACH-000606,-0.5879669718996274
ACH-000608,-0.3615237417245442
ACH-000614,-0.270278349520265
ACH-000616,-0.4681588954515294
ACH-000618,-0.4043997658047729
ACH-000619,-0.5541714393249663
ACH-000620,0.028506587037213968
ACH-000621,-0.44812904601357145
ACH-000622,-0.2763836161570165
ACH-000623,-0.2115882688517528
ACH-000624,-0.6135062563251285
ACH-000627,-0.3775112935282061
ACH-000630,-0.4183119136699993
ACH-000631,-0.4227557552539176
ACH-000632,-0.612309693780394
ACH-000633,-0.09271386053946737
ACH-000637,-0.3528955471912261
ACH-000638,-0.7433908192588484
ACH-000646,-0.2800353899324554
ACH-000647,-0.11561694593789835
ACH-000648,-0.5032640944796983
ACH-000649,-0.2437284777445603
ACH-000651,-0.5624822181167948
ACH-000652,-0.454476940110835
ACH-000653,-0.36193084609901227
ACH-000657,-0.5942476607310522
ACH-000658,-0.3723888832156798
ACH-000661,-0.5103399985714575
ACH-000662,-0.2802543370797064
ACH-000663,-0.31378497588685944
ACH-000665,-0.5178303673361183
ACH-000671,-0.11461340970890567
ACH-000672,-0.5690595515067931
ACH-000673,-0.6340301839861886
ACH-000676,-0.5283481081767926
ACH-000677,-0.2712354828075645
ACH-000681,-0.1990400295990752
ACH-000683,-0.2947821175526157
ACH-000684,-0.4608530386486261
ACH-000688,-0.41463547035357456
ACH-000693,-0.5219917646314378
ACH-000694,-0.5553214482447512
ACH-000695,-0.3934543100472431
ACH-000696,-0.5200741103739466
ACH-000697,-0.4294325593008746
ACH-000699,-0.4256651939982887
ACH-000701,-0.498733682021462
ACH-000706,-0.26067092702631856
ACH-000711,-0.43724632995738494
ACH-000713,-0.6191902261443073
ACH-000714,-0.5391996813862889
ACH-000718,-0.3315154615506177
ACH-000720,-0.348129795717907
ACH-000721,-0.2684004819621141
ACH-000724,-0.2784814988320055
ACH-000725,-0.616838276987464
ACH-000732,-0.5098323134501037
ACH-000734,-0.17732575300978712
ACH-000735,-0.4855721410115974
ACH-000736,-0.4073915975928664
ACH-000738,-0.5682428953967359
ACH-000746,-0.4030860218871847
ACH-000747,-0.10356303184658226
ACH-000748,-0.8661948244181618
ACH-000753,-0.4252510379398113
ACH-000756,-0.18431431638168735
ACH-000757,-0.36691543632429613
ACH-000758,-0.4800451239986911
ACH-000760,-0.5319402274455025
ACH-000762,-0.4077680817910435
ACH-000763,-0.4314453598612883
ACH-000764,-0.4033470193626029
ACH-000765,-0.4640465600816568
ACH-000766,-0.3712313663740812
ACH-000767,-0.3043800025985953
ACH-000768,-0.9644125143067044
ACH-000769,-0.5077590109056539
ACH-000770,-0.2748099859034684
ACH-000771,-0.6077187141463558
ACH-000773,-0.5473561731844514
ACH-000776,-0.458884152586264
ACH-000777,-0.211730938123298
ACH-000778,-0.4028136462241753
ACH-000781,-0.19340466783624624
ACH-000782,-0.5344230670790653
ACH-000783,-0.4298898940648537
ACH-000784,-0.12879944684305905
ACH-000785,-0.6376811359060803
ACH-000787,-0.3249166584508235
ACH-000788,-0.4548148571530503
ACH-000791,-0.18826452087211645
ACH-000792,-0.3576098514277739
ACH-000794,-0.5938493196582291
ACH-000796,-0.8562056428965326
ACH-000798,-0.7785965300267393
ACH-000799,-0.5359468989127331
ACH-000800,-0.3489915754169416
ACH-000802,-0.5473757693440667
ACH-000804,-0.2732534511330812
ACH-000805,-0.4721343062916502
ACH-000809,-0.2878863256230377
ACH-000810,-0.5624985217572908
ACH-000811,-0.4094269645568058
ACH-000817,-0.5052032180734498
ACH-000819,-0.39025166989153065
ACH-000820,-0.33632511867369425
ACH-000821,-0.5239224283673145
ACH-000822,-0.4480057517533386
ACH-000823,-0.3357540186455666
ACH-000824,-0.4761515260236853
ACH-000827,-0.4007581852725204
ACH-000829,-0.3148766205214527
ACH-000831,-0.3029936752144976
ACH-000832,-0.9063023406722748
ACH-000833,-0.4111295557477129
ACH-000834,-0.4060352288127301
ACH-000835,-0.5807468945222662
ACH-000836,-0.18918006637232435
ACH-000837,-0.3906300901064089
ACH-000838,-0.037655919077022766
ACH-000839,-0.6440533583883933
ACH-000840,-0.5264727613422425
ACH-000841,-0.4741131215797209
ACH-000843,-0.14866710358176874
ACH-000846,-0.6127828630524136
ACH-000847,-0.24407466177238346
ACH-000848,-0.5444051023378677
ACH-000849,-0.7422589999848936
ACH-000851,-0.7071257895181793
ACH-000855,-0.5092969037451011
ACH-000856,-0.5345834707252519
ACH-000858,-0.5553935732358203
ACH-000859,-0.6091157494245999
ACH-000861,-0.39796425470200975
ACH-000862,-0.4574477077893318
ACH-000865,-0.2631410334821284
ACH-000866,-0.6249753014192225
ACH-000867,-0.4764015788765194
ACH-000869,-0.2096372696160626
ACH-000872,-0.5012776346537564
ACH-000873,-0.6613186137899492
ACH-000876,-0.5401984860791207
ACH-000878,-0.3798856305892984
ACH-000880,-0.41301394855906187
ACH-000881,-0.4877291218817598
ACH-000882,-0.3528260393352091
ACH-000884,-0.695761015150168
ACH-000885,-0.32423288971947256
ACH-000887,-0.239068123761796
ACH-000889,-0.2943899099699709
ACH-000896,-0.2007837737454458
ACH-000898,-0.2713173727131702
ACH-000900,-0.4354276631644651
ACH-000901,-0.4658386555950661
ACH-000905,-0.628983403292559
ACH-000906,-0.3927814810513138
ACH-000907,-0.5684406500797317
ACH-000910,-0.3038707395990972
ACH-000911,-0.7610620373886247
ACH-000912,-0.46168280376432896
ACH-000913,-0.5190499387383658
ACH-000915,-0.4757084187093898
ACH-000916,-0.4746768200779785
ACH-000917,-0.5163563234956445
ACH-000920,-0.2167848264776646
ACH-000921,-0.6205503882542687
ACH-000924,-0.045923237251771915
ACH-000926,-0.24469335456098115
ACH-000928,-0.6647829274399583
ACH-000929,-0.5655598351685576
ACH-000932,-0.3030586821383434
ACH-000935,-0.4770480524667378
ACH-000936,-0.4473369422875526
ACH-000937,-0.2812040801740937
ACH-000938,-0.5184036494408821
ACH-000939,-0.09845260240131126
ACH-000941,-0.3063179174691668
ACH-000943,-0.21896508767471795
ACH-000946,-0.2689390022473077
ACH-000947,-0.4515566383194913
ACH-000948,-0.17876095657242094
ACH-000950,-0.4793095753869657
ACH-000953,-0.5229602597481816
ACH-000954,-0.6091243144320919
ACH-000957,-0.3083757257091981
ACH-000958,-0.42230912187689296
ACH-000960,-0.6020503124198404
ACH-000963,-0.32532441128619105
ACH-000968,-0.3718207140848223
ACH-000969,-0.3395870114002344
ACH-000972,-0.2865031803571887
ACH-000973,-0.3846487639387371
ACH-000974,-0.3507111799234653
ACH-000978,-0.2909642936754637
ACH-000984,-0.2551989457595608
ACH-000986,-0.6329864984054033
ACH-000988,-0.4345153419408888
ACH-000993,-0.2765597360637885
ACH-000994,-0.1346098055304008
ACH-000996,-0.5044183526968812
ACH-001001,-0.3207981146492805
ACH-001020,-0.1738512843067145
ACH-001028,-0.32907534880815753
ACH-001031,-0.5033020747077316
ACH-001038,-0.4528277336657897
ACH-001048,-0.5829766148114068
ACH-001050,-0.3799267120374089
ACH-001053,-0.4810297614778015
ACH-001054,-0.693559040362501
ACH-001061,-0.5168420878351877
ACH-001067,-0.5903158569380071
ACH-001075,-0.5456831586831334
ACH-001096,-0.5478990311262109
ACH-001111,-0.3629886859718106
ACH-001119,-0.8067423516300865
ACH-001128,0.3668442891400483
ACH-001134,-0.6113511610291049
ACH-001151,-0.5670274944607844
ACH-001163,-0.2514944956553313
ACH-001164,-0.6141381193418537
ACH-001183,-0.40639180226234656
ACH-001192,-0.5056470477030277
ACH-001193,-0.6239155184804892
ACH-001196,-0.608963196134311
ACH-001197,-0.5993766082006297
ACH-001205,-0.8278888345626435
ACH-001211,-0.485402505752814
ACH-001212,-0.5289079302746942
ACH-001228,-0.31278667390407033
ACH-001232,-0.5747961468207966
ACH-001239,-0.4274637908548008
ACH-001270,-0.5916857763559132
ACH-001274,-0.545035280076506
ACH-001275,-0.3644503149765043
ACH-001277,-0.5138341610432244
ACH-001278,-0.4301114748741201
ACH-001280,-0.4700698356484592
ACH-001283,-0.4140060449725537
ACH-001289,-0.2902632777436999
ACH-001300,-0.4584864171375282
ACH-001301,-0.4329713143165069
ACH-001302,-0.6293960728365093
ACH-001306,-0.5185214057018677
ACH-001318,-0.5162511163678699
ACH-001322,-0.546352650778656
ACH-001328,-0.6006435315807922
ACH-001332,-0.30645225334245313
ACH-001336,-0.4889492760589221
ACH-001346,-0.4045569184810409
ACH-001353,-0.5028379025588665
ACH-001354,-0.243416061730436
ACH-001367,-0.5432645059466024
ACH-001368,-0.3056021219156173
ACH-001374,-0.5351537970078181
ACH-001377,-0.6207899260693316
ACH-001380,-0.4766349055074388
ACH-001391,-0.2373364662053101
ACH-001408,-0.48476061060350606
ACH-001430,-0.6406771973835701
ACH-001431,-0.4229375529025944
ACH-001450,-0.11461310121105155
ACH-001496,-0.07063394147919462
ACH-001500,-0.1939531489990252
ACH-001523,-0.6413762902131356
ACH-001532,-0.4813043190330188
ACH-001550,-0.3027458726696408
ACH-001552,-0.9938274452847334
ACH-001554,-0.3022460377565226
ACH-001654,-0.4780211204149077
ACH-001735,-0.3611852728676784
ACH-001736,-0.3843489453057695
ACH-001737,-0.5009628513899606
ACH-001740,-0.4006529522986637
ACH-001745,-0.2763380394479085
ACH-001765,-0.4209575922734856
