,SPATA31A5 (727905)
ACH-000324,-0.3307602625013181
ACH-000329,-0.28405881228329777
ACH-000330,-0.3084214059865522
ACH-000331,-0.3094195232111968
ACH-000332,-0.30278980407518463
ACH-000334,-0.16792037191168768
ACH-000335,-0.4344833457672973
ACH-000336,-0.2949845234132362
ACH-000337,-0.13923072524251826
ACH-000338,-0.5529839569043838
ACH-000339,-0.19968283425539454
ACH-000341,-0.15638745189537992
ACH-000348,-0.4111333695765345
ACH-000350,-0.3704605047923839
ACH-000352,-0.2507967205036738
ACH-000356,-0.2396811686748032
ACH-000361,-0.22222025482115504
ACH-000362,-0.32588440386756545
ACH-000363,-0.25880091872308114
ACH-000364,-0.2507896981505861
ACH-000365,-0.21468426715692376
ACH-000366,-0.2565746858050558
ACH-000368,-0.3318132513667022
ACH-000374,-0.2316447036506056
ACH-000375,-0.2983245844478599
ACH-000376,-0.3054294607631242
ACH-000381,-0.2716281596778385
ACH-000383,-0.20237684409574846
ACH-000387,-0.4218445146391803
ACH-000389,-0.3836632765806128
ACH-000390,-0.2807073486253145
ACH-000393,-0.24953795983066576
ACH-000395,-0.3258763149085974
ACH-000396,-0.2523687395092007
ACH-000397,-0.1455016490638417
ACH-000401,-0.4461290336347399
ACH-000402,-0.15612481803483555
ACH-000403,-0.28784260649095594
ACH-000404,-0.4105591337216694
ACH-000406,-0.4356436471616129
ACH-000407,-0.3113054053985841
ACH-000408,-0.2105381848794967
ACH-000410,-0.4305209085951645
ACH-000411,-0.3706061130835325
ACH-000414,-0.09691592249774103
ACH-000415,-0.31312788548264225
ACH-000416,-0.21747086080585948
ACH-000420,-0.3235991248272476
ACH-000421,-0.25404287079796745
ACH-000424,-0.4642695088921897
ACH-000425,-0.3439428797771318
ACH-000426,-0.1549159309192206
ACH-000427,-0.24744457599802394
ACH-000433,-0.33107548453597657
ACH-000435,-0.20280955533433995
ACH-000436,-0.3043232621549867
ACH-000444,-0.3231995312271115
ACH-000445,-0.41157152848518097
ACH-000448,-0.3055589365445848
ACH-000450,-0.20611512151498015
ACH-000452,-0.3080190445357465
ACH-000454,-0.27021189828333625
ACH-000458,-0.19134081446638587
ACH-000459,-0.34309959489553404
ACH-000460,-0.3266704330420144
ACH-000461,-0.2476202979678004
ACH-000463,-0.4402184643756924
ACH-000464,-0.3559486193436932
ACH-000466,-0.3442809799227076
ACH-000467,-0.244942685908684
ACH-000468,-0.3588797641667219
ACH-000469,-0.2956829217880322
ACH-000470,-0.3670407965542213
ACH-000471,-0.3956264183574324
ACH-000472,-0.2480366274357293
ACH-000473,-0.34772200445279594
ACH-000475,-0.226682518703557
ACH-000476,-0.3510974974346011
ACH-000477,-0.3218093569109926
ACH-000479,-0.27572302778224805
ACH-000480,-0.3572715022934073
ACH-000481,-0.3287761726233134
ACH-000483,-0.2393153894956905
ACH-000484,-0.20909708722656226
ACH-000485,-0.27580650446872385
ACH-000486,-0.20088745548542372
ACH-000487,-0.3698063513971609
ACH-000488,-0.1927923125994736
ACH-000490,-0.2510718139268505
ACH-000491,-0.4069001379846293
ACH-000495,-0.22306221320209088
ACH-000496,-0.3711259601513864
ACH-000499,-0.3382734482346308
ACH-000500,-0.05361329482587324
ACH-000502,-0.2636052493448109
ACH-000503,-0.1161592204533903
ACH-000505,-0.2535078992545443
ACH-000507,-0.22935118612351454
ACH-000510,-0.32990320614942314
ACH-000511,-0.3247125265927926
ACH-000512,-0.37079470904285794
ACH-000516,-0.2965414721895206
ACH-000517,-0.3407318339118523
ACH-000518,-0.18727466180301225
ACH-000520,-0.2088496554773702
ACH-000521,-0.2981535095446761
ACH-000522,-0.242648641470346
ACH-000524,-0.3154373439161021
ACH-000527,-0.2847910564835897
ACH-000528,-0.3357215753730596
ACH-000537,-0.29698535514307844
ACH-000541,-0.4530588429088324
ACH-000542,-0.3599378733081037
ACH-000544,-0.1739109446636054
ACH-000545,-0.29395546645072684
ACH-000547,-0.3062752138259386
ACH-000548,-0.27936110273480225
ACH-000549,-0.3257106769211163
ACH-000550,-0.3437161889568657
ACH-000552,-0.29159875954443776
ACH-000556,-0.3007856189898172
ACH-000557,-0.2466247654956479
ACH-000569,-0.34022531835745795
ACH-000570,-0.23594645689266955
ACH-000571,-0.2425423469583606
ACH-000573,-0.3468730617869501
ACH-000576,-0.229308343905104
ACH-000579,-0.3928344559635653
ACH-000580,-0.29716172588700923
ACH-000584,-0.3358118458147226
ACH-000585,-0.3169558419608586
ACH-000588,-0.2109735212615132
ACH-000589,-0.2839732062435509
ACH-000591,-0.3058364020390596
ACH-000593,-0.2603609689810294
ACH-000600,-0.3413475681235658
ACH-000601,-0.21538534044522695
ACH-000605,-0.209117226499978
ACH-000606,-0.4184394820399432
ACH-000608,-0.25433660493700894
ACH-000614,-0.20315517727954288
ACH-000616,-0.2676111348001596
ACH-000618,-0.21794802998135585
ACH-000619,-0.18783756042678826
ACH-000620,-0.2840926182919912
ACH-000621,-0.3265894357289409
ACH-000622,-0.379895087639352
ACH-000623,-0.34558629617598996
ACH-000624,-0.2526469665014574
ACH-000627,-0.34286197945278546
ACH-000630,-0.410628276107376
ACH-000631,-0.18283127508041352
ACH-000632,-0.2261849811867152
ACH-000633,-0.4356840221779297
ACH-000637,-0.2751754047299031
ACH-000638,-0.1079977551277462
ACH-000646,-0.2461546259153953
ACH-000647,-0.17605941822606214
ACH-000648,-0.17559547490405147
ACH-000649,-0.3429200188488819
ACH-000651,-0.3629876973215277
ACH-000652,-0.3365326435995409
ACH-000653,-0.24812986850406385
ACH-000657,-0.21047486393078754
ACH-000658,-0.20282833797126504
ACH-000661,-0.3356426287818864
ACH-000662,0.06424374681841001
ACH-000663,-0.2746615580518745
ACH-000665,-0.20601383208112267
ACH-000671,-0.3797124791916101
ACH-000672,-0.2988381433937363
ACH-000673,-0.3765457075875486
ACH-000676,-0.2726414118137401
ACH-000677,-0.2564562099780303
ACH-000681,-0.36036803827116537
ACH-000683,-0.2773368052174689
ACH-000684,-0.28767092711859577
ACH-000688,-0.2639703737422421
ACH-000693,-0.23398334965377
ACH-000694,-0.26938534409472026
ACH-000695,-0.23908011094169684
ACH-000696,-0.30781392609652763
ACH-000697,-0.2184702666717223
ACH-000699,-0.2881773962830039
ACH-000701,-0.25584034172833064
ACH-000706,-0.35432181063834245
ACH-000711,-0.27154228868031466
ACH-000713,-0.2753263757679328
ACH-000714,-0.358137944606151
ACH-000718,-0.26459149756449496
ACH-000720,-0.2431064319539619
ACH-000721,-0.34775863002314983
ACH-000724,-0.2935883682944743
ACH-000725,-0.38815721382389945
ACH-000732,-0.25483881910409145
ACH-000734,-0.36314780648436745
ACH-000735,-0.32924582996658314
ACH-000736,-0.2611509898980192
ACH-000738,-0.22489309617735367
ACH-000746,-0.268433254013631
ACH-000747,-0.2181626955177589
ACH-000748,-0.2610434767820532
ACH-000753,-0.2785741015354625
ACH-000756,-0.13907511962459626
ACH-000757,-0.3202530117095685
ACH-000758,-0.18490587693874747
ACH-000760,-0.2835353145279693
ACH-000762,-0.17583591980606422
ACH-000763,-0.10631275667200492
ACH-000764,-0.3282618417335102
ACH-000765,-0.2674660131952239
ACH-000766,-0.2328659187939839
ACH-000767,-0.15771308975700732
ACH-000768,-0.2914720944680556
ACH-000769,-0.3306949642067432
ACH-000770,-0.2700920637795488
ACH-000771,-0.20597948191472096
ACH-000773,-0.3316534623477585
ACH-000776,-0.3587151454152009
ACH-000777,-0.2878943804950507
ACH-000778,-0.19008218208814812
ACH-000781,-0.27834796419958713
ACH-000782,-0.1746017133403727
ACH-000783,-0.2699458286227049
ACH-000784,-0.3249705198831357
ACH-000785,-0.15306201991376084
ACH-000787,-0.3895200263662272
ACH-000788,-0.3182099905308399
ACH-000791,-0.16329548154578166
ACH-000792,-0.3014446804980385
ACH-000794,-0.3261253693081029
ACH-000796,-0.23412017034913696
ACH-000798,-0.08648359868360868
ACH-000799,-0.3407482259653031
ACH-000800,-0.3221831682163515
ACH-000802,-0.27095045670122203
ACH-000804,-0.21498907280203824
ACH-000805,-0.2610101769443892
ACH-000809,-0.2847616245049509
ACH-000810,-0.4348830032278719
ACH-000811,-0.2947125651543711
ACH-000817,-0.2901750601436982
ACH-000819,-0.29573431850504606
ACH-000820,-0.2713636539225036
ACH-000821,-0.3095189233322056
ACH-000822,-0.2902595610075056
ACH-000823,-0.2817378991904568
ACH-000824,-0.2828437479921955
ACH-000827,-0.3119899442866961
ACH-000829,-0.4134419168590042
ACH-000831,-0.2506293289267609
ACH-000832,-0.2641765132646524
ACH-000833,-0.1145443584841708
ACH-000834,-0.28666336054899666
ACH-000835,-0.17885644462334
ACH-000836,-0.20809453368183586
ACH-000837,-0.3212477189312006
ACH-000838,-0.15765926759452087
ACH-000839,-0.151428638191446
ACH-000840,-0.23633235666461996
ACH-000841,-0.2904145631000956
ACH-000843,-0.17313897044774146
ACH-000846,-0.28512409246759984
ACH-000847,-0.23716033422380625
ACH-000848,-0.28988457595940503
ACH-000849,-0.11759269741311737
ACH-000851,-0.2753222442440993
ACH-000855,-0.151761509617493
ACH-000856,-0.21677829389842174
ACH-000858,-0.35225933746563104
ACH-000859,-0.33973697092886485
ACH-000861,-0.29670970757010634
ACH-000862,-0.19895576905446127
ACH-000865,-0.31720994001820485
ACH-000866,-0.29804809945631183
ACH-000867,-0.2710078777944539
ACH-000869,-0.23462839353558845
ACH-000872,-0.33716110773257885
ACH-000873,-0.3918138246304588
ACH-000876,-0.352633377754581
ACH-000878,-0.3027575290877976
ACH-000880,-0.18708939970774627
ACH-000881,-0.25006526974436466
ACH-000882,-0.2999847672016978
ACH-000884,-0.2805031020636551
ACH-000885,-0.3508045774244105
ACH-000887,-0.3954140118639245
ACH-000889,-0.27371989600007657
ACH-000896,-0.17678839058787715
ACH-000898,-0.14966889738195133
ACH-000900,-0.25031981275502696
ACH-000901,-0.3522823601992723
ACH-000905,-0.3447940921971516
ACH-000906,-0.3657950860566403
ACH-000907,-0.2654983117703175
ACH-000910,-0.3050071750286337
ACH-000911,-0.11811941848388602
ACH-000912,-0.3134511408124043
ACH-000913,-0.24253260937450066
ACH-000915,-0.3128474613289672
ACH-000916,-0.4230589147390191
ACH-000917,-0.3407964770897084
ACH-000920,-0.08319903297970971
ACH-000921,-0.2971976804805104
ACH-000924,-0.29637130698304376
ACH-000926,-0.27223645290503085
ACH-000928,-0.1306779222534071
ACH-000929,-0.3240588264606026
ACH-000932,-0.20800735106530424
ACH-000935,-0.2457902450798705
ACH-000936,-0.17607835693314208
ACH-000937,-0.27943336982722466
ACH-000938,-0.2809747362726222
ACH-000939,-0.15185419608946146
ACH-000941,-0.2228394291234776
ACH-000943,-0.33752684123196314
ACH-000946,-0.22472373766500092
ACH-000947,-0.2427257055833834
ACH-000948,-0.2851179530199081
ACH-000950,-0.1315725777068689
ACH-000953,-0.2247191440220798
ACH-000954,-0.26413355080338397
ACH-000957,-0.2781180403436304
ACH-000958,-0.450800211605269
ACH-000960,-0.2590403442292113
ACH-000963,-0.11076062386797138
ACH-000968,-0.33066415588178905
ACH-000969,-0.1811708183859081
ACH-000972,-0.3588504769384145
ACH-000973,-0.2454852375502219
ACH-000974,-0.3424265954215285
ACH-000978,-0.17364366761242556
ACH-000984,-0.4532166310741414
ACH-000986,-0.3412135518528588
ACH-000988,-0.1950064698241239
ACH-000993,-0.3202512779439113
ACH-000994,-0.29620414325110994
ACH-000996,-0.3029038523380623
ACH-001001,-0.2449386794279909
ACH-001020,-0.20377350827135196
ACH-001028,-0.3005258105712251
ACH-001031,-0.2380616262208001
ACH-001038,-0.2764537632904957
ACH-001048,-0.3057187099738748
ACH-001050,-0.3628489591462264
ACH-001053,-0.38386829268823996
ACH-001054,-0.4203443554864033
ACH-001061,-0.3163704036215001
ACH-001067,-0.20813639507612505
ACH-001075,-0.19647235947352407
ACH-001096,-0.37454174879481417
ACH-001111,-0.3326224753260684
ACH-001119,-0.19638749485347334
ACH-001128,-0.35848347082740417
ACH-001134,-0.2913699558712711
ACH-001151,-0.17358848944362135
ACH-001163,-0.32788418067937986
ACH-001164,-0.1875150317136176
ACH-001183,-0.3325893536635962
ACH-001192,-0.55215294054217
ACH-001193,-0.3285172953190113
ACH-001196,-0.4056469905901666
ACH-001197,-0.3278067224071441
ACH-001205,-0.3025650049256301
ACH-001211,-0.2756903490148518
ACH-001212,-0.5324306982594187
ACH-001228,-0.3664938592747948
ACH-001232,-0.4152454980439164
ACH-001239,-0.18081193761608225
ACH-001270,-0.2662669106140832
ACH-001274,-0.2452598010022527
ACH-001275,-0.2954461184018049
ACH-001277,-0.3516340915946872
ACH-001278,-0.3359901797494126
ACH-001280,-0.3569103199213353
ACH-001283,-0.28025209092957937
ACH-001289,-0.18103928547438775
ACH-001300,-0.25925311607593626
ACH-001301,-0.3666042643939463
ACH-001302,-0.4200911567002691
ACH-001306,-0.3749342361168576
ACH-001318,-0.2490785376076976
ACH-001322,-0.036147016984001176
ACH-001328,-0.2389135568365215
ACH-001332,-0.2692196519138141
ACH-001336,-0.2818069960872921
ACH-001346,-0.2604563589831131
ACH-001353,-0.2491154407576117
ACH-001354,-0.44683229015000897
ACH-001367,-0.4736399498728104
ACH-001368,-0.2696138565003902
ACH-001374,-0.2439446626148828
ACH-001377,-0.28992777309639683
ACH-001380,-0.2932104930292696
ACH-001391,-0.2966448234096731
ACH-001408,-0.13652807176372592
ACH-001430,-0.3526301973973673
ACH-001431,-0.25343230746602563
ACH-001450,-0.2349431272450736
ACH-001496,-0.2481069732103685
ACH-001500,-0.3373547200302969
ACH-001523,-0.18332771239815293
ACH-001532,-0.28789261502219715
ACH-001550,-0.2342908534500965
ACH-001552,-0.29987937017784194
ACH-001554,-0.2262621683335805
ACH-001654,-0.3340493089520029
ACH-001735,-0.2952215181954441
ACH-001736,-0.2938411151009878
ACH-001737,-0.491953203892028
ACH-001740,-0.3974802614786036
ACH-001745,-0.35314734716685925
ACH-001765,-0.3101022551807907
