,ARPC5 (10092)
ACH-000291,-0.2753701272655014
ACH-000293,-0.07800254436339947
ACH-000294,-0.010605668042123055
ACH-000295,-0.23452547788798425
ACH-000296,-0.15680140920268534
ACH-000302,-0.07963578491051718
ACH-000304,0.030604786593450093
ACH-000307,-0.2828750648706534
ACH-000308,-0.2781391644247512
ACH-000310,-0.2774365602042793
ACH-000311,-0.289273406727992
ACH-000312,-0.12366568268915053
ACH-000315,-0.14259513147092004
ACH-000316,-0.06758393182316433
ACH-000317,-0.10939644381100906
ACH-000318,-0.17382932733209686
ACH-000319,-0.13900215942862482
ACH-000320,-0.159087163628727
ACH-000322,-0.2599119811884423
ACH-000323,-0.2800606115471917
ACH-000324,-0.3303393235144526
ACH-000329,-0.2237153226627015
ACH-000330,-0.012531822417085364
ACH-000331,-0.2626304365186454
ACH-000332,-0.13355043106302736
ACH-000334,-0.15880219113847813
ACH-000335,-0.1819386304446325
ACH-000336,-0.13710644355096965
ACH-000337,-0.03774903860250658
ACH-000338,0.07468054080135726
ACH-000339,-0.2553534983040445
ACH-000341,-0.39863873100578345
ACH-000348,-0.2258969092365385
ACH-000350,-0.18739581442940376
ACH-000352,-0.12483912310752328
ACH-000356,-0.34728326069048904
ACH-000361,-0.6439842284386843
ACH-000362,-0.2760251454132289
ACH-000363,-0.12372330330854978
ACH-000364,-0.3143786603443069
ACH-000365,-0.11193141645720417
ACH-000366,-0.17583554637606524
ACH-000368,-0.4018862969965212
ACH-000374,-0.21512121606802095
ACH-000375,0.020790156079869292
ACH-000376,-0.160268175147792
ACH-000381,-0.33766533136716725
ACH-000383,-0.1768221142436401
ACH-000387,0.058248638483742426
ACH-000389,-0.2787610902045793
ACH-000390,-0.12229879890608193
ACH-000393,-0.05067873825232887
ACH-000395,-0.17431400008161546
ACH-000396,-0.053483000759926666
ACH-000397,-0.2049528754887968
ACH-000401,-0.2002947440236307
ACH-000402,-0.3306396619767309
ACH-000403,-0.1887636411496513
ACH-000404,-0.2905269128682206
ACH-000406,-0.09669648334151323
ACH-000407,-0.2945127636009827
ACH-000408,-0.044437332316352315
ACH-000410,-0.2971504070427328
ACH-000411,-0.4277641703148306
ACH-000414,-0.08069367920203943
ACH-000415,-0.25343680274276803
ACH-000416,-0.19295855849429489
ACH-000420,-0.03795574370044616
ACH-000421,-0.11170126249251228
ACH-000424,-0.06912593782330388
ACH-000425,-0.11674392307341573
ACH-000426,-0.3222003880044785
ACH-000427,-0.2742442860957363
ACH-000433,-0.5076335540811701
ACH-000435,-0.4476883445130929
ACH-000436,-0.1252682802220456
ACH-000444,-0.2778265786505037
ACH-000445,-0.21957395164942184
ACH-000448,-0.15687050278573053
ACH-000450,0.17308365881408486
ACH-000452,-0.12008849447290322
ACH-000454,-0.2875980693085035
ACH-000458,-0.2436275491330361
ACH-000459,-0.09476416311944397
ACH-000460,-0.3016834510934309
ACH-000461,-0.31477726120537103
ACH-000463,-0.2192077205916334
ACH-000464,-0.019238712388823995
ACH-000466,-0.16165785631592894
ACH-000467,-0.24067066821837355
ACH-000468,-0.055516323834070166
ACH-000469,-0.4133189782832734
ACH-000470,-0.1348400290513906
ACH-000471,-0.2346379487814209
ACH-000472,-0.14311598804919262
ACH-000473,-0.1893448939880386
ACH-000475,-0.2267417274646057
ACH-000476,-0.3769156029088728
ACH-000477,-0.3322261874859453
ACH-000479,-0.2919924156022184
ACH-000480,-0.14650581406402086
ACH-000481,-0.240288166316108
ACH-000483,-0.13028733610703408
ACH-000484,-0.3410547496117722
ACH-000485,-0.06801489789333914
ACH-000486,-0.3065698890708924
ACH-000487,-0.1837850551466255
ACH-000488,-0.1532911265427168
ACH-000490,-0.18400301454301693
ACH-000491,-0.3529885011849246
ACH-000495,-0.3186014619332521
ACH-000496,-0.1389990141902833
ACH-000499,-0.004436266708412956
ACH-000500,-0.5061615141635972
ACH-000502,-0.155947707887217
ACH-000503,-0.3333158817882824
ACH-000505,-0.2894622691481893
ACH-000507,-0.09434788389514748
ACH-000510,-0.3047678209173203
ACH-000511,-0.07323632810743948
ACH-000512,-0.1862194440873724
ACH-000516,-0.42766409508154585
ACH-000517,-0.1968260024851936
ACH-000518,0.004858291278758793
ACH-000520,-0.18086390994142965
ACH-000521,-0.1806181170208202
ACH-000522,-0.2537694866313289
ACH-000524,-0.12829070039076734
ACH-000527,-0.11636953420461055
ACH-000528,-0.17552081486094692
ACH-000537,-0.176488295254548
ACH-000541,0.0006600034019775955
ACH-000542,-0.20505738924292533
ACH-000544,-0.20114477209357515
ACH-000545,-0.13749041444790516
ACH-000547,0.06527294639793857
ACH-000548,-0.26661649935457943
ACH-000549,-0.04547354176411175
ACH-000550,-0.3038052095250681
ACH-000552,-0.019617553660680718
ACH-000556,-0.19056343760775624
ACH-000557,-0.1571303785171478
ACH-000569,-0.15592952635498294
ACH-000570,-0.0946802244374396
ACH-000571,-0.24913193561562144
ACH-000573,-0.19693041412756013
ACH-000576,-0.19544081116278056
ACH-000579,-0.05009099639481946
ACH-000580,-0.2340499885144831
ACH-000584,-0.2560993076055524
ACH-000585,-0.11863389914519525
ACH-000588,-0.27971408092777283
ACH-000589,0.009613051461738265
ACH-000591,0.09100358879192894
ACH-000593,-0.2666356921340276
ACH-000600,-0.4546365488133741
ACH-000601,-0.11691239370481295
ACH-000605,0.0066049580217183886
ACH-000606,-0.2065116354848068
ACH-000608,-0.20548434126535375
ACH-000614,-0.1428482393730515
ACH-000616,-0.2832727160409854
ACH-000618,-0.1825638488150701
ACH-000619,-0.3364946683551659
ACH-000620,-0.10891430820072764
ACH-000621,-0.1369254419353641
ACH-000622,-0.4338048014722006
ACH-000623,-0.15985924779796715
ACH-000624,-0.1882177383530735
ACH-000627,-0.021699528019633502
ACH-000630,-0.01976327747052464
ACH-000631,-0.02038070736664484
ACH-000632,-0.08499965157515578
ACH-000633,-0.07155375429575256
ACH-000637,-0.22412951807419176
ACH-000638,-0.229364945141243
ACH-000646,-0.03105241306370287
ACH-000647,-0.19769104638968893
ACH-000648,-0.5748134027973372
ACH-000649,-0.1650740029004854
ACH-000651,-0.08186748350125155
ACH-000652,-0.05005974721274723
ACH-000653,-0.08322528085321683
ACH-000657,-0.22439140629958315
ACH-000658,-0.2302600098615441
ACH-000661,-0.15661552774768664
ACH-000662,-0.13730540532009028
ACH-000663,-0.25850858398325144
ACH-000665,-0.09357278403171296
ACH-000671,-0.16544672297364654
ACH-000672,-0.05109990597392941
ACH-000673,-0.3804748775453741
ACH-000676,-0.15131743700643446
ACH-000677,-0.18087729096053354
ACH-000681,-0.09108872928980184
ACH-000683,-0.2577672220093962
ACH-000684,-0.2825638238850981
ACH-000688,-0.5362704176259956
ACH-000693,-0.16614866844444104
ACH-000694,-0.033436307842699936
ACH-000695,-0.3233486763268134
ACH-000696,-0.1778657994965563
ACH-000697,-0.01174678835834428
ACH-000699,-0.10715842906096873
ACH-000701,-0.15986915086146067
ACH-000706,-0.2570596585348758
ACH-000711,-0.16139466865728466
ACH-000713,-0.23389113391829094
ACH-000714,-0.3984594326818638
ACH-000718,-0.06932014684056463
ACH-000720,-0.28457263839338
ACH-000721,-0.078020668576843
ACH-000724,-0.012650944387250323
ACH-000725,-0.1859022504962416
ACH-000732,-0.18000308811053198
ACH-000734,-0.1199782795263274
ACH-000735,-0.2489420892134069
ACH-000736,-0.13452690982897833
ACH-000738,0.0061839048862408355
ACH-000746,-0.30668947159000115
ACH-000747,-0.14239734764537282
ACH-000748,-0.2821848682296992
ACH-000753,-0.13867681340661872
ACH-000756,-0.03743576824226827
ACH-000757,-0.09622083692004724
ACH-000758,-0.08219028245496293
ACH-000760,-0.30075711655992515
ACH-000762,0.021183019306212227
ACH-000763,-0.2491006908525967
ACH-000764,-0.2866061282032311
ACH-000765,-0.10064824154314538
ACH-000766,-0.2421203305612639
ACH-000767,-0.3727039477757328
ACH-000768,-0.1582114976293633
ACH-000769,-0.25086484298681216
ACH-000770,-0.2551788641294305
ACH-000771,-0.14997349483222513
ACH-000773,-0.13198451985699894
ACH-000776,-0.17630927498624155
ACH-000777,-0.1320418171975726
ACH-000778,-0.03814391450675373
ACH-000781,-0.12508130002040407
ACH-000782,-0.1822724381663144
ACH-000783,-0.16924434344794925
ACH-000784,-0.08388690601127323
ACH-000785,-0.18468202360379432
ACH-000787,-0.2238356918065076
ACH-000788,-0.14359514302628829
ACH-000791,-0.1837466309117082
ACH-000792,-0.17091085375039505
ACH-000794,-0.13395679180679446
ACH-000796,-0.2010592711824196
ACH-000798,-0.10920998160282744
ACH-000799,-0.31523384135036586
ACH-000800,-0.3281808954869832
ACH-000802,-0.2032043201761985
ACH-000804,-0.5761711623907291
ACH-000805,-0.09930716921289856
ACH-000809,-0.1383144397655123
ACH-000810,0.19013593659618613
ACH-000811,-0.15420133752836462
ACH-000817,-0.15643205148887945
ACH-000819,-0.17143632586805513
ACH-000820,-0.09197107892093867
ACH-000821,-0.09867022603536436
ACH-000822,-0.2849759475502016
ACH-000823,0.02162807780103173
ACH-000824,-0.15987392049147495
ACH-000827,-0.2261512247352273
ACH-000829,-0.19003753348471264
ACH-000831,-0.1448802602090332
ACH-000832,-0.18692098128299814
ACH-000833,-0.056878403503420015
ACH-000834,-0.2370471795195991
ACH-000835,-0.13453401716928404
ACH-000836,-0.16857222325039392
ACH-000837,-0.061461809963422785
ACH-000838,-0.14921335975809785
ACH-000839,-0.22692308705138506
ACH-000840,-0.153638448292807
ACH-000841,-0.3679409387868232
ACH-000843,-0.1159756262140942
ACH-000846,-0.1861433998125762
ACH-000847,-0.15847153623733715
ACH-000848,-0.13835047809490886
ACH-000849,-0.2918290870074481
ACH-000851,-0.17413095767559558
ACH-000855,-0.0520925812375215
ACH-000856,-0.18272194008227666
ACH-000858,-0.2011723779670079
ACH-000859,-0.02577877476922808
ACH-000861,-0.12972473655725827
ACH-000862,-0.16848654027020388
ACH-000865,-0.11609065703890432
ACH-000866,-0.07188750770670517
ACH-000867,-0.23494155505866995
ACH-000869,-0.0727623500031975
ACH-000872,-0.32203037374403043
ACH-000873,-0.2665385813381101
ACH-000876,-0.0829477516211425
ACH-000878,0.05084558242027036
ACH-000880,-0.08537913581042743
ACH-000881,-0.1839762965558812
ACH-000882,-0.15892664252348482
ACH-000884,-0.09965360073773354
ACH-000885,-0.27100575456408
ACH-000887,-0.18095819295837728
ACH-000889,-0.16812885902451144
ACH-000896,-0.16771354012381756
ACH-000898,-0.21724986626302775
ACH-000900,-0.058346554214767615
ACH-000901,-0.0959596823886997
ACH-000905,-0.10474604881422704
ACH-000906,-0.12706752775968647
ACH-000907,-0.3296556122554701
ACH-000910,-0.09893750963585136
ACH-000911,-0.2442098123211555
ACH-000912,-0.1840498436777556
ACH-000913,-0.1249105770571318
ACH-000915,-0.17517448216829212
ACH-000916,0.02486773097379259
ACH-000917,-0.0902747530649208
ACH-000920,-0.09115104448410632
ACH-000921,-0.12152284845992666
ACH-000924,-0.15944034774230004
ACH-000926,-0.11319639100755287
ACH-000928,-0.2319328126809031
ACH-000929,-0.1680291088769911
ACH-000932,-0.16713679711115298
ACH-000935,-0.5242453343250095
ACH-000936,-0.3425816552548841
ACH-000937,-0.20967598383502326
ACH-000938,-0.2592838619687609
ACH-000939,-0.2325479511159516
ACH-000941,-0.17994201594157214
ACH-000943,-0.16687825455964905
ACH-000946,-0.14310978259782778
ACH-000947,-0.08755452448401523
ACH-000948,-0.1540550911720249
ACH-000950,-0.11973543721835113
ACH-000953,-0.14179537881042048
ACH-000954,-0.35190961534503074
ACH-000957,-0.23260564644567466
ACH-000958,-0.033574791152534735
ACH-000960,-0.1944738794973512
ACH-000963,-0.006762434978657211
ACH-000968,-0.219489541075994
ACH-000969,-0.20927990512849975
ACH-000972,0.011745520649510949
ACH-000973,-0.32653669602687657
ACH-000974,-0.15851433221194342
ACH-000978,-0.16845759213037426
ACH-000984,-0.1458848111606633
ACH-000986,-0.27131527729568083
ACH-000988,-0.04888424940381701
ACH-000993,-0.2347188996239889
ACH-000994,-0.20383010360629011
ACH-000996,-0.2853099018915079
ACH-001001,-0.3285624640266281
ACH-001020,-0.10984030552044816
ACH-001028,-0.27525729619976386
ACH-001031,-0.2833423575088517
ACH-001038,-0.10132956587500423
ACH-001048,-0.2809274491211494
ACH-001050,-0.31043248184229155
ACH-001053,0.0478265777846742
ACH-001054,-0.23158663576649866
ACH-001061,-0.2049672546593994
ACH-001067,-0.3244741560323032
ACH-001075,-0.16590103957453606
ACH-001096,-0.14511213939907466
ACH-001111,-0.2953308011894973
ACH-001119,-0.12640882201305875
ACH-001128,0.062019015868961885
ACH-001134,-0.0960800555238807
ACH-001151,-0.22240654064591048
ACH-001163,-0.17973934010266934
ACH-001164,-0.3315543796558357
ACH-001183,-0.08227438210315034
ACH-001192,-0.14118701306979833
ACH-001193,-0.3838226793516524
ACH-001196,-0.028449560608659524
ACH-001197,-0.2152477623962449
ACH-001205,-0.14956926189250805
ACH-001211,-0.465098195791538
ACH-001212,-0.39664912618098186
ACH-001228,0.0012833149263741358
ACH-001232,-0.21085735639443232
ACH-001239,-0.21012570848011086
ACH-001270,0.05260995111090661
ACH-001274,-0.2395042251857033
ACH-001275,-0.2898650920945245
ACH-001277,-0.3017836139052888
ACH-001278,-0.10115192902242134
ACH-001280,-0.3047611126102032
ACH-001283,-0.4366782575338147
ACH-001289,-0.1657690095166931
ACH-001300,-0.2538074446419428
ACH-001301,-0.14028596656364714
ACH-001302,-0.13767481151919828
ACH-001306,-0.19575068573906512
ACH-001318,-0.17778683846996396
ACH-001322,-0.5149527717070884
ACH-001328,-0.3210238004861422
ACH-001332,-0.20526021471798372
ACH-001336,-0.2162575953595768
ACH-001346,-0.10039868461148732
ACH-001353,-0.10708698828423648
ACH-001354,-0.7525017002162023
ACH-001367,-0.05998998465543104
ACH-001368,-0.21732923660692172
ACH-001374,-0.2404818440949052
ACH-001377,-0.24614068857674398
ACH-001380,-0.3487193586686501
ACH-001391,-0.34945237888308384
ACH-001408,-0.20675328555744968
ACH-001430,-0.4589506169732589
ACH-001431,-0.08066344379348224
ACH-001450,-0.2635755239002793
ACH-001496,-0.17819042587281506
ACH-001500,0.010876401168610116
ACH-001523,-0.1987995867688111
ACH-001532,-0.20360851824586967
ACH-001550,-0.05305632989894296
ACH-001552,-0.2576280261996818
ACH-001554,-0.21878914943342234
ACH-001654,-0.19173344651491292
ACH-001735,-0.13201668589913088
ACH-001736,-0.09654521788965546
ACH-001737,-0.19195832913427666
ACH-001740,-0.15436015361115718
ACH-001745,-0.11090383668924744
ACH-001765,-0.2857948823537146
