,FOXD4L6 (653404)
ACH-000932,-0.4846021757737249
ACH-000935,-0.4104753616359006
ACH-000936,-0.4968727949228147
ACH-000937,-0.3054159132972129
ACH-000938,-0.4043962294455829
ACH-000939,-0.2316145629195091
ACH-000941,-0.4408210220918417
ACH-000943,-0.32870875578623604
ACH-000946,-0.4248933563775584
ACH-000947,-0.3569257720968179
ACH-000948,-0.3847017878830056
ACH-000950,-0.5412193670481708
ACH-000953,-0.503510729339589
ACH-000954,-0.6159791747470723
ACH-000957,-0.2319410116553093
ACH-000958,-0.30289015961775706
ACH-000960,-0.238929983008286
ACH-000963,-0.4138402176431264
ACH-000968,-0.2445016985888562
ACH-000969,-0.3221894028295046
ACH-000972,-0.5826059992852074
ACH-000973,-0.4737652693510522
ACH-000974,-0.5077058027426702
ACH-000978,-0.5316479601237112
ACH-000984,-0.4405759090882085
ACH-000986,-0.3690802192233215
ACH-000988,-0.3460601118972956
ACH-000993,-0.5014465190314435
ACH-000994,-0.3439973484629145
ACH-000996,-0.5009698291202529
ACH-001001,-0.4247000312163829
ACH-001020,-0.27053606623688986
ACH-001028,-0.4031234028620482
ACH-001031,-0.3502311615501353
ACH-001038,-0.4041720366053145
ACH-001048,-0.43374260895634936
ACH-001050,-0.31807696317953144
ACH-001053,-0.4961953568564833
ACH-001054,-0.5561305364742211
ACH-001061,-0.3323785448778777
ACH-001067,-0.6432224830251055
ACH-001075,-0.31795751421207
ACH-001096,-0.39234898765213855
ACH-001111,-0.3837483810091352
ACH-001119,-0.4515536659597555
ACH-001128,-0.42277473291758855
ACH-001134,-0.4347134783134413
ACH-001151,-0.5509861839822163
ACH-001163,-0.3849690513504845
ACH-001164,-0.4958068276470428
ACH-001183,-0.35208362027290263
ACH-001192,-0.5700936529083598
ACH-001193,-0.4638531456317429
ACH-001196,-0.2600295307833865
ACH-001197,-0.4646323979208792
ACH-001205,-0.4745608738444098
ACH-001211,-0.3377197131225951
ACH-001212,-0.2638713224455229
ACH-001228,-0.4797847468230422
ACH-001232,-0.3158709479586128
ACH-001239,-0.4708536285764807
ACH-001270,-0.22728786363994904
ACH-001274,-0.2195258803353914
ACH-001275,-0.4502300204332921
ACH-001277,-0.6862252830186427
ACH-001278,-0.33101621734267705
ACH-001280,-0.6508403733297057
ACH-001283,-0.3774256615712383
ACH-001289,-0.3417389096437332
ACH-001300,-0.3967341965396053
ACH-001301,-0.4723699182582104
ACH-001302,-0.5894236467705177
ACH-001306,-0.3256124741487304
ACH-001318,-0.4882973280412185
ACH-001322,-0.4820703154229952
ACH-001328,-0.3831074636184173
ACH-001332,-0.2356471639923732
ACH-001336,-0.424103734054558
ACH-001346,-0.3212197787492649
ACH-001353,-0.4503462845078217
ACH-001354,-0.4870205099432987
ACH-001367,-0.5032108550690494
ACH-001368,-0.38817846388649213
ACH-001374,-0.5098397790066777
ACH-001377,-0.3345945250472212
ACH-001380,-0.39783730099590825
ACH-001391,-0.4467725366155665
ACH-001408,-0.3719480728262018
ACH-001430,-0.3464748640578564
ACH-001431,-0.5096887110382478
ACH-001450,-0.4715964432733074
ACH-001496,-0.35817309947538106
ACH-001500,-0.4762391734686783
ACH-001523,-0.3899377059076002
ACH-001532,-0.27181807359141186
ACH-001550,-0.3397709334216777
ACH-001552,-0.46698424922951504
ACH-001554,-0.4275125037018537
ACH-001654,-0.4437699802803293
ACH-001735,-0.4698092404512309
ACH-001736,-0.4259302687363287
ACH-001737,-0.20643543658240085
ACH-001740,-0.27624215413331515
ACH-001745,-0.3317870665243517
ACH-001765,-0.3669950688433997
