,FITM1 (161247)
ACH-000396,-0.2351445349764512
ACH-000397,-0.2406104870157141
ACH-000401,-0.19709325895461685
ACH-000402,-0.11843127332455725
ACH-000403,-0.23782907480304635
ACH-000404,-0.0812454647668847
ACH-000406,-0.26207732994396754
ACH-000407,-0.1519562701140983
ACH-000408,-0.11445740979394613
ACH-000410,-0.3016731847068159
ACH-000411,-0.2167531041972285
ACH-000414,-0.18955557113441585
ACH-000415,-0.1642478638589343
ACH-000416,-0.2384271130752051
ACH-000420,-0.2541266984461316
ACH-000421,-0.2805365464572377
ACH-000424,-0.0479601105118095
ACH-000425,-0.33335428684591345
ACH-000426,-0.2333972614825674
ACH-000427,-0.21197240755401106
ACH-000433,-0.4508125757051174
ACH-000435,-0.3452352763430511
ACH-000436,-0.17575418438334964
ACH-000444,-0.34223194510875315
ACH-000445,-0.12811977703476898
ACH-000448,-0.20754699059320772
ACH-000450,-0.3900189066712274
ACH-000452,-0.1529171317242112
ACH-000454,-0.2768510762067724
ACH-000458,-0.2115325642520192
ACH-000459,-0.3785643879922079
ACH-000460,-0.2278128733882986
ACH-000461,-0.2624557843683276
ACH-000463,-0.3652984468656267
ACH-000464,-0.19185872818641064
ACH-000466,-0.1827504065186532
ACH-000467,-0.2384467421014811
ACH-000468,-0.1933461372479163
ACH-000469,-0.13886357081877973
ACH-000470,-0.017971227549825275
ACH-000471,-0.22269097906322652
ACH-000472,-0.2410072001521289
ACH-000473,-0.2786284645540456
ACH-000475,-0.21243591352135685
ACH-000476,-0.30990463230296544
ACH-000477,-0.4432602179461203
ACH-000479,-0.17903166467965798
ACH-000480,-0.22362622505123425
ACH-000481,-0.2874072932209949
ACH-000483,-0.19056993419565804
ACH-000484,-0.40442466642180197
ACH-000485,-0.2922748677633408
ACH-000486,-0.3316984970907389
ACH-000487,-0.08719549273195598
ACH-000488,-0.2381582228792353
ACH-000490,-0.3745048096442075
ACH-000491,-0.3967335693911288
ACH-000495,-0.23970978308240146
ACH-000496,-0.1511651828951626
ACH-000499,-0.3018163528588663
ACH-000500,0.12628415436509635
ACH-000502,-0.3897628642275098
ACH-000503,-0.3216982070886348
ACH-000505,-0.2868924329779328
ACH-000507,-0.2736000893315774
ACH-000510,-0.1947721244757748
ACH-000511,-0.24600687311770145
ACH-000512,-0.39676925478480296
ACH-000516,-0.2757603467461221
ACH-000517,-0.1359404522045724
ACH-000518,-0.35848764088885343
ACH-000520,-0.2593799810108215
ACH-000521,-0.2525263713961542
ACH-000522,-0.39878202713497146
ACH-000524,-0.2766521845718618
ACH-000527,-0.11573261037011155
ACH-000528,-0.2153546254372828
ACH-000537,-0.29570299375159803
ACH-000541,-0.31292856921493895
ACH-000542,-0.2909543883922149
ACH-000544,-0.19232663661019286
ACH-000545,-0.2344979377045396
ACH-000547,-0.29308547036987426
ACH-000548,-0.14084454102247204
ACH-000549,-0.03069446683594085
ACH-000550,-0.16497294324197292
ACH-000552,-0.3759077704117183
ACH-000556,-0.2589837250197864
ACH-000557,-0.19495567347286105
ACH-000569,-0.39095603308427096
ACH-000570,-0.19607921800256836
ACH-000571,-0.23342716661936302
ACH-000573,-0.26487667299812084
ACH-000576,-0.1277229073330319
ACH-000579,-0.11277360559764303
ACH-000580,-0.3283120905982042
ACH-000584,-0.2895060051286946
ACH-000585,-0.2566249685425335
ACH-000588,-0.26945876112131234
ACH-000589,-0.2043476724955104
ACH-000591,-0.15956514860165386
ACH-000593,-0.21493676228939496
ACH-000600,-0.17439998362897652
ACH-000601,-0.26716800775710337
ACH-000605,-0.188468512211774
ACH-000606,-0.2899660559489673
ACH-000608,-0.26310266632813284
ACH-000614,-0.10447571547741072
ACH-000616,-0.33473824768113075
ACH-000618,-0.15959427150866035
ACH-000619,-0.3182309297900895
ACH-000620,-0.1772492158265894
ACH-000621,-0.18310933211896227
ACH-000622,-0.27260756382969725
ACH-000623,-0.3182301824732627
ACH-000624,-0.2925598435988512
ACH-000627,-0.16753228210886906
ACH-000630,-0.02087535301372117
ACH-000631,-0.10955155522685757
ACH-000632,-0.3647720160554405
ACH-000633,-0.28277051560372995
ACH-000637,-0.2563841955760132
ACH-000638,-0.06911297568746963
ACH-000646,-0.5344633913218259
ACH-000647,-0.2503732052199202
ACH-000648,-0.2158360178985313
ACH-000649,-0.2713332060283383
ACH-000651,-0.3236942692403769
ACH-000652,0.06732376684731937
ACH-000653,-0.2002451166052148
ACH-000657,-0.23438958709042265
ACH-000658,-0.05819631766830479
ACH-000661,-0.20613593646644326
ACH-000662,-0.3682835193969412
ACH-000663,-0.3345546473102464
ACH-000665,-0.12492897812153946
ACH-000671,-0.1660354234880924
ACH-000672,0.1196053470073503
ACH-000673,-0.15156911541295912
ACH-000676,-0.2686614535716447
ACH-000677,-0.21239353823483376
ACH-000681,-0.2027254721622853
ACH-000683,-0.2114115738515536
ACH-000684,-0.3824691937750053
ACH-000688,-0.4255006996226097
ACH-000693,-0.3225870968331036
ACH-000694,-0.4426361998806072
ACH-000695,-0.108388913561845
ACH-000696,-0.3209033210765405
ACH-000697,-0.16139679241980134
ACH-000699,-0.2824883788840307
ACH-000701,-0.2799818442142609
ACH-000706,-0.2049380259203457
ACH-000711,-0.21517841558270565
ACH-000713,-0.14861103897197114
ACH-000714,-0.1276189035056763
ACH-000718,-0.14731546895920386
ACH-000720,-0.10512706859423594
ACH-000721,-0.2382844276467594
ACH-000724,-0.2106265833536149
ACH-000725,-0.21449353674827246
ACH-000732,-0.12317093628562276
ACH-000734,-0.11891412308698635
ACH-000735,-0.07756806686560702
ACH-000736,-0.13188960013073026
ACH-000738,-0.2829867019425997
ACH-000746,-0.195919470600897
ACH-000747,-0.2466693163200545
ACH-000748,-0.10765768428869033
ACH-000753,-0.14887436172271956
ACH-000756,-0.18863195158780816
ACH-000757,-0.29068749847655323
ACH-000758,-0.22273138078694546
ACH-000760,-0.2110885092421658
ACH-000762,-0.2634139235120096
ACH-000763,-0.018195210769322224
ACH-000764,-0.15142227701985184
ACH-000765,-0.2952020738712556
ACH-000766,-0.28774479205197
ACH-000767,-0.047651764113348295
ACH-000768,-0.21648575730061045
ACH-000769,-0.3645841665285868
ACH-000770,-0.2157478180786889
ACH-000771,-0.3072704210761948
ACH-000773,-0.2288682953012924
ACH-000776,-0.06256613985409623
ACH-000777,-0.07778573853583035
ACH-000778,-0.2790786502255839
ACH-000781,-0.18647147011758566
ACH-000782,-0.3759282351449902
ACH-000783,-0.2402159199086629
ACH-000784,-0.19510165803286755
ACH-000785,-0.19910722339060252
ACH-000787,-0.2310650483441725
ACH-000788,-0.3397572922171433
ACH-000791,-0.21693312397130504
ACH-000792,-0.3149119791432912
ACH-000794,-0.26005911329175657
ACH-000796,-0.3719545021813089
ACH-000798,-0.2765218474429603
ACH-000799,-0.3125990349367347
ACH-000800,-0.13822788317073784
ACH-000802,-0.21524165902210207
ACH-000804,-0.12857106323929515
ACH-000805,-0.40012705201359494
ACH-000809,-0.15623854967628625
ACH-000810,-0.09077583930385977
ACH-000811,-0.2052336343024835
ACH-000817,-0.13548445075811638
ACH-000819,-0.19313686699455268
ACH-000820,-0.19277231692246655
ACH-000821,-0.2365120351295752
ACH-000822,-0.2774221846659459
ACH-000823,-0.42795209725057215
ACH-000824,-0.22639482765864274
ACH-000827,-0.21197600453187354
ACH-000829,-0.2397877537415597
ACH-000831,-0.3043490470152908
ACH-000832,-0.2769746785354508
ACH-000833,-0.0867229650665616
ACH-000834,-0.2574735291318335
ACH-000835,-0.3428606701416635
ACH-000836,-0.16295980402805207
ACH-000837,-0.3697211808521536
ACH-000838,-0.1755078433762981
ACH-000839,-0.40753819260239776
ACH-000840,-0.026148767602006483
ACH-000841,-0.2610592228562406
ACH-000843,-0.23390563652067475
ACH-000846,-0.2933944352350361
ACH-000847,-0.10382922651964466
ACH-000848,-0.2241954606042925
ACH-000849,-0.16311177581114528
ACH-000851,-0.26036635601584857
ACH-000855,-0.3212914484344364
ACH-000856,-0.14715973062026694
ACH-000858,-0.31823453615446695
ACH-000859,-0.356831082636636
ACH-000861,-0.36221362557149134
ACH-000862,-0.23092911041077785
ACH-000865,-0.1922727057083554
ACH-000866,-0.17547844097818202
ACH-000867,-0.17151290992785173
ACH-000869,-0.3155365870781813
ACH-000872,-0.1794910501013927
ACH-000873,-0.2380127252733596
ACH-000876,-0.27426751885564105
ACH-000878,-0.29471484995780944
ACH-000880,-0.30886553734288946
ACH-000881,-0.13207145588553001
ACH-000882,-0.19847737067853344
ACH-000884,-0.19640293469435305
ACH-000885,-0.17613181531606187
ACH-000887,-0.3878077332502436
ACH-000889,-0.4729192368875989
ACH-000896,-0.09270764743004613
ACH-000898,-0.2365970689719657
ACH-000900,-0.19099685027226876
ACH-000901,-0.14761425474061646
ACH-000905,-0.2416443565970758
ACH-000906,-0.18181091579444755
ACH-000907,-0.28225940283908063
ACH-000910,-0.13491854508558773
ACH-000911,-0.28630170387017223
ACH-000912,-0.3809440550537671
ACH-000913,-0.2338034389764833
ACH-000915,-0.26996570033844164
ACH-000916,0.06338531441906697
ACH-000917,-0.3097188209004813
ACH-000920,-0.11070147737167503
ACH-000921,-0.11502487821613785
ACH-000924,-0.07588422827167879
ACH-000926,-0.11390272494405047
ACH-000928,-0.2978214586317649
ACH-000929,-0.34926024459154353
ACH-000932,-0.20532400792791228
ACH-000935,-0.2376874418678361
ACH-000936,-0.2106662148483877
ACH-000937,-0.18034929433576385
ACH-000938,-0.20818808100539127
ACH-000939,-0.10480217928111013
ACH-000941,-0.3658305356247576
ACH-000943,-0.2462627379425196
ACH-000946,-0.291083381066556
ACH-000947,-0.19841002007358247
ACH-000948,-0.22445958261501486
ACH-000950,-0.07669847784809007
ACH-000953,-0.22615631888978435
ACH-000954,-0.34891319697501505
ACH-000957,-0.11072257147250283
ACH-000958,-0.07180186160758345
ACH-000960,-0.2784904985239738
ACH-000963,-0.27547667401706755
ACH-000968,-0.504053871637694
ACH-000969,-0.1695514044275411
ACH-000972,-0.3455289778768333
ACH-000973,-0.13615244385066433
ACH-000974,-0.2203511425773206
ACH-000978,-0.37802520520650185
ACH-000984,-0.1670443467162538
ACH-000986,-0.19378700714583827
ACH-000988,-0.2826515879073557
ACH-000993,-0.3682845564524017
ACH-000994,-0.20708255202893056
ACH-000996,-0.23356397382990626
ACH-001001,-0.1731252254221993
ACH-001020,-0.1952251994951118
ACH-001028,-0.2989783370399152
ACH-001031,-0.22962988787768784
ACH-001038,-0.18572597812575864
ACH-001048,-0.3126565853030441
ACH-001050,-0.18055738936586185
ACH-001053,-0.2258849048553123
ACH-001054,-0.1347146046719434
ACH-001061,-0.3074866016092941
ACH-001067,-0.2232725714377793
ACH-001075,-0.22187698416689808
ACH-001096,-0.06636629851021733
ACH-001111,-0.2919488066655029
ACH-001119,-0.1930062405987624
ACH-001128,-0.14783210910895572
ACH-001134,-0.1042974946415143
ACH-001151,-0.25868236268543315
ACH-001163,-0.1107410979882696
ACH-001164,-0.4844703098836714
ACH-001183,-0.6109134840794379
ACH-001192,-0.2734739158258989
ACH-001193,-0.1458015192379143
ACH-001196,-0.4012843671414757
ACH-001197,-0.2845235299891064
ACH-001205,-0.14481076535231244
ACH-001211,-0.17207409976295193
ACH-001212,-0.2347857900445022
ACH-001228,0.14889811497254185
ACH-001232,-0.2854895341626728
ACH-001239,-0.12460154702072625
ACH-001270,0.011626671040850871
ACH-001274,-0.2038821102740822
ACH-001275,-0.17896216993310166
ACH-001277,-0.2962538739610004
ACH-001278,-0.23109445503378814
ACH-001280,-0.16722188543544134
ACH-001283,-0.4303462746062755
ACH-001289,-0.2889076315792201
ACH-001300,-0.19241720781800195
ACH-001301,-0.10457119532809124
ACH-001302,-0.19808863277750352
ACH-001306,-0.17862264357010038
ACH-001318,-0.20108959140189345
ACH-001322,-0.19586596850994326
ACH-001328,-0.2595028317810447
ACH-001332,-0.30264603715331234
ACH-001336,-0.15642095831021796
ACH-001346,-0.2986866365989745
ACH-001353,-0.32065055157824146
ACH-001354,0.005174060416112374
ACH-001367,-0.1361945916710088
ACH-001368,-0.3563744172843518
ACH-001374,-0.545146294501368
ACH-001377,-0.1390333953102766
ACH-001380,-0.2604351768276747
ACH-001391,-0.34546959124029303
ACH-001408,-0.1470565741762803
ACH-001430,0.020409570118966703
ACH-001431,-0.27719921055878993
ACH-001450,-0.19212887083045227
ACH-001496,-0.20995620227082398
ACH-001500,-0.2461614446055527
ACH-001523,-0.10342030895270976
ACH-001532,-0.2360792378239684
ACH-001550,-0.4883187815790328
ACH-001552,-0.2984170561265378
ACH-001554,-0.2734440074854853
ACH-001654,-0.11985450207556682
ACH-001735,-0.12303023492519025
ACH-001736,-0.13149862876071075
ACH-001737,-0.4243930508313524
ACH-001740,-0.3825542682451341
ACH-001745,-0.3270864137564955
ACH-001765,-0.26537075095780543
