,SEC22A (26984)
ACH-000356,-0.10186201383867244
ACH-000361,-0.21159966226090532
ACH-000362,-0.09708936917589553
ACH-000363,-0.13308606147605195
ACH-000364,-0.21487626451449202
ACH-000365,-0.12888066763192968
ACH-000366,-0.24274131078984104
ACH-000368,-0.24593072189505236
ACH-000374,-0.24129318894274965
ACH-000375,-0.09992770409052362
ACH-000376,-0.2814781907013097
ACH-000381,-0.05179648518226558
ACH-000383,-0.1737271561450747
ACH-000387,-0.16130838022437485
ACH-000389,-0.40559418775193534
ACH-000390,-0.3044432992524523
ACH-000393,-0.2015165839708032
ACH-000395,-0.14388100255946698
ACH-000396,-0.12109249156942008
ACH-000397,-0.2990805935067802
ACH-000401,-0.1561505934913658
ACH-000402,0.050125813900112316
ACH-000403,-0.1894926148281771
ACH-000404,-0.2155873139929626
ACH-000406,-0.17581532279735038
ACH-000407,-0.15144347510265982
ACH-000408,0.05363110295636183
ACH-000410,-0.22086059789329976
ACH-000411,-0.11416677602888445
ACH-000414,-0.1040241981801946
ACH-000415,-0.05260999536973408
ACH-000416,-0.16909814750394386
ACH-000420,-0.3058341351929264
ACH-000421,-0.12160699976401318
ACH-000424,-0.1994594947317986
ACH-000425,-0.110818633337953
ACH-000426,-0.19336478557211656
ACH-000427,-0.17508042281852418
ACH-000433,-0.13616943327675576
ACH-000435,-0.2839738977091655
ACH-000436,-0.2734255347358229
ACH-000444,0.03492530601113866
ACH-000445,0.0007380742089441287
ACH-000448,-0.07470710073415578
ACH-000450,0.0233094024390986
ACH-000452,-0.17017487682813362
ACH-000454,-0.2358789209006367
ACH-000458,-0.06746125537617308
ACH-000459,-0.18766799439072493
ACH-000460,-0.1539004017030841
ACH-000461,-0.2457530536349702
ACH-000463,-0.185969374255312
ACH-000464,-0.14318184765534395
ACH-000466,-0.1895423482140446
ACH-000467,-0.1244980314255334
ACH-000468,-0.20404870347051535
ACH-000469,-0.2923055582432777
ACH-000470,-0.21626608096419106
ACH-000471,-0.14085108882073089
ACH-000472,-0.13919741536848093
ACH-000473,-0.17394660776369286
ACH-000475,-0.03968145779128191
ACH-000476,-0.10914381558942528
ACH-000477,-0.13585396461555935
ACH-000479,-0.30212078760005306
ACH-000480,-0.2158751555846436
ACH-000481,-0.21198329820125786
ACH-000483,-0.20576677256227024
ACH-000484,-0.2297823108371653
ACH-000485,-0.2891080765921521
ACH-000486,-0.17583721488817428
ACH-000487,-0.043684609718857535
ACH-000488,-0.06480169184838792
ACH-000490,-0.11739616139119645
ACH-000491,0.025188250347955524
ACH-000495,-0.2869931686888734
ACH-000496,-0.3158457345706278
ACH-000499,-0.017094271351431083
ACH-000500,-0.17529567337567645
ACH-000502,-0.18488851502586998
ACH-000503,-0.13054889175262155
ACH-000505,-0.2234810627109349
ACH-000507,-0.19519087476255745
ACH-000510,-0.09970033886721756
ACH-000511,-0.047334727555366565
ACH-000512,-0.24440871139065426
ACH-000516,-0.2165184476305652
ACH-000517,-0.2536417371304253
ACH-000518,-0.22484847725076867
ACH-000520,-0.1675687336451437
ACH-000521,-0.1381784919211332
ACH-000522,-0.09221468966051236
ACH-000524,-0.17096545849345865
ACH-000527,-0.12861033683240475
ACH-000528,-0.243714076230494
ACH-000537,-0.15320965173144108
ACH-000541,-0.16532597209618952
ACH-000542,-0.101227061144401
ACH-000544,-0.00527921791664313
ACH-000545,-0.15458982106390065
ACH-000547,-0.1341129498417001
ACH-000548,-0.13309528233831167
ACH-000549,-0.052243488004754375
ACH-000550,-0.3698446153611704
ACH-000552,-0.20727548784667027
ACH-000556,-0.15593464370059454
ACH-000557,-0.10127639117976904
ACH-000569,-0.02398367281409776
ACH-000570,-0.2861752414880891
ACH-000571,-0.2289585994924712
ACH-000573,-0.2138622105214027
ACH-000576,-0.30618054648265103
ACH-000579,-0.09388172520207376
ACH-000580,-0.08753895043177662
ACH-000584,-0.08330956970780433
ACH-000585,-0.17438889085866033
ACH-000588,-0.1436397851457108
ACH-000589,-0.05865265488416849
ACH-000591,-0.19326010588600168
ACH-000593,-0.12681311747420815
ACH-000600,-0.23522947855737336
ACH-000601,-0.1931945926517246
ACH-000605,-0.21798281571824
ACH-000606,0.02316819869701106
ACH-000608,-0.23491543538605456
ACH-000614,-0.3578528711113526
ACH-000616,-0.1569940481450778
ACH-000618,-0.20046034435411486
ACH-000619,-0.14318371004777572
ACH-000620,-0.2481729486697985
ACH-000621,-0.16082569922970644
ACH-000622,-0.12906493508400352
ACH-000623,0.09445902554023447
ACH-000624,-0.20042836379495496
ACH-000627,-0.1931610084196602
ACH-000630,-0.4045761221887228
ACH-000631,0.03903538377515492
ACH-000632,-0.14256390760611534
ACH-000633,-0.2858264398099287
ACH-000637,-0.14610678512238004
ACH-000638,-0.18263760380240487
ACH-000646,-0.1311247368426765
ACH-000647,-0.20252064222258429
ACH-000648,-0.007313979422389134
ACH-000649,-0.17988851190640187
ACH-000651,-0.16293885470085448
ACH-000652,-0.2831222319291761
ACH-000653,-0.19899673215799188
ACH-000657,-0.17040559691389362
ACH-000658,-0.2942798798674863
ACH-000661,-0.18830094444231704
ACH-000662,-0.382374954579488
ACH-000663,-0.3417117035625675
ACH-000665,-0.1086505765702615
ACH-000671,-0.16717556463750285
ACH-000672,-0.145276150745853
ACH-000673,-0.20502912310611707
ACH-000676,-0.2292133774953244
ACH-000677,-0.1989429652679125
ACH-000681,-0.0376579481454953
ACH-000683,-0.0944639078891896
ACH-000684,-0.13422745609385778
ACH-000688,-0.13340784140389444
ACH-000693,-0.16294286508560116
ACH-000694,-0.14085147137580314
ACH-000695,-0.1182259544744321
ACH-000696,-0.3064030625124509
ACH-000697,-0.14184883330128584
ACH-000699,-0.23257143646149656
ACH-000701,-0.20184141886577836
ACH-000706,-0.08848381215733575
ACH-000711,-0.1741348773531627
ACH-000713,-0.0638553893249534
ACH-000714,-0.10040831292626236
ACH-000718,-0.06543405155016224
ACH-000720,-0.13613189184782598
ACH-000721,-0.1559419005510338
ACH-000724,-0.18617832101026152
ACH-000725,-0.11302462991183852
ACH-000732,-0.1530880448050101
ACH-000734,-0.11002584011378226
ACH-000735,-0.2622461387247152
ACH-000736,-0.22315695838082025
ACH-000738,-0.18404825349697407
ACH-000746,-0.08462579557348934
ACH-000747,-0.12576358695253595
ACH-000748,-0.14386762163845662
ACH-000753,-0.052262702175934726
ACH-000756,-0.12021635745472023
ACH-000757,-0.10766176185684363
ACH-000758,-0.11131325077223196
ACH-000760,-0.1667962241138244
ACH-000762,-0.21908711928865332
ACH-000763,-0.11232303305754372
ACH-000764,-0.44273951064903255
ACH-000765,-0.13665820084348695
ACH-000766,0.018023727055808486
ACH-000767,-0.19873185298828905
ACH-000768,-0.2658168293609208
ACH-000769,-0.346139326674032
ACH-000770,-0.1582838964977936
ACH-000771,-0.03982308130494296
ACH-000773,-0.09385417159014332
ACH-000776,0.002495039437497257
ACH-000777,-0.16010956373799515
ACH-000778,-0.18000543189326415
ACH-000781,-0.1295216052627746
ACH-000782,-0.13781927051858592
ACH-000783,-0.15382909452697874
ACH-000784,-0.16431894403237238
ACH-000785,-0.2581472401415622
ACH-000787,-0.1808007147244852
ACH-000788,-0.21413669248503012
ACH-000791,-0.1429768275408736
ACH-000792,-0.2205459935052928
ACH-000794,-0.1776278185671765
ACH-000796,-0.2654506816651337
ACH-000798,0.040843889020689035
ACH-000799,-0.12135917425531492
ACH-000800,-0.07466573475933871
ACH-000802,-0.05218022633166442
ACH-000804,-0.10124745441478923
ACH-000805,-0.2814978207907349
ACH-000809,-0.2032381481222177
ACH-000810,-0.07039668634180545
ACH-000811,-0.22568062915832304
ACH-000817,-0.2783034919107593
ACH-000819,-0.03103639930277685
ACH-000820,-0.1616918313844644
ACH-000821,-0.25708617310235704
ACH-000822,-0.11567036186297452
ACH-000823,-0.0692771614991988
ACH-000824,-0.16570170948756874
ACH-000827,-0.13783270321523491
ACH-000829,-0.1616125172510093
ACH-000831,-0.2254687406675316
ACH-000832,-0.24849098505777464
ACH-000833,-0.0005448661453811446
ACH-000834,-0.2344716165353557
ACH-000835,-0.2852884669843279
ACH-000836,-0.20084641928548508
ACH-000837,-0.15760154729706358
ACH-000838,-0.25445864604823965
ACH-000839,-0.05852107441291113
ACH-000840,-0.14290839666311786
ACH-000841,-0.037717023151017666
ACH-000843,-0.19571522159512855
ACH-000846,-0.2799010543995826
ACH-000847,-0.22224257760856408
ACH-000848,-0.0008523975692538558
ACH-000849,0.015026191796937937
ACH-000851,-0.1776349516719221
ACH-000855,-0.10933405048854604
ACH-000856,-0.1492454159261389
ACH-000858,-0.30405688038561124
ACH-000859,-0.10063491330925352
ACH-000861,-0.16681255831622194
ACH-000862,-0.15069628791373113
ACH-000865,-0.09834739575650724
ACH-000866,-0.14603463613314369
ACH-000867,-0.14219683120507465
ACH-000869,-0.2085098002731655
ACH-000872,0.017493329050805622
ACH-000873,-0.15992881890129512
ACH-000876,-0.2058252893737699
ACH-000878,-0.1922693320452663
ACH-000880,-0.3004652265216006
ACH-000881,-0.2306631240816541
ACH-000882,-0.07950504234844118
ACH-000884,-0.13346318023743114
ACH-000885,-0.21394755952386973
ACH-000887,-0.10452893967458153
ACH-000889,-0.17438294100516227
ACH-000896,-0.0895291081363713
ACH-000898,-0.2348376229012484
ACH-000900,-0.10106609872879348
ACH-000901,-0.1659536002968689
ACH-000905,-0.19326988578050475
ACH-000906,-0.2305619909465479
ACH-000907,-0.17892420609359475
ACH-000910,-0.13469963475563865
ACH-000911,-0.16908644976752973
ACH-000912,-0.08855666970639563
ACH-000913,0.0068777908816185646
ACH-000915,-0.14070401273725705
ACH-000916,0.13841110087652989
ACH-000917,-0.2659425774316621
ACH-000920,-0.1751829623638909
ACH-000921,-0.12998211847998106
ACH-000924,-0.24482932341966526
ACH-000926,-0.21963680168236174
ACH-000928,-0.2570084591647306
ACH-000929,-0.1219250134614318
ACH-000932,-0.12412536752851902
ACH-000935,-0.19113022097884855
ACH-000936,-0.17602645393616087
ACH-000937,-0.160369057080418
ACH-000938,-0.2570565934129433
ACH-000939,0.18313732535967614
ACH-000941,-0.17465781366709274
ACH-000943,-0.17945448724554833
ACH-000946,-0.17008417545916615
ACH-000947,-0.07015508739239122
ACH-000948,-0.1742256288599719
ACH-000950,-0.18336301132271285
ACH-000953,-0.14317035853644078
ACH-000954,-0.054355068451944065
ACH-000957,-0.1514459498484549
ACH-000958,-0.21544161773667808
ACH-000960,-0.08881589248264336
ACH-000963,-0.09608402441527178
ACH-000968,-0.08517184203435159
ACH-000969,-0.22608431390333986
ACH-000972,-0.3894363255272332
ACH-000973,-0.15071589724234594
ACH-000974,-0.22636370298763156
ACH-000978,-0.041849681543813536
ACH-000984,-0.23967540659495984
ACH-000986,-0.2844994383121338
ACH-000988,-0.13668677504069482
ACH-000993,-0.2431362810327916
ACH-000994,-0.2944473421894609
ACH-000996,-0.28357940406147164
ACH-001001,-0.19467738903410045
ACH-001020,-0.15897670328402078
ACH-001028,-0.19209129839629024
ACH-001031,-0.068989861355989
ACH-001038,-0.2439842438181023
ACH-001048,-0.09445011174906193
ACH-001050,-0.23453458977359626
ACH-001053,-0.2056481838910251
ACH-001054,-0.15535888019453836
ACH-001061,-0.12333493670475885
ACH-001067,-0.09305993719191706
ACH-001075,-0.345525639373151
ACH-001096,-0.11262185532002965
ACH-001111,-0.026606184522938985
ACH-001119,-0.2503945665312177
ACH-001128,-0.07585124631523943
ACH-001134,-0.10176012640683704
ACH-001151,-0.1365525592397112
ACH-001163,-0.25885209649952645
ACH-001164,-0.2561607775514147
ACH-001183,-0.2387982637791004
ACH-001192,-0.1874374281057142
ACH-001193,-0.2684107878126822
ACH-001196,-0.034689559523297615
ACH-001197,-0.2143560448079041
ACH-001205,-0.17190818793526733
ACH-001211,-0.2778493207779995
ACH-001212,-0.24968943649584255
ACH-001228,-0.2297425545535738
ACH-001232,-0.13254886088443468
ACH-001239,-0.10210486445330938
ACH-001270,-0.2988525880692876
ACH-001274,-0.1159670551527533
ACH-001275,-0.19696116425688392
ACH-001277,0.0719326868228282
ACH-001278,-0.2314081256900649
ACH-001280,-0.10498315642917326
ACH-001283,-0.17629153700382386
ACH-001289,0.01789955479730644
ACH-001300,-0.14383132571906782
ACH-001301,-0.4273815944694888
ACH-001302,-0.16234949859893966
ACH-001306,-0.3940087315626669
ACH-001318,-0.013383984439059764
ACH-001322,-0.21048005354115545
ACH-001328,-0.11385537388011692
ACH-001332,0.03760016313616674
ACH-001336,-0.1951334742714277
ACH-001346,-0.2033526793029892
ACH-001353,-0.0892781234615345
ACH-001354,-0.16691422649537044
ACH-001367,0.0474183497524189
ACH-001368,-0.15906173705982485
ACH-001374,-0.058283955522959924
ACH-001377,-0.10471654559350864
ACH-001380,-0.17918473344760205
ACH-001391,-0.20224823535286485
ACH-001408,-0.20277096197759406
ACH-001430,-0.3649838892638681
ACH-001431,-0.2114321137192492
ACH-001450,-0.0015874791944278685
ACH-001496,-0.2341164581589759
ACH-001500,-0.16212955569056353
ACH-001523,-0.08453257473443794
ACH-001532,-0.019386720448529918
ACH-001550,-0.10746861484799007
ACH-001552,-0.21414136423881167
ACH-001554,-0.15032616484938868
ACH-001654,-0.15295325217598035
ACH-001735,-0.14898163033189998
ACH-001736,-0.11217470639629266
ACH-001737,-0.1450661046543139
ACH-001740,-0.1410453427937101
ACH-001745,-0.2291235356299017
ACH-001765,-0.07567569339671812
