,GDAP1 (54332)
ACH-000279,-0.016244418437720978
ACH-000280,-0.09593866945145553
ACH-000281,0.016080166976019848
ACH-000288,0.07830019732693817
ACH-000291,-0.06292419330999617
ACH-000293,-0.11381772391037392
ACH-000294,-0.21508704407419454
ACH-000295,-0.25855947001091223
ACH-000296,-0.13775876771289955
ACH-000302,-0.16290937902426705
ACH-000304,0.008634155896384086
ACH-000307,-0.13997950213725255
ACH-000308,-0.11617100863963382
ACH-000310,-0.07397379379633483
ACH-000311,-0.007536697618621357
ACH-000312,-0.0440671708329497
ACH-000315,0.020423547922329883
ACH-000316,-0.06099713965649513
ACH-000317,-0.099122606904513
ACH-000318,-0.044070462782770665
ACH-000319,-0.052339632655375626
ACH-000320,-0.011470666164231149
ACH-000322,-0.05227475453627352
ACH-000323,-0.0010411105747469788
ACH-000324,-0.06683345005619265
ACH-000329,-0.03177202353471505
ACH-000330,-0.10225435097932786
ACH-000331,0.031418280489435825
ACH-000332,-0.06088295693693178
ACH-000334,-0.17508342983850597
ACH-000335,0.04936366674325168
ACH-000336,0.2440280821790219
ACH-000337,-0.012897685515241994
ACH-000338,0.2995293223216329
ACH-000339,-0.05531480102860156
ACH-000341,-0.13127388311275506
ACH-000348,-0.12690427715824865
ACH-000350,0.022274972876753837
ACH-000352,-0.2203537555300375
ACH-000356,-0.04431328366610699
ACH-000361,0.09764833691189437
ACH-000362,-0.1827427137543748
ACH-000363,-0.13090731940419945
ACH-000364,-0.12781831797665869
ACH-000365,-0.0972172884283634
ACH-000366,-0.057795834938438866
ACH-000368,-0.1604620112496738
ACH-000374,0.13233357513283414
ACH-000375,0.010244903573725976
ACH-000376,-0.16410113954409952
ACH-000381,0.1442246027235433
ACH-000383,-0.07951970997218967
ACH-000387,-0.08097957145255408
ACH-000389,-0.05695153779133352
ACH-000390,-0.06555001004329683
ACH-000393,-0.05750514663627568
ACH-000395,-0.05600324384304493
ACH-000396,0.11718286393168367
ACH-000397,-0.08940252009968955
ACH-000401,-0.2497231921919713
ACH-000402,0.1640004326310111
ACH-000403,-0.0058568204535618795
ACH-000404,-0.2144715208317533
ACH-000406,-0.013913631048210941
ACH-000407,-0.1382861478829128
ACH-000408,-0.06889322828192711
ACH-000410,-0.12005352241665238
ACH-000411,-0.07801157343398411
ACH-000414,-0.11358053917261457
ACH-000415,-0.17342882820558972
ACH-000416,-0.08355348980978132
ACH-000420,-0.06898850988278908
ACH-000421,-0.1101841093052664
ACH-000424,0.12650864566167305
ACH-000425,-0.12033138620834638
ACH-000426,-0.10381876808850088
ACH-000427,-0.2745850587392579
ACH-000433,-0.18154921349946807
ACH-000435,0.014028922463544645
ACH-000436,-0.12056707989962225
ACH-000444,-0.24384077277999486
ACH-000445,-0.12073313746871595
ACH-000448,-0.2368937662863549
ACH-000450,-0.4065978703337906
ACH-000452,-0.06389512041183101
ACH-000454,-0.009792653084818213
ACH-000458,-0.11390439412640993
ACH-000459,-0.3072600884351365
ACH-000460,-0.03692578677114598
ACH-000461,-0.04101604880371513
ACH-000463,-0.18539799268361926
ACH-000464,-0.0043037068559892136
ACH-000466,0.039361446898680125
ACH-000467,0.024057941564423226
ACH-000468,-0.09009886244260144
ACH-000469,-0.04393807394402671
ACH-000470,-0.2274548712022682
ACH-000471,-0.050076181947372726
ACH-000472,-0.17894074882246908
ACH-000473,-0.10547160604945102
ACH-000475,-0.06122506680006664
ACH-000476,-0.15881109776750627
ACH-000477,-0.07829990894054863
ACH-000479,-0.0692878964792935
ACH-000480,-0.04716841049804593
ACH-000481,-0.05322513094536088
ACH-000483,-0.003445086994638905
ACH-000484,-0.10832490651889352
ACH-000485,-0.2036589028533482
ACH-000486,-0.17006006580806654
ACH-000487,-0.02019520499410104
ACH-000488,-0.03029819733182248
ACH-000490,-0.13434720249122006
ACH-000491,-0.14092045224734054
ACH-000495,-0.09747639429608322
ACH-000496,0.001245844086401026
ACH-000499,-0.14177574881722205
ACH-000500,-0.287746200219106
ACH-000502,-0.04799081527237367
ACH-000503,-0.22552341292007566
ACH-000505,-0.14118120319925334
ACH-000507,-0.11432204740028346
ACH-000510,-0.035959907534335214
ACH-000511,-0.09340164725992872
ACH-000512,-0.14139847290792068
ACH-000516,-0.17345772269835472
ACH-000517,-0.041840787321128815
ACH-000518,-0.05017273756236268
ACH-000520,-0.046448259796170746
ACH-000521,0.08926870285522645
ACH-000522,-0.10010639724955887
ACH-000524,-0.1111367825361046
ACH-000527,0.001917683430998729
ACH-000528,-0.15870299357406786
ACH-000537,0.043785401998060317
ACH-000541,-0.3859074677693322
ACH-000542,-0.22343577140482648
ACH-000544,-0.08305876391629287
ACH-000545,-0.03404620720455944
ACH-000547,0.0072540838819698346
ACH-000548,-0.19094129001695606
ACH-000549,-0.12600688457952716
ACH-000550,-0.02029806598965651
ACH-000552,-0.17967513611716684
ACH-000556,-0.02503312586759345
ACH-000557,-0.13428320851002862
ACH-000569,-0.029021282613465926
ACH-000570,-0.17861571775426915
ACH-000571,-0.070866144603319
ACH-000573,-0.12979642044908068
ACH-000576,-0.03487393172447502
ACH-000579,-0.04857894942517352
ACH-000580,-0.09010887842306614
ACH-000584,-0.2023107397898203
ACH-000585,-0.03397374601928769
ACH-000588,0.009626748512238648
ACH-000589,-0.04991176132253334
ACH-000591,0.05050155450844704
ACH-000593,-0.016074821887106176
ACH-000600,-0.2346501787893593
ACH-000601,-0.05926868488126369
ACH-000605,-0.15543641125927646
ACH-000606,-0.138420050285612
ACH-000608,-0.09828538115236987
ACH-000614,-0.012214159883413268
ACH-000616,-0.1820439343568693
ACH-000618,-0.05751393964474597
ACH-000619,-0.2482418217584039
ACH-000620,-0.04057208957173067
ACH-000621,-0.11741128924664646
ACH-000622,-0.22856622894174855
ACH-000623,-0.032304591926475584
ACH-000624,-0.06957509528604168
ACH-000627,-0.16086076595632492
ACH-000630,-0.029300340178710933
ACH-000631,0.04140069943300774
ACH-000632,-0.0242222936689163
ACH-000633,0.0221215559816738
ACH-000637,-0.04487800215743568
ACH-000638,-0.2509372149815119
ACH-000646,-0.18267569854904356
ACH-000647,-0.07842424434803813
ACH-000648,-0.1785747469582322
ACH-000649,-0.1205060053457936
ACH-000651,-0.056873121761090675
ACH-000652,-0.05003628681622842
ACH-000653,-0.05294034378011567
ACH-000657,-0.10216164358489332
ACH-000658,-0.2554727497431241
ACH-000661,-0.23096434385627265
ACH-000662,-0.198322849992858
ACH-000663,-0.15868159282728886
ACH-000665,-0.04035242539738504
ACH-000671,-0.06818010593304474
ACH-000672,0.11760007873405935
ACH-000673,-0.14569812250635206
ACH-000676,-0.08394254466349871
ACH-000677,-0.14482299729627315
ACH-000681,-0.003713556149692504
ACH-000683,-0.11012032898479794
ACH-000684,-0.16331384230539026
ACH-000688,-0.10640848150878893
ACH-000693,-0.22255294444222404
ACH-000694,-0.06282522008802112
ACH-000695,-0.2304944088290555
ACH-000696,-0.04948828196691797
ACH-000697,-0.13976047242659445
ACH-000699,-0.029887825568647736
ACH-000701,-0.26114238603171064
ACH-000706,0.0018291160757682215
ACH-000711,-0.08374781829057651
ACH-000713,-0.05334046713614534
ACH-000714,-0.3000746535885578
ACH-000718,-0.1933814251375035
ACH-000720,-0.05062906996408066
ACH-000721,-0.07269680748377103
ACH-000724,-0.1387460373357272
ACH-000725,-0.01994611243064417
ACH-000732,-0.029821474924120586
ACH-000734,-0.16604022189689532
ACH-000735,-0.14554965919268026
ACH-000736,0.01814022407878349
ACH-000738,-0.09364984848969654
ACH-000746,-0.030049503994939167
ACH-000747,-0.06010351928322935
ACH-000748,-0.0982514791701564
ACH-000753,-0.12572336957619185
ACH-000756,-0.0975145511075272
ACH-000757,-0.04973495614972605
ACH-000758,-0.0074883188651372985
ACH-000760,-0.0054150761261564755
ACH-000762,-0.04583743761675309
ACH-000763,-0.09120228626689304
ACH-000764,0.22415094667226695
ACH-000765,-0.2182310089334932
ACH-000766,-0.10149014336688257
ACH-000767,-0.11900729354743267
ACH-000768,-0.12468629759410088
ACH-000769,-0.22121400216472625
ACH-000770,-0.05601621582431389
ACH-000771,-0.23556577366025055
ACH-000773,-0.052925230003654136
ACH-000776,-0.0034671709408445025
ACH-000777,-0.13285805213507298
ACH-000778,0.05462923757026779
ACH-000781,-0.06855266528594163
ACH-000782,-0.0984536082950252
ACH-000783,-0.08852794933583014
ACH-000784,-0.1453193801503574
ACH-000785,-0.03434701170141835
ACH-000787,-0.013177139703051984
ACH-000788,-0.02745775325154933
ACH-000791,-0.08128995706773692
ACH-000792,-0.1279862203939892
ACH-000794,-0.0720356496742797
ACH-000796,-0.052709737724941946
ACH-000798,-0.06300156436409003
ACH-000799,-0.06186486117313135
ACH-000800,0.0161575982302468
ACH-000802,0.042197120041192984
ACH-000804,0.026831313875664987
ACH-000805,-0.02149101493666632
ACH-000809,-0.09353574711544224
ACH-000810,-0.08989853555924944
ACH-000811,-0.10042932442578016
ACH-000817,0.005362380316463959
ACH-000819,-0.09303627770683656
ACH-000820,0.11051179853973904
ACH-000821,-0.11231466621430876
ACH-000822,-0.07760065616504075
ACH-000823,-0.17415898803487895
ACH-000824,-0.07630857860527362
ACH-000827,-0.17527431568605886
ACH-000829,-0.09253210243827116
ACH-000831,-0.15773875737725185
ACH-000832,-0.010370527720313669
ACH-000833,0.03115571449269362
ACH-000834,-0.05621586885887999
ACH-000835,-0.04574651056528471
ACH-000836,-0.11657771041817876
ACH-000837,0.02953894528240092
ACH-000838,-0.3321442919505242
ACH-000839,0.082238921173109
ACH-000840,0.046595848394546384
ACH-000841,-0.0894832730032308
ACH-000843,-0.2117137515193334
ACH-000846,-0.2700504197442557
ACH-000847,-0.2409752791584852
ACH-000848,-0.15002218316742186
ACH-000849,-0.08687763745739822
ACH-000851,0.09553355741769287
ACH-000855,-0.06465015054542657
ACH-000856,-0.17095089321822118
ACH-000858,-0.18003487605018725
ACH-000859,-0.31024746246632223
ACH-000861,-0.051215230824332623
ACH-000862,-0.06881862036604652
ACH-000865,-0.13969348920611946
ACH-000866,-0.04473103731307272
ACH-000867,-0.09246994420168277
ACH-000869,-0.16887262810060638
ACH-000872,-0.05332941525697482
ACH-000873,-0.3242661350146129
ACH-000876,-0.10206666958699387
ACH-000878,-0.277944979512224
ACH-000880,0.017532631197516583
ACH-000881,0.005554824482214096
ACH-000882,-0.02348179961379265
ACH-000884,-0.16105393108004362
ACH-000885,-0.060293183167274764
ACH-000887,-0.02485595491815724
ACH-000889,-0.05469777822601043
ACH-000896,-0.1380268863022045
ACH-000898,-0.009152854279013528
ACH-000900,0.0688957714290015
ACH-000901,0.009474559898925485
ACH-000905,-0.10514269078804724
ACH-000906,-0.15051867251234025
ACH-000907,-0.05139075416788367
ACH-000910,-0.0004389788697443603
ACH-000911,-0.2451936671266747
ACH-000912,-0.10511035220707857
ACH-000913,-0.02223965926326654
ACH-000915,-0.14253358971843832
ACH-000916,0.30864649004259426
ACH-000917,-0.1838962442250634
ACH-000920,-0.3758668658722349
ACH-000921,-0.04219453288018701
ACH-000924,-0.03926554940807056
ACH-000926,-0.17989766387713907
ACH-000928,-0.2702996214433638
ACH-000929,0.030101237680942357
ACH-000932,-0.117215708435394
ACH-000935,-0.06843397190772776
ACH-000936,-0.11180592265335954
ACH-000937,-0.010064652552634015
ACH-000938,-0.11171481415152218
ACH-000939,-0.14537604826371628
ACH-000941,-0.2163667626401105
ACH-000943,-0.2303002711849917
ACH-000946,-0.08481917372328933
ACH-000947,-0.10706646476160116
ACH-000948,-0.14157322571289482
ACH-000950,-0.14162134636786056
ACH-000953,-0.04115837965149132
ACH-000954,-0.4569304518030206
ACH-000957,-0.0742109843181992
ACH-000958,-0.1888874304366786
ACH-000960,-0.0954008037463854
ACH-000963,-0.09267930260337956
ACH-000968,-0.20425354284015507
ACH-000969,-0.010830375974576343
ACH-000972,-0.1967639015161769
ACH-000973,-0.11416075409282835
ACH-000974,-0.12619736337416368
ACH-000978,0.02383706739111735
ACH-000984,-0.10657273247703508
ACH-000986,-0.13910919569451138
ACH-000988,-0.15488022689603526
ACH-000993,-0.07224284600659933
ACH-000994,-0.2110261723053333
ACH-000996,-0.003407344029012666
ACH-001001,-0.05296896565024886
ACH-001020,-0.091250347731736
ACH-001028,-0.21698884029813184
ACH-001031,-0.09233901901084224
ACH-001038,-0.17047540664446398
ACH-001048,-0.10033157685157017
ACH-001050,-0.06304998048834334
ACH-001053,-0.13709637469846758
ACH-001054,-0.06688191086825566
ACH-001061,-0.09156242737112084
ACH-001067,-0.2563139814079735
ACH-001075,-0.06348165388861578
ACH-001096,-0.01017554464396166
ACH-001111,-0.16787832897411964
ACH-001119,-0.0697499053316523
ACH-001128,-0.0042135547195429855
ACH-001134,0.060457204271623065
ACH-001151,-0.12382845609940055
ACH-001163,-0.1670295559709322
ACH-001164,0.0341597457308492
ACH-001183,-0.2194937157202212
ACH-001192,-0.08028353705355476
ACH-001193,-0.1965315802668643
ACH-001196,-0.01800784542552885
ACH-001197,-0.035120004897543626
ACH-001205,-0.22956783005022285
ACH-001211,0.026275291237680742
ACH-001212,0.0668886345030012
ACH-001228,-0.2007441717085432
ACH-001232,-0.1704128062507056
ACH-001239,-0.10231972756935856
ACH-001270,0.0208031475973784
ACH-001274,-0.1607579283228071
ACH-001275,-0.0733158067028455
ACH-001277,-0.4109814588871117
ACH-001278,-0.05723749705808385
ACH-001280,-0.056487040002112285
ACH-001283,-0.2780717965436367
ACH-001289,-0.09488680219500152
ACH-001300,-0.02099475022393728
ACH-001301,-0.01775140237277483
ACH-001302,-0.12490552486749927
ACH-001306,-0.03656231235075396
ACH-001318,-0.18616099269957825
ACH-001322,-0.19274052109916748
ACH-001328,-0.03439281339600301
ACH-001332,-0.14089135902616698
ACH-001336,-0.02336217100842705
ACH-001346,-0.1303435033614622
ACH-001353,-0.1303107343580848
ACH-001354,0.026405575801029542
ACH-001367,-0.3507095859415272
ACH-001368,-0.15707856923268426
ACH-001374,-0.282534877281221
ACH-001377,-0.13687557453866342
ACH-001380,-0.1433796690859109
ACH-001391,-0.1416896861449091
ACH-001408,-0.22480469529595312
ACH-001430,-0.23245963634961
ACH-001431,-0.018091460996292184
ACH-001450,-0.18920331099396476
ACH-001496,-0.013737036780587304
ACH-001500,0.01967598900444577
ACH-001523,-0.11541054636226104
ACH-001532,-0.020899926186506164
ACH-001550,-0.06650494303192707
ACH-001552,0.09370759416297196
ACH-001554,-0.030826348752590164
ACH-001654,-0.07046608145521853
ACH-001735,-0.034375063419927264
ACH-001736,-0.006092964373741546
ACH-001737,-0.01903685150199901
ACH-001740,0.07974658625473048
ACH-001745,-0.053325357086267726
ACH-001765,-0.11575922607625537
