,H2AFZ (3015)
ACH-000580,-0.6312658666090589
ACH-000584,-0.34573460525122457
ACH-000585,-0.4549398883714143
ACH-000588,-0.6401943677198989
ACH-000589,-0.6358717689740545
ACH-000591,-0.3579618426225793
ACH-000593,-0.3643664366011779
ACH-000600,-0.4875388991668304
ACH-000601,-0.6688465903340413
ACH-000605,-0.7082802970976934
ACH-000606,-0.4177952512057741
ACH-000608,-0.5510204512364868
ACH-000614,-0.4182461367733124
ACH-000616,-0.7699432615158813
ACH-000618,-0.4272229788198196
ACH-000619,-0.7408463513980136
ACH-000620,-0.3137678211343967
ACH-000621,-0.5545143451481028
ACH-000622,-0.6223548099393678
ACH-000623,-0.3615601505655697
ACH-000624,-0.5543792957037178
ACH-000627,-0.6498053018951209
ACH-000630,-0.5059450744165742
ACH-000631,-0.3450782567631375
ACH-000632,-0.6832277064590646
ACH-000633,-0.5339550722803599
ACH-000637,-0.451309178026839
ACH-000638,-0.6389121565482749
ACH-000646,-0.4934282269063764
ACH-000647,-0.5489038901406466
ACH-000648,-0.7014626256523726
ACH-000649,-0.5901600277364637
ACH-000651,-0.5469984759162114
ACH-000652,-0.5397512146117162
ACH-000653,-0.7582953091988373
ACH-000657,-0.44998458755963133
ACH-000658,-1.0255447194851133
ACH-000661,-0.518276752705297
ACH-000662,-0.8381301260148056
ACH-000663,-0.5276859711799986
ACH-000665,-0.4360155650754871
ACH-000671,-0.4765332995823276
ACH-000672,-0.6201746779210292
ACH-000673,-0.632792174113554
ACH-000676,-0.3177211034947657
ACH-000677,-0.5896151118553832
ACH-000681,-0.5108074169368199
ACH-000683,-0.5456532410663321
ACH-000684,-0.5214456287289385
ACH-000688,-0.7616791131090699
ACH-000693,-0.5591798828902578
ACH-000694,-0.9886305445863526
ACH-000695,-0.3020299029293462
ACH-000696,-0.5677669395804837
ACH-000697,-1.177080796361648
ACH-000699,-0.6583833162344309
ACH-000701,-0.6200360853466742
ACH-000706,-0.5676803729722123
ACH-000711,-0.4365765506911176
ACH-000713,-0.7076580567278203
ACH-000714,-0.3244772644771613
ACH-000718,-0.7175720521606723
ACH-000720,-0.5147699133348171
ACH-000721,-0.3766349119142688
ACH-000724,-0.8602742042247875
ACH-000725,-0.5381402407266439
ACH-000732,-0.5538595371251367
ACH-000734,-0.3288158908601516
ACH-000735,-0.5618930143484107
ACH-000736,-0.4411647612207612
ACH-000738,-0.3839278741617512
ACH-000746,-0.5727631605741912
ACH-000747,-0.427950815279658
ACH-000748,-0.3737987869085985
ACH-000753,-1.0694281938621588
ACH-000756,-0.4516701694455717
ACH-000757,-0.6487775637688449
ACH-000758,-0.4069956991334087
ACH-000760,-0.2871580198499489
ACH-000762,-0.6935106083761203
ACH-000763,-0.8645857002076647
ACH-000764,-0.2873008476548378
ACH-000765,-0.5754273107281133
ACH-000766,-0.6008906939033601
ACH-000767,-0.459516217363513
ACH-000768,-0.4877383783701386
ACH-000769,-0.7076435874486576
ACH-000770,-0.668334994378338
ACH-000771,-0.7292533592243319
ACH-000773,-0.8431889256169708
ACH-000776,-0.7785070881793441
ACH-000777,-0.4753871990651413
ACH-000778,-0.5480854764943726
ACH-000781,-0.4739694979514328
ACH-000782,-0.8493462132427251
ACH-000783,-0.6562067367506137
ACH-000784,-0.3133600774065579
ACH-000785,-0.5695724934267951
ACH-000787,-0.4086281119798135
ACH-000788,-0.3709563363184013
ACH-000791,-0.5333195193070159
ACH-000792,-0.4524411016065452
ACH-000794,-0.5885650751625139
ACH-000796,-0.5209723532947884
ACH-000798,-0.5426501525991305
ACH-000799,-0.3906781645218574
ACH-000800,-1.0832013899524215
ACH-000802,-0.8609236071403704
ACH-000804,-0.6075570798204616
ACH-000805,-0.5857238686856368
ACH-000809,-0.5845008859701131
ACH-000810,-1.164891695096046
ACH-000811,-0.5280621385583072
ACH-000817,-0.6565052659113013
ACH-000819,-0.4263765118889122
ACH-000820,-0.5834143502770522
ACH-000821,-0.6723933493581322
ACH-000822,-0.5044969582514627
ACH-000823,-0.4352318851482656
ACH-000824,-0.5326043571387504
ACH-000827,-0.3909873186509251
ACH-000829,-0.5566512895366741
ACH-000831,-0.5791122676736694
ACH-000832,-0.32185267774251874
ACH-000833,-0.3682288839221187
ACH-000834,-0.4865575052280543
ACH-000835,-0.6129495364650253
ACH-000836,-0.2229570290438118
ACH-000837,-0.4587402886778584
ACH-000838,-0.6936305575114138
ACH-000839,-0.6117970086487577
ACH-000840,-0.5589551680062766
ACH-000841,-0.6543700140675515
ACH-000843,-0.7774012546662262
ACH-000846,-0.5147286512980033
ACH-000847,-0.4866439125193341
ACH-000848,-0.5175586613996787
ACH-000849,-0.5657907860791982
ACH-000851,-0.326605546226671
ACH-000855,-0.453485227693391
ACH-000856,-0.6181817432694661
ACH-000858,-0.4559957733295722
ACH-000859,-0.5668618927490804
ACH-000861,-0.4737055835083056
ACH-000862,-0.3079350406405305
ACH-000865,-0.2777081491503753
ACH-000866,-0.6379996622043892
ACH-000867,-0.410549500295915
ACH-000869,-0.5470628696460998
ACH-000872,-0.2662472040584911
ACH-000873,-0.6120874224239482
ACH-000876,-0.484359666728735
ACH-000878,-0.7670116939532639
ACH-000880,-1.04260351592402
ACH-000881,-0.4444622029465081
ACH-000882,-0.7016199520225528
ACH-000884,-0.8771323582868964
ACH-000885,-0.3712480887473633
ACH-000887,-0.3774269987737289
ACH-000889,-0.4107087543729941
ACH-000896,-0.4847161194705522
ACH-000898,-0.5195525049647818
ACH-000900,-0.4678560790600264
ACH-000901,-0.5355718588470206
ACH-000905,-0.6882988040754612
ACH-000906,-0.5839199299446881
ACH-000907,-0.5598343100036874
ACH-000910,-0.7275343975787232
ACH-000911,-0.4981570467807921
ACH-000912,-0.4533192006054827
ACH-000913,-0.6907627657957676
ACH-000915,-0.5681696464966054
ACH-000916,-0.7046422322825789
ACH-000917,-0.3935793108559748
ACH-000920,-0.7887424608671626
ACH-000921,-0.5650601698550235
ACH-000924,-0.27144436599653793
ACH-000926,-0.4400574165889749
ACH-000928,-0.5582253234117013
ACH-000929,-0.5932790209526397
ACH-000932,-0.6423766445173122
ACH-000935,-0.8687298741142279
ACH-000936,-0.5787531533544307
ACH-000937,-0.5017833826523561
ACH-000938,-0.7906219665513391
ACH-000939,-0.3348728918648524
ACH-000941,-0.9143405113264949
ACH-000943,-0.6180349168079396
ACH-000946,-0.5636124368216653
ACH-000947,-0.5332348202089211
ACH-000948,-0.6986622070147352
ACH-000950,-0.3140523375607591
ACH-000953,-0.4605426286635186
ACH-000954,-0.3230745373586184
ACH-000957,-0.5825652940235554
ACH-000958,-0.5823689867329132
ACH-000960,-0.5376004004185789
ACH-000963,-0.6385998675918343
ACH-000968,-0.7557652566454235
ACH-000969,-0.6672496808475336
ACH-000972,-0.2190772286055412
ACH-000973,-0.5026779784203748
ACH-000974,-0.5759295477749367
ACH-000978,-0.8150195315562869
ACH-000984,-0.3994599028722365
ACH-000986,-0.3965171551423037
ACH-000988,-0.5549025707582453
ACH-000993,-0.3923606608678598
ACH-000994,-0.4119231797825427
ACH-000996,-0.5363430660263341
ACH-001001,-0.34013896723519765
ACH-001020,-0.411733398653073
ACH-001028,-0.44510702101337
ACH-001031,-0.4989839183392749
ACH-001038,-0.7917185573983802
ACH-001048,-0.4904765030640805
ACH-001050,-0.6405549459528739
ACH-001053,-0.7363418335680845
ACH-001054,-0.8763192874972007
ACH-001061,-0.7943959231578689
ACH-001067,-0.5113057449234203
ACH-001075,-0.30766779146355383
ACH-001096,-1.0263743656326283
ACH-001111,-0.6135180079471495
ACH-001119,-0.6737827766654464
ACH-001128,0.3465502957700678
ACH-001134,-0.6207170697073936
ACH-001151,-0.4875454567554422
ACH-001163,-0.5645567068823039
ACH-001164,-0.8767737683565723
ACH-001183,-0.3768651555987924
ACH-001192,-1.049650435208061
ACH-001193,-0.8334900815846348
ACH-001196,-0.4220304129901625
ACH-001197,-0.8091996816500967
ACH-001205,-0.3426173078731864
ACH-001211,-0.4146115659057246
ACH-001212,-0.8449070126374315
ACH-001228,-0.6676488511564405
ACH-001232,-0.6523797249618921
ACH-001239,-0.2673736757573646
ACH-001270,-0.3005204173127506
ACH-001274,-0.2266689872609656
ACH-001275,-0.10685950842539332
ACH-001277,-0.6073221702438149
ACH-001278,-0.31591113986967423
ACH-001280,-0.4550617502511352
ACH-001283,-0.8921168170087362
ACH-001289,-0.8497026332251829
ACH-001300,-0.5277103680563678
ACH-001301,-0.6366741684270436
ACH-001302,-0.5350775902142374
ACH-001306,-0.8620686102077145
ACH-001318,-0.39742925309565946
ACH-001322,-0.16055814204815674
ACH-001328,-0.5015098125453711
ACH-001332,-0.3323104802191158
ACH-001336,-0.632116527319779
ACH-001346,-0.8511238390112126
ACH-001353,-0.4677323869362289
ACH-001354,-0.7137108582677041
ACH-001367,-0.7375198163508616
ACH-001368,-0.5633050764418197
ACH-001374,-0.4607965012174034
ACH-001377,-0.4431572124214507
ACH-001380,-0.4009052916148941
ACH-001391,-0.5922611924746467
ACH-001408,-0.6066457718322595
ACH-001430,-0.561207613409408
ACH-001431,-0.3907384350091203
ACH-001450,-1.0433730047672098
ACH-001496,-0.6954926688845899
ACH-001500,-0.1332021278274828
ACH-001523,-0.542581224489502
ACH-001532,-0.6579783149172048
ACH-001550,-0.7525404968377851
ACH-001552,-0.6921091838253152
ACH-001554,-0.5808545913407357
ACH-001654,-0.4333476604666514
ACH-001735,-0.6721668227071073
ACH-001736,-0.7414339780345867
ACH-001737,-0.6916554221655045
ACH-001740,-1.2481940383191426
ACH-001745,-1.0521900290213475
ACH-001765,-0.6501906303855881
