,PGPEP1 (54858)
ACH-000861,-0.3911777374136738
ACH-000862,-0.32429427529004273
ACH-000865,-0.3508314799464181
ACH-000866,-0.39505905207655145
ACH-000867,-0.3658014819413275
ACH-000869,-0.26570143100462645
ACH-000872,-0.38711677070688255
ACH-000873,-0.2332661435026531
ACH-000876,-0.41235237782291906
ACH-000878,-0.2706547643074728
ACH-000880,-0.3105064394260205
ACH-000881,-0.26936198497137936
ACH-000882,-0.3251350799374711
ACH-000884,-0.2587229482015081
ACH-000885,-0.4179823379915066
ACH-000887,-0.32364265099185285
ACH-000889,-0.1966699231407887
ACH-000896,-0.2956538752218274
ACH-000898,-0.25205026061448355
ACH-000900,-0.43261737685382107
ACH-000901,-0.32691051285521
ACH-000905,-0.2274607219730181
ACH-000906,-0.19592538848651134
ACH-000907,-0.3401665064847573
ACH-000910,-0.1985627838140031
ACH-000911,-0.3586016762972489
ACH-000912,-0.3091247660216593
ACH-000913,-0.17009573351827825
ACH-000915,-0.4514199672500828
ACH-000916,-0.3504184165518859
ACH-000917,-0.2624622293623333
ACH-000920,-0.5669423666871732
ACH-000921,-0.28238715940936354
ACH-000924,-0.2808530352916696
ACH-000926,-0.24859460755979715
ACH-000928,-0.5067324496033591
ACH-000929,-0.24592207296424945
ACH-000932,-0.37008547727709695
ACH-000935,-0.5050859453703193
ACH-000936,-0.3174344180347409
ACH-000937,-0.3371603546496364
ACH-000938,-0.3642385613337363
ACH-000939,-0.6346956819569328
ACH-000941,-0.35559666948427404
ACH-000943,-0.3912328629473135
ACH-000946,-0.3845058504114145
ACH-000947,-0.11992031857155187
ACH-000948,-0.41182467478478746
ACH-000950,-0.2477484970164094
ACH-000953,-0.32379318116605205
ACH-000954,-0.2525480685003261
ACH-000957,-0.3537726005700377
ACH-000958,-0.7140472822001366
ACH-000960,-0.34678922962176895
ACH-000963,-0.438162291709405
ACH-000968,-0.34074460144281404
ACH-000969,-0.18452102825357047
ACH-000972,-0.5473005515129507
ACH-000973,-0.27388145604787456
ACH-000974,-0.4344106067912941
ACH-000978,-0.3646510620554616
ACH-000984,-0.33285609344346034
ACH-000986,-0.24339142639197564
ACH-000988,-0.4481415917514485
ACH-000993,-0.6186508537203889
ACH-000994,-0.31734891194346776
ACH-000996,-0.3289094175295251
ACH-001001,-0.3271503313365367
ACH-001020,-0.3242196416072748
ACH-001028,-0.3689566611817408
ACH-001031,-0.12911359993482488
ACH-001038,-0.2772314156744492
ACH-001048,-0.43516779712739134
ACH-001050,-0.3904238940196707
ACH-001053,-0.0583545365893517
ACH-001054,-0.1218858478957808
ACH-001061,-0.4671746231577904
ACH-001067,-0.3274596799517173
ACH-001075,-0.3590602205710309
ACH-001096,-0.37712512695960665
ACH-001111,-0.5550258191319005
ACH-001119,-0.26402286796107705
ACH-001128,-0.33389153989237297
ACH-001134,-0.4550200222035911
ACH-001151,-0.39261568375620987
ACH-001163,-0.19968479856654128
ACH-001164,-0.35738094767358897
ACH-001183,-0.2974436305656872
ACH-001192,-0.35308147080674396
ACH-001193,-0.3616602988612081
ACH-001196,-0.2225659358318222
ACH-001197,-0.2352612861945803
ACH-001205,-0.2627824814080356
ACH-001211,-0.3158632146310365
ACH-001212,-0.593111086737984
ACH-001228,-0.367671368741225
ACH-001232,-0.4226279690733787
ACH-001239,-0.3299907532154375
ACH-001270,-0.3886943463235327
ACH-001274,-0.3513538822107892
ACH-001275,0.04372483616260328
ACH-001277,-0.2847322105489037
ACH-001278,-0.2289763918152013
ACH-001280,-0.5679722556807777
ACH-001283,-0.27474455462578484
ACH-001289,-0.4038344635877977
ACH-001300,-0.2477266855145989
ACH-001301,-0.4654622017605911
ACH-001302,0.12285023457984375
ACH-001306,-0.5015464008637869
ACH-001318,-0.2827887091700184
ACH-001322,-0.2541133529965853
ACH-001328,-0.4051296869392509
ACH-001332,-0.3537255200438372
ACH-001336,-0.28457525660837074
ACH-001346,-0.45752448605349494
ACH-001353,-0.2332901914402508
ACH-001354,-0.0735323679870832
ACH-001367,-0.4098017592639824
ACH-001368,-0.4666594707300134
ACH-001374,-0.3136200611906049
ACH-001377,-0.3032761074428353
ACH-001380,-0.4472928635850663
ACH-001391,-0.3751527982174066
ACH-001408,-0.2915488690689478
ACH-001430,-0.4473666636399029
ACH-001431,-0.32963998596010025
ACH-001450,-0.3533882809649129
ACH-001496,-0.3399734446915141
ACH-001500,-0.2315746646901295
ACH-001523,-0.4406434867576139
ACH-001532,-0.3140269298810113
ACH-001550,-0.4993687766005183
ACH-001552,-0.4499426502012956
ACH-001554,-0.33776077858927633
ACH-001654,-0.6027443004893001
ACH-001735,-0.39025537101122254
ACH-001736,-0.2752195780469303
ACH-001737,-0.13802755546805906
ACH-001740,-0.38611382834401203
ACH-001745,-0.3954104034697369
ACH-001765,-0.3598783063766205
