,MRTO4 (51154)
ACH-000416,-0.9754093908000341
ACH-000420,-0.9432452744422559
ACH-000421,-0.9211201238337764
ACH-000424,-0.8637272862600791
ACH-000425,-0.6022984443242674
ACH-000426,-0.31027936755744895
ACH-000427,-0.5908663516432239
ACH-000433,-1.1096343844629035
ACH-000435,-0.3719579899888045
ACH-000436,-0.7272120404415647
ACH-000444,-0.8231840523620948
ACH-000445,-1.0882797611656303
ACH-000448,-0.7750727756405495
ACH-000450,-1.08599786627739
ACH-000452,-1.0064996014192982
ACH-000454,-0.9572202506875817
ACH-000458,-0.7654502186650644
ACH-000459,-1.0050097207791415
ACH-000460,-0.8072545418708026
ACH-000461,-0.619909725978942
ACH-000463,-0.8807273445699026
ACH-000464,-0.8979417946498611
ACH-000466,-0.7806015133819467
ACH-000467,-0.8868126679658118
ACH-000468,-1.0234131790194292
ACH-000469,-0.8961416577028727
ACH-000470,-0.8161926116822473
ACH-000471,-1.2148682111987577
ACH-000472,-0.7178001751047991
ACH-000473,-0.756417026427305
ACH-000475,-0.924973616603504
ACH-000476,-0.5607758560977225
ACH-000477,-0.997686822327992
ACH-000479,-0.5998970853701505
ACH-000480,-1.0396993906240668
ACH-000481,-0.8169074188055329
ACH-000483,-1.0504980660488217
ACH-000484,-0.5638199994601063
ACH-000485,-0.7915054542182368
ACH-000486,-0.9440005804586918
ACH-000487,-0.4994325169488153
ACH-000488,-1.0103670483221487
ACH-000490,-0.8464323773475254
ACH-000491,-0.6832744508284577
ACH-000495,-0.9579024538643
ACH-000496,-1.0666637788816489
ACH-000499,-0.5965501484967917
ACH-000500,-1.3075945268424003
ACH-000502,-0.8052460388245904
ACH-000503,-1.0379767816686325
ACH-000505,-0.9200244008323148
ACH-000507,-0.6949280540582622
ACH-000510,-0.6561423293866726
ACH-000511,-1.097931877864064
ACH-000512,-0.6832454416607837
ACH-000516,-0.7688913426755613
ACH-000517,-0.9194646906554228
ACH-000518,-1.005862107904866
ACH-000520,-0.9694586901258074
ACH-000521,-0.9512001098887856
ACH-000522,-1.1412327393553112
ACH-000524,-0.3894911247973159
ACH-000527,-1.1171031801375078
ACH-000528,-0.6782343305074865
ACH-000537,-0.7372638780586942
ACH-000541,-0.5022185272972742
ACH-000542,-1.1551701954373887
ACH-000544,-1.1371577531426629
ACH-000545,-0.6485495884431868
ACH-000547,-0.8946852068923159
ACH-000548,-0.9341745624148377
ACH-000549,-0.8193487671911445
ACH-000550,-0.7848234386705738
ACH-000552,-1.0061505166972753
ACH-000556,-0.8247519806199974
ACH-000557,-0.3361525875115506
ACH-000569,-0.7145389545023715
ACH-000570,-0.9275783486736808
ACH-000571,-0.7398055456309148
ACH-000573,-0.5848572401945538
ACH-000576,-0.696136253177912
ACH-000579,-1.0073630014525916
ACH-000580,-0.7703141722103048
ACH-000584,-0.9635288109155488
ACH-000585,-0.8123342628571939
ACH-000588,-0.7406620474056576
ACH-000589,-0.8817332749360356
ACH-000591,-1.1304275777744894
ACH-000593,-0.5712707093761573
ACH-000600,-1.162804334545898
ACH-000601,-0.7960133929550873
ACH-000605,-1.1549958509944285
ACH-000606,-1.1343821740192783
ACH-000608,-0.6530524267252531
ACH-000614,-0.7249262958227073
ACH-000616,-0.9164591696671588
ACH-000618,-0.7926432789542546
ACH-000619,-0.5430332795882253
ACH-000620,-0.7639850789122803
ACH-000621,-0.7921410278670745
ACH-000622,-0.8962466292909796
ACH-000623,-0.9502615648480244
ACH-000624,-0.6186501269031394
ACH-000627,-1.05906112794738
ACH-000630,-1.1255565200763304
ACH-000631,-1.026277994556885
ACH-000632,-0.5848613318572554
ACH-000633,-0.6706905671027716
ACH-000637,-0.8894991759698629
ACH-000638,-0.9375018986779868
ACH-000646,-0.6314589302196063
ACH-000647,-1.0817550556094373
ACH-000648,-0.6323492842451576
ACH-000649,-1.021332000659811
ACH-000651,-1.122218629336076
ACH-000652,-1.1619667937165992
ACH-000653,-0.748062341504093
ACH-000657,-0.8952467501831376
ACH-000658,-0.3923735903134664
ACH-000661,-0.7801114740836702
ACH-000662,-0.5807947715474077
ACH-000663,-0.6991718682980449
ACH-000665,-0.4585220539055219
ACH-000671,-0.9508191666442558
ACH-000672,-1.1987797364098975
ACH-000673,-0.6249164970771531
ACH-000676,-0.9885234277812994
ACH-000677,-0.7958939061621946
ACH-000681,-1.0171546955877824
ACH-000683,-0.8829992775225349
ACH-000684,-1.5136453767991978
ACH-000688,-0.8428135116212323
ACH-000693,-1.1943265853927
ACH-000694,-1.061550495024514
ACH-000695,-0.7698819057273536
ACH-000696,-0.9413026332855459
ACH-000697,-0.8681443025212069
ACH-000699,-0.5841312070330327
ACH-000701,-1.1227454221924729
ACH-000706,-0.918547268054394
ACH-000711,-0.4446340940447914
ACH-000713,-1.0102492622876615
ACH-000714,-0.6280555709745101
ACH-000718,-0.4572849924716319
ACH-000720,-0.6940046277957933
ACH-000721,-0.7841756966414763
ACH-000724,-0.6867386406823612
ACH-000725,-0.501927197610309
ACH-000732,-0.9272073987221856
ACH-000734,-1.071954233660651
ACH-000735,-1.036586821445879
ACH-000736,-0.5714247534512243
ACH-000738,-1.0157733602712076
ACH-000746,-0.5714211121978717
ACH-000747,-0.8696576861303289
ACH-000748,-0.8893625146467663
ACH-000753,-0.9659704977357704
ACH-000756,-1.1285680030532663
ACH-000757,-0.8436095073180033
ACH-000758,-0.8316553506303261
ACH-000760,-0.921622318636337
ACH-000762,-0.97050390992477
ACH-000763,-0.4150479410947246
ACH-000764,-1.0229941612637443
ACH-000765,-0.9675153969953101
ACH-000766,-0.8455775092309495
ACH-000767,-0.9057283404198664
ACH-000768,-0.6931101370214521
ACH-000769,-0.8085594362962295
ACH-000770,-0.91917460625651
ACH-000771,-0.7849657647659898
ACH-000773,-0.8937018511708522
ACH-000776,-1.094818138806277
ACH-000777,-1.2931722832679182
ACH-000778,-0.5885047495706205
ACH-000781,-1.0712086028948022
ACH-000782,-0.5784300406182364
ACH-000783,-0.6866748824932862
ACH-000784,-1.0386770891041657
ACH-000785,-0.6131658789393984
ACH-000787,-1.0694439241274425
ACH-000788,-0.7352172863028908
ACH-000791,-0.6832280093705959
ACH-000792,-1.2003048243820122
ACH-000794,-0.737898940135836
ACH-000796,-0.6476512750098053
ACH-000798,-0.7126559486217051
ACH-000799,-1.0977668613401272
ACH-000800,-0.7244253449720882
ACH-000802,-0.9735323464292432
ACH-000804,-0.9635002409617976
ACH-000805,-0.8115957442114835
ACH-000809,-0.7000383535691216
ACH-000810,-0.8806760729537604
ACH-000811,-0.9239705656523424
ACH-000817,-0.4497373326241771
ACH-000819,-0.8800109089166621
ACH-000820,-0.8971156128637291
ACH-000821,-0.6475966347431451
ACH-000822,-0.423673707598136
ACH-000823,-1.0234872096973604
ACH-000824,-0.5167085911737207
ACH-000827,-1.0706034522242054
ACH-000829,-0.8263409410641533
ACH-000831,-0.984785970018216
ACH-000832,-0.8222695424364891
ACH-000833,-0.7544886821319159
ACH-000834,-0.929132808146108
ACH-000835,-1.0665677709046502
ACH-000836,-1.020852560143913
ACH-000837,-0.936160125394317
ACH-000838,-0.7784180008473298
ACH-000839,-0.7246267057864573
ACH-000840,-0.8768585584655237
ACH-000841,-0.5355904101421616
ACH-000843,-0.944071463384374
ACH-000846,-0.76228533874834
ACH-000847,-1.0017089041748266
ACH-000848,-0.8064778457952693
ACH-000849,-1.02036641712392
ACH-000851,-1.0468526270639005
ACH-000855,-0.9972357806326596
ACH-000856,-0.6374999207397544
ACH-000858,-0.6696621884894833
ACH-000859,-1.1046057872815245
ACH-000861,-0.8743769618984304
ACH-000862,-0.8841129152552804
ACH-000865,-1.0135470161746694
ACH-000866,-0.7063438240305838
ACH-000867,-0.7779711639141598
ACH-000869,-0.7506133381866431
ACH-000872,-0.9442423872486432
ACH-000873,-0.8500440430074736
ACH-000876,-0.7127115179176132
ACH-000878,-0.6692632356492728
ACH-000880,-0.9644056046616588
ACH-000881,-0.8787379554785859
ACH-000882,-0.8196559869639308
ACH-000884,-0.8295004581538739
ACH-000885,-0.4890382278102981
ACH-000887,-0.8380704178019265
ACH-000889,-0.9391729875189032
ACH-000896,-0.7883224142401054
ACH-000898,-0.8821142758144146
ACH-000900,-0.5594117409975545
ACH-000901,-0.4816370639964233
ACH-000905,-0.7186494716849233
ACH-000906,-1.2461252941256695
ACH-000907,-1.060675721882988
ACH-000910,-0.8912295187989117
ACH-000911,-0.9822140851271176
ACH-000912,-0.8330922033665183
ACH-000913,-0.7438850107417525
ACH-000915,-0.7267547720252202
ACH-000916,-0.7614338788140271
ACH-000917,-1.1103662879409495
ACH-000920,-0.8546041811456287
ACH-000921,-0.5470189954544202
ACH-000924,-0.7136535117273745
ACH-000926,-0.9624306666052
ACH-000928,-1.0097518236504777
ACH-000929,-0.6479007580372212
ACH-000932,-0.747249165279871
ACH-000935,-1.027427193312678
ACH-000936,-0.8497110520878186
ACH-000937,-0.8604459489593391
ACH-000938,-0.8266108954951114
ACH-000939,-0.5112172326559062
ACH-000941,-0.6582100020440149
ACH-000943,-1.0042419467249013
ACH-000946,-0.9708375483245238
ACH-000947,-0.9489682175568404
ACH-000948,-0.591023528262306
ACH-000950,-0.7694533232941226
ACH-000953,-0.6716614336231791
ACH-000954,-1.1170826737079158
ACH-000957,-0.4524215251376969
ACH-000958,-0.6642248984473309
ACH-000960,-0.9585647045317809
ACH-000963,-1.1393220370433383
ACH-000968,-0.8233515054755137
ACH-000969,-0.7997946147430078
ACH-000972,-0.4739193914334929
ACH-000973,-1.269822972663396
ACH-000974,-1.0413525388480085
ACH-000978,-0.7729281959075001
ACH-000984,-0.8361420486422146
ACH-000986,-0.7594455166023328
ACH-000988,-0.9616926222285088
ACH-000993,-0.8149804289876759
ACH-000994,-0.4854070158349619
ACH-000996,-0.6601274792011257
ACH-001001,-0.9203068120610456
ACH-001020,-0.9299431870526136
ACH-001028,-1.0581697053381776
ACH-001031,-0.8860354632011022
ACH-001038,-0.4547209088967678
ACH-001048,-1.021409966299682
ACH-001050,-0.8934541427286858
ACH-001053,-0.8297679817997372
ACH-001054,-0.8665396560439176
ACH-001061,-0.7954015955442985
ACH-001067,-0.7490249215109284
ACH-001075,-0.9241437887082716
ACH-001096,-1.0732580966134742
ACH-001111,-0.7613269398655698
ACH-001119,-0.7823382800211166
ACH-001128,-1.1049022654390397
ACH-001134,-1.1448519925816707
ACH-001151,-1.1183005914941793
ACH-001163,-0.5259233268291583
ACH-001164,-0.9486248813092476
ACH-001183,-1.1301342987384322
ACH-001192,-0.5161197857261925
ACH-001193,-1.0470010073636344
ACH-001196,-0.5154369047055447
ACH-001197,-0.7782650323661472
ACH-001205,-0.7981582925385786
ACH-001211,-0.9846029819710592
ACH-001212,-1.1888160398892549
ACH-001228,-0.5616114194755213
ACH-001232,-0.9403841794408218
ACH-001239,-0.9431011873374447
ACH-001270,-0.8206278150288603
ACH-001274,-1.28472144353443
ACH-001275,-0.8862886318095434
ACH-001277,-0.8328654770612198
ACH-001278,-0.9064571920154078
ACH-001280,-0.6619073595148227
ACH-001283,-1.004177606035675
ACH-001289,-0.9936092123264764
ACH-001300,-0.9002744340988807
ACH-001301,-1.007292468126243
ACH-001302,-1.0701330353902152
ACH-001306,-0.7290729448780235
ACH-001318,-0.5394421940619119
ACH-001322,-0.938403459233814
ACH-001328,-0.6485549464968772
ACH-001332,-0.7662604264920521
ACH-001336,-1.1205600557016169
ACH-001346,-0.6291310600565262
ACH-001353,-0.7611024826678322
ACH-001354,-0.4637467796394945
ACH-001367,-1.0683674295652656
ACH-001368,-0.4693635359607678
ACH-001374,-0.7444921090358313
ACH-001377,-1.0775163180262115
ACH-001380,-1.13354110937136
ACH-001391,-0.6161441180389761
ACH-001408,-0.9570619831145344
ACH-001430,-0.833390310493647
ACH-001431,-0.8835066109309081
ACH-001450,-0.5258313473247297
ACH-001496,-0.9375803780650044
ACH-001500,-0.6339163221626334
ACH-001523,-1.0991394604000069
ACH-001532,-0.9500530589891656
ACH-001550,-0.9567379684844524
ACH-001552,-1.0516943450601275
ACH-001554,-0.6908837272762018
ACH-001654,-1.1360738308129952
ACH-001735,-0.5182047542550949
ACH-001736,-0.7535895738931702
ACH-001737,-0.4352005872777696
ACH-001740,-0.8981658836747068
ACH-001745,-0.6823769931994921
ACH-001765,-0.5104211023240827
