,ABHD16A (7920)
ACH-000365,-0.3210183621560344
ACH-000366,-0.0640442715927863
ACH-000368,-0.06453522946324873
ACH-000374,-0.4189969967788804
ACH-000375,0.06496526704493065
ACH-000376,-0.07024230603066588
ACH-000381,-0.04140329138290784
ACH-000383,-0.17911482093679518
ACH-000387,-0.18919121763326432
ACH-000389,-0.4227177900743113
ACH-000390,-0.2221113633540408
ACH-000393,-0.382168680004932
ACH-000395,-0.022582076586515083
ACH-000396,-0.10756200977865372
ACH-000397,-0.08686433951423891
ACH-000401,-0.13976096601713914
ACH-000402,-0.09740408241086347
ACH-000403,-0.11753467113502365
ACH-000404,-0.21680506674098146
ACH-000406,-0.12481320344153995
ACH-000407,-0.1612273526057318
ACH-000408,-0.13148094989762732
ACH-000410,-0.12894744494366792
ACH-000411,-0.16371911868051808
ACH-000414,-0.11939290073612645
ACH-000415,-0.1679397008127692
ACH-000416,-0.17465747363218875
ACH-000420,-0.06285470459642613
ACH-000421,-0.20937688551301886
ACH-000424,-0.007077347843720145
ACH-000425,-0.02689201396299238
ACH-000426,-0.051527176218798085
ACH-000427,-0.053129076971637865
ACH-000433,-0.09293055663979223
ACH-000435,-0.3892511144567936
ACH-000436,-0.061946035681145276
ACH-000444,-0.13829433432633084
ACH-000445,-0.2395570280526413
ACH-000448,-0.15153340431975326
ACH-000450,-0.3773765744134099
ACH-000452,-0.1973734626896027
ACH-000454,-0.2953662401035186
ACH-000458,-0.014512118316176813
ACH-000459,-0.2459233318515963
ACH-000460,-0.2126630903609352
ACH-000461,-0.026263057480555525
ACH-000463,-0.10646176769904436
ACH-000464,0.03580974511447532
ACH-000466,-0.045756203759978166
ACH-000467,-0.06299943783737066
ACH-000468,-0.2136585875876168
ACH-000469,-0.09581738576061437
ACH-000470,-0.07641839219026561
ACH-000471,-0.0258872855196629
ACH-000472,-0.11119946306662808
ACH-000473,-0.18677683369856707
ACH-000475,-0.10265824482875913
ACH-000476,0.0030991430729225924
ACH-000477,-0.03906569107314711
ACH-000479,-0.22608315061881945
ACH-000480,-0.022268080720604662
ACH-000481,-0.3616259706288235
ACH-000483,-0.0595873254680203
ACH-000484,-0.2783202351153756
ACH-000485,-0.1132193801282871
ACH-000486,-0.2201416826740591
ACH-000487,-0.09398319031728962
ACH-000488,-0.1368913465365407
ACH-000490,-0.07381378240029879
ACH-000491,-0.21836260949400527
ACH-000495,0.054252531577497515
ACH-000496,-0.0963780292237353
ACH-000499,-0.39243464739262135
ACH-000500,-0.2663536798117931
ACH-000502,-0.08951757670808358
ACH-000503,-0.07269492587326233
ACH-000505,-0.18328625943908933
ACH-000507,-0.09374154088829413
ACH-000510,-0.14664926192158972
ACH-000511,-0.2388973428129388
ACH-000512,0.03103443056243225
ACH-000516,-0.2364058753080524
ACH-000517,-0.12368518912460905
ACH-000518,-0.07993697224760761
ACH-000520,-0.21739312598134566
ACH-000521,0.008096686681803416
ACH-000522,-0.22336742750062688
ACH-000524,-0.2823724905971484
ACH-000527,-0.20995153481083006
ACH-000528,-0.1595051046786449
ACH-000537,-0.09267836916621923
ACH-000541,-0.1054093294374688
ACH-000542,-0.15393500101141452
ACH-000544,-0.0676331545956955
ACH-000545,-0.06657665426229144
ACH-000547,-0.4819185266191796
ACH-000548,-0.1244111643226603
ACH-000549,-0.07162033785575839
ACH-000550,-0.16196090868881682
ACH-000552,-0.3456484416223587
ACH-000556,-0.1748988874236567
ACH-000557,-0.052060468010474766
ACH-000569,-0.2624544534031109
ACH-000570,-0.0675085744686289
ACH-000571,-0.2733274999277681
ACH-000573,-0.05027195131502731
ACH-000576,-0.4201284719581176
ACH-000579,-0.3040738705354273
ACH-000580,-0.12826849961576234
ACH-000584,-0.08129910881170636
ACH-000585,-0.22536100867470354
ACH-000588,-0.2918804441244637
ACH-000589,-0.13315183550742254
ACH-000591,-0.0046894876046640385
ACH-000593,-0.1385357652483149
ACH-000600,-0.16438649952469336
ACH-000601,-0.01669124857187332
ACH-000605,-0.2926777666505752
ACH-000606,-0.3263112200263106
ACH-000608,-0.20990547223197287
ACH-000614,-0.18854567340630798
ACH-000616,-0.012623796772577687
ACH-000618,-0.2821939189658177
ACH-000619,0.04580714105583572
ACH-000620,-0.07289641797459376
ACH-000621,-0.1950848825687299
ACH-000622,-0.16132093739854292
ACH-000623,-0.19205786545396225
ACH-000624,-0.2679047104119628
ACH-000627,-0.2917966436314329
ACH-000630,-0.12357001766416185
ACH-000631,-0.06701575662799418
ACH-000632,-0.12389442417684317
ACH-000633,-0.10381948518094372
ACH-000637,-0.17203298433367392
ACH-000638,-0.13872234263424246
ACH-000646,-0.3822824008069628
ACH-000647,-0.1208755308882893
ACH-000648,-0.07652776071195025
ACH-000649,-0.20078374349667485
ACH-000651,-0.2892571220240629
ACH-000652,-0.17582674568831744
ACH-000653,-0.0367613496859647
ACH-000657,-0.1468810808788998
ACH-000658,-0.12500068356348218
ACH-000661,-0.08265832482945054
ACH-000662,-0.10007270237075926
ACH-000663,-0.18467278594599898
ACH-000665,-0.10959491038500008
ACH-000671,-0.13886406402091467
ACH-000672,-0.03111455273179634
ACH-000673,-0.1278860086840517
ACH-000676,-0.13938403720710452
ACH-000677,-0.13147317740293865
ACH-000681,-0.189582041114213
ACH-000683,-0.18386723570009347
ACH-000684,-0.10052877721692023
ACH-000688,0.00992913425374149
ACH-000693,-0.1804011785761264
ACH-000694,-0.09772398560380148
ACH-000695,-0.056250570832926526
ACH-000696,-0.1415086321807502
ACH-000697,-0.2540167563682796
ACH-000699,-0.11594153851331375
ACH-000701,-0.3193546626067164
ACH-000706,-0.14276113801056725
ACH-000711,-0.2144889245988528
ACH-000713,-0.12157202135409916
ACH-000714,0.025713510880530744
ACH-000718,-0.169031981019815
ACH-000720,-0.2293467415087536
ACH-000721,-0.15638836735494901
ACH-000724,-0.11881636883261194
ACH-000725,-0.21458754485355186
ACH-000732,0.06886779340065209
ACH-000734,-0.14275680475216526
ACH-000735,-0.10346082205651157
ACH-000736,-0.21553073023164693
ACH-000738,-0.1806338598465214
ACH-000746,-0.07413323395068276
ACH-000747,-0.1215579775362458
ACH-000748,-0.1186323075843153
ACH-000753,-0.09825212176791302
ACH-000756,-0.05847865607735892
ACH-000757,-0.013572018784296069
ACH-000758,-0.23862702543107145
ACH-000760,-0.19113776451531025
ACH-000762,-0.1012680079660719
ACH-000763,-0.2127139477872057
ACH-000764,-0.42149123145688416
ACH-000765,-0.16357924740651675
ACH-000766,-0.1912258694661353
ACH-000767,-0.07004720735012063
ACH-000768,-0.1432392891880448
ACH-000769,-0.22373739527958672
ACH-000770,-0.15973183934673807
ACH-000771,-0.1736062859615299
ACH-000773,-0.032384447439567664
ACH-000776,-0.29096578455383826
ACH-000777,-0.09664978354731817
ACH-000778,-0.08434747433902752
ACH-000781,-0.16386130271245156
ACH-000782,-0.24237308871637825
ACH-000783,-0.2982200886133901
ACH-000784,-0.06384342553550543
ACH-000785,-0.16054788007186524
ACH-000787,-0.17302444012926996
ACH-000788,-0.16708637950484714
ACH-000791,-0.1304884657699506
ACH-000792,-0.04202604498368412
ACH-000794,-0.18186164002981087
ACH-000796,-0.07778252458153621
ACH-000798,-0.1317544173922379
ACH-000799,-0.1457036161573215
ACH-000800,-0.07403513022399537
ACH-000802,-0.14257216896405145
ACH-000804,-0.07658521856009834
ACH-000805,-0.20569347627071724
ACH-000809,-0.05937069133844941
ACH-000810,-0.225606562494362
ACH-000811,-0.22249826918967872
ACH-000817,-0.1815330536238616
ACH-000819,-0.20096350931033247
ACH-000820,-0.08155390741167595
ACH-000821,-0.29642879849165205
ACH-000822,-0.1663208791363732
ACH-000823,0.009754000524329166
ACH-000824,-0.2333796859378403
ACH-000827,-0.16708174039396234
ACH-000829,-0.13277030841884388
ACH-000831,-0.0477726376647483
ACH-000832,-0.27003091943226576
ACH-000833,-0.08024858571177182
ACH-000834,-0.17999033831866612
ACH-000835,-0.06649953747212264
ACH-000836,-0.10184414021531578
ACH-000837,-0.07753891921548865
ACH-000838,-0.292961816197768
ACH-000839,-0.0742575582770206
ACH-000840,-0.15903433042703527
ACH-000841,-0.15624750325298675
ACH-000843,-0.18098246938648446
ACH-000846,-0.1297820787048306
ACH-000847,-0.2075612181547511
ACH-000848,-0.2541636607637241
ACH-000849,-0.01358388890817458
ACH-000851,-0.1937264512059875
ACH-000855,0.10900417344620413
ACH-000856,-0.2731139254699417
ACH-000858,-0.16955557798630058
ACH-000859,-0.07281650472791182
ACH-000861,-0.3277098407647993
ACH-000862,-0.142604029160855
ACH-000865,-0.3464076168188641
ACH-000866,-0.159529060463004
ACH-000867,-0.2226620568817945
ACH-000869,-0.14410646539568986
ACH-000872,-0.09399952676767293
ACH-000873,-0.17335131219597047
ACH-000876,-0.1921012740758575
ACH-000878,-0.0462089165340022
ACH-000880,-0.3025847658969871
ACH-000881,-0.1121782672754019
ACH-000882,-0.07826970439452044
ACH-000884,-0.16154682411185814
ACH-000885,-0.2831223649544193
ACH-000887,-0.20284607185798612
ACH-000889,-0.3570928117385295
ACH-000896,-0.16473062112891346
ACH-000898,0.045758304375252336
ACH-000900,-0.054222425198794326
ACH-000901,-0.14291289379268224
ACH-000905,-0.12886207605896308
ACH-000906,-0.18464626834997155
ACH-000907,-0.09842279481311088
ACH-000910,-0.0749706703039126
ACH-000911,-0.12013694596891412
ACH-000912,0.031626927564308904
ACH-000913,-0.2663485446359263
ACH-000915,-0.15570167444105396
ACH-000916,-0.186417738969984
ACH-000917,-0.2520855580992786
ACH-000920,0.19440869719966647
ACH-000921,-0.021211183979433692
ACH-000924,-0.11813584157476492
ACH-000926,-0.13837402413933636
ACH-000928,-0.07668279214519433
ACH-000929,-0.13057590693069318
ACH-000932,-0.2388998833367142
ACH-000935,0.1365708209367008
ACH-000936,-0.1072132781408598
ACH-000937,-0.07737991832181089
ACH-000938,-0.1219218373877669
ACH-000939,0.027287149860337964
ACH-000941,-0.2523906349693377
ACH-000943,-0.143487274626985
ACH-000946,-0.1221641937901158
ACH-000947,-0.13134263482341055
ACH-000948,-0.06979536644425953
ACH-000950,-0.11135874395738947
ACH-000953,-0.06498572512430009
ACH-000954,-0.043580061896425736
ACH-000957,-0.15733347836483608
ACH-000958,-0.06358930414915928
ACH-000960,-0.014625553241189884
ACH-000963,-0.2702754677240581
ACH-000968,-0.16163110915794118
ACH-000969,-0.15160810851146653
ACH-000972,-0.3374592781158451
ACH-000973,-0.1234837491742604
ACH-000974,-0.2948601027359622
ACH-000978,-0.2753673370941638
ACH-000984,-0.11622856167086765
ACH-000986,-0.15385385394355744
ACH-000988,-0.2565498824566094
ACH-000993,0.002549194559580506
ACH-000994,-0.22514204571325785
ACH-000996,-0.00554781857948682
ACH-001001,-0.12718292811887524
ACH-001020,-0.08315487097933251
ACH-001028,-0.14288474515628485
ACH-001031,-0.2917860333449278
ACH-001038,-0.053351080103512465
ACH-001048,-0.01987068843987696
ACH-001050,-0.05143613867078106
ACH-001053,-0.14126437857320456
ACH-001054,-0.0842891637330522
ACH-001061,-0.15902929586788336
ACH-001067,-0.1458955847215372
ACH-001075,-0.05637449736471053
ACH-001096,-0.035615967777136916
ACH-001111,-0.19817246663439889
ACH-001119,-0.3033627476256133
ACH-001128,-0.2954768570373458
ACH-001134,-0.07084718030786097
ACH-001151,-0.11030211844486087
ACH-001163,-0.1305725054301493
ACH-001164,0.07406854222408221
ACH-001183,-0.12312573748323648
ACH-001192,-0.10937911316672494
ACH-001193,-0.2133005447927482
ACH-001196,-0.0819963220280424
ACH-001197,-0.04075691659233949
ACH-001205,-0.11688159561268692
ACH-001211,-0.10333615960341268
ACH-001212,0.2244428868945936
ACH-001228,-0.05117366783310525
ACH-001232,-0.11837862991095235
ACH-001239,-0.13767833886167985
ACH-001270,-0.2299581896517242
ACH-001274,-0.17398856318932693
ACH-001275,-0.062320626417818034
ACH-001277,-0.2714981285865753
ACH-001278,-0.10705789006624854
ACH-001280,-0.11512651187128765
ACH-001283,-0.4776389898793623
ACH-001289,-0.12461537460172742
ACH-001300,-0.17788076236859332
ACH-001301,-0.0173833640763594
ACH-001302,-0.019294442082834075
ACH-001306,-0.2662638508910263
ACH-001318,-0.26402358751516386
ACH-001322,-0.24818939003969984
ACH-001328,-0.1307960025246964
ACH-001332,-0.042535315493110654
ACH-001336,-0.025830052724918347
ACH-001346,-0.15833786536386452
ACH-001353,-0.20630404486719114
ACH-001354,-0.25423528732309225
ACH-001367,-0.19405095107277334
ACH-001368,-0.1434730015642712
ACH-001374,-0.3136682021846098
ACH-001377,-0.05543777945045196
ACH-001380,-0.15139708683109496
ACH-001391,-0.4988840090875072
ACH-001408,-0.08878666858686739
ACH-001430,-0.19627752588281389
ACH-001431,-0.2266011636018932
ACH-001450,-0.12244991817007805
ACH-001496,-0.11683039460499275
ACH-001500,-0.01738064542414259
ACH-001523,0.05053379771989308
ACH-001532,-0.062334563949817325
ACH-001550,-0.08413891902425846
ACH-001552,-0.012720373212367651
ACH-001554,-0.11055316430945177
ACH-001654,-0.11584605359369088
ACH-001735,-0.1760487638862961
ACH-001736,-0.07374779256238813
ACH-001737,-0.08530359275172318
ACH-001740,-0.06594482646753841
ACH-001745,-0.06498146222231106
ACH-001765,-0.14504285414474982
